Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7282957429203754,7.261583908275807e-18,
1,0.81805962809801,0.3303734955883622,Y3Z4,0.7853971210959605,nan
2,0.906485758153318,0.6558234204652997,Y2Z5,0.7853981500788794,nan
3,0.9399771895136408,0.7790877068636836,Y1Z2,0.785398149797932,nan
4,0.9800408606684842,0.9265409399689066,Y0Z5,0.7857015771781634,nan
5,0.9800408904611116,0.926541049619848,Y0Z2,0.00030340838558734864,nan
6,0.9800408904618663,0.9265410496226251,Y4Z3,1.0395440701812514e-06,5.792773860037537e-08
7,0.9800408904618663,0.9265410496226251,Y1Z2,1.493077666460511e-11,1.493077666460511e-11
8,0.9800408904618663,0.9265410496226251,Y1Z5,-8.944735459893108e-11,1.493077666460511e-11
9,0.9800408904618663,0.9265410496226251,Y1Z2,1.493077666460511e-11,1.493077666460511e-11
10,0.9800408904618663,0.9265410496226251,Y1Z5,-1.493077666460511e-11,1.493077666460511e-11
11,0.9800408904618663,0.9265410496226251,Y1Z2,0.0,0.0
12,0.9800408904618663,0.9265410496226251,Y1Z5,0.0,0.0
