Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7069383728634195,-1.605755997340597e-17,
1,0.7941028277924757,0.29742704898186273,Y5Z3,0.7853981533882948,nan
2,0.8704510665468963,0.5579464472408465,Y2Z1,0.7853981906632166,nan
3,0.8952088366417162,0.6424261873443898,Y4Z3,0.7853981869206174,nan
4,0.9337981947742473,0.7741027855724708,Y0Z5,0.7856665928198264,nan
5,0.9337982170448187,0.7741028615652629,Y0Z3,0.0002684205518810242,nan
6,0.9337982170448236,0.7741028615652801,Y2Z1,-3.2679993033423735e-08,8.176428661988167e-09
7,0.9337982170448238,0.7741028615652805,Y0Z5,-1.1655768546483531e-08,2.1378369883013762e-08
8,0.9337982170448238,0.7741028615652805,Y4Z3,-9.722723903356489e-09,4.861402807286997e-09
9,0.9337982170448238,0.7741028615652809,Y4Z5,4.860190360910376e-09,4.860272072127882e-09
10,0.9337982170448238,0.7741028615652809,Y2Z1,0.0,0.0
11,0.9337982170448238,0.7741028615652809,Y1Z2,0.0,0.0
12,0.9337982170448238,0.7741028615652809,Y2Z1,0.0,0.0
