Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.593340994966315,-8.09056715864294e-18,
1,0.6855251495994095,0.22668661825270192,Y0Z3,0.7853981591976515,nan
2,0.7727178343531557,0.4410988989951968,Y4Z1,-4.3735589729016285e-09,nan
3,0.8506553110590155,0.6327520426392287,Y5Z0,0.785398112882503,nan
4,0.9162091333195087,0.7939530032697775,Y2Z0,1.0459746026918888,nan
5,0.9162091351868481,0.7939530078616822,Y2Z3,0.2605764366820259,nan
6,0.9162091351868492,0.7939530078616849,Y1Z3,0.7853981544374621,-2.191575558204637e-08
7,0.999999999999999,0.9999999999999976,Y4Z1,0.7853981489688522,-9.686407670168558e-08
8,1.0000000000000002,1.0000000000000004,Y5Z1,3.81296693001676e-08,7.856402914578053e-10
9,1.0000000000000002,1.0000000000000004,standard_x,-7.574386895216844e-10,-5.10736065729954e-15
10,1.0000000000000002,1.0000000000000004,X4,-6.028631813954621e-09,-5.10736065729954e-15
11,1.0000000000000002,1.0000000000000004,standard_x,-5.816636967483205e-09,-5.10736065729954e-15
12,1.0000000000000004,1.0000000000000007,X0,0.0,-5.10736065729954e-15
