Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6689924084651424,1.3339495749849726e-17,
1,0.7474809251265241,0.23711998959732697,Y4Z3,0.7853981546182781,nan
2,0.8233430096906933,0.4663053210043875,Y5Z2,0.785310066004474,nan
3,0.8827842237815942,0.6458819096115439,Y1Z0,0.7853979111640734,nan
4,0.8827842285457783,0.6458819240045196,Y2Z5,8.808923032298723e-05,nan
5,0.882784228545809,0.6458819240046122,Y1Z0,2.5072566851767904e-07,1.4088773275028534e-08
6,0.882784228545809,0.6458819240046122,Y3Y4,-3.848112992909015e-10,7.69622598581803e-10
7,0.882784228545809,0.6458819240046122,X3X4,-3.848112992909015e-10,7.69622598581803e-10
8,0.882784228545809,0.6458819240046122,Y3Y4,-3.848112992909015e-10,7.69622598581803e-10
9,0.882784228545809,0.6458819240046122,X3X4,-3.848112992909015e-10,7.69622598581803e-10
10,0.882784228545809,0.6458819240046122,Y3Y4,0.0,0.0
11,0.882784228545809,0.6458819240046122,X3X4,0.0,0.0
12,0.882784228545809,0.6458819240046122,Y3Y4,0.0,0.0
