Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6939396746188313,-4.506249350451175e-17,
1,0.7941623377190331,0.3274604866716526,Y0Z2,0.785398176052262,nan
2,0.8712688342556005,0.5793928351083163,Y1Z3,0.7853981621398785,nan
3,0.9241331505787431,0.7521179874367183,Y5Z0,0.78539814487617,nan
4,0.9521957060184454,0.8438076090979159,Y4Z3,0.7853998083380461,nan
5,0.9521957060191959,0.8438076091003682,Y4Z1,1.6322328990974482e-06,2.5215505277810783e-08
6,0.9521957060191961,0.8438076091003683,Y1Z5,-5.5411943250983544e-08,3.7250235904346086e-08
7,0.9521957060191963,0.8438076091003692,Y1Z4,-6.512625694359581e-08,3.012908816948439e-08
8,0.9521957060191963,0.8438076091003696,Y5Z2,-1.0535121821193422e-08,8.765699603187741e-09
9,0.9521957060191963,0.8438076091003696,Y1Z2,-2.0982952209507344e-09,1.0488948216383878e-09
10,0.9521957060191965,0.8438076091003698,Y1Z0,5.030622770511975e-10,1.0091994227534345e-09
11,0.9521957060191965,0.8438076091003698,Y1Z2,-2.7292469527450447e-12,1.1118346393930537e-12
12,0.9521957060191965,0.8438076091003698,Y1Z0,-8.087061566759956e-13,8.087061566759956e-13
