Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.673157939518889,1.545217054670684e-17,
1,0.8093879771706827,0.4168069355922652,Y3Z2,0.7853981611811159,nan
2,0.8848255948809037,0.6476144932217116,Y0Z3,0.7853981553675058,nan
3,0.9481768422121657,0.8414428127409591,Y5Z1,0.7853976394205284,nan
4,0.9936836133587423,0.9806744987717922,Y4Z0,0.7854906903787582,nan
5,0.9936836165116884,0.9806745084184884,Y4Z3,9.252206839068974e-05,1.7302960443601405e-08
6,0.9936836165118573,0.9806745084190053,Y5Z1,5.529371266560918e-07,2.4154522690761698e-08
7,0.9936836165118574,0.9806745084190055,Y1Z5,8.411127012296932e-09,1.5240248839651643e-08
8,0.9936836165118574,0.9806745084190055,Y5Z1,-6.732614293582228e-09,1.7155687077626756e-08
9,0.9936836165118574,0.9806745084190055,Y1Z5,1.1178449552796309e-09,1.729177828100868e-08
10,0.9936836165118575,0.9806745084190062,Y5Z1,-9.587760300293518e-09,2.1682860757846587e-09
11,0.9936836165118578,0.9806745084190065,Y1Z5,-9.183121749761473e-09,2.2620266245959313e-10
12,0.9936836165118578,0.9806745084190065,Y5Z1,-6.061797315540244e-11,0.0
