Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6720746199286685,-7.02781843648575e-18,
1,0.7514559230519768,0.24207123921314355,Y1Z0,0.7854877041859026,nan
2,0.811489133282513,0.4251409675076647,Y5Z4,0.7853981687225213,nan
3,0.8624024079058759,0.5803996870745609,Y3Z1,0.7853981847439945,nan
4,0.9303774783049321,0.787687913390774,Y2Z3,0.7853999686161998,nan
5,0.9303774881545818,0.7876879434270266,Y0Z2,-8.955936373555532e-05,nan
6,0.9303774881565657,0.7876879434330768,Y2Z3,-1.8157062648205815e-06,-2.9809911679839604e-08
7,0.9303774881565657,0.7876879434330768,Y4Z5,1.51921267250861e-08,2.611993944329145e-08
8,0.9303774881565657,0.7876879434330768,Y5Z4,-1.513514379371991e-08,2.611993944329145e-08
9,0.9303774881565658,0.787687943433077,Y0Z2,-2.9674158019378587e-08,-3.3839888822443384e-08
10,0.9303774881565658,0.787687943433077,Y0Z3,-7.343257261112414e-08,1.3859242360199032e-08
11,0.9303774881565658,0.787687943433077,Y0Z2,-2.7281026679965704e-08,1.4699674262775567e-08
12,0.9303774881565658,0.7876879434330775,Y0Z3,-9.947246117765717e-09,0.0
