Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6728881103945039,6.973308773779249e-18,
1,0.7547883575395942,0.2503738009763681,Y4Z3,0.78539814157489,nan
2,0.8330945193269992,0.4897602747662509,Y5Z2,0.8901149188431497,nan
3,0.8800544389177594,0.6333194699009639,Y1Z0,0.7853981210699507,nan
4,0.8800545146183312,0.6333197013219982,Y2Z5,-0.10471675741984401,nan
5,0.8800545146183313,0.6333197013219987,Y5Z2,-1.987549640292089e-08,0.55366026640712
6,0.8933141067143318,0.673855042645091,Y2Y5,0.16212461453929722,0.7725425175130349
7,0.9467381568973199,0.8371754595440872,standard_x,-2.2445482254295975e-08,-1.5424788224923183
8,0.9680560917037845,0.9023456214485491,X3X4,-0.695523937017349,-1.5462753721063243
9,0.9999860713257224,0.9999574192356798,X0X1,-0.7378974132263225,-0.6590651140300355
10,0.9999999996636411,0.9999999989717313,X2X5,-0.015628091487583762,-0.0005765842503316271
11,0.9999999999999495,0.9999999999998453,Y3Y4,3.6615081644335845e-05,1.2545200173595652e-07
12,0.9999999999999997,0.9999999999999989,standard_x,-2.3064959728274268e-08,2.2728298368999288e-07
