Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7339515082751151,-2.4119346477347872e-17,
1,0.8107035785628752,0.2884890261551555,Y5Z2,0.7853981655461942,nan
2,0.8730341303093562,0.522771698995623,Y4Z1,0.7853979238502552,nan
3,0.9160469695044267,0.6844446290551147,Y3Z0,0.7851127790484699,nan
4,0.9160470094356208,0.6844447791450243,Y0Z3,0.0002853760020499132,nan
5,0.9160470094356488,0.6844447791451291,Y1Z4,2.4091863998642546e-07,9.6379425390589e-09
6,0.9160470094356488,0.6844447791451291,Y3Z0,0.0,6.074679387182801e-15
7,0.9160470094356488,0.6844447791451291,Y0Z3,0.0,6.074679387182801e-15
8,0.9160470094356488,0.6844447791451291,Y3Z0,0.0,0.0
9,0.9160470094356488,0.6844447791451291,Y0Z3,0.0,0.0
10,0.9160470094356488,0.6844447791451291,Y3Z0,0.0,0.0
11,0.9160470094356488,0.6844447791451291,Y0Z3,0.0,0.0
12,0.9160470094356488,0.6844447791451291,Y3Z0,0.0,0.0
