Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7016437554922593,-1.1417024077309388e-17,
1,0.7806504529000431,0.26480658227260256,Y2Z3,0.7853981552498461,nan
2,0.8494789955462462,0.4954990645424594,Y5Z0,0.7853981490427883,nan
3,0.9011486159232269,0.6686800229709671,Y1Z5,0.785398167538466,nan
4,0.9315764175097022,0.7706648218367603,Y4Z1,0.7858820801785681,nan
5,0.9315764759643202,0.7706650177589814,Y4Z0,-0.0004832365196429498,nan
6,0.9315764759645996,0.7706650177599172,Y4Z1,-6.849176928446664e-07,-2.36264436976543e-08
7,0.9315764759645997,0.7706650177599179,Y0Z5,7.734882442465509e-09,1.566556984514634e-08
8,0.9315764759645997,0.7706650177599179,Y3Z2,0.0,2.238248675751085e-10
9,0.9315764759645997,0.7706650177599179,Y0Z4,-5.333163900919886e-10,1.7777213003066286e-10
10,0.9315764759645997,0.7706650177599179,Y0Z5,-5.333163900919886e-10,1.7777213003066286e-10
11,0.9315764759645997,0.7706650177599179,Y0Z4,-5.333163900919886e-10,1.7777213003066286e-10
12,0.9315764759645997,0.7706650177599179,Y0Z5,-5.006338748703288e-10,1.668779582901096e-10
