Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7368759688973244,-8.55027616281126e-18,
1,0.8177933697792408,0.30752569631445387,Y4Z0,0.7853402733020497,nan
2,0.8879706291020808,0.5742336021972717,Y3Z5,0.7853985759335104,nan
3,0.942350688927266,0.7809044243084047,Y2Z1,0.7853981718561474,nan
4,0.9423506911932449,0.7809044329202327,Y4Z0,5.788409037059559e-05,nan
5,0.942350691193366,0.7809044329206927,Y5Z3,-4.2212499040360757e-07,6.838571755248263e-09
6,0.942350691193366,0.7809044329206927,Y2Z1,-7.450579771871821e-09,7.450580596923828e-09
7,0.942350691193366,0.7809044329206927,Y1Z2,-7.450581421975835e-09,7.4505801843978245e-09
8,0.9423506911933661,0.7809044329206929,Y2Z1,-7.450581421975835e-09,7.4505801843978245e-09
9,0.9423506911933661,0.7809044329206929,Y1Z2,-8.250520068717656e-16,0.0
10,0.9423506911933661,0.7809044329206929,Y2Z1,0.0,0.0
11,0.9423506911933661,0.7809044329206929,Y1Z2,0.0,0.0
12,0.9423506911933661,0.7809044329206929,Y2Z1,0.0,0.0
