Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6741081233498248,-1.2315535139186487e-17,
1,0.7548353756759766,0.24771176611071952,Y4Z5,0.7853981134960856,nan
2,0.8353353235681262,0.4947260480241084,Y3Z1,0.7853981426754405,nan
3,0.8840601504130688,0.6442382952939162,Y2Z0,0.7996016222963259,nan
4,0.8840613900410497,0.6442420990953291,Y0Z2,-0.01420347734131791,nan
5,0.8840613900410499,0.6442420990953294,Y4Z5,4.759159899206123e-08,0.8601915663384709
6,0.88406139004105,0.6442420990953296,Y4Y5,0.4041566241922149,1.4448513925142004
7,0.9342127901587006,0.7981317898515218,Y3Z1,-2.9186371849450343e-08,0.35949405375750626
8,0.9706047420147632,0.9098005808325478,X1X3,0.785397347677625,0.36412372567821655
9,0.9999984272936832,0.9999951741469194,Y0Y2,0.6160300355819689,-0.5309267658987251
10,0.9999999999935637,0.9999999999802504,Y5Z1,1.6922536322329406e-06,-4.190840823617813e-06
11,0.9999999999999813,0.9999999999999428,Y5Z0,-1.704985559386807e-06,-4.0020227954103293e-07
12,0.9999999999999967,0.9999999999999896,X4X5,-6.435286466946012e-07,-1.737161201095385e-08
