Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7000978922398778,-2.383202047209828e-17,
1,0.7814015240374624,0.2711005681314369,Y4Z1,0.7854028463728725,nan
2,0.8575688096306836,0.5250743936643469,Y5Z4,0.7853981477257578,nan
3,0.9451831117294534,0.817217395769715,Y2Z5,0.7853981917411584,nan
4,0.9957065402411563,0.9856837959862628,Y3Z0,0.7835518835697788,nan
5,0.9957083943275064,0.9856899782914285,Y0Z3,0.0018462680349929808,nan
6,0.9957083943506461,0.9856899783685865,Y1Z4,-4.703988031174975e-06,-5.915114764221874e-09
7,0.995708394350649,0.985689978368596,Y2Z5,-3.8119708777618444e-08,6.754482186088422e-09
8,0.995708394350649,0.985689978368596,Y1Z4,3.3833265191027704e-09,6.766653038205539e-09
9,0.9957083943506492,0.9856899783685965,Y1Z5,-2.0299007274583456e-08,6.766335758194485e-09
10,0.9957083943506492,0.9856899783685965,Y2Z5,0.0,0.0
11,0.9957083943506492,0.9856899783685965,Y2Z4,0.0,0.0
12,0.9957083943506492,0.9856899783685965,Y2Z5,0.0,0.0
