Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7044624837922157,-8.678237093979289e-18,
1,0.7962615379037659,0.31061726202980183,Y0Z5,0.7853981468632332,nan
2,0.866129043112371,0.5470255059140855,Y4Z3,0.7853981563826554,nan
3,0.9002410947813274,0.6624492670211964,Y2Z0,-2.6419376826732708e-08,nan
4,0.9281558197250918,0.7569033495415975,Y1Z4,0.639062083463189,nan
5,0.9281558371014016,0.7569034083372117,Y1Z3,-0.14633607343452143,nan
6,0.9355511823180798,0.7819267803664964,Y2Z3,0.7853981803600437,1.2819746599478253e-08
7,0.9355511823180798,0.781926780366497,Y0Z5,1.0072658265902431e-08,2.3674161323179703e-08
8,0.9355511823180798,0.781926780366497,Y5Z0,2.759686945949349e-09,1.111271581212106e-08
9,0.9355511823180798,0.781926780366497,Y0Z5,-6.865443582399315e-11,1.1112694676009359e-08
10,0.9355511823180798,0.781926780366497,Y5Z0,-6.865443582399315e-11,1.1112694074548429e-08
11,0.9355511823180798,0.781926780366497,Y0Z5,-3.7020979320187115e-11,1.1112694074548429e-08
12,0.9355511823180803,0.7819267803664983,Y5Z0,2.7596602481163816e-09,1.1112694074548429e-08
