Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.752080869804787,-1.080405050585596e-17,
1,0.8383343626604491,0.34790979134101346,Y4Z3,0.7853981473192143,nan
2,0.9052279090865567,0.6177298184338612,Y2Z1,0.7853981500875533,nan
3,0.9524306908046692,0.8081257014822762,Y0Z3,0.7853981562637412,nan
4,0.978190982719161,0.9120317287993609,Y5Z0,0.7854208686835884,nan
5,0.9781909828367197,0.9120317292735426,Y5Z4,-2.2735336131147437e-05,4.703350556948624e-08
6,0.9781909828367209,0.9120317292735474,Y5Z3,-3.909768517363295e-08,4.2241676520534845e-08
7,0.9781909828367209,0.9120317292735474,Y1Z2,5.340223686824615e-09,0.0
8,0.9781909828367209,0.9120317292735474,Y4Z5,0.0,0.0
9,0.9781909828367209,0.9120317292735477,Y4Z3,0.0,0.0
10,0.9781909828367209,0.9120317292735477,Y4Z5,0.0,0.0
11,0.9781909828367209,0.9120317292735477,Y4Z3,0.0,0.0
12,0.9781909828367209,0.9120317292735477,Y4Z5,0.0,0.0
