Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6983031853593366,1.3587203609396637e-17,
1,0.7947562697061137,0.3197020308671728,Y5Z2,0.7853981779878877,nan
2,0.8677608553465078,0.5616819991586725,Y4Z5,0.7853981421120102,nan
3,0.9345648864511132,0.7831096969756763,Y3Z1,0.7853994210508365,nan
4,0.9755787755963522,0.9190537545690208,Y0Z2,0.7857611637942304,nan
5,0.9755788190176261,0.9190538984925622,Y0Z5,0.00036302018336811434,nan
6,0.9755788190184422,0.9190538984952666,Y3Z1,-1.244170961517853e-06,1.7698608505741088e-08
7,0.9755788190184422,0.9190538984952672,Y1Z3,-2.2941885817385677e-08,1.7698608505741088e-08
8,0.9755788190184426,0.9190538984952678,Y4Z5,1.0178773890768824e-08,0.0
9,0.9755788190184426,0.9190538984952678,Y4Z2,-3.064452137405583e-12,0.0
10,0.9755788190184426,0.9190538984952678,Y4Z5,0.0,0.0
11,0.9755788190184426,0.9190538984952678,Y4Z2,0.0,0.0
12,0.9755788190184426,0.9190538984952678,Y4Z5,0.0,0.0
