Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7069493856295396,1.812179561148699e-17,
1,0.798961229522746,0.31397935844928637,Y5Z0,0.7853980000151632,nan
2,0.8625149509098624,0.5308487942074893,Y2Z1,0.7853981620881594,nan
3,0.9208162066639813,0.7297948222830944,Y3Z5,0.7853981618306074,nan
4,0.9514067770352934,0.8341814670168974,Y4Z1,0.7858434282169581,nan
5,0.9514068293516754,0.8341816455402634,Y4Z2,0.00044524078809041466,nan
6,0.9514068293517365,0.8341816455404714,Y0Z5,1.4781325144264612e-07,1.253279721934597e-07
7,0.9514068293517365,0.8341816455404716,Y2Z1,1.598543824215033e-08,4.192960646067932e-09
8,0.9514068293517365,0.8341816455404718,Y0Z5,1.4659118175133886e-08,4.1983527781390695e-09
9,0.9514068293517365,0.8341816455404718,Y2Z1,-6.170839417369041e-09,7.00303113652091e-10
10,0.9514068293517365,0.8341816455404718,Y2Z4,6.777325315466011e-10,6.777325315466011e-10
11,0.9514068293517365,0.8341816455404719,Y2Z1,-1.017305774746534e-08,6.777325315466011e-10
12,0.9514068293517365,0.8341816455404719,Y2Z4,0.0,0.0
