Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6741081233498248,-1.2315535139186487e-17,
1,0.7548353756759766,0.24771176611071952,Y4Z5,0.7853981523757491,nan
2,0.8353353235675401,0.49472604802230985,Y3Z1,0.785398167808104,nan
3,0.8840601503545482,0.6442382951143457,Y2Z0,0.7836690782679385,nan
4,0.88406139004105,0.6442420990953296,Y0Z2,0.0017290816128357894,nan
5,0.88406139004105,0.6442420990953296,Y5Z4,0.0,nan
6,0.88406139004105,0.6442420990953296,Y4Z5,0.0,nan
7,0.88406139004105,0.6442420990953296,Y5Z4,0.0,nan
8,0.88406139004105,0.6442420990953296,Y4Z5,0.0,nan
9,0.88406139004105,0.6442420990953296,Y5Z4,0.0,nan
10,0.88406139004105,0.6442420990953296,Y4Z5,0.0,nan
11,0.88406139004105,0.6442420990953296,Y5Z4,0.0,nan
12,0.88406139004105,0.6442420990953296,Y4Z5,0.0,nan
