Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6608275310150403,-6.124706038384236e-18,
1,0.74126119684354,0.23714680047355638,Y4Z0,0.7853449032064138,nan
2,0.8077638846297612,0.43322016687986736,Y2Z5,0.7853981527041412,nan
3,0.8705550012294048,0.6183505130649759,Y3Z1,0.7853980815123095,nan
4,0.8705550040217443,0.6183505212977777,Y4Z0,5.325497588221461e-05,nan
5,0.8705550040217462,0.6183505212977826,Y3Z1,7.608184963729507e-08,nan
6,0.8705550040217462,0.6183505212977827,Y2Z5,5.596445487468641e-10,nan
7,0.8705550040217462,0.6183505212977827,Y5Z2,0.0,nan
8,0.8705550040217462,0.6183505212977827,Y2Z5,0.0,nan
9,0.8705550040217462,0.6183505212977827,Y5Z2,0.0,nan
10,0.8705550040217462,0.6183505212977827,Y2Z5,0.0,nan
11,0.8705550040217462,0.6183505212977827,Y5Z2,0.0,nan
12,0.8705550040217462,0.6183505212977827,Y2Z5,0.0,nan
