Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7515690143414733,1.9996527585229868e-17,
1,0.8334196017594189,0.3294701230644833,Y2Z1,0.785399166042048,nan
2,0.887572455126901,0.5474495881619497,Y4Z0,0.7853981611802663,nan
3,0.936633341601617,0.7449325484483579,Y5Z3,0.7851576806118483,nan
4,0.936633365449123,0.744932644440836,Y3Z5,0.00024047869755920346,nan
5,0.9366333654502556,0.7449326444453951,Y1Z2,-1.0120703736975797e-06,nan
6,0.9366333654502556,0.7449326444453951,Y2Z1,0.0,nan
7,0.9366333654502556,0.7449326444453951,Y1Z2,0.0,nan
8,0.9366333654502556,0.7449326444453951,Y2Z1,0.0,nan
9,0.9366333654502556,0.7449326444453951,Y1Z2,0.0,nan
10,0.9366333654502556,0.7449326444453951,Y2Z1,0.0,nan
11,0.9366333654502556,0.7449326444453951,Y1Z2,0.0,nan
12,0.9366333654502556,0.7449326444453951,Y2Z1,0.0,nan
