Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6670325383799717,1.95083169203865e-17,
1,0.760552300770227,0.2808675716697421,Y1Z2,0.7853979698697873,nan
2,0.8525597107850434,0.5571931007985083,Y4Z0,0.7852809153483626,nan
3,0.9289063034718074,0.7864845526277806,Y5Z3,0.785398160121525,nan
4,0.9289063136299126,0.7864845831355821,Y4Z0,0.00011724790881303185,nan
5,0.9289063136299706,0.7864845831357563,Y2Z1,1.8875091693157452e-07,nan
6,0.9289063136299706,0.7864845831357563,Y1Z2,0.0,nan
7,0.9289063136299706,0.7864845831357563,Y2Z1,0.0,nan
8,0.9289063136299706,0.7864845831357563,Y1Z2,0.0,nan
9,0.9289063136299706,0.7864845831357563,Y2Z1,0.0,nan
10,0.9289063136299706,0.7864845831357563,Y1Z2,0.0,nan
11,0.9289063136299706,0.7864845831357563,Y2Z1,0.0,nan
12,0.9289063136299706,0.7864845831357563,Y1Z2,0.0,nan
