Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7222287508295986,3.0239877670152764e-17,
1,0.8095834767877356,0.31448440477203066,Y5Z4,0.7853981534622783,nan
2,0.8763071705329639,0.5546953479294197,Y0Z2,0.7853962435501946,nan
3,0.9247054449215113,0.7289332308388098,Y3Z1,0.7847755627889829,nan
4,0.9247055950464523,0.7289337713012998,Y1Z3,0.0006225830234963694,nan
5,0.9247055950485285,0.7289337713087741,Y0Z2,1.9022143427313076e-06,nan
6,0.9247055950485285,0.7289337713087741,Y2Z0,0.0,nan
7,0.9247055950485285,0.7289337713087741,Y0Z2,0.0,nan
8,0.9247055950485285,0.7289337713087741,Y2Z0,0.0,nan
9,0.9247055950485285,0.7289337713087741,Y0Z2,0.0,nan
10,0.9247055950485285,0.7289337713087741,Y2Z0,0.0,nan
11,0.9247055950485285,0.7289337713087741,Y0Z2,0.0,nan
12,0.9247055950485285,0.7289337713087741,Y2Z0,0.0,nan
