Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6728881103945039,6.973308773779249e-18,
1,0.7547883575395942,0.2503738009763681,Y4Z3,0.7853981424965639,nan
2,0.8330945193269992,0.4897602747662509,Y5Z2,0.7856440778621984,nan
3,0.8800544389177594,0.6333194699009639,Y1Z0,0.785398171021332,nan
4,0.8800545146183312,0.6333197013219982,Y2Z5,-0.00024592146327202926,nan
5,0.8800545146183312,0.6333197013219984,Y5Z2,6.550135962129798e-09,nan
6,0.8800545146183313,0.6333197013219987,Y4Z3,1.612242002004232e-08,nan
7,0.8800545146183315,0.6333197013219989,Y1Z0,-4.726987907030504e-10,nan
8,0.8800545146183315,0.6333197013219989,Y4Z3,0.0,nan
9,0.8800545146183315,0.6333197013219989,Y3Z4,0.0,nan
10,0.8800545146183315,0.6333197013219989,Y4Z3,0.0,nan
11,0.8800545146183315,0.6333197013219989,Y3Z4,0.0,nan
12,0.8800545146183315,0.6333197013219989,Y4Z3,0.0,nan
