Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6855811135790355,-7.972902182066112e-18,
1,0.7665741012775583,0.257595809909727,Y1Z3,0.785398158903251,nan
2,0.8395417511002672,0.48966726927179305,Y4Z0,0.7853981489043623,nan
3,0.880909898784504,0.6212374435546777,Y5Z0,0.7853981713204619,nan
4,0.9110129105614189,0.7169791851516214,Y2Z3,0.7854243387499124,nan
5,0.9110129107266807,0.7169791856772318,Y2Z1,2.6175812624028116e-05,nan
6,0.9110129107266807,0.7169791856772318,Y5Z0,-1.2648751554975806e-08,nan
7,0.9110129107266807,0.7169791856772318,Y4Z5,-5.7964699384408684e-09,nan
8,0.9110129107266807,0.7169791856772318,Y4Z0,4.862964860333151e-11,nan
9,0.9110129107266807,0.7169791856772318,Y4Z5,-5.7964699384408684e-09,nan
10,0.9110129107266807,0.7169791856772318,Y1Z5,4.862964860333151e-11,nan
11,0.9110129107266807,0.7169791856772318,Y1Z4,0.0,nan
12,0.9110129107266807,0.7169791856772318,Y1Z5,0.0,nan
