Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7060889445637292,-1.618567299620721e-17,
1,0.8036015977961379,0.3317760643187256,Y4Z2,0.7853969666726033,nan
2,0.8792055350383803,0.5890101351161597,Y1Z4,0.7853981624256156,nan
3,0.9404882758015358,0.7975179119746715,Y5Z0,0.785398136705729,nan
4,0.9981696833483095,0.9937725491510564,Y3Z4,0.7836375004028315,nan
5,0.9981711138382131,0.9937774162354248,Y3Z1,-0.0017606631356172821,nan
6,0.9981711138390774,0.9937774162383657,Y2Z4,1.183293470034799e-06,nan
7,0.9981711138390776,0.9937774162383662,Y5Z0,7.267473008983616e-09,nan
8,0.9981711138390776,0.9937774162383662,Y0Z5,0.0,nan
9,0.9981711138390776,0.9937774162383662,Y5Z0,0.0,nan
10,0.9981711138390776,0.9937774162383662,Y0Z5,0.0,nan
11,0.9981711138390776,0.9937774162383662,Y5Z0,0.0,nan
12,0.9981711138390776,0.9937774162383662,Y0Z5,0.0,nan
