Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6751686654228986,4.293741503004597e-18,
1,0.7736322439413909,0.3031221684529979,Y4Z3,0.7854000256329734,nan
2,0.8711527814005849,0.6033411654477189,Y2Z1,0.7859609965412369,nan
3,0.9187067571574886,0.7497370660119747,Y0Z5,0.7853981339143399,nan
4,0.9187072469379839,0.7497385738113864,Y2Z1,-0.0005628468604430567,nan
5,0.9187072469412425,0.7497385738214183,Y4Z3,-1.8552299782064663e-06,nan
6,0.9187072469412425,0.7497385738214183,Y0Z5,1.7719444532290993e-08,nan
7,0.9187072469412427,0.7497385738214188,Y5Z0,1.6106875775663e-08,nan
8,0.9187072469412427,0.7497385738214188,Y1Z2,0.0,nan
9,0.9187072469412427,0.7497385738214188,Y2Z1,0.0,nan
10,0.9187072469412427,0.7497385738214188,Y1Z2,0.0,nan
11,0.9187072469412427,0.7497385738214188,Y2Z1,0.0,nan
12,0.9187072469412427,0.7497385738214188,Y1Z2,0.0,nan
