Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7044797293755068,2.191710734831027e-17,
1,0.7882217339014913,0.2833714396275458,Y2Z5,0.7853981624880988,nan
2,0.8642512296709257,0.5406448090947868,Y1Z2,0.7853980365983755,nan
3,0.9405089787409732,0.7986905563760126,Y3Z5,0.7853981749566006,nan
4,0.9859548452446314,0.9524731256989969,Y0Z4,0.7842864718968621,nan
5,0.985955294533591,0.9524746460311172,Y4Z0,0.0011116967337963038,nan
6,0.9859552945335999,0.9524746460311477,Y1Z5,-1.24905110520308e-07,nan
7,0.9859552945336001,0.9524746460311478,Y3Z5,-8.096972117490738e-09,nan
8,0.9859552945336001,0.9524746460311478,Y3Z2,3.675178456640814e-10,nan
9,0.9859552945336001,0.9524746460311481,Y3Z5,-3.697746882540109e-10,nan
10,0.9859552945336001,0.9524746460311481,Y4Z0,-2.7058081807196307e-12,nan
11,0.9859552945336001,0.9524746460311481,Y0Z4,-2.7058081807196307e-12,nan
12,0.9859552945336001,0.9524746460311481,Y4Z0,-2.7058081807196307e-12,nan
