Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7147882172334548,6.9370803010973e-17,
1,0.8090485761810834,0.3304925134344246,Y2Z3,0.785397974294178,nan
2,0.8768096883634345,0.5680742554125101,Y0Z3,0.7853981646702345,nan
3,0.9420137465224353,0.7966905402185703,Y4Z1,0.78539816611853,nan
4,0.9927987844309276,0.974751339165511,Y5Z4,0.7852662025554858,nan
5,0.992798791498078,0.9747513639441172,Y5Z1,-0.0001319573363458182,nan
6,0.9927987914981024,0.9747513639442028,Y2Z3,1.9104632158034508e-07,nan
7,0.9927987914981027,0.974751363944204,Y1Z5,-1.0309983040523089e-08,nan
8,0.9927987914981027,0.974751363944204,Y1Z4,-9.49240574295692e-11,nan
9,0.9927987914981027,0.974751363944204,Y1Z5,-4.729418702324616e-11,nan
10,0.9927987914981027,0.974751363944204,Y1Z4,-9.463100826744868e-11,nan
11,0.9927987914981027,0.974751363944204,Y1Z5,-7.660516836200054e-12,nan
12,0.9927987914981027,0.974751363944204,Y1Z4,-4.263422095635629e-14,nan
