Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6386255622939765,-2.801226054598399e-18,
1,0.7076111497583751,0.1908978064478323,Y0Z3,0.7854033738298304,nan
2,0.7680310035587185,0.35809240433882794,Y5Z1,0.7853981342021099,nan
3,0.8268639938611404,0.5208958131130873,Y4Z2,0.7853981533934039,nan
4,0.8268639938765217,0.5208958131556504,Y3Z0,-5.219001064637118e-06,nan
5,0.8268639938765217,0.5208958131556504,Y5Z1,8.110688315234063e-09,nan
6,0.8268639938765217,0.5208958131556504,Y1Z5,8.071125706960426e-09,nan
7,0.8268639938765218,0.5208958131556509,Y5Z1,8.748081469028638e-09,nan
8,0.8268639938765218,0.5208958131556509,Y0Z3,0.0,nan
9,0.8268639938765218,0.5208958131556509,Y3Z0,0.0,nan
10,0.8268639938765218,0.5208958131556509,Y0Z3,0.0,nan
11,0.8268639938765218,0.5208958131556509,Y3Z0,0.0,nan
12,0.8268639938765218,0.5208958131556509,Y0Z3,0.0,nan
