Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6689924084651424,1.3339495749849726e-17,
1,0.7474809251265241,0.23711998959732697,Y4Z3,0.7853981437125177,nan
2,0.8233430096906933,0.4663053210043875,Y5Z2,0.7853100817241554,nan
3,0.8827842237815942,0.6458819096115439,Y1Z0,0.785397906864693,nan
4,0.8827842285457784,0.64588192400452,Y2Z5,8.807748880340963e-05,nan
5,0.8827842285458088,0.6458819240046115,Y1Z0,2.395878250329091e-07,nan
6,0.882784228545809,0.6458819240046121,Y4Z3,8.591475888979633e-09,nan
7,0.882784228545809,0.6458819240046121,Y1Z0,-8.239618375024081e-10,nan
8,0.882784228545809,0.6458819240046121,Y0Z1,-8.235130847395143e-10,nan
9,0.882784228545809,0.6458819240046121,Y1Z0,-8.235130847395143e-10,nan
10,0.882784228545809,0.6458819240046121,Y0Z1,-7.763157279788656e-10,nan
11,0.882784228545809,0.6458819240046121,Y1Z0,0.0,nan
12,0.882784228545809,0.6458819240046121,Y0Z1,0.0,nan
