Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7192371180870497,-7.897581592787588e-18,
1,0.8138642852056661,0.33703588762832015,Y4Z1,0.7853964827099685,nan
2,0.8841106688109515,0.5872341443446942,Y3Z0,0.7853981401356905,nan
3,0.9473135499577044,0.8123453866717646,Y5Z0,0.7848094105997133,nan
4,0.9735507916685241,0.9057952099961831,Y2Z3,0.7853981546884601,nan
5,0.9735514895050945,0.9057976954977052,Y5Z0,0.0005887422039657687,nan
6,0.9735514895072618,0.9057976955054243,Y1Z4,1.6706481760261663e-06,nan
7,0.9735514895072618,0.9057976955054247,Y5Z0,2.3733217216143567e-09,nan
8,0.9735514895072618,0.9057976955054247,Y5Z3,-7.69674272711336e-09,nan
9,0.9735514895072618,0.9057976955054247,Y1Z4,0.0,nan
10,0.9735514895072618,0.9057976955054247,Y4Z1,0.0,nan
11,0.9735514895072618,0.9057976955054247,Y1Z4,0.0,nan
12,0.9735514895072618,0.9057976955054247,Y4Z1,0.0,nan
