Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.649169745840034,7.172346513165737e-18,
1,0.7601301636788057,0.31627950133450516,Y3Z1,0.7853981985846054,nan
2,0.8397862100224719,0.5433296071881065,Y5Z1,0.7853981796285542,nan
3,0.9046589358139454,0.7282416124164066,Y4Z2,0.78539815277525,nan
4,0.9320408377841065,0.8062904740681042,Y0Z3,0.7853768766767842,nan
5,0.9320408378758123,0.8062904743295006,Y0Z1,-2.128172414180684e-05,nan
6,0.9999999989742786,0.999999997076303,Y2Y4,0.785444512108089,2.7939591199012743
7,0.9999999999999981,0.9999999999999944,X2X4,-4.642562228216819e-05,0.09999970459281252
8,0.9999999999999989,0.9999999999999971,X0X3,-2.5670990130494097e-08,-0.1000000171139933
9,0.9999999999999989,0.9999999999999971,Y4Z2,-1.5548171010697082e-16,0.09999999999999985
10,0.9999999999999991,0.9999999999999974,Y4Z2,-1.5548171010697082e-16,-0.10000000000000016
11,0.9999999999999991,0.9999999999999974,Y4Z2,0.0,0.1
12,0.9999999999999991,0.9999999999999974,Y4Z2,0.0,-0.1
