Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7339515082751151,-2.4119346477347872e-17,
1,0.8107035785628752,0.2884890261551555,Y5Z2,0.7853981507238017,nan
2,0.8730341303093562,0.522771698995623,Y4Z1,0.7853982460273744,nan
3,0.9160469695044267,0.6844446290551147,Y3Z0,0.785398163351379,nan
4,0.9421565888512969,0.7825832021309943,X1X4,0.2818513767070724,1.971855594723912
5,0.9534972688567637,0.8252095667156655,X2X5,0.6105929647575492,2.1525175544317
6,0.9714046972562319,0.8925184557207043,X0X3,0.6850454624248438,1.2524567038043888
7,0.97181985199445,0.8940789033501062,X1X4,0.06963428536654558,0.11065724547876972
8,0.9718214232260617,0.8940848091592369,Y2Y5,0.00953285404207127,0.10000127383700373
9,0.9718214232376815,0.8940848092029126,Y4Z0,7.295807557060325e-08,0.10000074723232012
10,0.971821423237682,0.8940848092029142,standard_x,-1.5569829635953354e-08,0.100000001294206
11,0.971821423237682,0.8940848092029143,standard_x,0.0,0.1
12,0.971821423237682,0.8940848092029144,standard_x,0.0,-0.1
