Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6943467137674091,-6.190140742048062e-18,
1,0.7802108838891816,0.28092016015961674,Y4Z2,0.7854038376445451,nan
2,0.8568382067359552,0.5316203040751741,Y5Z1,0.785398159513758,nan
3,0.9192432825294533,0.7357897948164255,Y0Z4,0.7853981337534185,nan
4,0.9605947828588448,0.8710787061154994,Y3Z0,0.7840109573340496,nan
5,0.9605954225119073,0.8710807988561676,Y3Z2,0.001387266026407859,nan
6,0.9605954225128315,0.8710807988591914,Y2Z3,-5.687246114844432e-06,nan
7,0.9999999998604258,0.9999999995433575,Y1Y5,0.7853700246405334,3.623186573107566
8,0.9999999999999943,0.9999999999999817,Y1Y5,2.8156244756004753e-05,0.0999967856332789
9,0.9999999999999974,0.9999999999999916,X3,-5.825777388816978e-08,-0.09999996795241907
10,0.9999999999999978,0.9999999999999926,X2,-1.3636019889736724e-09,nan
11,0.9999999999999983,0.999999999999995,standard_x,-9.154863592536357e-09,nan
12,0.9999999999999987,0.9999999999999958,standard_x,0.0,-0.1
