Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.705034795728493,6.792308253708689e-18,
1,0.7749695645496465,0.23709497869036958,Y4Z0,0.7853981282956537,nan
2,0.835732161208734,0.44309418055947264,Y5Z2,0.7853981304670331,nan
3,0.8911982658236747,0.6311370541313869,Y1Z4,0.7853981406000253,nan
4,0.9553158460645246,0.8485104233028622,Y6Z0,0.7853981472974167,nan
5,0.9717016436610872,0.9040620523061261,Y3Z1,0.7853981600239403,nan
6,0.9999999999981388,0.9999999999936903,X2X5,0.7853982242138808,4.006789431993564
7,0.9999999999999983,0.9999999999999943,standard_x,-9.440953992382428e-09,0.09999766640207433
8,0.9999999999999984,0.9999999999999946,Y2Z3,-8.294375059658263e-09,-0.1000000009559674
9,0.9999999999999984,0.9999999999999946,Y2Z3,-8.914095360199388e-09,-0.09999999925722645
10,0.9999999999999982,0.9999999999999941,Y2Z4,-8.829680651763303e-09,-0.10000000968584571
11,0.9999999999999987,0.9999999999999954,Y2Z3,-8.496384374228128e-09,0.09999999682911212
12,0.999999999999999,0.9999999999999966,standard_x,-2.335298975934144e-09,0.1000000011676495
