Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7542126854620165,1.730064327740232e-17,
1,0.8133845930258846,0.2407443511683913,Y6Z0,-9.076338636955636e-09,nan
2,0.8719232125152697,0.4789121329329731,Y5Z3,0.7853981626471399,nan
3,0.9181848056279914,0.6671301180624398,Y1Z4,0.7853981446444763,nan
4,0.9315851199760553,0.7216500772118897,Y2Z5,0.7860568077918062,nan
5,0.9315855960601488,0.7216520141877439,Y2Z3,0.0006586395838677934,nan
6,0.9466834948648274,0.7830786945396518,Y0Z3,0.7853981541224234,nan
7,0.9607260964456017,0.840211836692129,Y6Z0,0.7853983169632271,nan
8,0.9754883844335737,0.9002730648955505,X1X4,0.785398152055521,6.520752376982785
9,0.9754883844638409,0.9002730650186949,standard_x,-2.1476990523213384e-08,0.10000010693002448
10,0.975488384463844,0.9002730650187072,standard_x,1.3617620035667472e-08,-0.0999999846291594
11,0.9754883844638439,0.900273065018707,Y0Z5,-5.0261031150872364e-11,-0.09999999997486951
12,0.9754883844638443,0.9002730650187085,Y0Z1,-5.026077943982393e-11,-0.09999999994973925
