Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7290058928222855,-2.6798008679028117e-17,
1,0.7939325969997034,0.23958714399217498,Y3Z2,0.7853981655436032,nan
2,0.8585985350943043,0.4782120305923611,Y0Z6,1.5707963117391877,nan
3,0.9058545216799464,0.652592156705776,Y4Z3,0.7853981522641368,nan
4,0.9427671537872454,0.788804093163465,Y1Z4,0.7853981454445269,nan
5,0.953540948825712,0.8285606589082739,Y5Z2,0.7853981488590314,nan
6,0.991129604846284,0.9672672027960412,Y6Z5,-0.7853976283994303,nan
7,0.9999999801147424,0.9999999266210701,Y0Z1,-0.7857256701370241,nan
8,0.9999999999999146,0.9999999999996846,Y0Z4,-0.00032754397543145725,nan
9,0.9999999999999997,0.9999999999999989,Y6Z0,5.309665280321525e-07,nan
10,0.9999999999999999,0.9999999999999993,X0X6,-5.480183034538597e-09,0.09999997948340329
11,0.9999999999999998,0.9999999999999991,X0X6,-6.9894148500440595e-15,-0.09999999101116126
12,0.9999999999999999,0.9999999999999993,Y0Y6,-1.7749355309518187e-08,nan
