Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7243027567186896,3.195022282540174e-17,
1,0.7873118178360732,0.22854440025391026,Y5Z4,0.785398147594515,nan
2,0.8409037286593896,0.42293122177404197,Y6Z0,0.7853981653389732,nan
3,0.8880236463762305,0.5938430421318605,Y2Z1,0.7853981583837325,nan
4,0.9258770943301046,0.7311438272370991,Y3Z0,0.7840533715714536,nan
5,0.9258776403691938,0.731145807812178,Y3Z6,-0.0013447677082108881,nan
6,0.9850611572684733,0.9458143195277302,X4X5,0.6755404081342966,2.3056636126754366
7,0.9940092713383729,0.9782706254501267,Y1Y2,-0.7852000168400326,-1.7240605814158654
8,0.9999999952354985,0.9999999827183566,Y4Y5,1.2044610761601546,0.6757628332500835
9,0.9999999999999113,0.9999999999996781,Y1Y2,-0.00035913695172389335,0.09999788028793108
10,0.999999999999931,0.9999999999997503,Y4Z2,-8.364780320641942e-09,-0.10000070481921822
11,0.9999999999999745,0.9999999999999076,X4X5,2.588464039098374e-07,0.09999971454912787
12,0.9999999999999764,0.9999999999999141,X4X5,1.4744519523097344e-08,-0.10000001590199582
