Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7440885950123867,2.6920310292253473e-17,
1,0.8060444673240923,0.2420989104205981,Y3Z6,-1.2697067413966516e-08,nan
2,0.8561019402533767,0.4377036078029105,Y2Z0,0.7853981539358555,nan
3,0.8955818128240024,0.5919752494772487,Y1Z6,0.785398152796616,nan
4,0.9234224708335993,0.7007654693228413,Y5Z0,0.7853981329097758,nan
5,0.9404360294261003,0.7672476903607217,Y4Z2,0.7853981480266221,nan
6,0.9629877198700753,0.8553707282732621,Y3Z4,0.7853981540828132,nan
7,0.9999999958976803,0.9999999839697656,X1X6,0.7853981695166161,2.633501825195133
8,0.9999999999999897,0.9999999999999597,standard_x,-1.2517508650140563e-08,0.10000043020572759
9,0.9999999999999951,0.999999999999981,X0,-6.819342855167694e-09,nan
10,0.9999999999999962,0.9999999999999853,standard_x,1.7100688488822133e-08,nan
11,0.9999999999999964,0.9999999999999862,standard_x,2.167199683489985e-09,0.10000002567891537
12,0.9999999999999967,0.9999999999999871,standard_x,1.4630910608860268e-09,0.10000002510880772
