Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7355605984964051,1.8672254975040827e-17,
1,0.802334949875664,0.25251286684050067,Y1Z5,0.7853981425841517,nan
2,0.866520777364299,0.4952370112897628,Y6Z2,0.7853981600938034,nan
3,0.8940132685668732,0.5992021959265934,Y4Z1,0.7853981548126425,nan
4,0.9370169428045635,0.7618242333127493,Y0Z5,0.7853981706943426,nan
5,0.9555706544198925,0.8319866656501135,Y3Z6,0.009753119702990783,nan
6,0.9555706544312732,0.8319866656931499,Y3Z6,-0.7535551688729143,-15.569741627543923
7,0.9555706544312755,0.831986665693159,X3,1.2428993299497504,0.31843511612770625
8,0.9999999999999946,0.9999999999999795,Y2Y6,0.7853981607118213,14.319939766387042
9,0.9999999999999956,0.9999999999999832,standard_x,3.9475770674961e-09,0.10000000235076198
10,0.9999999999999957,0.9999999999999838,standard_x,2.462079560638568e-09,0.10000000127592483
11,0.9999999999999957,0.9999999999999837,X3,6.580121600238504e-16,0.10000000000000002
12,0.9999999999999956,0.999999999999983,standard_x,0.0,0.1
