,Y4Z3,Y3Z4,Y2Z5,Y5Z2,Y4Z5,Y5Z4,Y1Z2,Y2Z1,Y0Z5,Y5Z0,Y1Z3,Y3Z1,Y0Z3,Y3Z0,Y0Z1,Y1Z0,Y1Z5,Y5Z1,Y0Z2,Y2Z0,Y3Z2,Y2Z3,Y4Z2,Y2Z4,Y0Z4,Y4Z0,Y1Z4,Y4Z1,standard_x,Y3Z5,Y5Z3,X3X5,Y3Y5,X1X5,X2X4,X2X3,X1X4,X0X4,X0X2,Y0Y2,X4X5,Y0Y4,Y1Y4,Y1Y5,X0X5,X0X3,X1X3,Y2Y4,X2X5,X0X1,X5,Y0Y1,X1X2,Y2Y3,Y2Y5,Y1Y2,X2,X3,X4,Y0Y5,X3X4,X1,Y1Y3,X0,Y0Y3,Y4Y5,Y3Y4,Y1,X5Y3,X4Y2,X4Y0,X0Y3,X1Y4,Y5,Y3,Y0,X4Y5,X3Y2,X3Y1,X0Y2,standard_y,X0Y1,X5Y1,X4Y1,X3Y4,X1Y3,X1Y2,X0Y4,X1Y0,Y4,X2Y4,X5Z1,X1Z2,X5Z2,X3Z4,X3Z1,X1Z0,X0Z3,X5Z4,X3Z5,X1Z3,X0Z5,X4Z5,X4Z3,X3Z2,X3Z0,X2Z0,X0Z4,X0Z2,X4Z2,X1Z4,X5Z3,Y2,X5Z0,X5Y4,X5Y2,X5Y0,X4Z1,X4Z0,X4Y3,X3Y5,X3Y0,X2Z5,X2Z4,X2Z3,X2Z1,X2Y5,X2Y3,X2Y1,X2Y0,X1Z5,X1Y5,X0Z1,X0Y5
0,0.9963773844170063,0.9963773688787423,0.9526261448244424,0.9525343600944214,0.8599842290116244,0.859891516751998,0.8234311956238036,0.8234050757055007,0.8131861302295057,0.8130600329876732,0.6533310071359943,0.6533177584354697,0.5779763400822808,0.5779490135174807,0.5712885244820891,0.5712730988311306,0.5205484769217573,0.5204818101568816,0.4287973212701545,0.42877214128582386,0.32768470430143004,0.32768095464459623,0.24992835672021596,0.2499254929165569,0.2060512352676635,0.20604149630804164,0.16018842444286513,0.1601851784707859,0.115260755744268,0.04454393564809267,0.04453913404021649,0.04440671084773421,0.03958423708481177,0.037678575257374086,0.0367789855393648,0.03588223360415607,0.03540083421024283,0.033265566694314616,0.03120058960614973,0.02972416395199956,0.029658070422680587,0.02948188567869036,0.028446856652253535,0.02831981136129228,0.02807486339532158,0.027435957342122598,0.027379077234706763,0.027323913241050952,0.027061816084586795,0.026237050414059403,0.025820397351262608,0.02374487750591716,0.02311683135148701,0.02154802652264365,0.020141392743902024,0.01990486681467849,0.01939894138442104,0.01863631417378333,0.018635288590597612,0.018179920639953377,0.017410215863431222,0.017284740427401933,0.015659509155293405,0.015485073816801476,0.01510862615115625,0.01067048634309541,0.00688132097713654,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,9.020562075079397e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,3.382710778154774e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.168404344971009e-17,1.3877787807814457e-17,1.3877787807814457e-17,3.469446951953614e-18,2.6020852139652106e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,6.505213034913027e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,3.2526065174565133e-19,3.2526065174565133e-19,1.6263032587282567e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.003005721793497263,0.0030155929831766157,0.9526772828799037,0.952578834013728,0.0025905558513222293,0.8153768319809531,0.8234796096288137,0.8234522585169474,0.813233586239684,0.8131012618976394,0.49316171000200837,0.0019754812893253704,0.3719393835739587,0.0017467346441839761,0.5713249229572606,0.5713099731064682,0.5205826260955182,0.5205115391559392,0.42882565886398083,0.428800194797062,0.0009881431714114021,0.07776361352477416,0.0007499784288064948,0.07775982569465444,0.37193459417110114,0.0006182135192409018,0.49315684513630076,0.0004805788349390089,0.06265674552062647,0.00012168839589934775,0.815372207581252,0.0018650922345254087,0.0019921590746856633,0.03238609004747015,0.0017117943441573625,0.0012255981985811906,0.0017588309770460013,0.0017508543346467045,0.024782647759952873,0.02322005872521022,0.0010759741841498954,0.0015173346835405217,0.0014312264296974767,0.01524600608283561,0.02333732353248144,0.0011534788364791259,0.001151292080838214,0.0014563495507011752,0.023139479254139277,0.019774311217685834,0.023518155746237546,0.017426624916358237,0.01764907716021664,0.0013721046865185279,0.013182008333219461,0.014144280451444844,0.01622984919008742,0.0011945051634522632,0.001645493917763792,0.007238743597124355,0.01008231160613476,0.013828533789070653,0.0009741220981248171,0.011920205876446908,0.001158891093747155,0.0012165070279325698,0.010079053049611944,5.551115123125783e-17,1.0842021724855044e-19,2.168404344971009e-19,0.0,0.0,0.0,5.551115123125783e-17,2.168404344971009e-19,5.551115123125783e-17,2.168404344971009e-19,2.168404344971009e-19,1.6263032587282567e-19,0.0,1.6680450423689486e-16,1.4480322709610333e-17,0.0,5.421010862427522e-20,5.551115123125783e-17,2.710505431213761e-19,1.1102230246251565e-16,1.3552527156068805e-19,1.4462435756044487e-17,5.421010862427522e-20,5.421010862427522e-20,3.469446951953614e-18,4.336808689942018e-19,1.734723475976807e-18,5.421010862427522e-20,0.0,4.336808689942018e-19,6.505213034913027e-19,8.673617379884035e-19,0.0,2.168404344971009e-19,8.673617379884035e-19,9.486769009248164e-20,2.710505431213761e-20,5.421010862427522e-20,0.0,0.0,2.168404344971009e-19,4.336808689942018e-19,6.776263578034403e-21,6.505213034913027e-19,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,2.7755575615628914e-17,0.0,1.0842021724855044e-19,8.673617379884035e-19,1.0842021724855044e-19,1.0842021724855044e-19,0.0,5.551115123125783e-17,0.0,2.7755575615628914e-17,0.0,1.5178830414797062e-18,2.7755575615628914e-17,0.0,0.0
2,7.114916840071918e-05,7.787942603801581e-05,0.0023202649366897855,0.002318282797203937,3.657720307958478e-05,0.0019799959386712445,0.30289417363358917,0.0020070024286130113,0.3844076588811213,0.0019784776840322945,0.4932088083112789,4.9223919567853436e-05,0.3719677418287423,4.280644278859482e-05,0.571372748058258,0.5713670618264577,0.30289004291295596,0.0012716524012703987,0.3844037235159332,0.0010467931065349378,3.2099125450917414e-05,0.00019315195467937757,3.6698275115814306e-05,0.00019296133663428329,0.3719671540862735,1.1790897879322036e-05,0.49320849374050424,9.126534173693223e-06,0.009188188702666588,3.2160980291421216e-05,0.001979973409655728,0.00021785492741019236,0.00035551352253497233,0.0005126765949038826,0.0002176547276185647,5.5283080232609245e-05,0.0012058655670806715,0.0012039442940459878,0.0007206971602600235,0.0006754996619566488,5.506422423030538e-05,0.0008717398320365998,0.00048426352741171485,0.0007850347157643484,0.0003715902660038005,0.0006501315763821367,0.000648361591596679,0.00035453367496845404,0.010580007503242356,0.005885422153119422,0.00043688746088332495,0.0010958707368537357,0.0005747546359062458,0.0003544419485645182,0.010581095832346538,0.0006738111878567087,0.0006769943135131711,0.0007054757466036621,0.0011481047075458449,0.000571320933278742,0.011799169550237586,0.0063937719470067555,0.00012896948252468898,0.0057618789842058355,0.0006031429394320865,0.0003542476625258785,0.01179913270324042,0.0,0.0,4.235164736271502e-22,0.0,3.3881317890172014e-21,4.235164736271502e-22,1.0842021724855044e-19,3.3881317890172014e-21,5.551115123125783e-17,1.0587911840678754e-22,4.235164736271502e-22,0.0,0.0,5.51909727771957e-17,9.418365127547332e-18,1.0842021724855044e-19,1.6940658945086007e-21,0.0,3.3881317890172014e-21,5.421010862427522e-20,1.1117307432712692e-21,3.621213979465266e-18,1.6940658945086007e-21,0.0,2.710505431213761e-20,6.505213034913027e-19,2.710505431213761e-20,0.0,1.0842021724855044e-19,0.0,0.0,0.0,8.131516293641283e-20,2.168404344971009e-19,4.336808689942018e-19,6.776263578034403e-20,0.0,2.710505431213761e-20,5.421010862427522e-20,2.710505431213761e-20,8.673617379884035e-19,0.0,1.3552527156068805e-20,2.168404344971009e-19,1.3552527156068805e-20,2.168404344971009e-19,2.710505431213761e-20,8.470329472543003e-22,2.7755575615628914e-17,1.0842021724855044e-19,1.0842021724855044e-19,5.421010862427522e-20,5.551115123125783e-17,0.0,3.3881317890172014e-21,0.0,2.710505431213761e-20,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,4.336808689942018e-19,1.0842021724855044e-19,0.0,0.0
3,3.075960072527831e-05,4.228448450092773e-05,0.0009398505790706405,0.0009155198204264534,1.277819041087001e-05,0.0007898789149191943,0.00016697664989678656,0.0004192029540387709,0.00020178591333999858,0.00024222968971360323,0.00026179725350763207,4.674998864391964e-07,0.00019259352462862387,4.066928771550196e-07,0.0003081411984480496,0.0003072820112677751,0.00016758248866327515,0.0002429790065283665,0.00019996736898708945,0.0004226392673836492,1.534923696975362e-05,8.280823580338327e-05,1.2969550290963939e-05,8.274569099815183e-05,0.00019256874238006416,3.7721539399636117e-06,0.00026178166533160567,3.431431791823827e-06,0.0017726160701889357,1.5503361681032512e-05,0.0007898716062645869,0.00012388705185004985,0.00020295949527569693,0.0011407069781651097,0.00012383624654657038,3.089568462554196e-05,7.406851114729674e-05,6.363266526952658e-05,0.0011408896858956098,0.0010613173781369653,3.093255301418853e-05,0.0001345725577331861,0.00013449546212276724,0.0010641186604290207,0.0006612368170767248,7.391840835338127e-05,6.350399753626906e-05,0.0002027455180043926,0.019805038527542358,0.007319882753260638,0.000879011491109128,0.007318767969081548,0.0006608606170419392,0.0002028345499248743,0.01980503625985542,0.001063516751947797,0.002018841669419633,0.0003173504452144519,0.0006286191749154459,0.001065163949256469,0.013447484339635971,0.0024201007152913423,0.00013441559725529712,0.003196338135556252,0.00013452330180355887,0.0002027255153223415,0.013447479184933595,1.3552527156068805e-20,0.0,0.0,4.235164736271502e-22,0.0,0.0,1.3552527156068805e-20,2.117582368135751e-22,0.0,0.0,2.6469779601696886e-22,2.117582368135751e-22,0.0,5.569241628197025e-20,2.2506888045115323e-17,1.0164395367051604e-20,2.117582368135751e-22,7.632783294297951e-17,2.117582368135751e-22,0.0,0.0,5.248696402543487e-18,1.2705494208814505e-21,4.235164736271502e-22,5.421010862427522e-20,1.3552527156068805e-20,0.0,2.0328790734103208e-20,0.0,1.0842021724855044e-19,4.336808689942018e-19,0.0,4.235164736271502e-21,1.0842021724855044e-19,2.168404344971009e-19,5.082197683525802e-21,3.3881317890172014e-21,1.7787691892340307e-20,0.0,0.0,0.0,0.0,5.082197683525802e-21,1.0842021724855044e-19,0.0,5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,3.3881317890172014e-21,0.0,0.0,2.0816681711721685e-17,0.0,4.235164736271502e-22,4.336808689942018e-19,8.131516293641283e-20,0.0,0.0,0.0,6.352747104407253e-22,3.3881317890172014e-21,6.776263578034403e-21,0.0,3.3881317890172014e-21,0.0,0.0
4,0.035821166023672565,0.020836457845538173,0.029805110064891567,0.016618587089122654,0.031504965296634865,0.012246083301739596,0.013047169083425262,0.021980557987875807,0.03119183720307874,0.009737378099188471,0.012949794021077966,0.004146621159613424,0.0204845156447912,0.004039076846658415,0.03154071972839008,0.01139201674198784,0.013470955740627785,0.010050300301384145,0.03102594129203555,0.02168831586442333,0.0069794051241197225,0.012883774856429615,0.031161717791634486,0.012787017018317262,0.020445144217132907,0.01007015024029653,0.012890947599812875,0.010114701637798758,0.022995731582116444,0.006901313117341613,0.011919149971913848,0.01756082044510327,0.016739960531651624,0.020302769851541426,0.016858449888894407,0.0046197171962647065,0.007078901770167737,0.004196254869016898,0.023212316050688273,0.026318327704177455,0.005806732723313763,0.001749001269144444,0.00398099601962907,0.018268836206643362,0.00772858639617362,0.0087292779737454,0.00866676906455858,0.01743911926521723,1.9175505057625623e-05,0.05976563497284678,0.01320049032129779,0.05981472306875497,0.013424917255924443,0.004271981311680647,0.00018409641521315343,0.01076698321480115,0.003901564719341868,0.026014447288809053,0.007639428820938753,0.007531930592548308,0.061447566535304254,0.017960320954831403,0.006290727173965225,0.006308374054515684,0.004210597259467581,0.003807667490422521,0.06161561381045193,8.673617379884035e-19,1.0842021724855044e-19,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,3.469446951953614e-18,0.0,2.168404344971009e-19,1.0842021724855044e-19,4.336808689942018e-19,3.469446951953614e-18,1.012829058767489e-17,1.8973538018496328e-19,1.3552527156068805e-19,0.0,2.168404344971009e-19,4.336808689942018e-19,2.168404344971009e-19,1.0128978801944534e-17,8.673617379884035e-19,2.168404344971009e-19,0.0,2.168404344971009e-18,0.0,6.505213034913027e-19,0.0,1.734723475976807e-18,8.673617379884035e-19,1.734723475976807e-18,1.0842021724855044e-18,0.0,0.0,0.0,1.734723475976807e-18,2.168404344971009e-19,0.0,0.0,8.673617379884035e-19,0.0,8.673617379884035e-19,0.0,0.0,1.734723475976807e-18,0.0,2.168404344971009e-19,0.0,0.0,4.336808689942018e-19,4.336808689942018e-19,2.7755575615628914e-17,0.0,8.131516293641283e-20,0.0,1.734723475976807e-18,8.673617379884035e-19,0.0,6.938893903907228e-18,4.336808689942018e-19,6.505213034913027e-19,0.0,1.734723475976807e-18,8.131516293641283e-20,0.0,4.336808689942018e-19
5,0.058391103354298424,0.014014293401842546,0.10437425480391212,0.004296996798706838,0.05956459751436416,0.0020724726716179667,0.008632116524348456,0.05796722564318502,0.07863633973159784,0.034541286192548745,0.013615012182485408,0.0016574397949741951,0.07659342989554982,0.0014134554537301013,0.06174971043521318,0.018901488400101113,0.00975205356692136,0.03484692123696877,0.07586540415109932,0.052326671701564804,0.006793894142595621,0.09689551377977715,0.05799492670700718,0.09620716884089148,0.0752135372009197,0.02038509208855292,0.014355072215730177,0.019917727587813173,0.21527922940007638,0.007015492260534053,0.0030997599442795184,0.01881271879732958,0.017580606200787233,0.037879239925155725,0.004547209215293569,0.0023522696313967428,0.01730961554201354,0.031837089920125794,0.05493999145237745,0.05814460226502005,0.00445770260337494,0.025623219907004155,0.017940198251768333,0.03631408126620775,0.03629678339467757,0.01916169779154475,0.016038350971388143,0.005061100212034158,0.17064926273928033,0.42004895330417,0.030067065519271616,0.425792691367459,0.04104843646721865,0.002720727296076934,0.1691729978279639,0.037545461417858327,0.004788144656817454,0.09705535436383816,0.06490164521652898,0.022228885718348718,0.0007388217547024075,0.0024244112663400056,0.0071215784730174194,0.01604260837728013,0.014442257303768675,0.005328453394632601,0.0003687699747413845,1.734723475976807e-18,1.734723475976807e-18,3.469446951953614e-18,1.734723475976807e-18,8.673617379884035e-19,4.336808689942018e-19,3.469446951953614e-18,1.0842021724855044e-19,6.938893903907228e-18,8.673617379884035e-19,8.673617379884035e-19,5.421010862427522e-20,0.0,1.22514845490862e-17,4.689597912473434e-18,1.734723475976807e-18,0.0,3.469446951953614e-18,6.505213034913027e-19,4.336808689942018e-19,8.673617379884035e-19,4.663551649345364e-18,6.938893903907228e-18,3.469446951953614e-18,1.734723475976807e-18,1.734723475976807e-18,8.673617379884035e-19,2.168404344971009e-18,6.938893903907228e-18,3.2526065174565133e-19,1.734723475976807e-18,1.734723475976807e-18,3.0357660829594124e-18,0.0,1.734723475976807e-18,6.938893903907228e-18,0.0,2.168404344971009e-19,6.938893903907228e-18,0.0,0.0,0.0,6.938893903907228e-18,3.469446951953614e-18,1.734723475976807e-18,0.0,1.734723475976807e-18,0.0,1.3877787807814457e-17,4.336808689942018e-19,0.0,0.0,3.469446951953614e-18,0.0,0.0,4.87890977618477e-19,0.0,8.673617379884035e-19,0.0,1.3877787807814457e-17,2.168404344971009e-19,0.0,6.938893903907228e-18,3.469446951953614e-18,3.469446951953614e-18,1.734723475976807e-18,1.8973538018496328e-19
6,0.0005469342849461294,0.00046803530437300125,0.0005302729973774207,0.00048092825011484966,0.0005469972842154925,0.00048061671953064975,0.0002147484275105708,0.0005301360386183601,0.0007025338536890799,0.0004817447178983671,0.00021500028001729632,0.0004680987704230714,0.0007043075315277075,0.0004680775255979287,0.0007039506405364967,0.0002167208315051628,0.00021485735931588054,0.00048186562182199396,0.0007023278158102527,0.0005301391643955235,0.00046809482067957525,0.0005294050783204503,0.0005469608454613482,0.0005293956454871079,0.0007042761572836416,0.0005467811651410769,0.00021501043772898285,0.0005467547062756074,0.0005566784830331227,0.0004681121147677011,0.0004806027627951384,2.429916481351457e-05,2.4389177962588818e-05,0.0002448513050972347,2.2114914075885254e-05,4.932764716728276e-06,4.252642023165498e-06,7.395607689755906e-05,0.00023834522402475285,0.00023871005479243182,3.405876642621956e-06,7.378953871448594e-05,3.674119837199463e-06,0.0002471933494736456,0.0002893691817815603,1.633168076422105e-06,2.5564475024159135e-05,2.215703037780946e-05,0.005607592153297389,0.0012481553623847543,4.290060402845483e-05,0.0012480446507716124,2.208077798203488e-05,4.980627236238934e-06,0.005607624437032064,2.1271965880285204e-05,0.00035016069335609516,0.00045669011504090675,0.0010342532866698733,0.00029051070388261973,0.0008743026582059474,0.00011469060440982324,2.521785715527622e-05,0.0011268344035954745,1.5676965107269445e-06,3.4243144050228547e-06,0.0008743488935647257,6.776263578034403e-21,3.3881317890172014e-21,3.3881317890172014e-21,3.3881317890172014e-21,0.0,4.235164736271502e-22,5.421010862427522e-20,2.710505431213761e-20,5.421010862427522e-20,3.3881317890172014e-21,0.0,8.470329472543003e-22,6.776263578034403e-21,2.0328790734103208e-20,2.2421580616196794e-20,2.710505431213761e-20,4.235164736271502e-22,1.0842021724855044e-19,8.470329472543003e-22,0.0,3.3881317890172014e-21,2.24366732068693e-20,5.421010862427522e-20,1.6940658945086007e-21,1.0164395367051604e-20,3.3881317890172014e-21,0.0,2.710505431213761e-20,2.710505431213761e-20,3.3881317890172014e-21,2.168404344971009e-19,0.0,2.710505431213761e-20,3.3881317890172014e-21,1.0842021724855044e-19,1.0842021724855044e-19,0.0,2.710505431213761e-20,2.710505431213761e-20,0.0,0.0,1.0842021724855044e-19,1.0842021724855044e-19,0.0,0.0,5.421010862427522e-20,1.0164395367051604e-20,1.0164395367051604e-20,0.0,2.710505431213761e-20,1.0842021724855044e-19,1.0842021724855044e-19,1.0842021724855044e-19,3.3881317890172014e-21,0.0,5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,8.673617379884035e-19,3.3881317890172014e-21,0.0,6.776263578034403e-21,0.0,2.0328790734103208e-20,0.0,1.3552527156068805e-20
7,9.0249355227206e-05,7.927578366187468e-05,8.697973848496529e-06,2.2279835485073304e-05,9.024083694033833e-05,2.22811856258828e-05,3.456747944648765e-05,8.70078430962093e-06,2.095472338097048e-05,2.22854008300122e-05,3.4559295633988636e-05,7.927239649264486e-05,2.0937979093884337e-05,7.9273794420937e-05,2.094949332304529e-05,3.4569610570906186e-05,3.4567470181492654e-05,2.228582077975795e-05,2.0954675613972912e-05,8.700891418314267e-06,7.927187549587014e-05,8.699859777262676e-06,9.024056906016743e-05,8.700321784680022e-06,2.0938806215266332e-05,9.023336963544584e-05,3.455862619041536e-05,9.023653121750664e-05,0.00011222351539527584,7.927218987248576e-05,2.228217117916034e-05,1.2611194551495595e-05,1.261390928768161e-05,3.2342371361506723e-06,1.2477867359635245e-05,3.0757439350388016e-06,1.988482241896164e-06,4.2874856787814385e-05,3.131314587638029e-06,3.1308639913969733e-06,2.2686488192235586e-06,4.2877454108981724e-05,1.9957196068710993e-06,3.235412867927879e-06,3.976233079065172e-06,4.6668555272950566e-07,1.4045297063607798e-05,1.2480973755686037e-05,1.6388856561216e-05,1.2807788292635277e-05,1.3251272987632783e-05,1.2811062341596969e-05,2.986680207965301e-07,3.075337234933792e-06,1.6388623076099423e-05,2.9717336366966343e-07,6.900362533944761e-06,2.7875206567089883e-05,9.840131411921649e-05,3.978521054930412e-06,0.0001432896282492216,1.7088039019813723e-05,1.4049847064174863e-05,0.00014550994840601116,4.6483371287720795e-07,2.2669454941120874e-06,0.00014329130563986632,0.0,0.0,0.0,1.6940658945086007e-21,4.235164736271502e-22,0.0,1.6940658945086007e-21,0.0,0.0,0.0,0.0,8.470329472543003e-22,0.0,1.6940658945086007e-21,1.2535984437678584e-22,1.0587911840678754e-22,2.117582368135751e-22,0.0,8.470329472543003e-22,1.3234889800848443e-23,1.6940658945086007e-21,1.252193356770953e-22,0.0,1.6940658945086007e-21,8.470329472543003e-22,8.470329472543003e-22,0.0,5.082197683525802e-21,1.6940658945086007e-21,0.0,0.0,0.0,1.6940658945086007e-21,3.3881317890172014e-21,2.710505431213761e-20,6.776263578034403e-21,6.776263578034403e-21,0.0,1.6940658945086007e-21,4.235164736271502e-22,0.0,0.0,1.3552527156068805e-20,8.470329472543003e-22,0.0,0.0,8.470329472543003e-22,1.6940658945086007e-21,1.6940658945086007e-21,2.117582368135751e-22,0.0,0.0,0.0,0.0,4.235164736271502e-22,4.235164736271502e-22,0.0,4.235164736271502e-22,4.235164736271502e-22,8.470329472543003e-22,1.6940658945086007e-21,2.6469779601696886e-23,0.0,8.470329472543003e-22,0.0,1.3552527156068805e-20,0.0
8,2.599801862537279e-07,2.4972028117726166e-07,2.1715013166367322e-07,7.915358206923792e-07,2.599799443378895e-07,7.915344559622954e-07,7.578167319960262e-07,2.1715133123174085e-07,1.1926045482023051e-06,7.91535394159861e-07,7.578132871817184e-07,2.4971994752583965e-07,1.1926101323934207e-06,2.497197846498086e-07,1.1926077565267135e-06,7.578173588213488e-07,7.57817260680256e-07,7.915362861217272e-07,1.192603881557647e-06,2.171502748229667e-07,2.4972015987124357e-07,2.1714912212447782e-07,2.599797755560842e-07,2.1714914535021345e-07,1.1926101910457851e-06,2.599795345330675e-07,7.578132938706569e-07,2.599795998820014e-07,6.91536535617291e-07,2.497202038666895e-07,7.915344447592983e-07,5.734908244913203e-08,5.7349054290282986e-08,4.808542848622648e-07,5.797405866190882e-08,1.7380009498951528e-08,9.473965579088188e-09,2.0712160653243598e-07,4.88707678393408e-07,4.887083602716732e-07,1.382193854552724e-08,2.071217371348527e-07,9.475315516598673e-09,4.808562688777801e-07,6.080789515293191e-07,1.8524581141629555e-09,6.6750898335407e-08,5.797408791227205e-08,1.3854121149961033e-07,4.1099840494385887e-07,3.3216919381587296e-07,4.1100223028404297e-07,4.606365923188683e-08,1.7380348553448726e-08,1.3854163791239602e-07,4.606443461545382e-08,1.5988798342483792e-06,2.7182494722501545e-08,9.709156096215637e-07,6.080802762324027e-07,2.804087006440848e-07,3.923692695528877e-07,6.675077907528996e-08,1.5095488144999156e-07,1.8520787129937138e-09,1.3822318718861968e-08,2.804086627705757e-07,2.6469779601696886e-23,1.3234889800848443e-23,6.617444900424222e-24,6.617444900424222e-24,0.0,1.6543612251060553e-24,0.0,0.0,1.0587911840678754e-22,0.0,6.617444900424222e-24,3.308722450212111e-24,6.617444900424222e-24,1.3234889800848443e-22,4.488044833125308e-23,3.970466940254533e-23,2.481541837659083e-24,1.0587911840678754e-22,0.0,1.6543612251060553e-24,0.0,4.4880516438298887e-23,0.0,6.617444900424222e-24,2.6469779601696886e-23,1.3234889800848443e-23,0.0,1.6543612251060553e-24,0.0,1.3234889800848443e-23,0.0,2.6469779601696886e-23,0.0,1.3234889800848443e-23,1.3234889800848443e-23,2.117582368135751e-22,0.0,1.6543612251060553e-24,0.0,1.0587911840678754e-22,0.0,0.0,2.117582368135751e-22,3.970466940254533e-23,2.6469779601696886e-23,0.0,2.6469779601696886e-23,1.3234889800848443e-23,0.0,0.0,0.0,0.0,1.0587911840678754e-22,1.3234889800848443e-23,0.0,1.0587911840678754e-22,1.0587911840678754e-22,2.117582368135751e-22,1.0587911840678754e-22,8.470329472543003e-22,6.617444900424222e-24,1.6543612251060553e-24,0.0,1.3234889800848443e-23,1.3234889800848443e-23,0.0,2.6469779601696886e-23
9,1.0963203396835999e-07,9.74404492749525e-08,4.0061309267484905e-08,9.910567138647854e-08,1.0963202390882222e-07,9.910565211708033e-08,5.144349579304016e-09,4.0061285993017447e-08,1.0878598833816775e-07,9.910565405993801e-08,5.144360945069368e-09,9.744043754476403e-08,1.0878599132222312e-07,9.744043712245145e-08,1.0878598625726209e-07,5.144367676372589e-09,5.144349099721707e-09,9.910565294557218e-08,1.0878598687158464e-07,4.0061285318626556e-08,9.744043827849094e-08,4.0061302471222455e-08,1.0963202161034715e-07,4.0061302411536325e-08,1.0878599094740631e-07,1.096320181142765e-07,5.1443600719570795e-09,1.0963201941282118e-07,7.039777847730781e-08,9.744043881857479e-08,9.910565086973442e-08,1.0403678377654929e-08,1.0403679596775018e-08,6.930744343536116e-08,1.075587759926039e-08,3.8300610274014544e-09,1.791254800545731e-09,3.9998439694045095e-08,7.339414057606342e-08,7.339414533891824e-08,3.2077262943249852e-09,3.999844060875591e-08,1.791262937530411e-09,6.930746262332122e-08,8.998126663786387e-08,2.8445120233154293e-10,1.2668802207612186e-08,1.0755879956659778e-08,1.9407493479651764e-09,8.244090584516413e-09,8.443654414480453e-08,8.244089478682419e-09,6.890873106697939e-09,3.830062352919125e-09,1.9407459896354665e-09,6.890856408191831e-09,2.153462177539032e-08,4.6792873014680686e-08,3.2697263043933415e-08,8.998128642849194e-08,1.0076654759691186e-07,1.3762222180629155e-09,1.2668801691122774e-08,5.223531644790757e-09,2.844495207303755e-10,3.2077271573461517e-09,1.007665489217403e-07,2.0679515313825692e-25,0.0,0.0,0.0,8.271806125530277e-25,2.0679515313825692e-25,6.617444900424222e-24,6.617444900424222e-24,0.0,1.6543612251060553e-24,3.308722450212111e-24,1.6543612251060553e-24,1.6543612251060553e-24,1.3028094647710186e-23,8.913300371862698e-25,6.617444900424222e-24,2.0679515313825692e-25,1.3234889800848443e-23,0.0,2.0679515313825692e-25,1.6543612251060553e-24,8.91329893897082e-25,0.0,1.6543612251060553e-24,0.0,5.169878828456423e-26,1.3234889800848443e-23,0.0,6.617444900424222e-24,5.169878828456423e-26,8.271806125530277e-25,1.3234889800848443e-23,3.308722450212111e-24,0.0,0.0,3.308722450212111e-24,6.617444900424222e-24,3.308722450212111e-24,6.617444900424222e-24,4.963083675318166e-24,0.0,8.271806125530277e-25,0.0,5.169878828456423e-26,0.0,0.0,0.0,1.6543612251060553e-24,3.308722450212111e-24,0.0,0.0,0.0,0.0,1.6543612251060553e-24,0.0,1.6543612251060553e-24,0.0,4.963083675318166e-24,4.963083675318166e-24,3.308722450212111e-24,1.6543612251060553e-24,0.0,8.271806125530277e-25,0.0,0.0,4.1359030627651384e-25,0.0
