,Y1Z0,Y0Z1,Y2Z0,Y0Z2,Y5Z0,Y0Z5,Y2Z1,Y1Z2,Y4Z5,Y5Z4,Y3Z1,Y1Z3,Y3Z2,Y2Z3,Y5Z1,Y1Z5,Y4Z2,Y2Z4,Y4Z3,Y3Z4,Y3Z5,Y5Z3,Y4Z1,Y1Z4,Y5Z2,Y2Z5,standard_x,Y4Z0,Y0Z4,Y3Z0,Y0Z3,X2X5,Y2Y5,X0X3,X0X4,X1X2,X1X5,X1X4,Y1Y2,Y0Y3,X0X1,Y0Y4,X0X2,X0X5,Y1Y5,X2X4,X1X3,X3X5,X2X3,Y0Y1,X0,Y1Y4,X1,X2,X3X4,X4X5,Y0Y2,X5,Y1Y3,Y3Y5,Y2Y3,Y3Y4,Y0Y5,Y2Y4,X3,X4,Y4Y5,X5Y0,X4Y2,X3Y0,X2Y5,X2Y0,X0Y5,standard_y,Y2,X5Y2,X4Y5,X4Y3,X4Y0,X3Y4,X3Y1,X2Y3,X1Y2,X0Y3,Y4,X5Y4,X2Y1,X0Y4,X1Y0,X0Y1,X1Y3,X3Z1,X2Z3,X1Z3,X0Z1,X5Z4,X3Z5,X3Z4,X2Z5,X1Z5,X1Z2,X4Z2,X1Z4,X5Z2,X4Z3,X0Z4,X0Z3,Y5,Y3,Y1,Y0,X5Z3,X5Z1,X5Z0,X5Y3,X5Y1,X4Z5,X4Z1,X4Z0,X4Y1,X3Z2,X3Z0,X3Y5,X3Y2,X2Z4,X2Z1,X2Z0,X2Y4,X1Z0,X1Y5,X1Y4,X0Z5,X0Z2,X0Y2
0,0.955782328433717,0.9557601688702386,0.9476039728456027,0.9475542561853275,0.8353356430897044,0.8352412934403911,0.7357701828703884,0.7357486380180729,0.7229253574376,0.7228581488043402,0.6696438818671409,0.6695227374290103,0.6067184692893552,0.6066264716149723,0.6058057311794638,0.6057513500400147,0.5811235540341964,0.581034381234254,0.43060345786436605,0.4306026752582285,0.393469425275939,0.3934335598229818,0.3080863159503098,0.30803001972709254,0.15834126861953818,0.15833169102264016,0.11133754270802423,0.08485743968504275,0.08483996661447267,0.05654154380506435,0.05653000402568415,0.03887687613917701,0.03792569954854293,0.03673810238663288,0.03653738206461278,0.03453304813269656,0.033991516252627765,0.0332388266188635,0.03174402805528943,0.03160641620542254,0.03058567739129582,0.029469539427497825,0.02894781871160515,0.028922381148890612,0.028026214196662676,0.026433332804580247,0.02629126345228679,0.026180858176032676,0.025946198469085392,0.02535161969396514,0.02520591434400509,0.02470168608664343,0.023660777379888517,0.021709297017269237,0.019372516154039402,0.018704182875810715,0.01838790149302181,0.017677999953403554,0.01743256362030065,0.01720740729769643,0.017179206932792807,0.016964888274007037,0.016257344376505563,0.013658294935275726,0.0116023470383481,0.011481206975109732,0.010381539242797225,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.9081958235744878e-17,8.673617379884035e-18,5.204170427930421e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,6.505213034913027e-19,4.336808689942018e-19,2.168404344971009e-19,2.168404344971009e-19,1.0842021724855044e-19,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0015452187973990106,0.0015450727528158667,0.21183415396388847,0.0015317375428863652,0.22953015876372276,0.0013503024926837712,0.21183195416196146,0.0011898002869953311,0.7229301638270504,0.7229673358341266,0.6131019554912462,0.0010827752991839235,0.6067247795631296,0.6067527908224877,0.22952827515216354,0.0009796980030818202,0.5811272955004302,0.5811553506212913,0.43060615566281246,0.43060706378357,0.3934734223119656,0.3934928246199438,0.22322877842245367,0.0004982805183812247,0.1583650979295667,0.1583646003818875,0.03749578047849394,0.22322826152010902,0.00013755813719015006,0.6131010049722294,9.232315832771852e-05,0.014911322039403492,0.014248645199977513,8.760429397399366e-05,6.850037051171358e-05,8.724244123211816e-05,8.719041099832702e-05,7.664112319358214e-05,7.863031817531097e-05,6.786467474059448e-05,0.005253203565681276,5.113470402425803e-05,6.813393251647908e-05,6.911766216901913e-05,6.70407985431576e-05,0.012034676146706013,6.849891385265529e-05,0.015372532870452413,0.011289851599521943,0.00525337981463945,8.303061256918214e-05,4.6824267592505606e-05,9.614171471390183e-05,0.007812413351604306,0.018167845056854162,0.008107130070847887,8.882827004088353e-05,0.007604523768406776,5.759665679965881e-05,0.00535187049850155,0.0036573959958099136,0.015548593134393673,7.369187637619595e-05,0.006602002232246435,0.010883147147400365,0.011016523883799405,0.004225632008637206,0.0,4.163336342344337e-17,1.0842021724855044e-19,1.3877787807814457e-17,0.0,2.168404344971009e-19,5.567378155713065e-17,5.551115123125783e-17,2.7755575615628914e-17,1.3877787807814457e-17,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,2.168404344971009e-19,5.551115123125783e-17,1.3877787807814457e-17,2.168404344971009e-19,5.421010862427522e-20,3.469446951953614e-18,3.4694204821740125e-18,1.0164395367051604e-20,0.0,0.0,0.0,6.776263578034403e-21,4.336808689942018e-19,1.3010426069826053e-18,8.673617379884035e-19,2.710505431213761e-19,6.776263578034403e-21,0.0,8.673617379884035e-19,8.470329472543003e-22,0.0,1.0842021724855044e-19,1.6940658945086007e-21,3.3881317890172014e-21,0.0,5.551115123125783e-17,5.421010862427522e-20,1.0842021724855044e-19,0.0,4.336808689942018e-19,4.336808689942018e-19,5.551115123125783e-17,0.0,2.168404344971009e-19,0.0,0.0,5.421010862427522e-20,4.336808689942018e-19,0.0,4.163336342344337e-17,1.3877787807814457e-17,2.168404344971009e-19,0.0,0.0,1.3877787807814457e-17,3.3881317890172014e-21,0.0,0.0,0.0,6.776263578034403e-21,0.0
2,0.0002290790791441103,0.00022149277252426678,0.21182882504699452,0.00022017742309826555,0.00036651776383744497,0.00016070565197883618,0.21182757479253567,0.00018389222146814228,0.0011488217083158118,0.00116797284250892,0.6130868396096534,0.00016891277390559994,0.6067104793011293,0.6067423345549339,0.00036598882436793576,5.833873402922913e-05,0.0009208769374981075,0.4227636699186153,0.000672654376148152,0.037116674349655404,0.03711293092696087,0.0006251726697949463,0.0003575489345324343,5.974450134894293e-05,0.0002501334629271346,0.4227570544429479,0.021238026714201386,0.00035728272006730466,0.00016183075917507801,0.6130860844692738,3.0884526534576855e-05,0.0028534293489823493,0.002860682504543289,0.0015875445755493113,0.0006048816337047729,0.0017095624760544979,0.0006054920609020328,0.00036612479715781784,0.001865776065184386,0.0015103334775468855,0.008473704724724385,0.0008871738287768406,0.0010955395936458555,0.0003663178473938286,0.0008875500816114916,0.0025281327550455393,0.0012185202244527178,0.0026689245549831467,0.008679713392457336,0.008473963371882115,0.0012323509347903611,0.0008869934863539816,0.001576758226064936,0.008143577312494456,0.0027288240178371895,0.005275281786259521,0.0016939006210356915,0.002598103469828149,0.0010031792546449393,0.0023095080716390225,0.002214471239644696,0.0022343279988127247,0.0008879593329371652,0.0017517820874056146,0.010539079404801794,0.002766375687932282,0.005272626023309179,3.3881317890172014e-21,2.710505431213761e-20,2.710505431213761e-20,0.0,0.0,0.0,4.164691595059944e-17,1.3877787807814457e-17,0.0,5.551115123125783e-17,5.421010862427522e-20,3.3881317890172014e-21,5.421010862427522e-20,1.3552527156068805e-20,5.551115123125783e-17,2.710505431213761e-20,0.0,0.0,2.7755575615628914e-17,2.710505431213761e-20,0.0,4.201117982258819e-18,4.201167613095572e-18,0.0,0.0,2.168404344971009e-19,5.421010862427522e-20,1.0842021724855044e-19,5.421010862427522e-20,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,6.140988867593677e-20,0.0,5.421010862427522e-20,1.6517142471458857e-20,2.710505431213761e-20,0.0,5.421010862427522e-20,5.421010862427522e-20,0.0,5.551115123125783e-17,0.0,1.3552527156068805e-20,2.710505431213761e-20,0.0,0.0,1.0842021724855044e-19,3.3881317890172014e-21,8.131516293641283e-20,2.168404344971009e-19,2.168404344971009e-19,1.6940658945086007e-21,2.6020852139652106e-18,0.0,5.421010862427522e-20,4.163336342344337e-17,2.168404344971009e-19,0.0,0.0,0.0,2.168404344971009e-19,1.6940658945086007e-21,1.6940658945086007e-21,2.710505431213761e-20,1.0842021724855044e-19,1.3552527156068805e-20
3,1.3878867626877294e-05,3.0474247885425927e-06,0.8185883232889476,5.7895787495482975e-06,1.9195185008842774e-05,7.14532298789365e-06,0.8185879690564825,1.0304898168588689e-05,2.1635145004231477e-05,2.092804486774934e-05,0.003986812604927588,1.3640611415469159e-05,0.003944928035582973,0.8185964678703691,1.89957752971959e-05,5.011253527884752e-06,1.990173312213727e-05,0.42276710170950316,6.4280174392352324e-06,0.00024600456415959726,0.0002455261622659108,1.8898183594706333e-05,6.829560192457292e-06,5.218183055041291e-06,8.059115620258061e-06,0.4227663241785169,0.009335417878930514,6.967822346242925e-06,7.510991890623352e-06,0.003986559937781469,2.4908142224349888e-06,0.0010650206272378024,0.0009390334895003707,0.0006252884191907079,0.0002459479402547124,0.0006258883693142231,2.619778064714488e-06,1.580009636294062e-06,0.0005995403047583709,0.000624255313113503,0.00014375827861428552,0.0005600193858383176,0.00041305610496611606,0.00010257673358786271,3.817968923987394e-06,0.0009350228550872774,0.0004858601774435739,0.00013958324186928597,0.00010885412081057663,0.0001437738533133188,0.0007564519135093499,3.8081372825130855e-06,0.0006255033600965401,0.009185435432357747,0.0004160486017921335,0.0039723547153697695,0.0005233013022238038,0.0009524715538398781,0.0004833257944343786,0.0008916981802073846,0.00012095531079920274,0.000891213850675774,0.0005601496838550258,0.0004235000878554091,0.0007686720690896697,0.0010481733422829152,0.003972351281924127,0.0,1.6940658945086007e-21,0.0,3.3881317890172014e-21,1.6940658945086007e-21,0.0,1.1059052741765277e-16,1.1102230246251565e-16,6.776263578034403e-21,2.7755575615628914e-17,3.3881317890172014e-21,0.0,1.6940658945086007e-21,8.470329472543003e-22,4.336808689942018e-19,0.0,0.0,4.235164736271502e-22,0.0,8.470329472543003e-22,0.0,8.985144067576133e-20,1.8560078251660232e-20,8.470329472543003e-22,5.421010862427522e-20,0.0,5.421010862427522e-20,1.0842021724855044e-19,1.0842021724855044e-19,2.710505431213761e-20,1.0842021724855044e-19,4.336808689942018e-19,0.0,4.0657581468206416e-20,3.3881317890172014e-20,1.3552527156068805e-20,1.3552527156068805e-20,2.168404344971009e-19,5.421010862427522e-20,0.0,1.6940658945086007e-21,4.336808689942018e-19,0.0,2.117582368135751e-22,5.421010862427522e-20,5.421010862427522e-20,5.421010862427522e-20,0.0,2.6469779601696886e-23,2.710505431213761e-20,0.0,0.0,1.3234889800848443e-23,5.421010862427522e-20,5.421010862427522e-20,1.6940658945086007e-21,4.336808689942018e-19,4.336808689942018e-19,1.734723475976807e-18,1.734723475976807e-18,0.0,0.0,5.293955920339377e-23,1.5881867761018131e-22,5.421010862427522e-20,1.0842021724855044e-19,4.235164736271502e-22
4,4.601970165463193e-06,0.00044944001569432773,0.0021846284179236316,0.00044907288795658555,3.4272611385388e-05,0.00017774173329343704,0.0021850130291484705,4.5657775936878084e-06,2.6922165139183663e-05,4.2638832815247063e-05,1.9627432895458728e-05,4.311016712560141e-06,1.9691838688895756e-05,0.002185756765228415,3.398522742568675e-05,3.263203205640154e-06,1.1929303595102004e-05,0.0011269189018134247,1.2179683917309712e-05,2.0016422340170424e-06,2.213329429457128e-06,3.439936755394588e-05,1.2539203208522203e-05,3.5599960614962366e-06,3.4562334959610035e-05,0.001126317460290517,0.0043201178530963506,1.239717257316832e-05,0.00017851817036920308,1.9653430305889736e-05,0.0004491689265510166,0.00039163490218233044,0.0005001290632346741,1.6848402342523284e-06,0.0005248785916261646,1.7086859693151688e-06,5.298258803775457e-08,8.926993804573999e-09,1.613906684538145e-06,1.501044429743394e-06,0.0009759204080594746,0.0010433114640265528,0.00037920141588636703,0.00018473637616284267,6.601019295956053e-08,0.0001209503229225679,0.0003790603001106826,5.142075336652389e-07,0.00024681313461294267,0.0009758158411490169,0.0010414881322924588,5.012746521064294e-09,0.000399899185871387,0.0007236189193583838,1.3834599444173369e-06,0.007660920215119637,0.00038057695016770107,0.0014677233850720131,0.0003790574576702765,2.889455823776894e-06,0.00024557366902319493,2.916996165808036e-06,0.0010438016370349491,0.0004986302859738409,0.0013984327863591616,0.000736193282859714,0.007660926577283031,8.470329472543003e-22,8.470329472543003e-22,0.0,1.6940658945086007e-21,8.470329472543003e-22,1.6940658945086007e-21,2.4267493938835705e-19,2.168404344971009e-19,2.541098841762901e-21,5.551115123125783e-17,5.293955920339377e-23,0.0,1.0587911840678754e-22,2.117582368135751e-22,0.0,3.970466940254533e-23,0.0,8.470329472543003e-22,0.0,3.639594695233322e-23,0.0,1.3182481921273394e-21,1.3461522849377963e-21,4.235164736271502e-22,2.168404344971009e-19,0.0,1.3552527156068805e-20,1.0842021724855044e-19,1.0842021724855044e-19,4.404571325722362e-20,3.049318610115481e-20,2.710505431213761e-20,1.3552527156068805e-20,2.710505431213761e-20,5.421010862427522e-20,1.3552527156068805e-20,0.0,0.0,1.3552527156068805e-20,0.0,0.0,0.0,4.235164736271502e-22,2.710505431213761e-20,0.0,1.0842021724855044e-19,1.0842021724855044e-19,1.5881867761018131e-22,2.117582368135751e-22,2.710505431213761e-20,1.0842021724855044e-19,1.0842021724855044e-19,7.940933880509066e-23,1.0842021724855044e-19,2.168404344971009e-19,0.0,2.0328790734103208e-20,0.0,1.0842021724855044e-19,1.0842021724855044e-19,8.470329472543003e-22,2.710505431213761e-20,3.1763735522036263e-22,0.0,4.0657581468206416e-20,0.0,8.470329472543003e-22
5,3.5675613860202874e-08,2.94201649540681e-06,1.959530497603304e-06,2.94201649659399e-06,3.432881613007222e-07,2.9420497019813873e-06,1.959529930048588e-06,3.56988680310366e-08,3.852333616345694e-07,3.432881602981787e-07,3.5046150974563325e-06,3.569899341643355e-08,3.5046145375365056e-06,1.9595310633451043e-06,3.432888358298455e-07,3.5680614039349594e-08,3.852334108244883e-07,1.9595061874217277e-06,3.852332619991386e-07,3.504612341491846e-06,3.5046123415192414e-06,3.4328891974517225e-07,3.8523334534066604e-07,3.568061314317108e-08,3.4328883058026256e-07,1.9595061868714786e-06,6.867257791405313e-06,3.852333656178404e-07,2.9420497358664546e-06,3.504615096657943e-06,2.942016273405655e-06,2.2843708888473176e-08,2.2843613573411575e-08,1.1910926720928701e-11,2.6509566875711793e-08,4.152876176698968e-11,3.3309354288740953e-13,4.0111643352695355e-13,4.2338925105679134e-11,1.465775116707317e-11,2.4214622174971788e-06,2.65096954453771e-08,9.645651530915593e-09,1.1092829180226768e-08,2.7222220129813767e-13,1.191701855272218e-08,3.3649591458419137e-09,5.81568991308585e-13,2.2162417480837524e-06,2.421462260468347e-06,1.1034451583639197e-06,1.9934417092170537e-13,3.6604856829963508e-09,8.621301297857326e-06,1.5917418338756002e-13,4.751316985684416e-06,9.576454560600799e-09,1.2828209856332807e-07,3.36504233051398e-09,5.421125583440643e-13,2.2162379753772213e-06,1.9703322483999142e-14,1.109239978526981e-08,1.1916711810975268e-08,3.114122408653403e-06,1.2469115959114647e-07,4.751316985292611e-06,6.617444900424222e-24,2.0679515313825692e-25,0.0,4.1359030627651384e-25,0.0,1.3234889800848443e-23,1.0538281003925573e-21,0.0,4.1359030627651384e-25,2.117582368135751e-22,0.0,0.0,4.0389678347315804e-28,8.271806125530277e-25,2.117582368135751e-22,8.077935669463161e-28,0.0,2.6469779601696886e-23,2.117582368135751e-22,2.4233807008389483e-27,0.0,4.877238259745032e-23,4.877238166221874e-23,8.271806125530277e-25,0.0,0.0,2.0679515313825692e-25,0.0,1.3234889800848443e-23,2.117582368135751e-22,2.117582368135751e-22,0.0,2.0679515313825692e-25,3.101927297073854e-25,1.3234889800848443e-23,1.0339757656912846e-25,1.3234889800848443e-23,1.3234889800848443e-23,0.0,0.0,2.6469779601696886e-23,6.352747104407253e-22,4.963083675318166e-24,4.235164736271502e-22,1.3234889800848443e-23,1.3234889800848443e-23,1.3234889800848443e-23,1.0097419586828951e-28,1.262177448353619e-29,1.3234889800848443e-23,1.3234889800848443e-23,1.3234889800848443e-23,6.310887241768095e-30,0.0,0.0,0.0,0.0,8.470329472543003e-22,1.6940658945086007e-21,1.6940658945086007e-21,0.0,1.0339757656912846e-25,0.0,0.0,0.0,1.0587911840678754e-22,6.617444900424222e-24
6,1.1620399850446383e-08,1.7075197877234187e-08,1.8604900413580963e-07,1.7075200360861086e-08,6.144540352303949e-09,1.7075202369066314e-08,1.8604900492835257e-07,1.1620399381142743e-08,4.9941007534682e-08,6.144539021598952e-09,5.549157359706849e-08,1.1620400064798549e-08,5.5491573229626494e-08,1.8604900511691092e-07,6.144540780599485e-09,1.1620401781432889e-08,4.994100704373927e-08,1.8604899837372446e-07,4.994100788147521e-08,5.54915739560647e-08,5.549157396386549e-08,6.144540725492106e-09,4.994100790729048e-08,1.1620401511931569e-08,6.144540624314998e-09,1.8604899782914813e-07,1.0800682300281624e-07,4.994100809248684e-08,1.7075204161764252e-08,5.5491573488740205e-08,1.7075196510265633e-08,2.101584489300816e-08,2.1015844904607002e-08,1.2756648103034522e-14,1.0978167233188082e-08,7.216999909539151e-15,1.0886085611080897e-15,1.4841961153632882e-16,6.913070472517454e-15,1.2318776012949762e-14,3.840390149276594e-08,1.0978167488136734e-08,2.5900896657834957e-09,4.228180040550605e-09,1.1239287831325875e-15,1.0935248722747295e-08,1.070368129747102e-09,8.277339792893761e-15,7.609720336120018e-09,3.8403901178603246e-08,2.1819232837644705e-08,1.0362518843519195e-15,1.2590546410071607e-09,3.4115695381733964e-08,4.588687156098555e-15,1.7197630127893704e-08,2.590084570183024e-09,5.090928959909724e-08,1.0703685476388947e-09,9.623281947653465e-15,7.609719592711275e-09,7.05124698093255e-15,4.22817859114357e-09,1.0935248111062061e-08,5.0495427645257844e-08,5.0398978188591025e-08,1.7197629863045004e-08,1.6543612251060553e-24,4.1359030627651384e-25,0.0,0.0,0.0,3.308722450212111e-24,7.031035206700735e-24,0.0,4.1359030627651384e-25,0.0,0.0,0.0,1.9721522630525295e-31,4.1359030627651384e-25,0.0,1.5777218104420236e-30,1.5777218104420236e-30,3.308722450212111e-24,0.0,0.0,6.617444900424222e-24,1.085396774788854e-24,1.0853967824925737e-24,4.1359030627651384e-25,3.308722450212111e-24,0.0,5.169878828456423e-26,0.0,3.308722450212111e-24,3.308722450212111e-24,3.308722450212111e-24,0.0,1.550963648536927e-25,5.169878828456423e-26,6.617444900424222e-24,1.0339757656912846e-25,3.308722450212111e-24,0.0,3.308722450212111e-24,1.6543612251060553e-24,4.1359030627651384e-25,0.0,8.271806125530277e-25,3.308722450212111e-24,3.308722450212111e-24,0.0,0.0,9.860761315262648e-32,3.944304526105059e-31,3.308722450212111e-24,3.308722450212111e-24,3.308722450212111e-24,9.860761315262648e-32,0.0,3.308722450212111e-24,1.232595164407831e-32,0.0,3.308722450212111e-24,6.617444900424222e-24,6.617444900424222e-24,2.0679515313825692e-25,5.169878828456423e-26,1.9721522630525295e-31,2.465190328815662e-32,1.6543612251060553e-24,0.0,0.0
7,8.45788323208268e-09,9.679582375218693e-09,5.174869332485918e-08,9.679582823581636e-09,1.336028518955842e-08,9.679585441569351e-09,5.174869276416617e-08,8.45788256635297e-09,2.7322601425966213e-08,1.3360284673483263e-08,6.297120956498366e-08,8.457883104574801e-09,6.297120986396729e-08,5.174869252379611e-08,1.3360285584890941e-08,8.457884575152374e-09,2.732260169400266e-08,5.174869904087358e-08,2.7322602062553216e-08,6.297121028878395e-08,6.297121031466231e-08,1.3360285376680718e-08,2.732260219904214e-08,8.457884475933931e-09,1.3360285634742962e-08,5.174869926675716e-08,5.3332979040223194e-08,2.7322602316967952e-08,9.679586140764986e-09,6.297120954131277e-08,9.679581304413507e-09,1.3536175469665495e-08,1.3536175238219396e-08,1.0495313618637496e-14,9.68758286950716e-09,6.933753903221741e-15,1.3697743738223296e-15,1.4898743697686627e-16,6.6270343726224465e-15,1.027037544708763e-14,1.9100153348691533e-08,9.68758315846696e-09,1.474553236217614e-09,3.5247983325586854e-09,1.3616080280547802e-15,7.026054294237713e-09,7.511931366211652e-10,2.012924818083489e-15,7.089324525655686e-09,1.910015317124377e-08,1.5228337581786936e-08,7.974627687719244e-16,9.670912246432142e-10,3.3932418175592395e-08,6.273824065499505e-16,1.0016792597446012e-08,1.4745514552902962e-09,3.087432843167017e-08,7.511935013925913e-10,3.035275500269657e-15,7.089324200213535e-09,1.1543422928377754e-15,3.524798095419016e-09,7.026053192590563e-09,5.867812491770194e-08,3.100892854423242e-08,1.0016792636920048e-08,1.6543612251060553e-24,0.0,0.0,0.0,0.0,1.6543612251060553e-24,3.7223127564886245e-24,0.0,0.0,0.0,0.0,0.0,1.9721522630525295e-31,2.0679515313825692e-25,6.617444900424222e-24,3.1554436208840472e-30,0.0,1.6543612251060553e-24,6.617444900424222e-24,0.0,6.617444900424222e-24,7.842722646542005e-25,7.8427228006164e-25,0.0,3.308722450212111e-24,3.308722450212111e-24,0.0,4.963083675318166e-24,3.308722450212111e-24,3.308722450212111e-24,3.308722450212111e-24,3.308722450212111e-24,1.0339757656912846e-25,1.0339757656912846e-25,0.0,0.0,0.0,3.308722450212111e-24,1.6543612251060553e-24,1.6543612251060553e-24,0.0,0.0,4.1359030627651384e-25,1.6543612251060553e-24,6.617444900424222e-24,0.0,0.0,0.0,0.0,3.308722450212111e-24,3.308722450212111e-24,3.308722450212111e-24,4.930380657631324e-32,0.0,3.308722450212111e-24,9.860761315262648e-32,6.617444900424222e-24,3.308722450212111e-24,0.0,0.0,0.0,2.0679515313825692e-25,0.0,0.0,1.6543612251060553e-24,0.0,0.0
8,8.452010013992046e-09,9.28073791603616e-09,5.1323451936609696e-08,9.280738358068694e-09,1.299265221964384e-08,9.280740997590448e-09,5.132345137117918e-08,8.452009340272602e-09,2.7661060490391152e-08,1.2992651705612201e-08,6.227275053435814e-08,8.452009873791557e-09,6.227275083329762e-08,5.1323451132683e-08,1.2992652605333281e-08,8.452011356184715e-09,2.766106076085273e-08,5.132345765470778e-08,2.7661061112042066e-08,6.227275125298147e-08,6.227275127896261e-08,1.2992652406853548e-08,2.7661061239502773e-08,8.452011250087634e-09,1.2992652660914572e-08,5.132345788023454e-08,5.3383388420911325e-08,2.766106135815029e-08,9.280741669961354e-09,6.227275051081147e-08,9.280736843955972e-09,1.3595307040367836e-08,1.35953068087561e-08,1.0326919889417312e-14,1.1364992859513419e-08,8.018911434669633e-15,1.3992901434809378e-15,1.2622017285826022e-16,7.697632529120676e-15,1.0094759792973213e-14,1.8116374878051563e-08,1.1364993131090132e-08,1.0621167955390289e-09,3.968519279545456e-09,1.3877056291437146e-15,7.043891338530654e-09,7.227922718135845e-10,1.9954433621869908e-15,8.084795979676636e-09,1.8116374698362523e-08,1.5474640076370187e-08,8.170454494818183e-16,1.0171435533846353e-09,3.4572236646051785e-08,6.827290948090947e-16,1.0679058369869297e-08,1.0621150331908877e-09,3.103082925863579e-08,7.227926400447657e-10,3.020161200950025e-15,8.084795650500765e-09,1.102617501401725e-15,3.968518938947458e-09,7.043890237599596e-09,5.941885323022351e-08,3.070739211669244e-08,1.0679058405759928e-08,1.6543612251060553e-24,3.101927297073854e-25,0.0,2.0679515313825692e-25,0.0,1.6543612251060553e-24,2.895132143935597e-24,3.308722450212111e-24,2.0679515313825692e-25,0.0,1.9721522630525295e-31,3.308722450212111e-24,0.0,6.203854594147708e-25,0.0,0.0,0.0,0.0,6.617444900424222e-24,3.1554436208840472e-30,0.0,1.0125213714154854e-24,1.012521383741437e-24,0.0,3.308722450212111e-24,3.308722450212111e-24,5.169878828456423e-26,0.0,3.308722450212111e-24,6.617444900424222e-24,0.0,3.308722450212111e-24,5.169878828456423e-26,2.5849394142282115e-25,3.308722450212111e-24,1.550963648536927e-25,3.308722450212111e-24,3.308722450212111e-24,1.6543612251060553e-24,0.0,0.0,0.0,1.2407709188295415e-24,8.271806125530277e-25,3.308722450212111e-24,3.308722450212111e-24,3.308722450212111e-24,9.860761315262648e-32,4.930380657631324e-32,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,9.860761315262648e-32,6.617444900424222e-24,3.308722450212111e-24,3.308722450212111e-24,3.308722450212111e-24,0.0,0.0,4.930380657631324e-32,2.465190328815662e-32,1.6543612251060553e-24,0.0,1.6543612251060553e-24
9,8.445841332393348e-09,8.87563079587602e-09,4.784406492767158e-08,8.875631260957647e-09,8.853367724802716e-09,8.875634168675506e-09,4.784406435762592e-08,8.445840685630101e-09,3.172903013081059e-08,8.853367076256066e-09,2.3217321118016613e-08,8.445840414818015e-09,2.3217320854709105e-08,4.784406426172239e-08,8.853368100692287e-09,8.445842780066732e-09,3.172903036902189e-08,4.7844071240247225e-08,3.172903062960931e-08,2.3217320360588425e-08,2.3217320380118236e-08,8.853367908276387e-09,3.172903080889448e-08,8.445842659816029e-09,8.85336811024343e-09,4.7844071466594817e-08,5.648468507661109e-08,3.1729030928246395e-08,8.875634876472577e-09,2.321732114144168e-08,8.875629758702218e-09,1.4323142928614465e-08,1.4323142665836828e-08,8.675045025193746e-15,1.3025426867100504e-08,7.319580700868033e-15,1.3443644173012437e-15,7.896707542329588e-17,7.015927979049829e-15,9.024166735730432e-15,1.8341986924855802e-08,1.30254271348052e-08,6.49280406298186e-10,4.4104641749904376e-09,1.3443643828121754e-15,7.4121078150550016e-09,6.943779241225204e-10,4.997024280432806e-16,9.911011603681375e-09,1.8341986742984805e-08,1.5710498256168928e-08,8.069263494402016e-16,1.067159871217515e-09,3.018663236174539e-08,3.992990528886199e-15,1.1728606532795998e-08,6.492787097177646e-10,3.343071760959759e-08,6.943783439904414e-10,1.4980465915753897e-15,9.911011430089997e-09,2.324335778659691e-15,4.410463673249069e-09,7.412106557458339e-09,5.620655006923779e-08,3.229622704711945e-08,1.1728606539248535e-08,3.308722450212111e-24,1.0339757656912846e-25,3.944304526105059e-31,0.0,0.0,1.6543612251060553e-24,4.1359030627651384e-25,3.308722450212111e-24,1.0339757656912846e-25,0.0,0.0,6.617444900424222e-24,9.860761315262648e-32,4.1359030627651384e-25,6.617444900424222e-24,0.0,3.944304526105059e-31,0.0,6.617444900424222e-24,1.5777218104420236e-30,0.0,4.743828265425973e-25,4.74382837327805e-25,1.0339757656912846e-24,3.308722450212111e-24,3.308722450212111e-24,0.0,1.6543612251060553e-24,3.308722450212111e-24,6.617444900424222e-24,0.0,0.0,1.550963648536927e-25,5.169878828456423e-26,3.308722450212111e-24,1.0339757656912846e-25,3.308722450212111e-24,3.308722450212111e-24,0.0,0.0,0.0,1.6543612251060553e-24,1.2407709188295415e-24,0.0,3.308722450212111e-24,3.308722450212111e-24,3.308722450212111e-24,1.9721522630525295e-31,9.860761315262648e-32,9.926167350636332e-24,3.308722450212111e-24,3.308722450212111e-24,4.930380657631324e-32,3.308722450212111e-24,3.308722450212111e-24,9.860761315262648e-32,1.3234889800848443e-23,0.0,0.0,0.0,1.0339757656912846e-25,5.169878828456423e-26,4.930380657631324e-32,0.0,1.6543612251060553e-24,0.0,0.0
