,Y3Z4,Y4Z3,Y2Z5,Y5Z2,Y5Z4,Y4Z5,Y2Z1,Y1Z2,Y3Z1,Y1Z3,Y0Z1,Y1Z0,Y1Z5,Y5Z1,Y2Z4,Y4Z2,Y0Z4,Y4Z0,Y3Z2,Y2Z3,Y3Z5,Y5Z3,Y0Z3,Y3Z0,Y0Z2,Y2Z0,standard_x,Y0Z5,Y5Z0,X1X4,Y1Y4,Y1Z4,Y4Z1,X3X5,X2X4,X2X3,Y3Y5,X1X5,Y2Y3,X4X5,X0X5,X1X2,X0X2,X1X3,X0X3,Y2Y4,X0X4,X2X5,Y0Y5,Y0Y3,Y2Y5,X3X4,X4,Y1Y2,Y1Y5,X5,Y0Y2,X1,X2,Y4Y5,X0X1,X3,Y1Y3,Y3Y4,X0,Y0Y4,Y0Y1,X4Y2,Y4,Y1,X2Y5,X0Y3,X1Y2,standard_y,X3Y1,X2Y1,Y2,X5Y1,X4Y3,X4Y1,X4Y0,X3Y5,X3Y4,X3Y0,X2Y3,X0Y1,X1Y3,X2Y4,X1Y4,X0Y4,X1Y0,X1Y5,X5Z1,X2Z1,X5Z4,X5Z0,X4Z0,X2Z4,X1Z2,X3Z5,X3Z2,X2Z5,X2Z3,X2Z0,X0Z1,X4Z2,X4Z3,X1Z4,X0Z5,X0Z3,X0Z2,Y5,Y3,Y0,X5Z3,X5Z2,X5Y4,X5Y3,X5Y2,X5Y0,X4Z5,X4Z1,X4Y5,X3Z4,X3Z1,X3Z0,X3Y2,X2Y0,X1Z5,X1Z3,X1Z0,X0Z4,X0Y5,X0Y2
0,0.9865545951292383,0.9864905917631148,0.9535032606730349,0.9534961228947585,0.8439174733579622,0.8438930540810834,0.7761180559069527,0.7761175569014109,0.7642241784590111,0.7642019401364928,0.7472202588087817,0.7470848104965125,0.6831998938271531,0.6831952186609387,0.6352587323124013,0.6352355950354212,0.6006881755176511,0.6005577999632175,0.5025978302385379,0.5025835279627798,0.409023537843331,0.4090088364380006,0.20512856698843884,0.20509735087858608,0.20272287818976217,0.2026862601715763,0.12161678001774504,0.05674874293346744,0.05673806758635147,0.04661697780370126,0.04545099523322327,0.041722426701586074,0.04172093389306955,0.0394416028906614,0.038541754405881964,0.03723719833968164,0.03691840038753953,0.03539325127447203,0.03303575575696802,0.032867955689700086,0.03258474460269391,0.03218158149182808,0.031329103715883586,0.030653187175673943,0.029412727381564883,0.02909888979400184,0.02736332052033222,0.02650038825661521,0.02589586763975761,0.025778234718125737,0.025677718306646138,0.02525208766852046,0.024524658599894115,0.0242761556970331,0.022610011223296186,0.022596276313748616,0.022377643254748277,0.02214021323582846,0.022097374760111522,0.021442374668870105,0.021029060640541133,0.02020087982430862,0.017283378107066504,0.016396413841608434,0.01005737728385371,0.00820577722938495,0.007560497091894279,1.6653345369377348e-16,1.3877787807814457e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.0408340855860843e-16,8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,3.469446951953614e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.42861286636753e-17,1.3877787807814457e-17,1.214306433183765e-17,3.469446951953614e-18,3.469446951953614e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,6.505213034913027e-19,4.336808689942018e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0025837191128284458,0.002583543107684619,0.9535931298901102,0.9535932965838394,0.4349087027886818,0.0022100874797541794,0.7761909559534725,0.7761232892832339,0.0020017648117803145,0.7224784656423628,0.7472473666153909,0.7470902929163554,0.6832048418710686,0.6832645272083565,0.13267617973239415,0.0016639000710968145,0.39555981795981965,0.0015728414741044256,0.0013166516025415855,0.1326722768872139,0.0010715525833459852,0.43490440573209194,0.3955570546299638,0.0005373374966105109,0.20273012204926416,0.20270517841315322,0.06088472724620467,0.056750768606934926,0.05674379597792176,1.1463064029144568e-06,3.4518707313967356e-06,0.7224757007575009,0.00011024285531097627,1.2300786820411257e-05,1.0243060013312414e-05,1.2232454933659975e-05,2.1678103393789534e-05,0.027979033589181787,2.650536212617825e-05,1.173413451112294e-06,0.02335206037795294,0.025264792945820822,0.02260466552941371,3.0940862155371928e-06,3.363787242621568e-05,2.987689398170524e-05,1.8415691894101487e-05,0.013290530422089695,0.017625599438600897,1.0954808380065487e-05,0.012072286836324234,0.00889032872196788,3.016417484575771e-05,0.014206135366270566,0.00941907033062644,0.015782061801059753,0.013817657111569877,0.021586408986772297,0.01579560165442992,3.9656882653729e-05,0.01799649439237596,5.363105875074154e-05,3.9948403625453757e-05,0.008890443177887982,0.007636859570346204,3.6506224986348066e-05,0.0017950932927045787,0.0,1.6263032587282567e-19,2.7755575615628914e-17,0.0,0.0,1.3877787807814457e-17,2.7376104855258987e-17,3.2526065174565133e-19,2.7755575615628914e-17,0.0,0.0,0.0,1.0842021724855044e-19,0.0,1.0842021724855044e-19,5.551115123125783e-17,2.168404344971009e-19,2.168404344971009e-19,9.902344548994805e-19,1.6263032587282567e-19,1.6263032587282567e-19,1.6263032587282567e-19,2.710505431213761e-20,4.199324654690804e-18,1.214306433183765e-17,0.0,1.734723475976807e-18,0.0,0.0,3.3881317890172014e-21,6.505213034913027e-19,8.673617379884035e-19,3.3881317890172014e-21,0.0,1.734723475976807e-18,2.168404344971009e-19,1.734723475976807e-18,0.0,0.0,3.3881317890172014e-21,8.673617379884035e-19,5.421010862427522e-20,0.0,2.168404344971009e-19,1.1102230246251565e-16,2.168404344971009e-19,5.551115123125783e-17,4.336808689942018e-19,8.673617379884035e-19,5.421010862427522e-20,0.0,5.551115123125783e-17,0.0,3.3881317890172014e-21,0.0,1.0842021724855044e-19,3.3881317890172014e-21,0.0,5.082197683525802e-21,2.168404344971009e-19,0.0,1.734723475976807e-18,0.0,8.673617379884035e-19,4.336808689942018e-19,0.0,1.1102230246251565e-16
2,8.128195589889053e-06,1.0904469334281962e-06,0.0009880984601781813,0.0009893696136746943,0.0004528934812450912,3.6279722577609904e-06,0.0008034284720340167,0.09291652777174059,9.965691837150702e-06,0.7225865592409135,0.7472497256340531,0.747202923038707,0.0929156532619341,0.0007077820425744671,0.00013986563052207127,3.543733612546923e-06,0.39556054981233013,2.1870910921314435e-06,6.1755802814027436e-06,0.0001398159747180224,6.174817450199717e-06,0.0004526830790127888,0.3955600874463523,4.041095622078026e-06,0.14597909217652158,0.00020977878331222193,0.01778519288002542,0.14597893085560548,5.868611097272565e-05,0.0009007407779585158,0.000976260645532358,0.722586382679665,6.441282888447533e-06,0.00031559865535508286,0.00031538519078899284,0.000245021367278891,0.00045436654412297855,0.00021892332509700145,0.0004543624762796865,0.00024485088753364306,0.00020372397842513426,0.0002533232424725319,0.00026009038895851203,0.0006256611078845978,0.0009874207966605428,0.00045428810454656293,0.000538961050278919,0.0013111879082271355,9.166268504737244e-05,0.0008225052321204193,0.0013110808177179017,0.008171078700645061,0.0005853468542272014,0.0003676439074638805,0.0003782088766313601,0.0001943508532244738,6.289374628717641e-05,0.011414220984598879,0.00025446739509312383,0.00045424515243330495,0.007495452048376558,0.0009412743942957337,0.0005689035594609282,0.008171076858695628,0.0074487748956318794,0.000599622687970109,0.005612705338108636,8.470329472543003e-22,8.470329472543003e-22,0.0,6.938893903907228e-18,3.3881317890172014e-21,6.776263578034403e-21,5.5404425079903785e-17,8.470329472543003e-22,0.0,1.0842021724855044e-19,5.421010862427522e-20,1.1102230246251565e-16,2.541098841762901e-21,4.235164736271502e-22,0.0,1.1102230246251565e-16,0.0,1.6940658945086007e-21,5.9524626186691136e-18,4.235164736271502e-22,8.470329472543003e-22,8.470329472543003e-22,0.0,7.774136425505351e-18,3.7269449679189215e-20,0.0,0.0,3.3881317890172014e-21,0.0,5.421010862427522e-20,0.0,2.168404344971009e-19,8.131516293641283e-20,2.710505431213761e-20,2.710505431213761e-20,2.710505431213761e-20,0.0,4.336808689942018e-19,2.710505431213761e-20,5.421010862427522e-20,0.0,0.0,0.0,6.505213034913027e-19,0.0,8.470329472543003e-22,5.551115123125783e-17,6.776263578034403e-21,0.0,0.0,8.470329472543003e-22,1.3877787807814457e-17,5.421010862427522e-20,0.0,0.0,4.235164736271502e-22,1.0842021724855044e-19,1.0842021724855044e-19,2.168404344971009e-19,8.470329472543003e-22,0.0,2.168404344971009e-19,4.336808689942018e-19,0.0,4.336808689942018e-19,0.0,0.0
3,8.896563871049495e-06,1.0049825460426697e-05,0.00018269118648005402,0.00019089069080349582,9.576845783128853e-05,2.354664036480157e-06,0.00012026791046420082,2.0605225677864475e-05,4.519569857238947e-06,0.00013997854918965477,0.00015289067894571132,0.00014436310636999614,2.0586861951491908e-05,0.00013543729194048264,3.360760061732419e-05,2.361670154359563e-06,8.80091240943384e-05,5.872833615564431e-06,4.558696017500892e-07,3.3607258117660484e-05,4.83967288752065e-07,9.576698335080828e-05,8.800976217166734e-05,4.49498180965772e-06,3.29086909306005e-05,0.0001203487938784953,0.0007714540410353933,3.2967549076143674e-05,0.00013554550244189166,1.3443839664430318e-05,1.7076429812598684e-05,0.00013997860386869934,5.862316440290023e-06,2.64191889995333e-05,2.6421790363058576e-05,2.04920225834763e-05,3.808380821203763e-05,5.0539218365252175e-05,3.8090470131189115e-05,2.0493310722630448e-05,5.359033119350215e-05,5.384803801799574e-05,5.0358440177745695e-05,2.4329308866044898e-06,1.3441821450746983e-05,3.809178847347e-05,2.4348967414845495e-06,0.0013070385781021614,0.00010364352858073547,1.7083887666943777e-05,0.0013072245835310894,0.015501270320718177,2.1359966575474563e-05,0.00010388062557372149,0.00010384623604668951,0.001638150660820725,0.00010373400231412664,0.0006176087569885423,0.0014634823890693686,3.8098265574074464e-05,0.01430716125242941,6.969349945686435e-05,1.708882652439337e-05,0.0155012703637398,0.001621516785833819,1.708304825277518e-05,0.014307118111333762,0.0,4.235164736271502e-22,6.776263578034403e-21,0.0,0.0,4.235164736271502e-22,7.623296525288703e-21,2.6469779601696886e-23,4.235164736271502e-22,0.0,0.0,2.220446049250313e-16,5.293955920339377e-23,0.0,5.293955920339377e-23,1.1102230246251565e-16,0.0,5.293955920339377e-23,7.593341918992732e-18,5.293955920339377e-23,2.6469779601696886e-23,5.293955920339377e-23,0.0,7.593338648228198e-18,4.235164736271502e-22,2.168404344971009e-19,1.0842021724855044e-19,5.421010862427522e-20,2.168404344971009e-19,1.6940658945086007e-21,0.0,1.3552527156068805e-20,0.0,3.3881317890172014e-21,2.168404344971009e-19,5.421010862427522e-20,1.0842021724855044e-19,0.0,0.0,0.0,2.710505431213761e-20,5.421010862427522e-20,1.0842021724855044e-19,1.8973538018496328e-19,0.0,4.235164736271502e-22,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,1.6940658945086007e-21,1.3234889800848443e-23,0.0,0.0,0.0,5.293955920339377e-23,0.0,0.0,2.710505431213761e-20,5.421010862427522e-20,2.168404344971009e-19,0.0,4.235164736271502e-22
4,0.02851775148334491,0.009742766643458453,0.05098183016169279,0.05037794313881882,0.056038096731326134,0.010643873085079691,0.046375516595527605,0.000587853624893355,0.027890654491879274,0.011579686012122998,0.028804981415217056,0.012698088811888483,0.0005728222127580441,0.04865560516113525,0.03308809109117374,0.010835039789023379,0.028741213688590783,0.01062848468273521,0.014900127504877828,0.03295163912813931,0.01458565771544782,0.05598946250521794,0.028752058616749846,0.02790812208314057,0.009672063555881214,0.04640223376409956,0.15755924223062434,0.00954396191126358,0.0486654698322727,0.0003550547325428768,0.0001288587931078468,0.011582269581691756,0.010657085335413641,0.01543918314356047,0.010373391811443318,0.014671275735153602,0.015410926241610091,0.0033052932510536327,0.012390276039626526,0.00707837425255449,0.004926679858701604,0.0026182799551527003,0.004970522253902868,0.003039494359245898,3.236907933992001e-05,0.0009994014542570899,0.003490906629404317,0.016413446527817142,0.0032391723655504244,0.0001034627745922242,0.015610208419718004,0.0001245708006557084,0.032216168848757616,0.0024881929580758662,0.0030897488746154324,0.04573921675048166,0.0030077456128811387,0.023632137905894003,0.030805130803451205,0.006761936898673972,0.019112538201812055,0.01658844502275924,0.003254085396173774,9.027063901373939e-05,0.008578142899280598,0.0035129141913620644,0.01920513570420986,0.0,8.673617379884035e-19,4.336808689942018e-19,2.7755575615628914e-17,0.0,2.168404344971009e-19,9.107298248878237e-18,2.168404344971009e-19,5.421010862427522e-20,3.469446951953614e-18,1.6263032587282567e-19,1.3877787807814457e-17,5.421010862427522e-20,0.0,0.0,0.0,0.0,4.336808689942018e-19,9.153380387099513e-18,0.0,1.734723475976807e-18,1.6263032587282567e-19,0.0,4.7240465825597635e-18,0.0,3.469446951953614e-18,0.0,3.469446951953614e-18,3.469446951953614e-18,0.0,3.469446951953614e-18,2.710505431213761e-19,1.3010426069826053e-18,4.336808689942018e-19,3.469446951953614e-18,3.469446951953614e-18,0.0,0.0,8.673617379884035e-19,1.734723475976807e-18,2.6020852139652106e-18,1.3552527156068805e-19,8.673617379884035e-19,1.4907779871675686e-19,3.469446951953614e-18,1.734723475976807e-18,0.0,3.469446951953614e-18,3.469446951953614e-18,8.673617379884035e-19,0.0,0.0,2.710505431213761e-20,8.673617379884035e-19,0.0,8.673617379884035e-19,0.0,1.734723475976807e-18,1.734723475976807e-18,0.0,8.131516293641283e-20,5.421010862427522e-20,8.673617379884035e-19,8.673617379884035e-19,0.0,0.0,2.168404344971009e-19
5,0.05884973871117973,0.055214995616618814,0.03557248159742897,0.0043863204145121225,0.021282738633200054,0.0438199176274347,0.006646831653557603,0.021489760345202124,0.05869207624771301,0.010852790988228618,0.026567856480121416,0.012237973464026317,0.022522841598664668,0.013621567465448296,0.011450996990160976,0.04390534487832795,0.027641313996226265,0.05461760553953153,0.037995694213496044,0.010994889039386349,0.03866899761560257,0.02267252955473358,0.02767447025308549,0.0587248391596006,0.025201040681202033,0.006715504158735208,0.00015801342942575736,0.02443299741420926,0.013750564603710994,0.0030386832735196014,0.0017593996825163878,0.010799284354495646,0.054771626260347525,0.004505584825182391,0.030370165980160242,0.007283083738448548,0.006903008221480599,0.012600856949272245,0.007155402412947041,0.026797242765138507,0.012545518009255456,0.01247846701033091,0.015408764829248457,0.010834029848991896,0.001113636288389442,0.01494354603350406,0.013803314315897453,0.03410403130226507,0.011056562394219194,0.0011674119497969548,0.028295310945646045,0.0002256001562574612,0.03053469641177413,0.01909938936122895,0.019169607916297335,0.051436678598386576,0.01430770996249597,0.004693830357725519,0.026710340985440114,0.004115985656509851,0.05691255619069016,0.04351094304424808,0.012656632972047006,0.00023963378098417157,0.00043443680049528433,0.011846785065728546,0.05703597844478045,0.0,3.469446951953614e-18,3.0357660829594124e-18,0.0,4.336808689942018e-19,0.0,2.6020852139652106e-18,0.0,2.2768245622195593e-18,2.168404344971009e-18,1.0842021724855044e-19,2.0816681711721685e-17,2.168404344971009e-19,1.734723475976807e-18,3.469446951953614e-18,6.938893903907228e-18,4.336808689942018e-19,1.1275702593849246e-17,6.0210940008877914e-18,8.673617379884035e-19,5.204170427930421e-18,3.2526065174565133e-19,1.734723475976807e-18,7.85661439758786e-18,1.734723475976807e-18,1.734723475976807e-17,6.938893903907228e-18,6.938893903907228e-18,1.734723475976807e-17,6.938893903907228e-18,3.469446951953614e-18,3.903127820947816e-18,1.1275702593849246e-17,9.540979117872439e-18,1.734723475976807e-17,1.214306433183765e-17,6.938893903907228e-18,5.800481622797449e-18,1.734723475976807e-18,3.469446951953614e-18,6.5052130349130266e-18,5.637851296924623e-18,5.908901840045999e-18,5.421010862427522e-18,1.734723475976807e-18,3.469446951953614e-18,6.938893903907228e-18,1.734723475976807e-17,2.0816681711721685e-17,2.6020852139652106e-18,1.734723475976807e-18,0.0,8.673617379884035e-19,1.734723475976807e-18,6.938893903907228e-18,1.734723475976807e-18,1.734723475976807e-17,2.0816681711721685e-17,2.0816681711721685e-17,0.0,2.168404344971009e-18,4.065758146820642e-18,6.938893903907228e-18,6.288372600415926e-18,5.9631119486702744e-18,4.336808689942018e-19,4.336808689942018e-19
6,0.0001942489418762569,0.0007349815875125144,0.028178699967236744,0.01875574434918518,0.002946428746595008,0.03829732093853357,0.019095986383268586,0.026655004890532547,0.002666479093322409,0.011567698755227469,0.022738914388327133,0.010119678002415618,0.0337021139724057,0.0033831163401585058,0.03341400262649172,0.03315771493871983,0.024280139871784068,0.008228130399698705,0.05655764119063591,0.03488967833270578,0.058095638595734744,0.005047442530937553,0.024371953154753396,0.002366294250939977,0.03369597100868702,0.019476288721558897,0.005366948939134655,0.032494335652996725,0.0028660992421151313,0.00010415274292732319,0.0013096277930273173,0.011122807217157289,0.007881512512719888,0.03896310683975138,0.06141446923055504,0.029366384526644262,0.03462411193159396,0.016427212937895785,0.02733245090702059,0.05779106621400342,0.00011314528379824389,0.015972101223213478,0.011353083036045073,0.012322310942629384,0.0018656328790719193,0.04959032174845403,0.020589889609878547,0.05564862199795498,0.001969016475344751,0.0008678418773665084,0.052541405121056345,0.0008888447115849745,0.025919748136715864,0.039670507898267274,0.04057012996949387,0.03742573435302039,0.015090664079427392,0.01813241649585147,0.015203758389014655,0.04089449544901441,0.09335966838223231,0.002363776791074824,0.01839053858911207,0.00023329609050878343,0.011580500257527548,0.015878188165410576,0.09382655277929489,3.469446951953614e-18,6.071532165918825e-18,1.214306433183765e-17,2.7755575615628914e-17,5.204170427930421e-18,5.637851296924623e-18,3.0357660829594124e-18,1.0408340855860843e-17,4.336808689942018e-18,5.204170427930421e-18,5.204170427930421e-18,4.85722573273506e-17,4.336808689942018e-19,0.0,3.469446951953614e-18,2.7755575615628914e-17,6.938893903907228e-18,1.0408340855860843e-17,5.019813706960523e-17,6.938893903907228e-18,2.6020852139652106e-18,2.6020852139652106e-18,3.469446951953614e-18,4.300767438036347e-17,7.806255641895632e-18,4.5102810375396984e-17,1.3010426069826053e-17,3.122502256758253e-17,4.5102810375396984e-17,1.3877787807814457e-17,1.1492543028346347e-17,8.673617379884035e-19,1.3877787807814457e-17,1.3877787807814457e-17,6.938893903907228e-18,1.2576745200831851e-17,1.214306433183765e-17,3.469446951953614e-18,1.1275702593849246e-17,8.673617379884035e-18,5.204170427930421e-18,6.938893903907228e-18,3.469446951953614e-18,6.938893903907228e-18,2.190088388420719e-17,2.4069288229178198e-17,1.214306433183765e-17,3.469446951953614e-17,3.8163916471489756e-17,0.0,3.469446951953614e-18,2.7755575615628914e-17,3.469446951953614e-18,1.0408340855860843e-17,1.3877787807814457e-17,0.0,1.0191500421363742e-17,9.107298248878237e-18,9.540979117872439e-18,1.3877787807814457e-17,1.734723475976807e-18,2.6020852139652106e-18,6.938893903907228e-18,4.336808689942018e-18,1.734723475976807e-18,3.469446951953614e-18,2.6020852139652106e-18
7,0.017123047345801636,0.014916863865011242,0.021359432077471343,0.00742571119016342,0.011209478407067309,0.010132092181633853,0.011752860857803606,0.00907505867846058,0.01720910607429771,0.001051618984521295,0.017977448732623667,0.0011768161852914057,0.009102315072110699,0.008877175513418364,0.010324601683519487,0.01002699432478681,0.018086471438740835,0.014760933114649976,0.004975981823182703,0.010379782660974342,0.004871850842162159,0.011040182036664167,0.018004201001118145,0.017176730836078312,0.011178014417984222,0.011747946508861747,0.034809919996548574,0.011176671084724232,0.008867979583083784,0.004389980547932135,0.0042872867339918816,0.0011052801645313184,0.014773335823904587,0.003503253624167806,0.010131480781118463,0.002583008546949663,0.0037018407829371765,0.0009940922437760447,0.00680243409526071,0.006011403208509352,0.0007907695816133176,0.0015696042764361201,0.0009305835303652992,0.010074416044808096,0.004431911480675538,0.0005941014578028337,0.009385389918477066,0.16124608741836716,0.0005755153726401132,0.004228829452470263,0.1599401351191736,0.035290853439423314,0.018622599269342052,0.0023819043625962523,0.0013798980172584673,0.03424561496313497,0.000640072935395329,0.0044244994976914784,0.01582544990779995,0.0002795668294322472,0.0002785876361681883,0.026949121197723667,0.009939135707949787,0.03539123097356087,0.01916316730507648,0.009494215874324554,0.0002564624529409256,8.673617379884035e-19,3.469446951953614e-18,2.6020852139652106e-18,2.7755575615628914e-17,4.336808689942018e-19,3.3881317890172014e-19,2.6020852139652106e-18,1.6263032587282567e-19,6.776263578034403e-20,8.673617379884035e-19,3.7947076036992655e-19,5.551115123125783e-17,2.3852447794681098e-18,4.336808689942018e-19,8.673617379884035e-19,6.245004513516506e-17,8.673617379884035e-19,8.673617379884035e-19,5.2496245299178507e-17,2.710505431213761e-19,3.469446951953614e-18,2.3852447794681098e-18,1.0842021724855044e-19,5.160886847870331e-17,2.439454888092385e-19,3.469446951953614e-18,1.734723475976807e-18,3.469446951953614e-18,3.469446951953614e-18,1.734723475976807e-18,1.734723475976807e-18,6.505213034913027e-19,1.3877787807814457e-17,1.214306433183765e-17,0.0,1.734723475976807e-18,1.734723475976807e-18,0.0,3.903127820947816e-18,0.0,1.0842021724855044e-18,2.6020852139652106e-18,1.734723475976807e-18,2.6020852139652106e-18,8.673617379884035e-19,3.469446951953614e-18,0.0,1.0408340855860843e-17,6.938893903907228e-18,2.6020852139652106e-18,4.336808689942018e-19,5.551115123125783e-17,2.168404344971009e-19,1.734723475976807e-18,1.734723475976807e-18,0.0,3.469446951953614e-18,6.938893903907228e-18,6.938893903907228e-18,2.6020852139652106e-18,2.710505431213761e-19,1.0842021724855044e-18,8.673617379884035e-19,1.0842021724855044e-18,0.0,2.710505431213761e-19,5.421010862427522e-20
8,0.00174830757627273,0.0014957535913775826,0.00044096956282166215,0.0012619039793166417,0.0012062986363819083,0.001489888569548771,0.00045618532681896914,0.0023400982184824315,0.001741953283240203,0.00234101544207802,0.0015463071284790072,0.0023386623350584185,0.0023405964315954715,0.0012574496857694246,0.000455186694215902,0.0014854869597875366,0.0015450015624083571,0.0014877284918242873,0.0017397579987025792,0.0004554481809780122,0.0017357030488029746,0.0012040994953125164,0.0015450648769996615,0.0017417524351397732,0.00154784023227399,0.00045665092109005033,0.005375766217833566,0.0015482432258966498,0.001257213700771245,0.0004037868505496352,0.00040372994196421835,0.0023405498797511356,0.001487803886769455,0.002040340329897214,0.001001882595049594,0.0002506875487422236,0.002045057369778885,0.00027026353423560104,0.00025054568681188104,0.0003830291378213944,9.035990429619585e-05,0.00021428499481013853,0.00013527183614283017,0.0004076098048519019,0.0003573411614015136,0.0010086094581550123,1.418260051245011e-05,1.9502000543822146e-05,9.258594162626972e-05,0.0003574080945809768,2.7310587026440537e-05,0.025309285755121584,0.001661514572295354,0.00020976178150375146,0.0002614774881736806,0.00698619925000896,0.00013336345391724066,0.00012534099351011355,0.00043016738189440246,0.0003866326449146921,0.004493233905929409,0.0013816026161543107,0.0004082395844138101,0.025309068820472007,0.0021951713767007263,9.647075643259456e-06,0.004492967693226315,1.2197274440461925e-19,1.0842021724855044e-19,3.2526065174565133e-19,1.5612511283791264e-17,6.776263578034403e-20,3.3881317890172014e-20,2.439454888092385e-19,8.131516293641283e-20,1.3552527156068805e-20,5.692061405548898e-19,6.776263578034403e-21,4.2500725161431774e-17,6.776263578034403e-21,4.743384504624082e-20,5.421010862427522e-20,4.163336342344337e-17,2.710505431213761e-20,1.0842021724855044e-19,1.4867416961183798e-17,0.0,5.421010862427522e-20,2.0328790734103208e-20,4.0657581468206416e-20,1.4759235202980623e-17,3.3881317890172014e-20,4.336808689942018e-19,8.131516293641283e-20,4.336808689942018e-19,4.336808689942018e-19,2.168404344971009e-19,4.607859233063394e-19,3.1848438816761693e-19,5.421010862427522e-19,5.421010862427522e-19,1.3552527156068805e-19,4.87890977618477e-19,8.131516293641283e-20,2.168404344971009e-19,4.336808689942018e-19,0.0,2.778268066994105e-19,2.168404344971009e-19,4.336808689942018e-19,2.168404344971009e-19,1.0842021724855044e-19,3.2526065174565133e-19,1.0842021724855044e-19,0.0,4.336808689942018e-19,2.168404344971009e-19,5.421010862427522e-20,1.553119612085485e-17,0.0,4.336808689942018e-19,2.168404344971009e-19,1.0842021724855044e-19,1.0842021724855044e-19,1.0842021724855044e-19,1.0842021724855044e-19,1.0842021724855044e-19,1.3552527156068805e-20,3.3203691532368573e-19,2.846030702774449e-19,2.168404344971009e-19,2.168404344971009e-19,2.710505431213761e-20,0.0
9,3.553548285053656e-05,2.319081087708879e-05,1.3818423798263812e-05,9.382211747864725e-05,9.382686013966389e-05,2.3202408329171835e-05,1.3836850527761787e-05,4.312812315991816e-05,3.553595400785224e-05,4.312840771836334e-05,7.935885628905887e-06,4.312882527632207e-05,4.312755231627195e-05,9.382199517274226e-05,1.3839180155923517e-05,2.320259066993935e-05,7.935377976330544e-06,2.319082594293881e-05,3.553988998528822e-05,1.3839250693532838e-05,3.553976751325117e-05,9.38266755322357e-05,7.935395098850986e-06,3.553597412930439e-05,7.939208041708453e-06,1.38367911303951e-05,3.1233037546947136e-05,7.93928666784519e-06,9.382200005317979e-05,1.4811424023588103e-06,1.4812513074830487e-06,4.312841031342951e-05,2.319080410581148e-05,8.108602087921123e-06,4.293703607903921e-06,1.027023922948876e-06,8.109281473014469e-06,4.196346352940114e-06,1.0268086120787592e-06,1.6663769916399104e-06,1.4420569575896937e-06,3.338911594928116e-06,1.9375957480329836e-06,1.633592002741039e-06,1.4086976784322587e-06,4.2942036607840624e-06,2.2229883361874935e-08,1.6853349349449115e-05,1.4423391539607842e-06,1.4086802335295814e-06,1.685613925895156e-05,1.6642924470020414e-05,5.360718956537726e-06,3.334663404621891e-06,4.195058182738594e-06,9.876823328961514e-06,1.938576659238658e-06,3.132389510786001e-05,1.1783406770141446e-05,1.6647641956256092e-06,1.0380390810595009e-05,5.5156058517361216e-05,1.6334093803857888e-06,1.664293571013618e-05,2.370038528001117e-05,2.2435188521299647e-08,1.0380472565889295e-05,6.352747104407253e-22,6.776263578034403e-21,3.3881317890172014e-21,3.6253010142484055e-18,2.6469779601696886e-22,1.9058241313221758e-21,2.541098841762901e-21,2.117582368135751e-22,1.2705494208814505e-21,7.623296525288703e-21,3.1763735522036263e-22,3.202462166979059e-17,5.293955920339377e-23,1.5881867761018131e-22,2.117582368135751e-22,3.2051726724102725e-17,3.705769144237564e-22,6.352747104407253e-22,1.202767011555587e-16,4.235164736271502e-22,9.529120656610879e-22,1.5881867761018131e-22,5.293955920339377e-23,1.2027670115010083e-16,1.0587911840678754e-21,1.2705494208814505e-20,0.0,0.0,1.2705494208814505e-20,8.470329472543003e-22,1.1858461261560205e-20,1.6940658945086007e-21,3.3881317890172014e-21,3.3881317890172014e-21,1.6940658945086007e-21,9.317362419797304e-21,0.0,1.1858461261560205e-20,4.235164736271502e-22,4.235164736271502e-22,1.0164395367051604e-20,5.082197683525802e-21,1.8634724839594607e-20,5.082197683525802e-21,6.776263578034403e-21,0.0,1.6940658945086007e-21,8.470329472543003e-22,3.3881317890172014e-21,8.470329472543003e-22,4.235164736271502e-22,3.63207727782644e-18,4.235164736271502e-22,4.235164736271502e-22,8.470329472543003e-22,0.0,3.3881317890172014e-21,3.3881317890172014e-21,3.3881317890172014e-21,6.352747104407253e-22,0.0,3.3881317890172014e-21,6.776263578034403e-21,6.776263578034403e-21,1.5246593050577406e-20,4.235164736271502e-22,2.117582368135751e-22
