,Y2Z1,Y1Z2,Y2Z3,Y3Z2,Y0Z4,Y4Z0,Y5Z1,Y1Z5,Y0Z2,Y2Z0,Y5Z4,Y4Z5,Y4Z1,Y1Z4,Y0Z3,Y3Z0,Y4Z3,Y3Z4,Y5Z3,Y3Z5,Y3Z1,Y1Z3,Y0Z1,Y1Z0,Y5Z2,Y2Z5,Y5Z0,Y0Z5,Y4Z2,Y2Z4,standard_x,X2X4,X1X3,Y2Y4,Y1Y3,X0X1,X3X4,X1X4,Y0Y1,X2X5,X0X5,X0X3,X0X2,X3X5,Y0Y3,Y0Y5,Y3Y4,X2X3,Y1Y4,X1X2,Y2Y5,X1X5,X0X4,Y0Y2,Y3Y5,Y2Y3,X4X5,Y1Y2,Y1Y5,Y0Y4,X1,Y4Y5,X3,X2,X4,X0,X5,X5Y2,Y5,Y3,Y1,X4Y2,X3Y5,X2Y4,X2Y0,X5Y1,standard_y,Y4,Y2,Y0,X5Y3,X3Y4,X3Y2,X3Y1,X2Y5,X2Y3,X0Y5,X0Y1,X4Y1,X1Y4,X1Y3,X1Y2,X1Y5,X2Z3,X3Z2,X5Z1,X4Z0,X3Z1,X1Z5,X1Z3,X1Z0,X1Y0,X0Z5,X5Z0,X4Z5,X4Z3,X3Z5,X3Z4,X3Z0,X1Z4,X1Z2,X0Z4,X0Z2,X5Z2,X2Z5,X5Z4,X5Z3,X5Y4,X5Y0,X4Z2,X4Z1,X4Y5,X4Y3,X4Y0,X3Y0,X2Z4,X2Z1,X2Z0,X2Y1,X0Z3,X0Z1,X0Y4,X0Y3,X0Y2
0,0.9652904790827039,0.9652739064806783,0.9289216904088888,0.928917284721321,0.8648175416179771,0.8647907146230538,0.7547497887003329,0.7546375415383922,0.7503296096746696,0.7502940703926326,0.7502197253921097,0.7501332913161254,0.7471551129664495,0.7471300733657931,0.7470959374229865,0.7470570080908429,0.7171167725780307,0.7171016503320606,0.5851681994185705,0.5850884421009988,0.5665372010946087,0.5665301612317535,0.5485257143168096,0.548490315962838,0.3665337163883885,0.366485496297444,0.28583658771807985,0.2858125215839865,0.27401315620741584,0.27400867743774493,0.1425465361577713,0.04876140576807071,0.046391634579554225,0.04623284157466105,0.045687264559941654,0.04332391136241741,0.04029547361181121,0.04024381638459841,0.04019755425110426,0.03990332810757741,0.03779950175065863,0.0373511407220284,0.03693949625688023,0.03605817999025139,0.03591420524482759,0.035506399826003066,0.035266695960464216,0.03441160607575992,0.03423494571875339,0.033861945511840824,0.0338499026034626,0.03234218000443014,0.03215223098397865,0.03131371620634393,0.030399515312455327,0.030378152180419313,0.030245665765473422,0.028393380177185082,0.028060701808789775,0.027321457842446946,0.02682748879420893,0.026631170956873527,0.025999419354579945,0.02568337909374845,0.024594122869817277,0.022526797133029103,0.016915328912387576,1.6653345369377348e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,3.642919299551295e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,3.469446951953614e-18,2.6020852139652106e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.3010426069826053e-18,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,4.336808689942018e-19,4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0031301323576704804,0.0031295147471190115,0.003012490716871744,0.36238279431404874,0.864919459022331,0.864834117009246,0.3882142595483262,0.0024465188778077357,0.20180737580372904,0.0024342247647058594,0.7502775847188159,0.7501702972103441,0.4731359001509264,0.0024218798587668055,0.7471833565054528,0.747170188245384,0.7171519979687344,0.7172101271820087,0.5852127502155039,0.5851764940258014,0.3623748901451809,0.001840062140582572,0.20180048581890442,0.001780840355343679,0.3882082919476696,0.001189725340367222,0.28585801256232357,0.28584534015152996,0.4731304265264721,0.0008895907534088657,0.06393484555461114,0.0004528154480444006,0.0004580746218649721,0.00043353737379634447,0.00047795969804267273,0.00042601079456184036,0.02620962233690096,0.0003720719589868258,0.00043218081590980185,0.00048511720135822,0.02457883568429859,0.018901447772787038,0.00042791586815434915,0.02040732137780939,0.017504364151302604,0.020665977388523292,0.018770783487497975,0.0003939921332158053,0.00036831033303436577,0.005542596185891301,0.00035381412741987417,0.00039547974673681785,0.020268682402402316,0.0004175041877127984,0.012551235622958677,0.0004491241291419714,0.021146511961171014,0.005544511797699119,0.0002872111668516805,0.013465221589563398,0.00044607626522987496,0.017465939953360966,0.0157432246581302,0.0005001612441661546,0.02099238947897341,0.014581567360620294,0.011671426547491207,0.0,0.0,2.7755575615628914e-17,5.421010862427522e-19,0.0,0.0,2.168404344971009e-19,1.0842021724855044e-19,2.168404344971009e-19,4.2609145378680324e-17,5.551115123125783e-17,4.336808689942018e-19,4.163336342344337e-17,5.551115123125783e-17,2.7755575615628914e-17,2.168404344971009e-19,1.6263032587282567e-19,0.0,2.168404344971009e-19,2.7755575615628914e-17,1.1519648082658485e-19,1.0842021724855044e-19,0.0,1.0842021724855044e-19,6.938893903907228e-18,2.168404344971009e-19,2.710505431213761e-20,0.0,8.673617379884035e-19,0.0,0.0,1.3552527156068805e-20,4.743384504624082e-20,1.3552527156068805e-20,1.6940658945086007e-19,2.168404344971009e-19,4.336808689942018e-19,8.673617379884035e-19,1.734723475976807e-18,1.734723475976807e-18,4.336808689942018e-19,1.3010426069826053e-18,1.3552527156068805e-20,2.710505431213761e-20,2.168404344971009e-19,1.734723475976807e-18,8.673617379884035e-19,0.0,0.0,8.673617379884035e-19,2.7755575615628914e-17,4.163336342344337e-17,0.0,0.0,0.0,5.551115123125783e-17,2.7755575615628914e-17,1.3877787807814457e-17,6.776263578034403e-21,5.421010862427522e-20,0.0,6.938893903907228e-18,2.168404344971009e-19,2.6020852139652106e-18,1.1102230246251565e-16,2.7755575615628914e-17,0.0
2,0.00010880269780836444,0.00010952316971589489,0.00010445585511586627,0.3624380584262349,0.0007733672383367697,0.000775704130099113,0.3882427511132821,8.51108512008537e-05,0.00017882522120176873,5.491340489143345e-05,0.4644234883484819,0.0006726275577109801,0.00042593894850692627,2.1593458179579802e-05,0.0006684803584704299,0.029959891710379702,0.0006437468056420047,0.029959278719193183,0.5852562227503177,0.5852748020585101,0.3624380140818273,6.20048761035158e-05,0.00017878901135028968,2.1591940429178186e-05,0.38824266355812737,4.012109409537173e-05,0.46442303027402065,0.00025612654297598695,0.00042592228562443666,5.495476966261983e-05,0.01054570779716839,0.00022789039442018191,0.00043418267768598727,0.00027844713974768497,0.0004085426526902851,0.00022789975578066325,0.00025289213345190025,0.00012525709567720253,0.00027846331827066054,0.00039719117004146645,0.00017117611258800661,0.00015380526686945527,0.00012531231353437222,0.004939765985196619,0.00014498919842884263,0.0002205235252672925,0.0001477583510120965,0.00029877139537321526,0.000278466863062081,0.007295045612337339,0.0003578176314293731,0.0003362473381841553,0.006594043869292398,0.00027850170222472716,0.003143305817440215,0.0003363861272605593,0.0002353015439004763,0.007295004639609373,0.00028125436129559965,0.006594239139712374,0.00036498375428562554,0.00016599791202635779,0.004751939283471864,0.00036728136815928887,0.0002543938552665209,0.0001607868914152913,0.0069412143828232525,0.0,2.7755575615628914e-17,0.0,2.541098841762901e-21,8.470329472543003e-22,0.0,8.470329472543003e-22,1.6940658945086007e-21,4.235164736271502e-21,2.7773363307521254e-17,2.710505431213761e-20,6.776263578034403e-21,1.3552527156068805e-20,5.551115123125783e-17,5.421010862427522e-20,0.0,1.6940658945086007e-21,6.776263578034403e-21,1.0164395367051604e-20,5.421010862427522e-20,4.1359030627651384e-24,0.0,2.117582368135751e-22,2.752857078576476e-21,2.7755575615628914e-17,0.0,0.0,4.336808689942018e-19,0.0,1.3552527156068805e-20,4.336808689942018e-19,6.776263578034403e-21,1.6940658945086007e-20,1.3552527156068805e-20,4.114448065627044e-22,1.6940658945086007e-21,0.0,1.3552527156068805e-20,2.710505431213761e-20,0.0,6.505213034913027e-19,2.168404344971009e-19,2.710505431213761e-20,3.3881317890172014e-21,6.776263578034403e-21,0.0,0.0,2.710505431213761e-20,0.0,0.0,0.0,5.421010862427522e-20,2.710505431213761e-20,0.0,2.710505431213761e-20,2.710505431213761e-20,0.0,0.0,1.3552527156068805e-20,0.0,0.0,2.7755575615628914e-17,6.776263578034403e-21,0.0,0.0,0.0,0.0
3,4.615322380114446e-05,4.803271162344687e-05,2.5728300096868405e-05,0.0029361192077129476,0.00020302487199245334,0.0001999358694663373,0.0031661654911202706,1.1658055446787553e-05,5.7237197880447516e-05,2.339745708901999e-05,0.00378477208533164,1.645643501048341e-05,0.00011158314984971185,1.1326991762903779e-05,0.00010508837238003559,0.0002381509907107913,2.058697325763419e-05,0.0002365047236392502,0.004762504009050301,0.004751958478288673,0.0029360483360131194,1.2556713621806561e-05,5.717624445053003e-05,1.0946750778552493e-05,0.0031661547260009954,2.581812604453774e-05,0.0037843846138753377,0.00010570648239382883,0.00011155466689741022,2.324674172244504e-05,0.000836939519330802,0.0002925795301795871,0.0004094369238939817,0.0003575903929886968,0.0003768710119094875,0.0002925883735088564,0.0017254541404304203,0.0001607885153195625,0.0003576004507809616,0.0004090713151566961,0.0017284414608286485,0.0011601447614553043,0.00016073096990681747,0.010117433876981326,0.0016731487073403685,0.0016706678109067894,0.0016728304628424889,0.0002274115688715815,0.0003577323806298795,0.013650046233872167,0.00037706444215671335,0.00022782125661353954,0.009908288404455984,0.00035766903617972796,0.010122181667968775,0.00037632853732334065,0.0011575058489212064,0.013650048058869584,0.0003764903820910287,0.00990828138211047,0.0002753639555320281,0.0016661868462224528,0.0019703296030410588,0.00015602803248404657,0.0009277916636860805,0.0010524295868711829,0.0004154391788309318,0.0,2.168404344971009e-19,2.168404344971009e-19,4.235164736271502e-22,1.6940658945086007e-21,0.0,0.0,8.470329472543003e-22,2.117582368135751e-22,2.964615315390051e-21,6.776263578034403e-21,3.3881317890172014e-21,0.0,1.1102230246251565e-16,3.3881317890172014e-21,8.470329472543003e-22,5.293955920339377e-23,1.6940658945086007e-21,1.6940658945086007e-21,2.117582368135751e-22,9.55393607498747e-23,1.2705494208814505e-21,0.0,1.5881867761018131e-22,2.7755575615628914e-17,2.117582368135751e-22,3.3881317890172014e-21,2.168404344971009e-19,1.0842021724855044e-19,2.710505431213761e-20,0.0,3.3881317890172014e-21,6.776263578034403e-21,2.710505431213761e-20,1.173562494059608e-22,0.0,1.0842021724855044e-19,1.3552527156068805e-20,1.3552527156068805e-20,2.168404344971009e-19,1.0842021724855044e-19,1.0842021724855044e-19,1.3552527156068805e-20,6.776263578034403e-21,1.0842021724855044e-19,0.0,8.131516293641283e-20,3.3881317890172014e-21,1.0842021724855044e-19,2.710505431213761e-20,0.0,0.0,0.0,1.0842021724855044e-19,6.776263578034403e-21,0.0,5.551115123125783e-17,1.6940658945086007e-21,3.3881317890172014e-21,0.0,1.3552527156068805e-20,5.551115123125783e-17,2.710505431213761e-20,1.0842021724855044e-19,1.1102230246251565e-16,1.6940658945086007e-21,8.470329472543003e-22
4,0.0009672318020739095,0.0013924089553878523,0.0005185852736379873,0.010153850297197755,0.0029379947209324233,0.0016601882781269528,0.002661737689934626,0.0009510224054368119,0.0006599074519953708,0.00043286505464794963,0.004727998810196523,0.0003137880467254376,6.500233744454321e-05,0.0008832653434193364,0.0012076754475176862,0.0008316266331309051,0.00020120538152796014,0.0008545711978735398,0.004197485982343709,0.012193757309092414,0.010157134269200764,0.0009800304424825135,0.0006576606974086922,0.0008795896692831773,0.002659904850741775,0.0005330249245139342,0.004731933661413211,0.00124738339558316,6.654941437488841e-05,0.00043335428038034443,0.01178265652911262,0.0011816562993504053,0.00044431227547402465,0.0007604510873835677,0.00043429726728074587,0.0012466641400901656,0.00719491255571213,0.0006204023241529097,0.0005966671205458376,0.00015339603921326394,0.007035439128448536,0.005685117874234329,0.0012869975180207732,0.08952033463563995,0.00406405531586914,0.005137020472061283,0.005212388022509351,0.00032041354376662154,0.00026409351142367773,7.274398348342586e-06,0.00033895355635230924,0.0007567760620035217,0.06976354438587634,0.0008681209105880214,0.08953470247714346,0.00014277739065433401,0.004427788887358047,8.154736092035134e-06,0.0003278618584433713,0.06975694737743632,0.0007660004148654785,0.002761085949984016,0.006723098214209293,0.0023743648743727148,0.003728006936698721,0.0014075151790552036,0.013335445719895447,2.168404344971009e-19,0.0,0.0,0.0,2.168404344971009e-19,1.3877787807814457e-17,1.0842021724855044e-19,0.0,2.710505431213761e-20,1.0842021724855044e-19,1.0842021724855044e-19,0.0,0.0,1.3877787807814457e-17,1.3552527156068805e-20,0.0,2.202285662861181e-20,0.0,2.710505431213761e-20,6.776263578034403e-21,1.3965290281732766e-20,0.0,1.0842021724855044e-19,8.470329472543003e-22,0.0,5.421010862427522e-20,1.0842021724855044e-19,4.336808689942018e-19,8.673617379884035e-19,2.168404344971009e-19,1.3010426069826053e-18,2.710505431213761e-20,0.0,5.421010862427522e-20,1.9631477477721006e-20,4.336808689942018e-19,4.336808689942018e-19,2.168404344971009e-19,0.0,6.505213034913027e-19,4.336808689942018e-19,1.3010426069826053e-18,2.710505431213761e-20,1.3552527156068805e-20,4.266928471793538e-20,0.0,8.673617379884035e-19,1.0842021724855044e-19,0.0,0.0,0.0,2.0328790734103208e-20,0.0,2.168404344971009e-19,1.0842021724855044e-19,8.131516293641283e-20,0.0,4.336808689942018e-19,1.0842021724855044e-19,0.0,1.0842021724855044e-19,5.204170427930421e-18,0.0,1.0842021724855044e-19,6.938893903907228e-18,0.0,1.0842021724855044e-19
5,0.0008644531810257058,0.00013968743650956368,0.0009022833249219096,0.008568064573160793,0.00024139630415204557,0.0005344083044290641,0.010456121213592216,0.0002287598785452444,1.862669342152327e-05,0.0010605659936344897,0.0033606610640701563,6.03311528298952e-05,1.2752925852486518e-05,0.00038077948595398683,4.9499333696110344e-05,0.0031457320697377633,5.499890488923572e-05,0.0031466993198014668,0.011165452642478146,0.00900556452649062,0.008567034909224749,0.00022059997708570822,1.8118297517952923e-05,0.00038009577834522925,0.010455397783913363,0.0008679981342673216,0.003360978580042449,3.374380366365462e-05,1.2975537040888218e-05,0.0010602113517290033,0.02788085080101075,0.0005206636177631453,0.0020762746695985263,0.0008690521409410645,0.0020748944920312624,3.425259536536238e-05,0.0007193181466926534,0.0010569221759877392,0.0005047826330803599,0.0018638227943445097,0.0003981537678067324,0.0005064720171150708,0.0006946365309936356,6.1910619309976656e-06,0.0006285579789978546,0.0003595856400586572,0.0007159470766133476,0.00017597498767911777,0.00019305571883734802,0.0355367056739266,0.001910312083934783,8.698120990919384e-05,0.1560387399743441,0.00041586329680066395,1.0733979767202015e-05,0.0004437556735866177,0.0008359725530083075,0.03553797648678465,0.00022527472329182978,0.15603788356642764,0.0005381344798473586,0.0009330533840644802,0.004640576012409096,0.0014919952041946775,0.00013616667541433618,0.0004368914897423915,0.02469734630748696,0.0,8.673617379884035e-19,0.0,0.0,1.0842021724855044e-19,3.469446951953614e-18,1.0842021724855044e-19,0.0,0.0,9.181837148236616e-19,0.0,5.421010862427522e-20,3.3881317890172014e-21,0.0,0.0,2.710505431213761e-20,2.710505431213761e-20,2.168404344971009e-19,0.0,5.421010862427522e-20,6.733250186181645e-21,6.776263578034403e-21,2.710505431213761e-20,2.710505431213761e-20,3.469446951953614e-18,2.0328790734103208e-20,2.168404344971009e-19,0.0,1.734723475976807e-18,6.776263578034403e-21,8.673617379884035e-19,3.8116482626443515e-21,7.835054762102278e-21,8.131516293641283e-20,5.1771580178468896e-20,2.710505431213761e-20,1.734723475976807e-18,0.0,1.3552527156068805e-20,2.168404344971009e-19,4.336808689942018e-19,8.673617379884035e-19,2.710505431213761e-20,6.098637220230962e-20,0.0,5.421010862427522e-20,3.469446951953614e-18,0.0,0.0,1.734723475976807e-18,0.0,0.0,1.3552527156068805e-20,1.3552527156068805e-20,5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,0.0,2.168404344971009e-19,0.0,1.734723475976807e-18,0.0,0.0,3.469446951953614e-18,0.0,0.0
6,0.00042814120787197554,0.0006183007192748881,0.00044483943638385444,0.0013300700527276933,0.00033847409984503666,5.310041735427792e-05,0.0005863058660979249,0.0006257878469142688,0.00033293263101181526,0.0004153014686846371,0.0006787088566748749,5.1334011182099416e-05,2.469992419418811e-05,0.0005962249820744348,0.000356916083444008,0.00122047607858133,4.830271327366172e-05,0.0012243335894675075,0.0005069378458199278,0.0012959124392912834,0.0013300556591883538,0.0006256563434307661,0.0003329304033826987,0.0005961850621810903,0.0005862956467320802,0.00044500512829553663,0.0006819235584756808,0.0003601152165418121,2.4693730774050873e-05,0.00041528272579443497,0.00233572971095492,2.0609379776993272e-05,8.641372882393794e-05,2.125679187090589e-05,8.643175609073497e-05,1.604580271255848e-05,0.0004675092005284369,3.713605890604284e-05,1.8885239865174818e-05,5.5695708600481875e-05,5.0776205761992713e-05,0.0018596141564095874,1.0286323737433717e-05,0.001104314079342009,0.0018845989668312352,6.01620329762753e-05,0.00043151176820398787,1.0561211024647561e-05,3.8718151674389266e-05,0.013364172214248182,5.390961702702114e-05,3.6549920590910584e-06,1.6688063072917525e-05,1.1663870382008935e-05,0.0010987101877709504,8.916308420391879e-06,0.0022149804530998563,0.01336409322848912,1.801106938928359e-07,1.1180614983727019e-05,0.00026414558841476616,0.0021967572189418305,0.0002837787163576842,0.0003399243991231819,0.002069424806858842,0.0013786633680251876,0.0014719159909952102,3.3881317890172014e-21,0.0,0.0,0.0,3.3881317890172014e-21,1.734723475976807e-18,1.6940658945086007e-21,1.6940658945086007e-21,0.0,2.371692252312041e-20,3.3881317890172014e-21,0.0,2.710505431213761e-20,0.0,5.421010862427522e-20,6.352747104407253e-22,3.3881317890172014e-21,0.0,4.235164736271502e-22,5.421010862427522e-20,2.0731214102110256e-23,4.235164736271502e-22,8.470329472543003e-22,1.3552527156068805e-20,1.734723475976807e-18,5.293955920339377e-22,0.0,0.0,1.0842021724855044e-19,2.168404344971009e-19,0.0,4.0657581468206416e-20,0.0,4.0657581468206416e-20,1.4113769201686035e-23,0.0,1.0842021724855044e-19,2.168404344971009e-19,2.168404344971009e-19,0.0,5.421010862427522e-20,0.0,1.3552527156068805e-20,0.0,1.0842021724855044e-19,0.0,2.168404344971009e-19,8.131516293641283e-20,1.0842021724855044e-19,1.0842021724855044e-19,0.0,0.0,0.0,2.168404344971009e-19,1.0842021724855044e-19,0.0,8.673617379884035e-19,2.168404344971009e-19,2.710505431213761e-20,2.710505431213761e-20,2.710505431213761e-20,1.734723475976807e-18,0.0,0.0,8.673617379884035e-19,2.168404344971009e-19,0.0
7,5.554740898941043e-06,1.2487664512637684e-05,5.555068511157648e-06,8.203400970917268e-05,4.737846089456923e-08,4.732164642082316e-06,8.167176894702518e-05,1.2485836509120083e-05,4.6897421322864506e-08,5.554998469775025e-06,8.167308640388454e-05,4.731811611325032e-06,4.732059511647422e-06,1.2487851141633098e-05,4.7245941715559824e-08,8.203304572875178e-05,4.732091969742752e-06,8.203303369965539e-05,8.167319355356756e-05,8.201527392564129e-05,8.203395126232091e-05,1.248542449753397e-05,4.6874019175163174e-08,1.2487838619918205e-05,8.167179283591898e-05,5.5564831564347875e-06,8.16730904188716e-05,4.727047478378451e-08,4.732056825786612e-06,5.554978095718975e-06,4.600836053800711e-06,9.303960894008199e-07,1.038893038220482e-05,9.305826113756464e-07,1.0388816821621674e-05,2.762636005955414e-06,1.275847720540691e-06,1.3616159152739163e-06,2.7627053233785168e-06,4.780622732417129e-06,9.068132564389576e-07,3.4231794542119953e-06,1.5817490743146824e-06,0.00010890341495122514,3.423516465982427e-06,9.064222337670794e-07,1.2745865633214807e-06,7.455845846722239e-07,1.3620924656394215e-06,0.00011994938513144629,4.781557880452801e-06,4.896588568195615e-08,1.4551899219566042e-05,1.581053722398986e-06,0.00010889678662133867,7.476629867932936e-07,1.6789441726468798e-06,0.00011994935210770188,5.080676792318125e-08,1.4551893199003208e-05,4.557827203462721e-06,1.6779482324717013e-06,3.771366268470687e-05,1.0532677893361664e-05,6.421384972510048e-07,2.3153658953726407e-06,5.4447499442708316e-05,4.235164736271502e-22,6.776263578034403e-21,6.776263578034403e-21,0.0,4.235164736271502e-22,3.3881317890172014e-21,4.235164736271502e-22,2.117582368135751e-22,5.293955920339377e-23,1.4399560103323106e-20,4.235164736271502e-22,4.235164736271502e-22,0.0,3.3881317890172014e-21,1.0587911840678754e-22,7.940933880509066e-23,4.235164736271502e-22,0.0,2.6469779601696886e-23,1.0587911840678754e-22,4.458556540723782e-24,3.1763735522036263e-22,2.117582368135751e-22,8.470329472543003e-22,0.0,1.0587911840678754e-22,8.470329472543003e-22,6.776263578034403e-21,3.3881317890172014e-21,5.293955920339377e-23,0.0,2.117582368135751e-22,2.117582368135751e-22,2.117582368135751e-22,4.457950498333346e-24,0.0,3.3881317890172014e-21,5.293955920339377e-23,0.0,0.0,6.776263578034403e-21,0.0,2.117582368135751e-22,4.235164736271502e-22,0.0,4.235164736271502e-22,0.0,8.470329472543003e-22,3.3881317890172014e-21,3.3881317890172014e-21,2.117582368135751e-22,5.293955920339377e-23,0.0,5.293955920339377e-23,2.117582368135751e-22,0.0,1.6940658945086007e-21,1.0587911840678754e-22,8.470329472543003e-22,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,2.117582368135751e-22,2.117582368135751e-22
8,3.4363047686095496e-08,2.014548169005275e-07,3.436359263853099e-08,9.677989148217132e-07,3.4499578075296594e-07,2.9910837180734686e-07,9.724007160914288e-07,2.0145539139816178e-07,3.449933353204291e-07,3.4362395900735594e-08,9.724017130978033e-07,2.991056020819403e-07,2.991060249213021e-07,2.014539153811704e-07,3.449939312008619e-07,9.67798718575149e-07,2.991055044271501e-07,9.677987064431867e-07,9.723951552581137e-07,9.677969289623482e-07,9.677989106774234e-07,2.0145537963622796e-07,3.449933336453803e-07,2.0145390736606395e-07,9.72400715046558e-07,3.436354725160501e-08,9.724016968130328e-07,3.4499395031579067e-07,2.99106024155079e-07,3.436239112994765e-08,1.6358827153268888e-07,3.1682569226133327e-09,2.887069116702221e-08,3.1682173415050226e-09,2.887065825239816e-08,7.8882460239088e-09,3.5422069322613796e-08,3.7566730219240765e-09,7.888276156733466e-09,1.3443260926652651e-08,2.533361634304678e-08,9.7566160406388e-08,4.1690421024897485e-09,7.962127645701436e-07,9.756576901996737e-08,2.5334798752457282e-08,3.5421357741725736e-08,2.003200477659914e-09,3.756722470484301e-09,7.289083010886672e-08,1.3443512638292629e-08,1.2580522925391592e-10,3.8837018714974883e-07,4.169114838679433e-09,7.962137997626772e-07,2.0029952421925523e-09,4.369037073602128e-08,7.289082196912398e-08,1.253823389662333e-10,3.8837020360711115e-07,3.042146003043786e-09,4.369069847295676e-08,4.945645123195291e-07,1.6095627094818676e-07,3.335694448159457e-08,6.747641505556629e-08,7.213178412662876e-07,0.0,0.0,2.117582368135751e-22,6.617444900424222e-24,1.6543612251060553e-24,0.0,0.0,0.0,5.169878828456423e-26,2.150669592637872e-22,0.0,3.308722450212111e-24,0.0,1.0587911840678754e-22,3.308722450212111e-24,1.0339757656912846e-25,8.271806125530277e-25,1.6543612251060553e-24,5.169878828456423e-26,1.6543612251060553e-24,3.191933283390259e-25,0.0,8.271806125530277e-25,0.0,1.3234889800848443e-23,1.0339757656912846e-25,1.3234889800848443e-23,0.0,0.0,0.0,0.0,2.0679515313825692e-25,1.0339757656912846e-25,2.0679515313825692e-25,3.1919261266345858e-25,0.0,0.0,6.617444900424222e-24,0.0,0.0,5.293955920339377e-23,0.0,1.0339757656912846e-25,1.0339757656912846e-25,1.9852334701272664e-23,6.617444900424222e-24,5.293955920339377e-23,0.0,0.0,1.0587911840678754e-22,6.617444900424222e-24,1.6543612251060553e-24,6.617444900424222e-24,0.0,6.617444900424222e-24,3.308722450212111e-24,3.1763735522036263e-22,0.0,0.0,2.6469779601696886e-23,2.6469779601696886e-23,0.0,6.617444900424222e-24,1.3234889800848443e-23,0.0,0.0,0.0
9,5.798298944594739e-08,8.299581418844701e-08,5.798290847216272e-08,9.342063713465223e-08,1.0532566533780936e-08,5.7409733962583045e-08,3.8163137738622805e-08,8.299585392500198e-08,1.0532461347239247e-08,5.798298309930021e-08,3.816315082400602e-08,5.740975658335317e-08,5.740971830431148e-08,8.299576073466234e-08,1.053246689171844e-08,9.34205942987567e-08,5.7409756340426205e-08,9.34205958795512e-08,3.8162905493134186e-08,9.342064815440206e-08,9.342063938847197e-08,8.299585279600742e-08,1.0532462231596013e-08,8.29957601302863e-08,3.816313429114687e-08,5.7982896704095546e-08,3.81631500881439e-08,1.0532469894758008e-08,5.7409717364646726e-08,5.798298028031876e-08,5.216541214730089e-08,1.4674577575569454e-08,1.1594295441157732e-07,1.4674548282354971e-08,1.1594295801497202e-07,3.247898584267379e-08,1.5658763821190398e-08,1.497558112025928e-08,3.2479014961517716e-08,5.4491600477107045e-08,1.1241643907967951e-08,4.3929371572922833e-08,1.6038612178259286e-08,3.2084055725237015e-07,4.3929352905643295e-08,1.1241774928249158e-08,1.565869105045995e-08,7.816322746675496e-09,1.4975650877994452e-08,1.0541515686606907e-08,5.4491588669150625e-08,4.683137060035969e-10,3.4942556472986384e-09,1.6038575799893508e-08,3.2084056635821727e-07,7.816158780615728e-09,1.8122397613026685e-08,1.054151717876701e-08,4.679898633854242e-10,3.494254599736197e-09,4.134678943733371e-08,1.8122412237083477e-08,1.0946387509204059e-07,7.315058270853889e-08,6.846048461987653e-09,2.47571113347392e-08,7.873507489019573e-08,0.0,3.308722450212111e-24,0.0,6.617444900424222e-24,6.617444900424222e-24,5.293955920339377e-23,6.617444900424222e-24,0.0,4.1359030627651384e-25,6.617444900424222e-24,3.308722450212111e-24,0.0,0.0,0.0,0.0,2.0679515313825692e-25,6.617444900424222e-24,1.3234889800848443e-23,0.0,0.0,5.685242986728972e-25,1.6543612251060553e-24,0.0,0.0,9.926167350636332e-24,2.0679515313825692e-25,6.617444900424222e-24,6.617444900424222e-24,0.0,0.0,6.617444900424222e-24,3.308722450212111e-24,1.6543612251060553e-24,3.308722450212111e-24,5.6852315274458025e-25,0.0,0.0,0.0,0.0,6.617444900424222e-24,6.617444900424222e-24,6.617444900424222e-24,4.963083675318166e-24,0.0,3.308722450212111e-24,1.6543612251060553e-24,6.617444900424222e-24,1.3234889800848443e-23,0.0,6.617444900424222e-24,3.308722450212111e-24,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,1.3234889800848443e-23,1.3234889800848443e-23,1.3234889800848443e-23,3.308722450212111e-24,0.0,3.308722450212111e-24,2.6469779601696886e-23,0.0,0.0
