,Y4Z1,Y1Z4,Y5Z1,Y1Z5,Y3Z0,Y0Z3,Y5Z2,Y2Z5,Y0Z2,Y2Z0,Y3Z2,Y2Z3,Y4Z2,Y2Z4,Y0Z1,Y1Z0,Y3Z5,Y5Z3,Y1Z2,Y2Z1,Y3Z1,Y1Z3,Y4Z5,Y5Z4,Y4Z3,Y3Z4,Y4Z0,Y0Z4,standard_x,X1X2,Y1Y2,X1X3,X0X5,X0X1,Y0Y5,X4X5,X0X4,X2X4,X3X4,X2X3,Y4Y5,X2X5,X0X2,Y1Y3,X3X5,Y2Y3,X1X5,Y0Y4,X2,X1,Y3Y4,Y0Y2,X0X3,X1X4,Y2Y5,Y3Y5,Y2Y4,X5,X0,Y0Y1,Y0Y3,X3,Y0Z5,Y5Z0,X4,Y1Y5,Y1Y4,X2Y1,Y5,Y0,X3Y4,X0Y2,Y4,Y3,Y1,X5Y4,X4Y5,X4Y1,X2Y5,X2Y4,X2Y3,X0Y4,X0Y3,X5Y1,X3Y1,X1Y0,X0Y1,standard_y,Y2,X5Y0,X4Y3,X3Y0,X1Y3,X1Y5,X3Z1,X2Z1,X2Z0,X2Z3,X1Z4,X3Z0,X1Z5,X0Z1,X5Z3,X4Z0,X2Z5,X2Z4,X1Z2,X0Z3,X0Z2,X3Z4,X4Z5,X3Z2,X1Z3,X0Z5,X0Z4,X5Z4,X5Z2,X5Z1,X5Z0,X5Y3,X5Y2,X4Z3,X4Z2,X4Z1,X4Y2,X4Y0,X3Z5,X3Y5,X3Y2,X2Y0,X1Z0,X1Y4,X1Y2,X0Y5
0,0.810275335913037,0.8102099054464897,0.6905080836640028,0.6904625095322052,0.6663305391592012,0.6663279075570584,0.6612374841340944,0.6611830267008173,0.6573902684925026,0.6573349132548296,0.6013799445856453,0.6013269306168338,0.5581206967088519,0.5580664988042778,0.4745014955606671,0.4744693009584197,0.4399909891330984,0.43998843838763146,0.37467126036046117,0.3746651318033185,0.2740051572191005,0.2739854839335798,0.1622425335508027,0.16224014015662458,0.14528052165594563,0.14527922071303284,0.14257848302689088,0.1425766431756323,0.0764546398864891,0.02976168688588813,0.027710800881678394,0.0251943991444893,0.022557869210663536,0.02245695260452629,0.021574832559595962,0.021174194410228123,0.02117113794022138,0.02096015836276608,0.020892517878105595,0.020553044722403782,0.01988208493172864,0.019428392432384138,0.0194067200130755,0.019261997616104764,0.018425991148801068,0.01825649743981985,0.017547052618070665,0.017000388853350583,0.016832624730728142,0.015742433856118475,0.014482343212396973,0.013306875789039848,0.01329453699085719,0.012969384564758855,0.012421903999991076,0.012354837145831535,0.01184083933117315,0.01134311536679345,0.011219947058414618,0.011039451590011792,0.011018929898100407,0.01095669350509301,0.01085861540105422,0.010858595335937082,0.01035982536934139,0.010100108836738002,0.00857389149018518,1.249000902703301e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,4.163336342344337e-17,3.8163916471489756e-17,3.8163916471489756e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,6.938893903907228e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.3010426069826053e-18,1.3010426069826053e-18,1.0842021724855044e-18,8.673617379884035e-19,8.673617379884035e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,3.7947076036992655e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.00015950667207523473,0.0001500453882702846,0.5282483865571783,0.0001287703461490717,0.6663163866692089,0.6663195969570028,0.6612394848634251,0.6611972999581031,0.6573819298257959,0.6573489859286841,0.6013657773882138,0.6013385377748071,0.00010443853699890763,0.1834029156439807,0.3319089993434591,8.706302252962852e-05,0.43997833413345666,0.43998647466187946,5.975674612047098e-05,0.18340205001198412,0.12871784761059635,4.851769988493298e-05,2.90549157061492e-05,0.5282468338800841,2.599593213364183e-05,0.12871661577900792,2.5509312283560416e-05,0.3319076253385668,0.05073189250197223,0.001680030176171008,0.0016870310862472147,0.0015087531403028074,0.021823924497839153,0.0014679579627938006,0.020793836257909013,0.0015853369591196105,0.0015312924961505745,0.0013204070158528095,0.0014909261905325486,0.017651274650191867,0.001590647189125174,0.014814409425571596,0.015748310084977957,0.0010436354276386354,0.017704898685561903,0.01616146566755925,0.0014127623727889145,0.001364476678926555,0.014288012498255407,0.001533276717115051,0.0011895578548186117,0.008144050459121935,0.012808819167630835,0.005084714935006059,0.004364289333923799,0.010929765121272434,0.0014743412349468514,0.010505703408715688,0.011323851914378449,0.0009841221081895789,0.01020088834410782,0.011618674686404769,0.010858371168605205,0.010858519754562118,0.0014623732771028549,0.0009852986286954834,0.005084462522800423,1.6940658945086007e-21,0.0,2.7755575615628914e-17,0.0,1.3877787807814457e-17,1.3552527156068805e-20,5.551115123125783e-17,3.3881317890172014e-21,0.0,6.776263578034403e-21,1.3877787807814457e-17,0.0,0.0,5.551115123125783e-17,0.0,2.7755575615628914e-17,3.3881317890172014e-21,6.776263578034403e-21,1.2705494208814505e-21,1.3129010682441655e-20,6.940587969801737e-17,4.163336342344337e-17,5.551115123125783e-17,1.6940658945086007e-20,0.0,1.0164395367051604e-20,6.3527471044072525e-21,0.0,1.734723475976807e-18,1.734723475976807e-18,4.336808689942018e-19,0.0,0.0,5.421010862427522e-20,1.734723475976807e-18,0.0,5.421010862427522e-20,4.336808689942018e-19,0.0,2.710505431213761e-20,0.0,0.0,1.734723475976807e-18,0.0,2.168404344971009e-19,4.0657581468206416e-20,2.710505431213761e-20,8.673617379884035e-19,8.673617379884035e-19,0.0,8.673617379884035e-19,4.336808689942018e-19,0.0,2.7755575615628914e-17,2.710505431213761e-20,2.168404344971009e-19,1.0842021724855044e-19,3.3881317890172014e-21,1.3552527156068805e-20,1.5178830414797062e-18,0.0,6.938893903907228e-17,5.551115123125783e-17,1.0842021724855044e-19,2.7755575615628914e-17,1.6940658945086007e-20,5.551115123125783e-17
2,6.654067090903083e-05,6.526112256676248e-05,0.5282843547201636,5.6009776755834016e-05,0.00045188400392281644,0.00045539868981393707,0.6612759255250411,0.6613000350230691,0.0004492585926030203,0.05600828831483154,0.0004086626034362214,0.05600754206338963,6.180290202534338e-05,0.18341793779512117,0.00023260099371064466,1.0540409221734777e-05,0.00029765381316535335,0.4291559141935137,5.0516929649213664e-05,0.18341486777904586,9.407858804168744e-05,1.0571595922735474e-05,2.1809958773344067e-05,0.5282757080843099,7.4473784317607765e-06,9.330629522877188e-05,7.082126633455757e-06,0.00023158611822796967,0.003963156488461179,0.003523366061315293,0.003364699317745255,0.00029845347489936783,0.0011070162925868347,0.0002014263264349125,0.0011232732407995502,0.0036220922522298515,0.00029853883201226496,0.0029924147646593815,0.00020144447852898651,0.0009464380641308213,0.003762679380029374,0.004603337619842246,0.0010700083140587797,0.0007073877394994038,0.0009070357121666988,0.0007001699338732335,0.002893431983482974,0.0007079010820355103,0.004660674314792327,0.0031810683138225166,0.0007076985594266394,0.0006690066192115273,0.0022600167145847413,0.0034177509676734776,0.0033465378226049686,0.0008521993576286355,0.0028672712135231404,0.007842042316169189,0.0011080287909469634,0.0007073033057826003,0.0022608020541583585,0.0009145733516757492,7.511809315671959e-06,0.42915488993646933,0.0033358896860551067,0.0023282402732782443,0.0034177634925627648,1.6940658945086007e-21,0.0,1.3552527156068805e-20,8.470329472543003e-22,2.710505431213761e-20,6.776263578034403e-21,0.0,4.235164736271502e-22,0.0,0.0,2.0816681711721685e-17,0.0,0.0,4.0657581468206416e-20,8.470329472543003e-22,0.0,1.2705494208814505e-21,8.470329472543003e-22,1.7205356741102976e-22,5.293955920339377e-23,5.55310565055183e-17,5.551115123125783e-17,2.710505431213761e-20,8.470329472543003e-22,2.7755575615628914e-17,4.235164736271502e-22,8.470329472543003e-22,5.421010862427522e-20,8.673617379884035e-19,0.0,2.168404344971009e-19,1.4230153513872246e-19,1.6263032587282567e-19,6.776263578034403e-21,0.0,0.0,1.0842021724855044e-19,4.336808689942018e-19,4.336808689942018e-19,2.0328790734103208e-20,5.421010862427522e-20,0.0,5.421010862427522e-20,0.0,0.0,1.0842021724855044e-19,3.3881317890172014e-21,2.168404344971009e-19,8.673617379884035e-19,0.0,8.673617379884035e-19,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,1.3552527156068805e-20,0.0,1.0842021724855044e-19,3.469446951953614e-17,0.0,0.0
3,8.76811243356868e-06,1.0975503792152109e-05,0.00014385211586461475,8.023756291171857e-06,8.960634766681779e-06,1.8327140353652666e-05,0.00017119726776038352,0.00016611866144603183,1.5370969620647387e-05,7.86504082353133e-06,4.2650459901348325e-07,7.13031054372283e-06,3.9771624258411446e-06,3.799803500261261e-05,1.6641552939359178e-05,3.0960396269338344e-06,2.819362922882115e-06,0.00012087349096379285,9.661966893957255e-06,3.7733404385427324e-05,7.4848243011470185e-06,3.0523831466992768e-06,4.6001353713966705e-06,0.00014369902577360938,1.3489258193400794e-06,7.437692896535352e-06,1.2268204000096049e-06,1.657961112558474e-05,2.6107687569047527e-05,0.0005785688648388763,0.0006818418632583664,7.339694537972124e-05,0.0011309109537216504,4.9355835833872456e-05,0.0013682509258352107,0.000578565494273761,7.337018276836825e-05,0.00024890993973053065,4.9338561325194064e-05,0.0011312173899362538,0.0006818778356358644,0.00975224401903931,0.0006313190462883124,0.00017486923951622757,0.000631124113592322,0.001368528141848814,0.00024893575911086384,0.00017484542705584655,0.0021211588014377033,0.0005636817884807984,0.00017487467646905318,0.0013687926643552776,0.003929914280322672,0.007253631268227038,0.009752513442453037,0.0013686086477706712,0.000682097658192334,0.0006348064320733297,0.0008976474404910686,0.000174863842119876,0.003929936120582716,0.0007761884658139056,1.638952725168483e-05,0.00012016864060134463,0.0004923398511562128,0.0006820350650646693,0.007253636333788248,0.0,0.0,3.3881317890172014e-21,1.0587911840678754e-22,1.6940658945086007e-21,0.0,8.470329472543003e-22,6.352747104407253e-22,3.3881317890172014e-21,1.6940658945086007e-21,1.3877787807814457e-17,5.551115123125783e-17,8.470329472543003e-22,5.082197683525802e-21,2.117582368135751e-22,2.7755575615628914e-17,4.235164736271502e-22,2.117582368135751e-22,4.346252507597959e-23,1.3684023024070595e-23,5.293955920339377e-21,1.0164395367051604e-20,3.3881317890172014e-21,0.0,1.3877787807814457e-17,2.117582368135751e-22,4.235164736271502e-22,5.421010862427522e-20,0.0,2.168404344971009e-19,0.0,5.082197683525802e-21,5.421010862427522e-20,6.3527471044072525e-21,0.0,0.0,1.3552527156068805e-20,2.168404344971009e-19,0.0,1.0587911840678754e-20,0.0,5.421010862427522e-20,5.421010862427522e-20,2.710505431213761e-20,3.3881317890172014e-20,0.0,5.421010862427522e-20,1.0842021724855044e-19,1.6263032587282567e-19,1.0842021724855044e-19,5.421010862427522e-20,2.168404344971009e-19,0.0,0.0,6.776263578034403e-20,1.3552527156068805e-20,0.0,1.6940658945086007e-21,4.235164736271502e-22,2.0328790734103208e-20,1.6940658945086007e-21,3.3881317890172014e-21,9.529120656610879e-22,0.0,0.0,2.117582368135751e-21,0.0
4,0.005041490401588062,0.005532060362755898,0.002462909343141568,0.004707647867532512,0.0005616622835643743,0.0003077686195072919,0.005745763879848509,0.006540775800946991,0.0005184081067247119,0.00037967937934109885,0.0001587177782019037,0.00038019665909018864,0.003831248925625511,0.0065146948701698525,0.0006510529024990031,0.0017302103361504755,0.00015145118970658902,0.005597179869699802,0.0047388576412200935,0.006527979224303761,7.76142079536105e-05,0.0017313969471327252,0.003848897064495928,0.00247736367025241,0.0024391672199990614,7.62874706150161e-05,0.002438274807862715,0.0006511465405739454,0.01620612935891428,0.001147208061893631,0.0011451042933657912,0.0014740076775519853,0.0007708245418683187,0.0008203112295040721,0.0008928832383969321,0.002567228493451499,0.0004895063021039072,0.0015924954939358026,0.0007028796457883325,0.0003387053532796949,0.0018528828668706167,2.520143442704301e-05,0.0003942652195070665,0.0011888011433013254,0.00040455086563552197,0.00013953019378461115,0.00271326328427581,0.0001384511186132456,0.0010533846351049219,0.0016341838438577688,0.0004634498120608919,0.00047369928904081955,0.1530849908767607,0.1513631856352849,9.890346932215895e-07,0.0002661571144846343,0.001247323490419822,0.009974603836604307,0.0002180694971902834,0.0007071289784244603,0.15308412525795,0.0004660849235886582,0.0005240565198078946,0.005596843905267573,0.0037919724697456562,0.0021948957792566077,0.1513658282061821,3.2526065174565133e-19,0.0,5.421010862427522e-20,8.131516293641283e-20,1.0842021724855044e-19,0.0,1.3552527156068805e-20,5.421010862427522e-20,0.0,0.0,1.1102230246251565e-16,6.938893903907228e-18,2.168404344971009e-19,1.0842021724855044e-19,0.0,5.551115123125783e-17,0.0,0.0,4.314574075076592e-21,2.0117032497289633e-21,5.285485590866834e-19,4.336808689942018e-19,0.0,1.0842021724855044e-19,5.551115123125783e-17,6.776263578034403e-21,2.168404344971009e-19,2.710505431213761e-20,0.0,0.0,0.0,8.131516293641283e-20,2.710505431213761e-20,2.0328790734103208e-20,0.0,4.336808689942018e-19,1.0842021724855044e-19,0.0,2.168404344971009e-19,6.776263578034403e-21,2.710505431213761e-20,1.0164395367051604e-20,0.0,6.505213034913027e-19,0.0,5.421010862427522e-20,0.0,0.0,0.0,0.0,1.734723475976807e-18,4.336808689942018e-19,1.0842021724855044e-19,0.0,0.0,0.0,4.336808689942018e-19,2.168404344971009e-19,0.0,2.710505431213761e-20,1.0842021724855044e-19,2.710505431213761e-20,2.710505431213761e-20,5.421010862427522e-20,5.551115123125783e-17,1.0842021724855044e-19,0.0
5,0.003388636024258808,0.0030191221867727344,0.041317087699066696,0.00870019177598908,0.0018754844052057988,0.003031299772295456,0.04182788898775773,0.001843992561712648,0.0027684585686790497,0.0075294752047392055,0.0015126156977777001,0.007517916168244839,0.0013687600492642434,0.005304080082215841,0.0021632680022536646,0.006943775303285257,0.0015418055337299893,0.03987670996480791,0.009217550336927888,0.005104720026179763,0.0014666018012865155,0.006956916248737038,0.0016246796182243484,0.041344926917771314,0.001712402298333877,0.001408284545273464,0.0017051600208455742,0.0021127541327601272,0.021423582330395482,0.01711281520414018,0.017051897647906607,0.005596628531542475,0.0046032932978804005,0.00024578852672225136,0.00455974437818678,0.00910387895999009,0.0030216538783494817,0.012332059261409716,0.002580184938165004,0.0006897508930871986,0.00944923494684399,0.12487515722401471,0.0010152555017793085,0.005625115734953074,0.0014306388140250099,0.0006414311898998847,0.006095577798112754,0.003961044923949356,0.03386922839897582,0.018708163648705936,0.0025530212966727553,0.0002884695010184873,1.2420617900091939e-05,0.4915999847623983,0.12423886463561654,0.0013014346430785446,0.012705062718353193,0.012703849511122866,0.0034395335518685073,0.0028168307602516925,4.805710287182369e-05,5.879722774299341e-05,0.002954533074343159,0.039885542931665505,0.020382466789930997,0.00443115023950299,0.49150720846577367,0.0,3.469446951953614e-18,2.168404344971009e-19,3.2526065174565133e-19,4.336808689942018e-19,0.0,1.0842021724855044e-19,2.168404344971009e-19,0.0,1.734723475976807e-18,1.3877787807814457e-17,2.7755575615628914e-17,0.0,2.710505431213761e-20,0.0,0.0,2.168404344971009e-19,0.0,2.5516867536035798e-20,1.5352472168984194e-20,4.445228907190568e-18,8.673617379884035e-19,0.0,2.168404344971009e-19,0.0,1.0842021724855044e-19,0.0,2.710505431213761e-20,0.0,0.0,3.469446951953614e-18,1.734723475976807e-18,0.0,8.673617379884035e-19,2.168404344971009e-19,1.734723475976807e-18,0.0,1.734723475976807e-18,0.0,0.0,4.336808689942018e-19,4.336808689942018e-19,2.710505431213761e-20,0.0,0.0,8.673617379884035e-19,2.168404344971009e-19,2.168404344971009e-19,8.673617379884035e-19,1.734723475976807e-18,8.673617379884035e-19,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,1.3010426069826053e-18,2.168404344971009e-19,2.710505431213761e-20,0.0,2.710505431213761e-20,1.0842021724855044e-19,1.734723475976807e-18,6.938893903907228e-17,2.168404344971009e-19,0.0
6,0.0007576445725988111,0.000844915284017786,0.0010302787445585783,0.0008421107912208018,5.09048217596513e-05,0.00036449862496230683,0.001031537136067409,0.0005300899223638102,0.00036375503885326696,0.0005316174042932512,4.7205875007103814e-05,0.0005316747866715966,0.0007562092535973444,0.000532787876465332,0.00036466928002990256,0.0008440159131313809,4.727630601970696e-05,0.0010293732560700507,0.0008414266399460544,0.0005321872972805405,4.8838951739854206e-05,0.0008439466260853079,0.0007561625863784106,0.001030446259756412,0.0007523633089144878,4.870440102127355e-05,0.0007523794395301595,0.00036457880482891234,0.00014438377434445866,0.0007091302359274604,0.0007090467211026059,0.000168983845082616,8.171683526289296e-05,7.254834872708868e-05,8.174700635303807e-05,0.0013058218109623194,0.0002076098684784769,0.00032964088597228194,6.083115904367076e-05,7.501375790269257e-05,0.0013060712732467822,0.0009194838769377889,4.1083944857788526e-05,0.00016988758685748396,1.669718341889045e-05,7.460285094123519e-05,0.00020306240776177275,0.00020783145238237875,0.0009206709069017281,0.0008006815781554777,6.301724804630725e-05,4.0927806621060875e-05,6.937487719314783e-05,0.0032453220040035606,0.0009183537755154839,1.7464098648939353e-05,0.00032402717511369227,0.00046546617027852294,0.0005371356949462468,7.371158672932413e-05,6.914691629751529e-05,0.00026898197855646606,0.0003637588128600505,0.0010293611090457099,0.0004616855569794512,0.00019776643146876517,0.0032450880454744082,1.3552527156068805e-20,1.0842021724855044e-19,2.710505431213761e-20,0.0,0.0,5.421010862427522e-20,0.0,5.421010862427522e-20,1.3552527156068805e-20,0.0,5.421010862427522e-20,0.0,5.421010862427522e-20,0.0,1.3552527156068805e-20,8.673617379884035e-19,1.3552527156068805e-20,0.0,5.087851430700859e-22,4.548802705541913e-22,1.8973538018496328e-19,0.0,0.0,6.776263578034403e-21,0.0,2.710505431213761e-20,0.0,2.710505431213761e-20,5.421010862427522e-20,5.421010862427522e-20,1.0842021724855044e-19,8.131516293641283e-20,2.710505431213761e-20,2.710505431213761e-20,0.0,2.710505431213761e-20,0.0,1.6263032587282567e-19,5.421010862427522e-20,0.0,0.0,5.421010862427522e-20,0.0,2.710505431213761e-20,2.710505431213761e-20,0.0,0.0,0.0,2.710505431213761e-20,0.0,2.710505431213761e-20,2.710505431213761e-20,1.0587911840678754e-22,8.673617379884035e-19,2.710505431213761e-20,2.710505431213761e-20,0.0,5.421010862427522e-20,0.0,2.710505431213761e-20,1.0587911840678754e-22,0.0,3.3881317890172014e-21,5.421010862427522e-20,2.168404344971009e-19,1.3552527156068805e-20,0.0
7,5.037737359781719e-06,5.620565495277433e-06,4.074537812081858e-06,5.620635401314513e-06,8.76174439198508e-07,6.060580375608784e-06,4.074668045265839e-06,1.401844340861885e-05,6.060499368869602e-06,1.4018332622235297e-05,8.761379884612394e-07,1.401833813113651e-05,5.037747345336337e-06,1.4018354227865814e-05,6.060508595561185e-06,5.6205814709513365e-06,8.761396117903609e-07,4.0745230451143784e-06,5.620585322408606e-06,1.4018348293810609e-05,8.761405090245428e-07,5.620589184522691e-06,5.037718726877992e-06,4.074527327357116e-06,5.037801042704254e-06,8.761442053783689e-07,5.037800487130326e-06,6.060510302132364e-06,3.0469698002929594e-05,3.4003218577697347e-06,3.4003444213083983e-06,8.900576870267153e-07,4.006689899425244e-07,3.451879065813121e-07,4.006638899322284e-07,6.4014512061736204e-06,1.0867195312245477e-06,1.5285234596620955e-06,2.9134522702945263e-07,3.7093641918220435e-07,6.401426769532157e-06,3.558678901001911e-05,2.1418814246184183e-07,8.899912031154583e-07,7.693476383363854e-08,3.7079795333660734e-07,8.284757254812854e-07,1.0867301887864865e-06,8.705995322979435e-06,3.445419204828171e-07,2.912701247487336e-07,2.141378338796128e-07,9.737896855126116e-06,1.4025254483410235e-05,3.558665259287764e-05,7.694851631612594e-08,1.528508117618696e-06,1.532374607917964e-05,1.0804710243469194e-05,3.451724119207411e-07,9.737809260616854e-06,5.875874857892138e-06,6.060502426534115e-06,4.074521962844534e-06,1.1665792947106446e-06,8.285580767509187e-07,1.402526057789983e-05,1.0587911840678754e-22,4.235164736271502e-22,4.235164736271502e-22,2.6469779601696886e-23,5.293955920339377e-23,4.235164736271502e-22,0.0,4.235164736271502e-22,0.0,1.0587911840678754e-22,4.235164736271502e-22,0.0,2.117582368135751e-22,6.617444900424222e-24,2.117582368135751e-22,0.0,1.0587911840678754e-22,5.293955920339377e-23,1.535513437929624e-26,1.530946672845493e-26,1.6940658945086007e-21,8.470329472543003e-22,2.6469779601696886e-23,0.0,0.0,5.293955920339377e-23,7.940933880509066e-23,4.235164736271502e-22,1.6940658945086007e-21,1.6940658945086007e-21,0.0,2.6469779601696886e-23,4.235164736271502e-22,0.0,8.470329472543003e-22,3.3881317890172014e-21,1.0587911840678754e-22,0.0,8.470329472543003e-22,1.3234889800848443e-23,0.0,0.0,0.0,1.0587911840678754e-22,0.0,1.3234889800848443e-23,8.470329472543003e-22,0.0,3.3881317890172014e-21,0.0,1.6940658945086007e-21,1.6940658945086007e-21,1.0339757656912846e-25,0.0,0.0,1.0587911840678754e-22,1.0587911840678754e-22,4.235164736271502e-22,1.0587911840678754e-22,4.235164736271502e-22,5.169878828456423e-26,0.0,0.0,2.6469779601696886e-23,1.6940658945086007e-21,1.0587911840678754e-22,0.0
8,1.677309856710058e-07,1.8605710762822417e-07,1.4946709220580288e-08,1.8605705428968645e-07,7.405674671083532e-08,6.922064033567586e-08,1.4946732989208303e-08,2.4431646133376534e-08,6.922054923466824e-08,2.443165346213489e-08,7.405675474998539e-08,2.443168773506454e-08,1.6773100353209336e-07,2.443167300522255e-08,6.922050832373136e-08,1.8605710326657925e-07,7.405679347880004e-08,1.4946785991092528e-08,1.8605702559970787e-07,2.443164358626322e-08,7.405684058748167e-08,1.860570953885157e-07,1.6773101609021776e-07,1.494671561935928e-08,1.677307431853195e-07,7.40568476480499e-08,1.6773074289714588e-07,6.922050354071409e-08,1.0634377541836197e-07,1.6316708803253305e-07,1.6316708014091605e-07,4.364506609816289e-08,2.5985752108929e-07,1.6587182603717353e-08,2.5985754594946945e-07,2.999936510023836e-07,5.269748863553531e-08,7.330067979785025e-08,1.392046871031394e-08,2.323445983845322e-07,2.99993658814117e-07,5.153722793532446e-08,1.3661743261878432e-07,4.364505874677227e-08,4.8423620547467876e-08,2.3234445897906818e-07,3.971792429458852e-08,5.269751449143476e-08,1.5506503658682266e-08,1.8224064335690758e-07,1.3920523548418886e-08,1.3661728952394025e-07,3.3343647464241135e-07,1.420681188695125e-08,5.1537253895268904e-08,4.8423953922418945e-08,7.330057352342233e-08,5.083720159364391e-08,1.370340653086376e-07,1.6587277329103316e-08,3.334365127043961e-07,2.4024464280109706e-08,6.922056080010769e-08,1.4946787838028368e-08,1.0345643834230848e-07,3.971791102486082e-08,1.4206825138422134e-08,6.617444900424222e-24,0.0,6.617444900424222e-24,8.271806125530277e-25,0.0,0.0,0.0,6.617444900424222e-24,0.0,0.0,3.970466940254533e-23,1.0587911840678754e-22,1.3234889800848443e-23,1.6543612251060553e-24,3.308722450212111e-24,0.0,0.0,0.0,2.4207220238841997e-25,2.4207244274447703e-25,1.4889251025954498e-23,1.6543612251060553e-24,2.6469779601696886e-23,8.271806125530277e-25,2.117582368135751e-22,0.0,3.308722450212111e-24,0.0,0.0,0.0,1.6543612251060553e-24,6.617444900424222e-24,0.0,2.6469779601696886e-23,1.3234889800848443e-23,3.308722450212111e-24,6.617444900424222e-24,1.6543612251060553e-24,0.0,6.617444900424222e-24,0.0,1.3234889800848443e-23,0.0,6.617444900424222e-24,1.6543612251060553e-24,6.617444900424222e-24,1.3234889800848443e-23,0.0,3.308722450212111e-24,0.0,3.308722450212111e-24,3.308722450212111e-24,3.2311742677852644e-27,0.0,0.0,0.0,6.617444900424222e-24,3.970466940254533e-23,0.0,0.0,3.2311742677852644e-27,1.6543612251060553e-24,1.3234889800848443e-23,6.617444900424222e-24,3.970466940254533e-23,0.0,1.3234889800848443e-23
9,5.985856909964898e-08,6.671083125284592e-08,1.5372710730027623e-08,6.671083200828186e-08,3.403577912408675e-09,5.1428649641410486e-08,1.5372706328416002e-08,1.1877670537741906e-07,5.14286482851537e-08,1.1877670655832851e-07,3.4035797731749334e-09,1.1877670429343044e-07,5.985856707392922e-08,1.1877670626363033e-07,5.142864759251276e-08,6.671083259941509e-08,3.40357880720281e-09,1.5372715549056074e-08,6.671082948221737e-08,1.1877670619939364e-07,3.4035791196480675e-09,6.671083338500125e-08,5.985856373275015e-08,1.5372712678326013e-08,5.985856571092483e-08,3.4035787650235926e-09,5.985856566093186e-08,5.14286477130645e-08,1.368908196005425e-07,3.4449523123102505e-08,3.444952474858656e-08,9.410701586307502e-09,3.124650832674882e-08,3.5091352949248303e-09,3.124650829216422e-08,6.186489410173804e-08,1.1237704524664578e-08,1.547976370813349e-08,2.9291538532139536e-09,2.7053753118638534e-08,6.186489322783576e-08,4.492459455171931e-08,1.6188440117074625e-08,9.410696490143834e-09,5.655533882696141e-09,2.705375990684608e-08,8.383389226948927e-09,1.1237705327318356e-08,4.110130809255818e-08,2.923245861501435e-08,2.929148857609378e-09,1.6188446796663156e-08,3.78249659699316e-09,6.275948032212292e-08,4.4924603354850546e-08,5.655530530231344e-09,1.5479757947172675e-08,1.3638277689454199e-07,5.7144328180308893e-08,3.5091344010768196e-09,3.782500192832929e-09,3.646401263890553e-08,5.142864568930321e-08,1.5372714935545584e-08,3.2041122312946673e-08,8.38338333415369e-09,6.275948092091371e-08,8.271806125530277e-25,1.6543612251060553e-24,6.617444900424222e-24,0.0,1.6543612251060553e-24,6.617444900424222e-24,2.0679515313825692e-25,3.308722450212111e-24,1.6543612251060553e-24,0.0,1.6543612251060553e-24,0.0,3.308722450212111e-24,2.0679515313825692e-25,8.271806125530277e-25,0.0,4.1359030627651384e-25,1.6543612251060553e-24,1.2938059943467194e-26,1.2938007558172706e-26,1.8404768629304866e-23,0.0,1.6543612251060553e-24,0.0,0.0,0.0,1.6543612251060553e-24,0.0,6.617444900424222e-24,6.617444900424222e-24,6.617444900424222e-24,8.271806125530277e-25,0.0,0.0,3.308722450212111e-24,1.3234889800848443e-23,6.617444900424222e-24,0.0,3.308722450212111e-24,1.6543612251060553e-24,3.308722450212111e-24,6.617444900424222e-24,0.0,0.0,3.308722450212111e-24,8.271806125530277e-25,0.0,6.617444900424222e-24,1.3234889800848443e-23,0.0,1.3234889800848443e-23,1.3234889800848443e-23,6.462348535570529e-27,0.0,6.617444900424222e-24,0.0,6.617444900424222e-24,1.6543612251060553e-24,1.6543612251060553e-24,3.308722450212111e-24,0.0,0.0,0.0,8.271806125530277e-25,1.6543612251060553e-24,0.0,0.0
