,Y3Z2,Y2Z3,Y0Z4,Y4Z0,Y5Z4,Y4Z5,Y5Z2,Y2Z5,Y4Z2,Y2Z4,Y1Z5,Y5Z1,Y3Z0,Y0Z3,Y1Z4,Y4Z1,Y0Z2,Y2Z0,Y1Z2,Y2Z1,Y1Z3,Y3Z1,Y0Z5,Y5Z0,Y1Z0,Y0Z1,Y3Z5,Y5Z3,standard_x,Y3Z4,Y4Z3,X3X4,X0X2,X2X4,X0X5,X3X5,X1X2,X2X5,Y0Y2,Y3Y4,X1X4,X4X5,Y1Y2,Y0Y5,Y2Y5,Y2Y4,Y4Y5,X2,X0X1,Y1Y4,Y3Y5,X0X4,X2X3,X4,X1X3,Y0Y1,X1X5,X5,X0X3,Y1Y5,Y0Y4,X0,Y1Y3,Y2Y3,X3,Y0Y3,X1,X0Y2,standard_y,X4Y2,X3Y5,X2Y5,X2Y4,X1Y5,Y4,Y3,X5Y0,X3Y2,X1Y4,X3Y1,Y1,Y0,X5Y3,X4Y3,X3Y0,X2Y3,X1Y2,X0Y1,X5Y1,X4Y1,X1Y0,X2Z0,X2Z1,X2Z5,X5Z4,X5Z1,X5Z0,X3Z1,X3Z0,X0Z5,X4Z5,X4Z2,X4Z0,X2Z4,X1Z5,X1Z3,X3Z5,X3Z2,X1Z4,X0Z2,X3Z4,X4Z3,X0Z3,Y5,Y2,X5Z3,X5Z2,X5Y4,X5Y2,X4Z1,X4Y5,X4Y0,X3Y4,X2Z3,X2Y1,X2Y0,X1Z2,X1Z0,X1Y3,X0Z4,X0Z1,X0Y5,X0Y4,X0Y3
0,0.9926526140337326,0.9924118264408957,0.9584071630828821,0.9582551016489227,0.9457217135152027,0.9456786321370398,0.9380142679146903,0.9379259159649802,0.9282055494005108,0.928160402719481,0.8413791065961997,0.8412315343552492,0.7079864835294907,0.7079615007175661,0.5499824781767007,0.5498609630566451,0.5417661261705745,0.5416538195873791,0.5326861480159396,0.532542550225678,0.3746427568677416,0.37463264065780183,0.36897718919105804,0.3689354520614432,0.2714316761848232,0.271414768919352,0.24124093589405213,0.24120513574592836,0.14085301675929826,0.05437595756824544,0.05436541138649524,0.04662886177672363,0.04640885175727977,0.04561723024034947,0.04328206433558039,0.042491463805394564,0.0424555202830143,0.042217194646058206,0.04166648283701471,0.04068653365666609,0.03884170935284087,0.03868649914603195,0.0363781778100314,0.036280808463367856,0.03531489740390922,0.03507137731079561,0.034011696813472485,0.033053468844670406,0.032844998859744026,0.03141925071685306,0.031183711943186095,0.030671910358164335,0.03022698661342183,0.029812376865601675,0.029161376197192314,0.027831974666892825,0.02769897341217184,0.02677666661441197,0.026094248190275195,0.024213750474929463,0.020798908779695792,0.019237986950899684,0.019079418245074434,0.01720179851454455,0.016886128016021996,0.015615731859618506,0.015086389467692522,2.220446049250313e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,6.938893903907228e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,6.938893903907228e-18,4.336808689942018e-18,3.469446951953614e-18,2.6020852139652106e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.3010426069826053e-18,1.0842021724855044e-18,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,5.421010862427522e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,3.7947076036992655e-19,3.2526065174565133e-19,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.002834200553907862,0.002816144917655014,0.9585312143733102,0.9583395042349423,0.9458379177733245,0.9457623752244555,0.6968576782600042,0.0026710301028421528,0.8739076945496997,0.002646261497629233,0.8414474597717012,0.8413383216034291,0.002013747596811201,0.16619588293664544,0.5500318270730624,0.5499165599744404,0.1661898818790743,0.0015248420097600985,0.15805486438601987,0.00150820619615031,0.15804976671194387,0.0010625490028503427,0.3690312503039178,0.36898691166654596,0.27145766280499384,0.2714550682190051,0.0006837735957161784,0.6968508321710766,0.06119085025024138,0.0001540559545955628,0.8739011746439107,0.002067285646232262,0.002320743073109861,0.0021324863482286532,0.027552668895869104,0.002191976369778339,0.00211174708579267,0.0019889557200840255,0.0019559894578240885,0.0024482010053933955,0.029935035863247007,0.029199200633036382,0.0014035981061736663,0.017596904050389724,0.0013306527640807074,0.0014562977453205193,0.025043057837181196,0.0021541707337797587,0.018878709518978083,0.020835050900915086,0.002098221741539173,0.01960897811130883,0.011393152219378023,0.02552501344402804,0.0020361337561660624,0.014359525484098468,0.01677971586920054,0.019570393377017707,0.0018291934308437298,0.012643240595317004,0.005589615757990227,0.01040291957710382,0.0015361954327041626,0.011387922303363877,0.001939281836815346,0.0017035581654636462,0.009785976422686919,1.0842021724855044e-19,1.3986208025063007e-17,0.0,2.168404344971009e-19,0.0,2.168404344971009e-19,2.7755575615628914e-17,0.0,1.0842021724855044e-19,0.0,1.3877787807814457e-17,0.0,1.3552527156068805e-19,1.3877787807814457e-17,0.0,0.0,0.0,5.421010862427522e-20,2.7755575615628914e-17,5.421010862427522e-20,1.4696905063756318e-17,2.7755575615628914e-17,1.3877787807814457e-17,8.504458944616941e-18,2.710505431213761e-19,2.168404344971009e-19,1.6263032587282567e-19,8.673617379884035e-19,1.734723475976807e-18,4.336808689942018e-19,1.0842021724855044e-19,2.710505431213761e-19,1.0842021724855044e-19,8.673617379884035e-19,8.673617379884035e-19,1.734723475976807e-18,5.421010862427522e-20,2.168404344971009e-19,5.421010862427522e-20,1.0842021724855044e-19,1.0842021724855044e-19,8.673617379884035e-19,2.168404344971009e-19,3.3881317890172014e-21,8.673617379884035e-19,1.0842021724855044e-19,0.0,0.0,8.673617379884035e-19,0.0,0.0,1.0842021724855044e-19,3.469446951953614e-18,0.0,5.551115123125783e-17,5.421010862427522e-19,2.168404344971009e-19,5.421010862427522e-20,5.421010862427522e-20,5.421010862427522e-20,1.3010426069826053e-18,2.168404344971009e-19,8.673617379884035e-19,8.673617379884035e-19,0.0,0.0,1.0842021724855044e-19
2,0.00016098091779319265,0.0001634845713711306,0.0015717420833725295,0.0016620957165171095,0.5767074342663097,0.0016121847134419444,0.6967629444827985,0.00015427803048943649,0.0014656675838103502,6.396655072012334e-05,0.8414264907382243,0.8412502375715856,0.00010592329667870687,0.0002839496484361893,0.27853272970903076,0.00095490701268476,0.000283962844641195,6.437991815153768e-05,0.15803360593034121,8.86567486907152e-05,0.1580335791138699,6.198863863205471e-05,0.0006253873811276568,0.5766973568051871,0.278523204937296,0.00046121807533798824,3.998913166081079e-05,0.6967629068516755,0.04060781331504158,0.00010619168397135864,0.0014656794156875132,0.00015265855551448875,0.0001527798627338393,5.482083906568157e-05,0.004759816662115886,0.00016805289596363398,0.00017643951645634597,0.00016278574244661708,0.00018233687418376136,0.0001825239725561441,0.0040478716432703265,0.0035675289965580916,0.0001225149479786932,0.004714504435894775,0.000105783298474179,0.00018268929735957507,0.0027532787742827114,0.0001858583618522639,0.004300231900743436,0.002759355618149378,0.00019838201460443952,0.02056500489549446,0.020878294207099288,0.004324944655294245,0.00015566706864065621,0.003716159379301828,0.013427798836708683,0.021350679244019774,5.517037880312164e-05,0.0081892890446638,0.02056798048290131,0.004057206497869099,0.00014676681146869164,0.020878307038794654,0.00014985723617643048,0.0001832122416139685,0.011210698515887157,2.117582368135751e-22,1.3972655497906938e-17,0.0,0.0,1.3552527156068805e-20,4.235164736271502e-22,5.551115123125783e-17,1.0842021724855044e-19,1.3552527156068805e-20,5.421010862427522e-20,5.551115123125783e-17,0.0,3.3881317890172014e-21,1.3877787807814457e-17,0.0,0.0,8.470329472543003e-22,0.0,5.551115123125783e-17,0.0,5.9655361048529376e-21,2.7755575615628914e-17,8.131516293641283e-20,2.760228033316148e-20,6.776263578034403e-21,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,6.776263578034403e-21,1.6263032587282567e-19,0.0,2.710505431213761e-19,2.168404344971009e-19,1.3552527156068805e-20,4.336808689942018e-19,1.0842021724855044e-19,0.0,6.776263578034403e-21,0.0,2.710505431213761e-20,3.3881317890172014e-21,5.421010862427522e-20,2.710505431213761e-20,0.0,0.0,0.0,1.734723475976807e-18,0.0,0.0,4.336808689942018e-19,0.0,5.551115123125783e-17,0.0,1.3552527156068805e-20,5.082197683525802e-21,4.235164736271502e-22,3.2526065174565133e-19,8.673617379884035e-19,3.3881317890172014e-21,0.0,0.0,0.0,2.7755575615628914e-17,0.0
3,6.151343854414754e-05,6.911915086290264e-05,0.0001664536559437016,0.00013150354948154587,2.333143507344077e-05,4.360274159386057e-05,4.7301728136542136e-05,4.1466441172569904e-05,0.00011581278806910354,3.3211708261010195e-05,0.00018927974136040098,6.838784305964832e-05,4.667671977462155e-05,3.760806867077879e-05,3.6183310634022034e-05,4.316826339020678e-05,3.681274258843893e-05,3.295134351975567e-05,1.7006105198675322e-05,4.293256380170304e-05,1.657103655350148e-05,8.897529752908522e-07,1.1618842140153927e-05,2.329919203540685e-05,3.606449378497843e-05,1.0384027541152533e-05,1.8396577300712678e-06,4.707416841713639e-05,0.01723000618262823,4.7479363332532914e-05,0.00011511216597547526,0.0012134547190977845,0.0012133252342556838,0.000441902707102101,0.00020933093921471905,0.0005150441636827019,0.0005148451704787324,0.0003033594081028871,0.001447048713645989,0.001447250118466184,0.0002091772353182322,0.000158012730649041,0.0007194238509331888,0.00030822606865018654,0.0007198899808931605,0.0014481991590448288,0.0003084756842928483,0.0011575314716288573,0.00015822557146846926,0.0003087359694457923,0.0007199623846224656,0.020768164335188848,0.024314426937659447,0.0012331355131035317,0.00030372166408053596,0.00030852897107795977,0.007945719363478595,0.0074284532704160435,0.00044240824517980076,0.007944513323202644,0.02076809261653738,0.0004975066582822552,0.0007203369320518734,0.02431445925633277,0.0009619195856362775,0.0014487994269229733,0.005951459683561264,3.3881317890172014e-21,3.3881317890172014e-21,3.3881317890172014e-21,0.0,0.0,3.3881317890172014e-21,1.3877787807814457e-17,6.776263578034403e-21,1.6940658945086007e-21,0.0,0.0,1.6940658945086007e-21,1.6940658945086007e-21,1.6940658945086007e-21,0.0,0.0,3.3881317890172014e-21,0.0,1.1102230246251565e-16,8.470329472543003e-22,2.143884126675523e-23,1.3877787807814457e-17,0.0,1.9514030755435547e-22,5.421010862427522e-20,1.0842021724855044e-19,0.0,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,1.0842021724855044e-19,1.0842021724855044e-19,1.0842021724855044e-19,1.0842021724855044e-19,1.3552527156068805e-19,2.710505431213761e-20,1.0842021724855044e-19,1.0842021724855044e-19,8.131516293641283e-20,1.0842021724855044e-19,2.710505431213761e-20,0.0,1.8634724839594607e-20,2.710505431213761e-20,2.710505431213761e-20,6.776263578034403e-21,6.776263578034403e-21,6.776263578034403e-21,0.0,0.0,1.6940658945086007e-21,0.0,0.0,0.0,0.0,5.082197683525802e-21,5.421010862427522e-20,8.470329472543003e-22,0.0,8.131516293641283e-20,4.336808689942018e-19,2.117582368135751e-22,0.0,1.0842021724855044e-19,1.6940658945086007e-21,0.0,0.0
4,0.007454672119662947,0.009549630489945123,0.012149247096450363,0.011757927772928795,0.00446641242841562,0.00019158071203757322,0.017968365290319293,0.00826869655146253,0.007471849634048353,0.0056756411291311445,0.034583298475146323,0.01973299496275435,0.007186700096146431,0.00954862684400001,0.022007768982921172,0.00018175644889445192,0.009660928417944126,0.005768765835053002,0.021844389669688324,0.008318466706364682,0.02183131923139816,0.0024540689310998754,0.0077032592734309156,0.0044822318339317255,0.02201229757196701,0.0076565416686727355,0.0025090161423012786,0.017962290878430633,0.016311649225237677,0.007234803669426694,0.007571111809456927,0.009580304486071597,0.009001035820706983,0.00890190406037808,0.0061470988329407564,0.002828836764938414,0.000574916627113809,0.00148253200662958,0.007722825522493083,0.006477812705725198,0.004148055012690494,0.0019524400568459526,0.0007482407029774502,0.00321667246720821,0.00033378034234646025,0.0018439050960277008,0.00022488628307027484,0.012574811599432224,0.006112043003874865,0.0008424980841598377,0.004236390130934701,0.11886976373538173,4.089275153779418e-05,0.006699398850063033,0.003583275337302059,0.004099940760293585,0.06587626911350936,0.0005742819417985877,0.0071489614212658405,0.06567615047203304,0.11892409413005858,0.009458742207752531,0.003427433714646941,3.1014264339872255e-05,0.01823960112444744,0.005945777705016652,0.012317702082751073,8.673617379884035e-19,1.5178830414797062e-18,0.0,4.336808689942018e-19,0.0,0.0,1.3877787807814457e-17,0.0,6.505213034913027e-19,1.0842021724855044e-19,2.7755575615628914e-17,5.421010862427522e-20,4.336808689942018e-19,8.673617379884035e-19,8.673617379884035e-19,4.336808689942018e-19,0.0,2.710505431213761e-20,0.0,2.710505431213761e-20,5.90673131811866e-20,2.0816681711721685e-17,2.168404344971009e-19,4.2788398726143016e-20,4.336808689942018e-19,8.673617379884035e-19,8.673617379884035e-19,1.734723475976807e-18,1.3010426069826053e-18,0.0,0.0,8.673617379884035e-19,0.0,8.673617379884035e-19,0.0,4.336808689942018e-19,8.673617379884035e-19,2.168404344971009e-19,6.505213034913027e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.673617379884035e-19,4.336808689942018e-19,0.0,0.0,0.0,4.336808689942018e-19,2.168404344971009e-19,2.7755575615628914e-17,4.336808689942018e-19,4.336808689942018e-19,3.2526065174565133e-19,0.0,0.0,1.3010426069826053e-18,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0
5,0.0011800725736939603,0.0007271383409101071,0.0029271566493376615,0.028450273863706993,0.017708989742618607,0.00018820478649097562,0.019196108878143693,0.001764766272909816,0.028660384502449586,0.0006087396003070058,0.00974026056545435,0.007939121785969772,0.0011947460147692305,0.0021681863630417368,0.008719387209892404,0.00011455786003840718,0.0021629310686475606,0.0005919650112273208,0.008487559852957655,0.0017429926746689378,0.00848818393560875,0.0004620686559305417,0.0013604420371274015,0.017730357539870636,0.0087660680370911,0.0015884324515231716,0.00047471330288156855,0.019196179451320985,0.05141113545963922,0.0011935403633486657,0.028657253300981976,0.0043177534762797315,0.0038550879312260295,0.0011802519375270614,0.0022259333271807905,3.1303483544182635e-05,0.00018576525271100014,0.00038423445227628696,0.0037937998936888578,0.004278950832797895,0.0028698125554532327,0.0030107991725258814,0.0004427552109963021,0.002801797735166215,0.0005486668418630228,0.0007589537967675067,0.004042080995372576,0.0020180629789848066,0.003941539392200691,0.0038858747623724717,0.0006507469777499752,0.00018497339592439115,0.08863147809538274,0.010424508958293957,0.0002020017870655786,0.008468247529252043,0.16425312556776356,0.01035768254878035,0.0012494246486080564,0.16432818103192637,0.00016332609196070098,0.00974558401796529,0.0002535358909796585,0.08863418306266294,0.0026549475490288974,0.0010482799820955091,0.025556370462613328,0.0,1.8973538018496328e-19,0.0,0.0,1.0842021724855044e-19,0.0,6.938893903907228e-18,8.673617379884035e-19,2.710505431213761e-20,4.336808689942018e-19,3.469446951953614e-18,0.0,1.3552527156068805e-20,4.336808689942018e-19,0.0,2.710505431213761e-20,5.421010862427522e-20,5.929230630780102e-21,0.0,1.0842021724855044e-19,1.4914686829790504e-20,0.0,2.710505431213761e-19,2.367163438458313e-20,2.168404344971009e-19,0.0,0.0,4.336808689942018e-19,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,2.168404344971009e-19,4.336808689942018e-19,5.421010862427522e-20,8.673617379884035e-19,3.469446951953614e-18,2.168404344971009e-19,1.0842021724855044e-19,1.734723475976807e-18,0.0,1.0842021724855044e-19,2.168404344971009e-19,0.0,8.673617379884035e-19,2.168404344971009e-19,4.336808689942018e-19,0.0,2.168404344971009e-19,2.710505431213761e-20,0.0,0.0,0.0,5.421010862427522e-20,1.0842021724855044e-19,5.421010862427522e-20,0.0,8.673617379884035e-19,1.734723475976807e-18,1.6263032587282567e-19,0.0,0.0,8.673617379884035e-19,6.938893903907228e-18,5.421010862427522e-20
6,0.00020723841126859914,0.00010130858798227253,0.0001919079889326557,6.879521269882899e-05,0.0003064513306514497,7.015530747089551e-05,0.00030697369004656334,0.00010065480001219193,6.952789719727841e-05,0.00010023416076170288,5.560878073171424e-05,0.000306889153021833,0.00020913146994261072,0.00019257480276833766,5.588252950073813e-05,7.015579911818946e-05,0.00019251268707198946,0.0001002358520400731,5.5841626564815456e-05,0.00010066065531250419,5.583472485143062e-05,0.00020736369738780412,0.00019203858038210837,0.0003064424046995576,5.5876615177583114e-05,0.00019203703509796082,0.00020737150729582604,0.0003069364885879912,0.0005205365163450326,0.00020914656736974028,6.954474601352404e-05,0.00010946739395441381,1.110619296324172e-07,5.402956049382137e-07,1.0804059014860236e-05,4.860541137886606e-05,7.485473814664292e-05,1.2198281061004595e-05,1.434715688035509e-07,0.00010972722306225981,1.7157699339160172e-05,3.846744765145529e-05,7.479750793560469e-05,1.0518859772442558e-05,1.2206321994636258e-05,4.26317052204149e-07,3.84307284741767e-05,0.00015682351245454874,7.697767538461185e-06,1.7067980136883836e-05,4.863122874787306e-05,0.0008873270696930385,0.0010388273587196976,0.00027960953074209594,4.71194731098998e-05,7.612547503858588e-06,0.00010075274525637204,6.48972763290105e-06,6.386541505046919e-05,0.00010074968209682548,0.0008873337154253586,0.0001338591383113004,4.7041296330629596e-05,0.0010388018874051405,0.0004762008793898491,6.454987512655829e-05,2.677278929852939e-05,1.3552527156068805e-20,2.202285662861181e-20,1.3552527156068805e-20,3.3881317890172014e-21,0.0,0.0,2.710505431213761e-20,0.0,2.710505431213761e-20,5.293955920339377e-23,4.336808689942018e-19,2.117582368135751e-22,3.3881317890172014e-21,1.6940658945086007e-21,0.0,0.0,1.3552527156068805e-20,0.0,4.336808689942018e-19,6.776263578034403e-21,1.8183170659052318e-22,2.710505431213761e-20,4.235164736271502e-22,1.8106909897622792e-22,2.710505431213761e-20,2.710505431213761e-20,1.3552527156068805e-20,0.0,0.0,0.0,2.710505431213761e-20,2.710505431213761e-20,0.0,5.421010862427522e-20,0.0,5.421010862427522e-20,4.0657581468206416e-20,1.6940658945086007e-21,0.0,0.0,0.0,1.6940658945086007e-21,1.3552527156068805e-20,2.710505431213761e-20,0.0,0.0,0.0,6.776263578034403e-21,4.235164736271502e-22,0.0,4.235164736271502e-22,0.0,5.421010862427522e-20,4.235164736271502e-22,4.336808689942018e-19,1.3552527156068805e-20,1.3552527156068805e-20,0.0,1.3552527156068805e-20,0.0,0.0,6.776263578034403e-21,1.3552527156068805e-20,0.0,0.0,4.336808689942018e-19,0.0
7,1.6284977184715605e-07,1.1742655768881604e-06,2.4207836329966042e-06,4.080890142285085e-06,5.375625726207229e-06,4.0809737793349256e-06,5.375626623129191e-06,1.1744324057678977e-06,4.080895499507873e-06,1.174276434244376e-06,1.4709889439266517e-06,5.375682531828539e-06,1.6285130890181685e-07,2.4207866359598095e-06,1.4709952442900568e-06,4.080966158586725e-06,2.420802798169027e-06,1.1742805367354883e-06,1.4709945237918531e-06,1.1744426943104367e-06,1.470994099185578e-06,1.6286263102939642e-07,2.4207894002323253e-06,5.37562429292842e-06,1.4709946373872113e-06,2.4207903680267116e-06,1.6285536208527772e-07,5.375615164335243e-06,1.4154284195726147e-05,1.6285717519261843e-07,4.080882530296047e-06,5.143649636520269e-06,6.2154495085085e-07,2.483506018263063e-07,2.705176607936757e-07,1.6001033385795998e-06,2.999356680104319e-06,3.5111400287672694e-07,6.215506592933887e-07,5.143644464462412e-06,4.381396835073285e-07,1.0472992390925451e-06,2.9993657320480965e-06,2.7052226521261906e-07,3.5114070374928573e-07,2.483559805237728e-07,1.047303072172216e-06,7.682610125302961e-07,2.802481656242782e-07,4.3817369191295017e-07,1.6000002811038232e-06,4.163329561434219e-06,4.818184220100175e-06,2.0391721636771205e-06,1.300661856743846e-06,2.8025702358074087e-07,6.109830830075275e-06,8.44560919801218e-06,2.2693476522681004e-06,6.109824285531021e-06,4.163326203393212e-06,5.002892995612285e-09,1.3006250614425125e-06,4.818186785008481e-06,7.668000066364378e-06,2.269334647375503e-06,6.934168104991989e-07,4.235164736271502e-22,6.485096002415737e-22,2.117582368135751e-22,5.293955920339377e-23,0.0,2.117582368135751e-22,8.470329472543003e-22,4.235164736271502e-22,1.3234889800848443e-23,3.308722450212111e-24,5.293955920339377e-23,3.308722450212111e-24,0.0,0.0,0.0,5.293955920339377e-23,0.0,1.0587911840678754e-22,0.0,1.0587911840678754e-22,4.066487916093092e-24,0.0,1.6543612251060553e-24,4.0665888902889604e-24,0.0,0.0,0.0,0.0,8.470329472543003e-22,8.470329472543003e-22,1.6940658945086007e-21,1.6940658945086007e-21,4.1359030627651384e-25,2.117582368135751e-22,2.117582368135751e-22,2.117582368135751e-22,1.5881867761018131e-22,5.293955920339377e-23,5.293955920339377e-23,0.0,1.6940658945086007e-21,0.0,4.1359030627651384e-25,1.6940658945086007e-21,2.117582368135751e-22,0.0,0.0,2.117582368135751e-22,8.470329472543003e-22,8.470329472543003e-22,0.0,2.6469779601696886e-23,2.117582368135751e-22,6.617444900424222e-24,2.117582368135751e-22,4.235164736271502e-22,5.293955920339377e-23,2.117582368135751e-22,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,0.0,0.0,1.0587911840678754e-22
8,7.515970988053913e-08,7.037730339753926e-09,9.629296634603895e-09,1.3147257294475446e-07,1.6461873107714962e-07,1.3147284219454408e-07,1.6461870588885543e-07,7.037728261069617e-09,1.3147257446154568e-07,7.037743357832802e-09,7.267606409908586e-08,1.6461877136438583e-07,7.515971189800183e-08,9.629310882271641e-09,7.267583621912191e-08,1.314728275379998e-07,9.629313824568548e-09,7.0377416608837375e-09,7.267589598919657e-08,7.037734325420949e-09,7.267589574496863e-08,7.515968438897464e-08,9.629331935324799e-09,1.646187290838761e-07,7.267583368348365e-08,9.62933115346257e-09,7.515968735086566e-08,1.6461870670438245e-07,7.370241814014267e-08,7.515971650248585e-08,1.314725774460621e-07,7.846850095908018e-08,1.1077973294926742e-08,4.072446410030989e-09,1.794325045826206e-08,2.3920427218153748e-08,4.590136752759987e-08,5.138450168236035e-09,1.1077971571126112e-08,7.846851741148603e-08,2.9166145318026383e-08,6.920248912635693e-08,4.5901371296718835e-08,1.7943231053720396e-08,5.138521188573639e-09,4.072463994741602e-09,6.920251086525372e-08,3.5973495929971564e-08,1.8983840694489753e-08,2.9166242736790963e-08,2.392038341060329e-08,1.6200513909429948e-08,5.80633285646246e-08,4.19690328538247e-09,1.8641781263765268e-08,1.8983856452484187e-08,1.6401014204945505e-08,2.226494501646711e-07,3.372291045654633e-08,1.6401022339212614e-08,1.620051820022854e-08,8.81793557179585e-08,1.864173257314954e-08,5.806333002033922e-08,1.0540593393501642e-07,3.372295395621053e-08,7.09899860072498e-08,0.0,4.1359030627651384e-24,9.926167350636332e-24,1.6543612251060553e-24,4.1359030627651384e-25,6.617444900424222e-24,2.6469779601696886e-23,1.3234889800848443e-23,1.9852334701272664e-23,0.0,1.5881867761018131e-22,2.0679515313825692e-25,8.271806125530277e-25,3.308722450212111e-24,0.0,8.271806125530277e-25,6.617444900424222e-24,0.0,5.293955920339377e-23,6.617444900424222e-24,2.1558820508499853e-24,0.0,2.0679515313825692e-25,2.155882229576284e-24,6.617444900424222e-24,6.617444900424222e-24,6.617444900424222e-24,0.0,1.3234889800848443e-23,1.3234889800848443e-23,1.3234889800848443e-23,1.3234889800848443e-23,0.0,2.481541837659083e-24,1.6543612251060553e-24,2.895132143935597e-24,0.0,3.308722450212111e-24,9.926167350636332e-24,6.617444900424222e-24,6.617444900424222e-24,6.617444900424222e-24,1.3234889800848443e-23,6.617444900424222e-24,2.895132143935597e-24,1.3234889800848443e-23,1.3234889800848443e-23,8.271806125530277e-25,1.3234889800848443e-23,1.3234889800848443e-23,8.271806125530277e-25,4.1359030627651384e-25,2.895132143935597e-24,0.0,0.0,0.0,0.0,4.963083675318166e-24,3.308722450212111e-24,3.308722450212111e-24,6.617444900424222e-24,8.271806125530277e-25,6.617444900424222e-24,6.617444900424222e-24,4.1359030627651384e-25,0.0,0.0
9,6.943181490069477e-08,4.9241381767585435e-09,3.660009056765385e-09,8.523401754346027e-08,1.678259037932593e-08,8.52342151227524e-08,1.6782541739628165e-08,4.924118196298934e-09,8.523401941984731e-08,4.924153021814486e-09,6.704302376955474e-08,1.678259211703478e-08,6.943182497030301e-08,3.6600086080289207e-09,6.704296544256464e-08,8.52342186676494e-08,3.6600111294862066e-09,4.9241520271504835e-09,6.704303759543783e-08,4.924121435341861e-09,6.70430379746108e-08,6.943178488269173e-08,3.6600296953580482e-09,1.678258994768823e-08,6.704296519964109e-08,3.660028536473917e-09,6.943178307765642e-08,1.678254292758083e-08,1.7374991177688943e-07,6.943182750462164e-08,8.523402037505211e-08,6.071985712056764e-08,9.726831936505634e-09,3.359782482214276e-09,1.0142469985420439e-08,1.815079950655501e-08,3.560866234497185e-08,3.819028831178974e-09,9.726833202982477e-09,6.071986492702233e-08,1.6543355348576e-08,3.891633342553618e-08,3.560866343832885e-08,1.0142465828081804e-08,3.819088788112841e-09,3.3598027470776515e-09,3.891635546557071e-08,2.0065921719120855e-08,1.0952355338531896e-08,1.6543413397552876e-08,1.8150785117112545e-08,1.637418680291949e-07,5.158684898626498e-08,5.827253576258347e-09,1.3558447437628904e-08,1.0952365057399868e-08,9.042355465091421e-09,1.2284407864884164e-07,2.546111252236164e-08,9.042362047290665e-09,1.6374186637451678e-07,1.2812901111981526e-08,1.3558410166286566e-08,5.158684973195654e-08,2.8102494134039564e-08,2.5461130826943656e-08,3.588361317740592e-08,6.617444900424222e-24,8.478601278668534e-24,3.308722450212111e-24,0.0,4.1359030627651384e-25,1.6543612251060553e-24,0.0,6.617444900424222e-24,6.617444900424222e-24,0.0,1.0587911840678754e-22,1.0339757656912846e-25,2.481541837659083e-24,3.308722450212111e-24,2.0679515313825692e-25,4.1359030627651384e-25,3.308722450212111e-24,0.0,1.0587911840678754e-22,4.963083675318166e-24,2.6152659545417084e-26,0.0,5.169878828456423e-26,2.615265415281324e-26,3.308722450212111e-24,3.308722450212111e-24,3.308722450212111e-24,1.3234889800848443e-23,2.6469779601696886e-23,2.6469779601696886e-23,0.0,0.0,8.271806125530277e-25,0.0,4.1359030627651384e-25,0.0,3.308722450212111e-24,3.308722450212111e-24,0.0,1.6543612251060553e-24,0.0,3.308722450212111e-24,8.271806125530277e-25,3.308722450212111e-24,8.271806125530277e-25,0.0,1.6543612251060553e-24,4.1359030627651384e-25,1.3234889800848443e-23,1.3234889800848443e-23,8.271806125530277e-25,2.0679515313825692e-25,0.0,8.271806125530277e-25,0.0,3.308722450212111e-24,1.6543612251060553e-24,6.617444900424222e-24,3.308722450212111e-24,4.963083675318166e-24,0.0,3.308722450212111e-24,0.0,0.0,1.0339757656912846e-25,5.293955920339377e-23,8.271806125530277e-25
