,Y3Z0,Y0Z3,Y4Z5,Y5Z4,Y1Z0,Y0Z1,Y2Z3,Y3Z2,Y4Z0,Y0Z4,Y2Z5,Y5Z2,Y1Z5,Y5Z1,Y3Z5,Y5Z3,Y1Z2,Y2Z1,Y4Z3,Y3Z4,Y5Z0,Y0Z5,Y2Z4,Y4Z2,Y1Z4,Y4Z1,standard_x,Y2Z0,Y0Z2,X0X5,Y0Y5,X0X2,Y1Z3,Y3Z1,X3X5,X1X3,X3X4,Y1Y3,Y0Y2,X1X4,X2X4,Y3Y4,X0X4,Y1Y4,X1X5,X0X3,X2X5,X1X2,Y3Y5,X0,X0X1,Y2Y4,X2X3,X4X5,X5,X3,Y2Y5,X4,Y0Y4,X2,Y1Y5,X1,Y4Y5,Y1Y2,Y2Y3,Y0Y3,Y0Y1,standard_y,X4Y1,X3Y1,X2Y0,X1Y3,X4Y3,Y5,Y0,X5Y4,X5Y3,X5Y1,X4Y2,X4Y0,X1Y0,X0Y1,Y4,Y3,X3Y2,X2Y4,X2Y3,X2Y1,X1Y5,X1Y4,X0Y4,X1Y2,X0Y3,X0Z3,X4Z1,X2Z5,X0Z4,X0Z1,X5Z4,X5Z3,X5Z0,X1Z5,X1Z2,X4Z5,X4Z0,X3Z5,X3Z4,X3Z2,X2Z0,X0Z5,X2Z4,X4Z3,X4Z2,X1Z4,X1Z3,Y2,Y1,X5Z2,X5Z1,X5Y2,X5Y0,X4Y5,X3Z1,X3Z0,X3Y5,X3Y4,X3Y0,X2Z3,X2Z1,X2Y5,X1Z0,X0Z2,X0Y5,X0Y2
0,0.9242107620798267,0.9241784095714252,0.8338792741168275,0.8338117827864269,0.814374166511451,0.8142723470127993,0.7720833921871741,0.7720157052200662,0.7303044331190711,0.7302280795440602,0.6964845046872556,0.696415511883022,0.6513488031845422,0.6512827457183505,0.5457889171861491,0.5457826999151969,0.4274086771604567,0.42740766942492603,0.37875383755317915,0.37872749600939654,0.25726570645363384,0.2572596309737555,0.1886616953647139,0.18865827622341758,0.14726291325222599,0.14725989717526897,0.10021418285619033,0.09600417746152805,0.09599240024167124,0.03962720295278843,0.034215077602561775,0.034167207753157694,0.034139708396397704,0.03413663487151489,0.03266231171121399,0.03183794300815894,0.030357705136355207,0.029881479097172967,0.02757403262667068,0.02679375248548009,0.026673271067714326,0.025619032680496603,0.024893775655972887,0.02463160888084552,0.024137259210395084,0.023110654728824453,0.02307719050310426,0.022367207373494534,0.022273542916475257,0.021266627459496083,0.020932588308609675,0.020127580921356514,0.020098285837836204,0.020079780409182464,0.019692743424671415,0.018933561610063813,0.017639359848887003,0.014298103989557947,0.014055182205928846,0.013090148746528175,0.012974660752340309,0.012932997625872888,0.012441474164285343,0.011721216675401394,0.01110090628344063,0.010381080738286332,0.006955602989853212,1.6653345369377348e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,3.8163916471489756e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.0816681711721685e-17,6.938893903907228e-18,2.6020852139652106e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,3.2526065174565133e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0008466100982420699,0.0008474362468587032,0.8339498964853151,0.8338500425459401,0.7802366832094554,0.0007470079697028398,0.6760801940545,0.0007067483287941691,0.3515520564587608,0.0006694862694805846,0.6965011383457671,0.6964477959125335,0.6513563501289306,0.6513130213461666,0.0004992832229766687,0.28851766477100793,0.42741385915603636,0.4274181617211977,0.35155156927039816,0.00034632598382937374,0.28851730920869273,0.0002348094526400829,0.18866639172902017,0.1886745339947023,0.14726475146750007,0.14727258948558086,0.04873392241571594,0.6760798182706594,8.625953276156359e-05,0.00020711174516395295,0.00024174566113643458,0.00024293852679122815,0.7802363052196006,3.120525968082217e-05,0.00022374388158577702,0.0002435922654040987,0.00025414585024946534,0.00019773083547316745,0.0002367332945254542,0.020456466003331127,0.019483192816664326,0.00020562008572798282,0.00016130800839130553,0.01772898533418207,0.020555313348379622,0.01264553667257011,0.01865189888407682,0.02015788817976185,0.0002011300474224393,0.0001728979338941495,0.00016961161613473897,0.008030424278962391,0.0001716097816506585,0.011609322393295533,0.01671244980264959,0.00022895906013387096,0.012543220714511565,0.008651740742253347,0.00015878085111294208,0.01153603450759257,0.0038177586694288492,0.012235554357248452,0.0024811423033218854,0.0009754525562130161,0.00015189932909051514,0.012645362613425498,9.62127147403313e-05,1.8046545161021221e-16,0.0,8.131516293641283e-20,5.421010862427522e-20,2.710505431213761e-20,5.421010862427522e-20,5.551115123125783e-17,5.421010862427522e-20,0.0,2.710505431213761e-20,0.0,5.551115123125783e-17,5.421010862427522e-20,2.710505431213761e-20,1.0164395367051604e-20,1.3877787807814457e-17,1.0842021724855044e-19,2.710505431213761e-20,1.3877787807814457e-17,0.0,2.7755575615628914e-17,0.0,2.7755575615628914e-17,2.710505431213761e-20,0.0,0.0,0.0,8.673617379884035e-19,8.673617379884035e-19,0.0,0.0,8.673617379884035e-19,1.3010426069826053e-18,4.336808689942018e-19,8.673617379884035e-19,0.0,1.0842021724855044e-18,6.505213034913027e-19,1.0164395367051604e-20,3.3881317890172014e-21,6.776263578034403e-21,0.0,3.3881317890172014e-21,2.168404344971009e-19,1.5178830414797062e-18,2.710505431213761e-19,0.0,4.336808689942018e-19,1.1102230246251565e-16,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,0.0,2.710505431213761e-20,1.1102230246251565e-16,8.673617379884035e-19,0.0,5.551115123125783e-17,8.673617379884035e-19,1.3552527156068805e-20,5.421010862427522e-20,2.710505431213761e-20
2,2.7911181569979766e-05,4.599753234446018e-05,0.0005671080868714974,0.0004920743392389595,0.7801147775134433,3.8239643709406766e-05,0.675993567065863,1.732476245115493e-05,0.0002106326895914807,3.753050314002341e-05,0.5077303240707013,0.0004204635791847501,0.5039598842436662,0.0003926388759795044,8.499450632026824e-06,0.00023525821617866169,0.42731475313866985,0.4273450362407436,0.00021024158329109195,1.0944822264106771e-05,0.0002351646928433967,3.6739427492513016e-05,0.5077214752904308,0.00011194291122288554,0.5039305452403081,8.710975560251549e-05,0.045990874002931725,0.6759931353792852,1.2651955978041341e-05,0.0004186718639564655,0.0005770176729143421,0.0010586688435118264,0.7801137542512269,2.1364248504223964e-07,0.00020911547081772504,0.001360748730519884,0.00041935499442279973,0.0012045456290378075,0.001489706549107295,0.006367577455874705,0.006510657917526913,0.000577160034107778,0.00020925753333724223,0.006966346595017456,0.004825663038368927,0.022228987580717046,0.004682097921024303,0.026817594125991717,0.0005770757291559433,0.0006064132057958528,0.0005831841116884844,0.003481022603781214,0.0008855042838346705,0.01460229846196675,0.005308825082785755,0.00133770155491876,0.0007086858980991082,0.005869710219069308,0.0005772970441735984,0.01504270636516241,0.004197389804014717,0.017825517575199637,0.014600551588531598,0.0073760184386516495,0.0009479334629827029,0.022228962616821717,0.0005784817096662424,1.3877025478161928e-16,4.0657581468206416e-20,4.235164736271502e-22,2.117582368135751e-21,4.235164736271502e-22,8.470329472543003e-22,2.710505431213761e-20,0.0,0.0,1.6940658945086007e-21,1.3552527156068805e-20,2.710505431213761e-20,0.0,6.981404369947554e-22,3.308722450212111e-24,2.0328790734103208e-20,8.470329472543003e-22,1.6940658945086007e-21,4.0657581468206416e-20,8.470329472543003e-22,2.7755575615628914e-17,4.0657581468206416e-20,1.1011428314305904e-20,0.0,2.7755575615628914e-17,5.551115123125783e-17,0.0,4.336808689942018e-19,0.0,0.0,0.0,4.336808689942018e-19,0.0,2.168404344971009e-19,1.3010426069826053e-18,4.336808689942018e-19,1.0842021724855044e-19,2.168404344971009e-19,5.421010862427522e-20,0.0,0.0,0.0,2.710505431213761e-20,1.3010426069826053e-18,4.336808689942018e-19,8.131516293641283e-20,8.673617379884035e-19,8.673617379884035e-19,0.0,1.3877787807814457e-16,0.0,0.0,5.421010862427522e-20,1.6940658945086007e-21,5.551115123125783e-17,1.0842021724855044e-19,0.0,1.6940658945086007e-21,0.0,0.0,0.0,0.0,2.710505431213761e-20,2.6020852139652106e-18,0.0,6.776263578034403e-21,3.3881317890172014e-21
3,8.12214362854179e-05,2.6431295894096444e-06,0.00032958058876348805,0.00033265237750201756,0.0048965280924075025,2.6103645179064764e-06,1.10349865063701,7.462741642006422e-05,0.00010371483901638179,7.529047140123947e-09,0.5077670660502239,0.00027247893517323024,0.0031660416222207737,0.0003463177960479274,2.5633182032540202e-05,0.0003471143545305448,0.0026876106292696164,1.1034932464116318,0.00010304045149107854,2.3951113395523872e-05,0.00034675642474679474,2.1374733486658266e-07,0.5077673635270173,8.60148978049884e-05,0.0031675279280805745,0.00010424300103618287,0.01247346773637105,1.1034980860866432,1.3059623486096317e-06,3.487502805979777e-06,4.8242403410772604e-06,6.062844615156002e-05,0.004896581429914573,8.12875342312598e-05,6.167078689304064e-06,5.802732401913515e-05,0.0005015074293654447,5.9353489354125105e-05,3.5316094574518923e-05,0.0004474628679033631,0.002917435409545565,0.0007653008787306197,1.7296388455905362e-06,0.0007297917257581992,7.96736906054266e-05,0.00015145526433680707,0.000833515627444534,0.0004520456637416224,0.0007651726584235662,6.45300307608412e-05,3.812878314317324e-05,0.0006123610643980273,0.000770003129831218,0.018795188064150387,0.0011397970778326506,0.0017673579271577583,0.0007328179087074669,0.0026218417554293057,4.824701427759382e-06,0.01689545623221686,0.000738429665140015,0.0011715382953347458,0.01879493554942617,7.742666683932233e-05,0.0007708966095064293,0.00015145651803203096,3.8337367755535635e-05,1.1037156940078754e-16,3.3881317890172014e-21,4.235164736271502e-22,0.0,0.0,0.0,2.710505431213761e-20,2.117582368135751e-22,0.0,5.293955920339377e-22,6.352747104407253e-22,5.421010862427522e-20,0.0,4.926248288665414e-22,8.110893646994571e-22,2.0328790734103208e-20,6.776263578034403e-21,8.470329472543003e-22,6.776263578034403e-21,0.0,2.168404344971009e-19,8.470329472543003e-22,8.470329472543003e-22,2.6469779601696886e-23,0.0,0.0,0.0,2.168404344971009e-19,1.734723475976807e-18,3.3881317890172014e-21,6.776263578034403e-21,0.0,0.0,0.0,5.421010862427522e-20,0.0,2.168404344971009e-19,2.168404344971009e-19,5.421010862427522e-20,0.0,1.0842021724855044e-19,1.734723475976807e-18,3.3881317890172014e-21,0.0,4.336808689942018e-19,1.0842021724855044e-19,1.0842021724855044e-19,1.0842021724855044e-19,1.1102230246251565e-16,6.505213034913027e-19,0.0,0.0,2.710505431213761e-20,5.293955920339377e-23,0.0,1.0842021724855044e-19,1.0842021724855044e-19,1.6940658945086007e-21,3.3881317890172014e-21,4.336808689942018e-19,1.734723475976807e-18,1.734723475976807e-18,2.710505431213761e-20,1.0842021724855044e-19,6.88214269644119e-22,0.0,4.235164736271502e-22
4,2.1698561313350738e-05,1.1536705528872289e-06,2.8954770682697873e-05,2.919567160206457e-05,0.0006851710247990151,1.0868272858500974e-06,3.124367139961406e-05,2.1668375875036462e-05,1.4930711346334533e-05,6.573333506491719e-07,1.771635239593349e-05,1.107452748642017e-05,0.00028665612620519196,1.0679184311283594e-05,3.4446778883910434e-06,1.1129224667459283e-05,0.0006851440593305223,3.180601668345381e-05,1.4448120580440465e-05,3.5001061212014535e-06,1.0697268257539267e-05,7.033851540627079e-07,1.7845258602466504e-05,1.4432297832752039e-05,0.0002865682242243827,1.4930344361829455e-05,0.0006181925214076655,3.180761064609569e-05,1.1495806279114397e-06,1.5989235702647617e-07,4.054762341075637e-07,7.582282989423713e-07,0.0006851462678827999,2.1698399228283127e-05,9.205233614791601e-08,7.593977894675277e-07,9.986863929755348e-08,5.523837791373294e-07,7.581995406445887e-07,0.00014269834445272437,7.535636932696546e-05,1.0306853919438484e-07,1.1257237769838298e-07,0.00024425686730746433,6.665533775516455e-05,3.6127445737592874e-05,0.00017278725754395972,3.6149314829970114e-05,7.766478107676747e-08,5.8185589379115e-05,0.0006109062727902984,0.00029678659757414387,0.0009711374105675068,0.004482707057066335,0.0005902720531849956,0.0013250078288017512,0.00029673456051285596,0.0005230460281054942,4.064171323442803e-07,0.000286581476905,0.00024411472684816567,6.173570761228899e-05,0.004482707154671837,3.6306572869856276e-05,0.0009711488352880091,3.612754559497289e-05,0.0006108975029989793,5.717472393966527e-21,2.117582368135751e-22,1.3234889800848443e-23,0.0,3.308722450212111e-24,1.0587911840678754e-22,0.0,2.117582368135751e-22,0.0,5.293955920339377e-23,3.1763735522036263e-22,2.117582368135751e-22,1.3234889800848443e-23,1.2363251353273798e-21,3.7972759901335194e-21,8.470329472543003e-22,3.3881317890172014e-21,0.0,4.235164736271502e-22,1.3552527156068805e-20,5.293955920339377e-23,2.117582368135751e-22,4.235164736271502e-22,0.0,5.293955920339377e-23,0.0,0.0,5.421010862427522e-20,2.710505431213761e-20,5.082197683525802e-21,3.3881317890172014e-21,0.0,0.0,0.0,6.776263578034403e-21,3.3881317890172014e-21,1.3552527156068805e-20,5.421010862427522e-20,4.0657581468206416e-20,4.0657581468206416e-20,1.0842021724855044e-19,0.0,6.776263578034403e-21,5.421010862427522e-20,5.421010862427522e-20,5.421010862427522e-20,3.3881317890172014e-21,1.0164395367051604e-20,3.3881317890172014e-21,0.0,5.421010862427522e-20,0.0,4.235164736271502e-22,0.0,5.551115123125783e-17,3.2526065174565133e-19,3.2526065174565133e-19,1.0587911840678754e-22,1.0587911840678754e-22,0.0,2.710505431213761e-20,0.0,0.0,6.776263578034403e-21,3.3881317890172014e-21,0.0,6.617444900424222e-24
5,5.9384907377524555e-06,1.2598246229841765e-07,1.8044509049606392e-06,6.946714232085438e-07,3.436569124502773e-06,1.259854044213725e-07,1.9245670226684912e-07,5.938492224484445e-06,1.8044511549409722e-06,1.2598265299445216e-07,1.9249267165574548e-07,6.946857225230813e-07,3.4365688516951553e-06,6.946733176483618e-07,5.9384877666424794e-06,6.946853987132432e-07,3.4365690544674123e-06,1.924631405749085e-07,1.8044591972490492e-06,5.938487481442899e-06,6.946730767204272e-07,1.259823016001246e-07,1.9249311511000795e-07,1.8044608080126193e-06,3.4365694211073133e-06,1.80445168361942e-06,1.1551306068756949e-06,1.9246362901653705e-07,1.259835647212048e-07,2.993820564554433e-12,6.78613415606042e-12,2.5067381290608053e-11,3.4365693833694434e-06,5.938490797064064e-06,2.7914586168938965e-12,7.519901145734863e-12,2.119562126774428e-11,5.336333666053945e-12,2.3224311892796765e-11,2.52853755513661e-07,1.2326705786580241e-08,2.2404599134513834e-11,5.583685647987765e-12,2.528536563223468e-07,2.2495184787355304e-08,1.8601351919320273e-08,8.387208615265865e-08,1.4028348201362519e-06,4.384503906486211e-12,9.310749302257385e-08,8.361596195123095e-06,1.232712106047455e-08,2.575130371171306e-06,1.0606855782884283e-06,1.2690911938358678e-06,3.985403754920911e-06,8.387270271518317e-08,4.963903378357994e-07,2.2186623739488682e-12,3.295808575700178e-07,2.249770825843944e-08,1.487479966966141e-06,1.0606852802424217e-06,1.4028477458013442e-06,2.575126643041866e-06,1.8601353218483644e-08,8.36159614856564e-06,2.6469779601696886e-22,2.6469779601696886e-23,8.077935669463161e-28,0.0,0.0,3.2311742677852644e-27,5.293955920339377e-23,1.3234889800848443e-23,1.0587911840678754e-22,0.0,6.617444900424222e-24,1.3234889800848443e-23,1.0097419586828951e-28,4.9519104266421705e-24,4.9511550884735615e-24,1.0587911840678754e-22,0.0,8.470329472543003e-22,2.6469779601696886e-23,4.235164736271502e-22,0.0,0.0,2.6469779601696886e-23,0.0,7.940933880509066e-23,8.271806125530277e-25,0.0,5.293955920339377e-23,2.6469779601696886e-23,6.617444900424222e-24,0.0,1.0587911840678754e-22,1.0587911840678754e-22,2.117582368135751e-22,5.293955920339377e-23,5.293955920339377e-23,1.0587911840678754e-22,5.293955920339377e-23,0.0,4.235164736271502e-22,4.235164736271502e-22,2.6469779601696886e-23,0.0,2.6469779601696886e-23,5.293955920339377e-23,0.0,1.0587911840678754e-22,0.0,1.3234889800848443e-23,1.0587911840678754e-22,0.0,2.117582368135751e-22,0.0,0.0,0.0,0.0,0.0,2.0194839173657902e-28,0.0,8.271806125530277e-25,0.0,2.6469779601696886e-23,0.0,5.293955920339377e-23,0.0,8.077935669463161e-28,0.0
6,1.0284485855825486e-07,2.1886415099285054e-09,3.421682668971648e-08,9.72281068713676e-09,3.1870497276351814e-08,2.188643048595564e-09,4.769607137588398e-08,1.0284486039769973e-07,3.421682796213005e-08,2.1886435566275575e-09,4.769609325446131e-08,9.722813650881936e-09,3.187049231629083e-08,9.722818668904051e-09,1.028448740039124e-07,9.722816054395481e-09,3.1870496028327355e-08,4.769607216814816e-08,3.421682925598059e-08,1.02844873738495e-07,9.722818223302851e-09,2.188643237887598e-09,4.7696093323222094e-08,3.421682989139574e-08,3.1870492531121016e-08,3.421682821554472e-08,2.3221747765327153e-08,4.769607213664274e-08,2.1886417162897775e-09,9.387292196570211e-16,8.338558547186613e-16,1.090965033766342e-15,3.187049725519484e-08,1.02844858565983e-07,1.8451171858140015e-15,1.658986227896661e-15,2.5730660843463204e-15,1.866021405779722e-15,1.2579693906758589e-15,1.3363198531813243e-08,7.027537734281906e-10,3.23542074008764e-15,1.866935052138259e-15,1.3363199199401557e-08,1.1409475081940852e-09,1.9589069714351627e-10,5.3221987855958574e-09,1.4831745045648212e-08,1.5552112086130297e-15,1.5473415420102151e-09,4.060580720301559e-08,7.027575766127241e-10,4.941505455625321e-08,3.448443969001084e-08,3.821216745954493e-08,6.63250778343365e-08,5.322200214389863e-09,5.339683918507573e-08,1.7383449417758332e-15,6.08637749111681e-08,1.140953486582787e-09,1.3905439877567001e-08,3.448443965926235e-08,1.4831743747152343e-08,4.941505042734971e-08,1.958906730514922e-10,4.0605807226885585e-08,8.271806125530277e-25,4.963083675318166e-24,1.9721522630525295e-31,9.860761315262648e-32,0.0,0.0,8.271806125530277e-25,0.0,1.3234889800848443e-23,0.0,1.0339757656912846e-25,4.1359030627651384e-25,0.0,2.0672694270852815e-24,2.067269719826633e-24,3.308722450212111e-24,6.617444900424222e-24,3.308722450212111e-24,8.271806125530277e-25,3.308722450212111e-24,0.0,3.101927297073854e-25,3.308722450212111e-24,0.0,1.6543612251060553e-24,0.0,0.0,3.308722450212111e-24,1.3234889800848443e-23,0.0,1.0339757656912846e-25,0.0,3.308722450212111e-24,6.617444900424222e-24,4.1359030627651384e-25,4.1359030627651384e-25,0.0,3.308722450212111e-24,1.3234889800848443e-23,0.0,6.617444900424222e-24,0.0,0.0,1.3234889800848443e-23,0.0,3.308722450212111e-24,0.0,8.271806125530277e-25,0.0,3.308722450212111e-24,0.0,6.617444900424222e-24,3.308722450212111e-24,3.944304526105059e-31,1.3234889800848443e-23,6.617444900424222e-24,6.617444900424222e-24,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,0.0,3.944304526105059e-31,0.0
7,3.821857368001791e-08,2.9237340871547696e-09,9.282934465838273e-09,2.0928617096887892e-08,2.5991851576143738e-08,2.9237357346690763e-09,4.800427683699682e-08,3.821857234807541e-08,9.282929206732234e-09,2.9237363539460094e-09,4.800432487026661e-08,2.0928624419015375e-08,2.599184648000912e-08,2.092861718124367e-08,3.821855848135354e-08,2.0928622343452633e-08,2.5991850689141338e-08,4.8004281281373755e-08,9.282932171116689e-09,3.821855875644397e-08,2.092861753760228e-08,2.9237360131544838e-09,4.8004324243824444e-08,9.2829326079075e-09,2.5991846207351984e-08,9.282929385071756e-09,2.0595315346466867e-08,4.8004281236566864e-08,2.9237342645119954e-09,1.400236475989108e-15,1.4471621008635795e-15,2.587768567874124e-15,2.5991851591180505e-08,3.821857367725821e-08,3.050342152469011e-15,6.549695042346548e-16,5.11123498084789e-15,6.909217954367096e-16,2.5755874354552163e-15,1.305741133912915e-08,7.299766136394714e-10,6.166039903386613e-15,1.94265472209073e-15,1.3057411860906554e-08,1.0755516661481713e-09,1.513317131200924e-10,5.944010199820606e-09,1.1502446325909305e-08,1.966957881192347e-15,1.9756117250905818e-09,4.113288285123809e-08,7.2997823158061e-10,6.318912773871367e-08,4.5881941936712036e-08,5.1786070080336106e-08,8.80288864664727e-08,5.944013006192925e-09,6.094183792816839e-08,1.925647468831166e-15,5.290344562684273e-08,1.0755542311161306e-09,9.584720463434641e-09,4.588194214595934e-08,1.1502445177816372e-08,6.318913410897744e-08,1.5133172937843303e-10,4.113288289808627e-08,8.271806125530277e-25,0.0,0.0,0.0,7.395570986446986e-32,0.0,0.0,0.0,1.3234889800848443e-23,3.944304526105059e-31,2.0679515313825692e-25,8.271806125530277e-25,0.0,1.5678254394524612e-24,1.56782645172124e-24,1.6543612251060553e-24,0.0,3.308722450212111e-24,8.271806125530277e-25,3.308722450212111e-24,6.203854594147708e-25,0.0,3.308722450212111e-24,0.0,2.0679515313825692e-25,6.462348535570529e-27,0.0,6.617444900424222e-24,6.617444900424222e-24,4.1359030627651384e-25,0.0,6.617444900424222e-24,6.617444900424222e-24,0.0,4.1359030627651384e-25,4.1359030627651384e-25,1.3234889800848443e-23,6.617444900424222e-24,6.617444900424222e-24,6.617444900424222e-24,1.3234889800848443e-23,6.617444900424222e-24,2.0679515313825692e-25,6.617444900424222e-24,6.617444900424222e-24,0.0,4.1359030627651384e-25,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,1.3234889800848443e-23,1.9852334701272664e-23,1.9852334701272664e-23,0.0,1.5777218104420236e-30,6.462348535570529e-27,0.0,6.617444900424222e-24,3.308722450212111e-24,4.1359030627651384e-25,0.0,0.0,3.944304526105059e-31
8,5.0671309772135965e-08,3.1309940087830126e-09,4.086546578658663e-08,1.3346125414272118e-08,1.51192127285604e-08,3.1309949072376944e-09,3.5984115796862855e-08,5.067131025962241e-08,4.086546397285469e-08,3.1309960221962473e-09,3.5984138203385605e-08,1.3346129112393191e-08,1.5119210663407552e-08,1.3346119856157144e-08,5.067129462400164e-08,1.3346127953992211e-08,1.5119212581504903e-08,3.598412045740939e-08,4.0865469115213934e-08,5.067129485373639e-08,1.33461200136886e-08,3.1309957056111415e-09,3.598413791519776e-08,4.086546931905571e-08,1.5119210961181756e-08,4.086546402213054e-08,2.221652316521251e-08,3.598412042512309e-08,3.1309940640385626e-09,1.5371098459134969e-15,1.740433565880189e-15,1.3204981764101204e-15,1.511921294054471e-08,5.067130978665783e-08,3.8859259930280485e-15,1.9635181377442761e-16,2.4526647535158677e-15,5.1755021192010383e-17,1.1183448363435207e-15,9.467624226467555e-09,5.569063650325191e-10,3.349755526319107e-15,9.70407483612222e-16,9.467624465245123e-09,7.557789588199216e-10,6.98469733550039e-11,4.777336889520251e-09,5.331207711718145e-09,2.8966384021260014e-15,2.0205099091727916e-09,3.7854553202357346e-08,5.569069513961434e-10,6.243048398922007e-08,1.8951594144067724e-09,3.494688262916892e-08,4.630410368092685e-08,4.777338522104144e-09,2.090238889841958e-08,1.189875592993339e-15,3.289874742742581e-08,7.557812831136419e-10,3.1575663247244467e-09,1.895159204038477e-09,5.331207468776726e-09,6.243048735578354e-08,6.984700054263213e-11,3.785455321628152e-08,1.406207041340147e-23,8.271806125530277e-25,0.0,3.944304526105059e-31,9.244463733058732e-33,1.5777218104420236e-30,8.271806125530277e-25,0.0,1.3234889800848443e-23,9.860761315262648e-32,1.0339757656912846e-25,0.0,0.0,7.54353834288523e-25,7.543522680259957e-25,3.308722450212111e-24,3.308722450212111e-24,0.0,4.1359030627651384e-25,0.0,2.0679515313825692e-25,5.169878828456423e-26,8.271806125530277e-25,5.7777898331617076e-34,3.101927297073854e-25,3.2311742677852644e-27,0.0,0.0,9.926167350636332e-24,4.1359030627651384e-25,0.0,0.0,0.0,0.0,2.0679515313825692e-25,2.0679515313825692e-25,0.0,0.0,6.617444900424222e-24,0.0,3.308722450212111e-24,9.926167350636332e-24,2.0679515313825692e-25,3.308722450212111e-24,1.6543612251060553e-24,3.308722450212111e-24,2.0679515313825692e-25,0.0,6.617444900424222e-24,0.0,0.0,0.0,0.0,7.888609052210118e-31,0.0,6.617444900424222e-24,6.617444900424222e-24,4.930380657631324e-32,0.0,0.0,3.308722450212111e-24,9.926167350636332e-24,0.0,0.0,0.0,0.0,0.0
9,4.1725988259322084e-08,2.6684224465780234e-09,2.113859376958705e-09,2.5585370613430084e-08,4.143001525554641e-08,2.6684242646046338e-09,3.1807148021385844e-08,4.172598827578365e-08,2.113861451831644e-09,2.6684243660126433e-09,3.180713940905487e-08,2.5585372958853677e-08,4.1430008604155114e-08,2.5585369303303462e-08,4.172597498737869e-08,2.5585371962380984e-08,4.143001397802538e-08,3.180714895085074e-08,2.113860373177786e-09,4.172597518869808e-08,2.558537010600291e-08,2.6684240988183467e-09,3.180713869318336e-08,2.113860483601023e-09,4.1430008267188176e-08,2.1138612329760865e-09,7.045688118230552e-08,3.1807148791132e-08,2.668422904362622e-09,2.3996812249745436e-15,2.1089548200888687e-15,1.0775275104812652e-14,4.1430015343772844e-08,4.172598823552439e-08,9.235268723879352e-16,2.7000814410966267e-15,7.855399717312618e-15,1.854929365433736e-15,1.1638491114386663e-14,1.2708104761450831e-08,7.805855628676968e-10,8.503572279262826e-15,2.5722072096739083e-15,1.2708105577665539e-08,9.869224312443117e-10,3.8104159610367435e-10,6.963000351207885e-09,2.921477235062422e-08,9.271548820078758e-16,1.6430908050190267e-09,6.575738768395336e-08,7.805899768130303e-10,6.8329031458865e-11,2.7350735421807845e-08,4.9769835936678393e-08,3.209255463678126e-08,6.9630025366634224e-09,5.868179114653298e-08,2.3507051297564344e-15,2.8665003903057433e-08,9.86927190011952e-10,2.4405903443951877e-08,2.7350735292799616e-08,2.921476956315208e-08,6.832675500313587e-11,3.810415910091415e-10,6.575738773623629e-08,5.169878828456423e-24,0.0,1.9721522630525295e-31,0.0,1.9721522630525295e-31,0.0,1.6543612251060553e-24,0.0,1.3234889800848443e-23,1.9721522630525295e-31,1.0339757656912846e-25,4.1359030627651384e-25,9.860761315262648e-32,2.0574595180242704e-24,2.0574592437718464e-24,2.0679515313825692e-25,0.0,1.6543612251060553e-24,0.0,0.0,1.6543612251060553e-24,1.0339757656912846e-25,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,3.308722450212111e-24,3.308722450212111e-24,0.0,0.0,1.6543612251060553e-24,0.0,0.0,3.308722450212111e-24,3.308722450212111e-24,3.308722450212111e-24,3.308722450212111e-24,0.0,1.6543612251060553e-24,0.0,0.0,8.271806125530277e-25,8.271806125530277e-25,3.308722450212111e-24,0.0,3.308722450212111e-24,0.0,6.617444900424222e-24,3.944304526105059e-31,0.0,0.0,0.0,1.9721522630525295e-31,1.5777218104420236e-30,5.169878828456423e-26,1.6543612251060553e-24,3.308722450212111e-24,3.308722450212111e-24,0.0,2.0679515313825692e-25,0.0,0.0
