,Y3Z1,Y1Z3,Y5Z4,Y4Z5,Y2Z1,Y1Z2,Y0Z2,Y2Z0,Y0Z3,Y3Z0,Y3Z4,Y4Z3,Y4Z1,Y1Z4,Y5Z1,Y1Z5,Y0Z4,Y4Z0,Y5Z2,Y2Z5,Y2Z3,Y3Z2,Y5Z0,Y0Z5,Y0Z1,Y1Z0,standard_x,Y5Z3,Y3Z5,X0X1,Y0Y1,X1X4,X2X4,X2X3,X3X5,X1X5,Y2Y4,X3X4,Y2Y3,Y3Y5,X0X4,X0X5,X2X5,X1X3,Y1Y4,X1X2,X0X3,X1,Y1Y5,Y3Y4,X0X2,Y0Y5,X4,X3,X2,X4X5,Y0Y4,Y1Y3,Y0Y3,X0,Y2Y5,X5,Y1Y2,Y4Y5,Y0Y2,Y2Z4,Y4Z2,Y2,X0Y3,X3Y1,standard_y,X1Y4,Y4,X5Y3,X5Y2,X4Y2,X3Y2,X2Y5,X2Y4,X1Y0,X0Y4,X5Y0,X2Y1,X2Y0,X3Y0,X1Y3,X5Y1,Y1,Y0,X4Y1,X4Z1,X2Z0,X0Z1,X0Z2,X5Z4,X5Z0,X4Z5,X4Z0,X3Z4,X0Z3,X1Z3,X1Z5,X1Z4,X3Z2,X1Z2,X0Z4,X5Z3,X3Z5,X4Z2,X2Z4,Y5,Y3,X5Z2,X5Z1,X5Y4,X4Z3,X4Y5,X4Y3,X4Y0,X3Z1,X3Z0,X3Y5,X3Y4,X2Z5,X2Z3,X2Z1,X2Y3,X1Z0,X1Y5,X1Y2,X0Z5,X0Y5,X0Y2,X0Y1
7,1.328986966910918e-07,4.9800232642458355e-06,4.966606466164085e-06,5.931290489814634e-06,4.057729419084625e-07,4.980021123401735e-06,6.903809415476335e-06,4.058862460615511e-07,6.903347774130352e-06,1.3319945920919882e-07,1.336031034155618e-07,5.932611308672188e-06,5.932610981982634e-06,4.980198475305028e-06,4.96838350567771e-06,4.980189123413514e-06,6.904017207405177e-06,5.932259843381784e-06,4.968250816031221e-06,4.0803871128692386e-07,4.05772916687689e-07,1.331973206588583e-07,4.968251284909982e-06,6.9040172852189904e-06,6.903346869913296e-06,4.980014555208516e-06,1.765663148177283e-05,4.968383942216479e-06,1.3360945391397056e-07,6.25465219161801e-07,6.254723555601208e-07,1.381990951222682e-07,6.557370593060767e-08,1.0659597292888327e-06,1.1263422941390282e-06,2.2016348186013334e-06,6.560084618178591e-08,8.897458010640609e-08,1.0659450861997326e-06,1.1265297895720595e-06,4.435509565149492e-08,1.3829475344313172e-08,2.7285557427122185e-08,1.8094485674698226e-05,1.387916143964961e-07,3.831953807600872e-09,2.482082194768663e-07,7.60906682451652e-07,2.2017184929350754e-06,8.872048616245727e-08,3.1809857166174463e-06,1.3796851950187596e-08,8.236581179350414e-06,2.808372302931647e-07,1.739234065780568e-06,4.122174618382192e-06,4.431120080885285e-08,1.8094487133242354e-05,2.482590801815646e-07,7.129803272233144e-06,2.7296825743963662e-08,1.0310824165671886e-06,3.761447867485054e-09,4.1222280179119745e-06,3.1809857550537042e-06,4.080392931651586e-07,5.932259860755344e-06,0.0,0.0,0.0,8.337980574534519e-22,0.0,8.470329472543003e-22,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,1.0003999658574526e-24,8.271806125530277e-25,8.271806125530277e-25,1.3234889800848443e-23,8.470329472543003e-22,0.0,0.0,1.3234889800848443e-23,4.235164736271502e-22,4.235164736271502e-22,1.3234889800848443e-23,0.0,1.0587911840678754e-22,0.0,8.470329472543003e-22,2.117582368135751e-22,2.117582368135751e-22,0.0,0.0,5.293955920339377e-23,0.0,0.0,0.0,2.6469779601696886e-23,2.6469779601696886e-23,5.293955920339377e-23,4.235164736271502e-22,1.0587911840678754e-22,0.0,1.6940658945086007e-21,0.0,0.0,1.3234889800848443e-23,0.0,2.117582368135751e-22,3.3881317890172014e-21,0.0,3.3881317890172014e-21,0.0,1.6543612251060553e-24,5.293955920339377e-23,5.293955920339377e-23,0.0,0.0,0.0,0.0,1.0587911840678754e-22,5.293955920339377e-23,5.293955920339377e-23,1.3234889800848443e-23,0.0,4.235164736271502e-22,0.0,0.0,9.941219149508643e-25
8,1.2125403877769088e-08,4.69137575999397e-09,6.592731891375407e-08,8.182539663105163e-08,3.918024043385977e-09,4.69137439830504e-09,1.3904095868761063e-08,3.91802621386353e-09,1.3904081627426786e-08,1.2125405304183384e-08,1.2125411591376394e-08,8.182541397705523e-08,8.182541246476766e-08,4.691387243262262e-09,6.592731543722341e-08,4.691392393676156e-09,1.3904094888469953e-08,8.182540621017272e-08,6.592731258165212e-08,3.918028358207942e-09,3.918024239307159e-09,1.212540514317806e-08,6.592731263266831e-08,1.390409485123934e-08,1.3904081835234575e-08,4.691374833110775e-09,2.2956580064844705e-07,6.592731553167278e-08,1.2125412881836171e-08,1.5308467704355277e-08,1.530846923965697e-08,3.300722218832163e-09,8.966828307255394e-10,2.5462238318415064e-08,2.71640621269036e-08,5.3633312991766196e-08,8.966824412943707e-10,1.1846064683135598e-09,2.5462237962236002e-08,2.7164083701915915e-08,6.13218854678002e-10,1.9765290870160372e-10,3.845121883178062e-10,5.996396406409469e-08,3.300728695261997e-09,1.46786614713742e-11,6.000337663636539e-09,4.373858092899256e-08,5.363332378168517e-08,1.1846011105423865e-09,5.8351749839562733e-08,1.976540151997142e-10,9.673125825454484e-08,3.0519512348661376e-09,9.534739270527853e-09,1.7318865293602502e-08,6.132217730933766e-10,5.996396420758188e-08,6.000344335869352e-09,3.296521808873918e-08,3.8451289264265103e-10,4.354405287077647e-08,1.4666872397909912e-11,1.7318853666519672e-08,5.83517498204223e-08,3.918028222556115e-09,8.18254062489815e-08,8.271806125530277e-25,0.0,1.3234889800848443e-23,1.2200914035157158e-23,0.0,6.617444900424222e-24,8.271806125530277e-25,0.0,5.169878828456423e-26,8.271806125530277e-25,0.0,5.169878828456423e-26,6.409024311716708e-26,1.2924697071141057e-26,1.2924697071141057e-26,0.0,0.0,1.0339757656912846e-25,0.0,2.0679515313825692e-25,2.0679515313825692e-25,0.0,3.101927297073854e-25,6.617444900424222e-24,8.271806125530277e-25,0.0,0.0,3.308722450212111e-24,0.0,6.617444900424222e-24,6.617444900424222e-24,2.0679515313825692e-25,0.0,1.6543612251060553e-24,1.6543612251060553e-24,0.0,0.0,1.6543612251060553e-24,3.308722450212111e-24,3.308722450212111e-24,2.0679515313825692e-25,6.617444900424222e-24,8.271806125530277e-25,6.617444900424222e-24,0.0,0.0,0.0,0.0,6.617444900424222e-24,0.0,3.308722450212111e-24,0.0,2.0679515313825692e-25,2.0679515313825692e-25,0.0,3.308722450212111e-24,0.0,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,1.6543612251060553e-24,0.0,2.0679515313825692e-25,0.0,1.2924697071141057e-26,0.0,6.409034172478023e-26
9,1.948832650517068e-09,4.1665358533672325e-08,7.010274061308029e-08,8.697579478767118e-08,4.462003564638133e-09,4.166535825558108e-08,2.098511112521392e-08,4.4620108071527025e-09,2.0985123612644854e-08,1.948820302069338e-09,1.9488173285016415e-09,8.697582482829692e-08,8.69758246731586e-08,4.16653592049337e-08,7.010274490822507e-08,4.166536249724953e-08,2.098510668202942e-08,8.697580425902074e-08,7.01027363138419e-08,4.462014849707202e-09,4.462003745378061e-09,1.948820079142612e-09,7.010273631251492e-08,2.0985106686078562e-08,2.098512344390976e-08,4.166535840980109e-08,2.8992808564936187e-07,7.010274471966566e-08,1.9488180255974346e-09,8.96440074041843e-09,8.964401196181796e-09,1.8869722891617776e-09,9.34224104192669e-10,1.455917580802177e-08,1.5689859104644655e-08,3.123810500138485e-08,9.342237377578724e-10,1.3775667370534126e-10,1.4559176587081925e-08,1.5689871200184328e-08,6.47036160793619e-10,2.1311942958522807e-10,4.1282992043986597e-10,3.7265732288726114e-08,1.886976708326576e-09,3.49882242225509e-11,3.47346741702105e-09,2.767499443806247e-08,3.123810904483833e-08,1.3775452661651116e-10,3.466566498703566e-08,2.131237502594853e-10,1.1124208403035655e-07,1.3626939829105416e-08,4.493033333826344e-08,1.4745297574004946e-08,6.470391558124604e-10,3.7265732869210233e-08,3.473471877605843e-09,4.294990934994921e-08,4.128338275593846e-10,4.950382466362477e-08,3.499379970663114e-11,1.4745283910945307e-08,3.4665665028448485e-08,4.462014702861339e-09,8.697580426654184e-08,4.1359030627651384e-25,0.0,0.0,7.858215819253763e-24,1.550963648536927e-25,6.617444900424222e-24,4.1359030627651384e-25,2.5849394142282115e-26,5.169878828456423e-26,0.0,5.169878828456423e-26,1.0339757656912846e-25,2.1095502315117735e-25,0.0,0.0,1.0339757656912846e-25,6.617444900424222e-24,1.0339757656912846e-25,1.3234889800848443e-23,1.0339757656912846e-25,1.6543612251060553e-24,0.0,1.0339757656912846e-25,6.617444900424222e-24,0.0,0.0,9.926167350636332e-24,3.308722450212111e-24,3.308722450212111e-24,1.9852334701272664e-23,6.617444900424222e-24,0.0,0.0,8.271806125530277e-25,2.481541837659083e-24,0.0,8.271806125530277e-25,3.308722450212111e-24,3.308722450212111e-24,3.308722450212111e-24,0.0,6.617444900424222e-24,3.308722450212111e-24,0.0,0.0,3.308722450212111e-24,3.308722450212111e-24,0.0,6.617444900424222e-24,1.6543612251060553e-24,1.6543612251060553e-24,0.0,8.271806125530277e-25,8.271806125530277e-25,0.0,1.6543612251060553e-24,6.617444900424222e-24,9.926167350636332e-24,0.0,8.271806125530277e-25,2.481541837659083e-24,1.0339757656912846e-25,1.0339757656912846e-25,3.308722450212111e-24,0.0,3.308722450212111e-24,1.075574947302975e-25
10,5.3055448352048624e-09,2.489862536798898e-08,6.13309248142573e-08,7.773137791242044e-08,2.514978889162699e-09,2.489862482368166e-08,1.365955107365248e-08,2.5149801226028752e-09,1.3659541856808833e-08,5.3055376285965175e-09,5.305538359246551e-09,7.77313965924218e-08,7.773139615530701e-08,2.4898628788754222e-08,6.133092783477324e-08,2.4898631813053508e-08,1.3659550333995987e-08,7.773138425812883e-08,6.133092221489345e-08,2.514981292345501e-09,2.514978967864438e-09,5.305537471945124e-09,6.133092221146494e-08,1.3659550331399018e-08,1.365954198977779e-08,2.489862509149395e-08,1.756649335617709e-07,6.133092781025996e-08,5.30553917220766e-09,1.0526326968837328e-08,1.0526327862412641e-08,2.164451702676137e-09,8.094878394628779e-10,1.6694693956861452e-08,1.818961665405947e-08,3.6491214735549516e-08,8.094875257863982e-10,4.802169638683862e-10,1.6694694046422964e-08,1.8189630248120988e-08,5.68236018952493e-10,1.9117253898315322e-10,3.688899016958272e-10,3.7092989795077217e-08,2.1644561109334593e-09,9.144743157010221e-11,4.036052725011201e-09,1.8632668300092225e-08,3.649121950329784e-08,4.802197443155323e-10,2.5491998104962735e-08,1.9117320451824953e-10,8.244177647564378e-08,2.6642744552007845e-09,6.119484107820477e-09,1.200391405402296e-08,5.682379685477107e-10,3.7092990010265295e-08,4.036057056809829e-09,2.5703457860016164e-08,3.688903800280103e-10,4.0103272362997484e-08,9.145406102025847e-11,1.2003904658321622e-08,2.5491998125904665e-08,2.5149811612419043e-09,7.773138419730787e-08,0.0,0.0,3.970466940254533e-23,9.098986738083304e-24,1.0339757656912846e-25,0.0,8.271806125530277e-25,2.5849394142282115e-26,5.169878828456423e-26,0.0,2.5849394142282115e-26,5.169878828456423e-26,1.3773003768544125e-25,1.2924697071141057e-26,1.2924697071141057e-26,3.101927297073854e-25,0.0,1.0339757656912846e-25,2.6469779601696886e-23,3.101927297073854e-25,4.1359030627651384e-24,1.6543612251060553e-24,1.0339757656912846e-25,0.0,4.1359030627651384e-25,0.0,3.308722450212111e-24,6.617444900424222e-24,0.0,0.0,0.0,2.0679515313825692e-25,0.0,0.0,2.481541837659083e-24,8.271806125530277e-25,2.0679515313825692e-25,1.6543612251060553e-24,0.0,3.308722450212111e-24,0.0,6.617444900424222e-24,0.0,6.617444900424222e-24,0.0,3.308722450212111e-24,0.0,1.6543612251060553e-24,6.617444900424222e-24,8.271806125530277e-25,1.6543612251060553e-24,0.0,0.0,0.0,0.0,1.6543612251060553e-24,8.271806125530277e-25,8.271806125530277e-25,4.1359030627651384e-25,1.6543612251060553e-24,8.271806125530277e-25,0.0,2.0679515313825692e-25,1.6543612251060553e-24,0.0,0.0,1.377300149594679e-25
11,4.522277636432346e-09,2.924465002954354e-08,6.011488493317269e-08,7.568605525521948e-08,5.083129879193215e-09,2.9244650134731346e-08,7.216189249644371e-09,5.083131346388989e-09,7.216181229568084e-09,4.5222660065058064e-09,4.522266400108721e-09,7.568607033327136e-08,7.568606994611859e-08,2.9244653769948165e-08,6.01148916790216e-08,2.9244655198209608e-08,7.216189235643526e-09,7.568605958440782e-08,6.011488771597556e-08,5.0831326936856134e-09,5.083129330642477e-09,4.522266403383241e-09,6.011488768228007e-08,7.216189284995879e-09,7.216181115070542e-09,2.924464999452816e-08,1.7734938858594035e-07,6.011489227333021e-08,4.522267655868831e-09,1.0598984014761838e-08,1.0598984832175843e-08,2.1301280931922053e-09,7.801001856265907e-10,1.6415941101962e-08,1.8099482593548928e-08,3.656000609058598e-08,7.800985969519844e-10,1.1206500013527119e-09,1.6415941768798096e-08,1.809949487815401e-08,5.55483111223768e-10,1.9078152624124082e-10,3.668968396709083e-10,3.1665852186457766e-08,2.1301314656416884e-09,1.421313433378045e-10,4.025449609521844e-09,5.448687570627274e-08,3.656000598562324e-08,1.1206541491728789e-09,3.935007933590274e-09,1.9077712509096174e-10,1.8876972058882824e-08,3.1907734697302375e-08,7.452024563522415e-08,1.2544471852624143e-08,5.554856080290086e-10,3.1665851395023995e-08,4.025454463381962e-09,5.084529751035078e-08,3.668907857410995e-10,1.5533792904326896e-08,1.421376485615622e-10,1.2544468988894996e-08,3.935007916128476e-09,5.083132608011146e-09,7.568605958697948e-08,4.1359030627651384e-25,0.0,3.970466940254533e-23,2.771055052052643e-23,1.0339757656912846e-25,1.3234889800848443e-23,1.6543612251060553e-24,5.169878828456423e-26,5.169878828456423e-26,1.6543612251060553e-24,7.754818242684634e-26,5.169878828456423e-26,2.328910909653239e-26,0.0,3.877409121342317e-26,7.237830359838992e-25,6.617444900424222e-24,1.0339757656912846e-25,9.26442286059391e-23,2.5849394142282115e-25,1.6543612251060553e-24,1.2407709188295415e-24,2.0679515313825692e-25,6.617444900424222e-24,1.9852334701272664e-23,0.0,6.617444900424222e-24,1.6543612251060553e-24,1.6543612251060553e-24,9.926167350636332e-24,6.617444900424222e-24,3.308722450212111e-24,0.0,1.6543612251060553e-24,3.308722450212111e-24,4.963083675318166e-24,3.308722450212111e-24,3.308722450212111e-24,3.308722450212111e-24,0.0,3.308722450212111e-24,9.926167350636332e-24,1.9852334701272664e-23,1.3234889800848443e-23,4.1359030627651384e-25,3.308722450212111e-24,1.6543612251060553e-24,8.271806125530277e-25,4.963083675318166e-24,0.0,0.0,0.0,3.308722450212111e-24,3.308722450212111e-24,8.271806125530277e-25,0.0,6.617444900424222e-24,6.617444900424222e-24,1.9852334701272664e-23,0.0,3.308722450212111e-24,3.101927297073854e-25,6.203854594147708e-25,3.308722450212111e-24,1.2924697071141057e-26,0.0,1.2668673689539737e-25
