,Y2Z3,Y3Z2,Y5Z0,Y0Z5,Y4Z1,Y1Z4,Y5Z1,Y1Z5,Y3Z0,Y0Z3,Y1Z0,Y0Z1,Y2Z0,Y0Z2,Y1Z3,Y3Z1,Y4Z0,Y0Z4,Y5Z2,Y2Z5,Y4Z3,Y3Z4,Y4Z2,Y2Z4,Y2Z1,Y1Z2,Y5Z3,Y3Z5,standard_x,Y4Z5,Y5Z4,X1X2,X3X5,X0X1,X1X3,X0X2,X0X3,Y0Y1,X0X4,X2X5,Y3Y5,X3X4,Y1Y2,X4X5,X2X4,Y0Y2,X1X5,Y4Y5,Y0Y3,Y3Y4,X0,Y0Y4,Y1Y3,X3,X0X5,X1,X2,Y2Y5,X5,Y2Y4,Y1Y5,X1X4,Y0Y5,X2X3,Y2Y3,X4,Y1Y4,standard_y,Y1,Y0,X5Y0,X3Y0,X2Y4,Y5,Y4,X5Y4,X5Y1,X4Y5,X4Y3,X3Y5,X3Y2,X2Y0,X0Y4,X5Y2,X0Y2,X1Y0,Y2,X4Y1,X3Y1,X2Y3,X1Y4,X1Y3,X4Y2,X1Y2,X0Y1,X3Z2,X0Z1,X1Z3,X2Z3,X5Z1,X5Z0,X2Z0,X1Z5,X1Z0,X0Z5,X0Z3,X0Z4,X5Z2,X4Z3,X4Z0,X3Z5,X3Z4,X3Z0,X1Z4,X2Z5,X4Z5,X2Z4,X1Z2,X5Z4,Y3,X5Z3,X5Y3,X4Z2,X4Z1,X4Y0,X3Z1,X3Y4,X2Z1,X2Y5,X2Y1,X1Y5,X0Z2,X0Y5,X0Y3
0,0.9057754616413258,0.9057507068092817,0.8344271635022376,0.8343768702736809,0.7628714199670834,0.7628116814391823,0.6060052633432382,0.6059853931099624,0.5578672527643331,0.5578528814763687,0.5058445708048226,0.5058306672619097,0.4532081606708619,0.4531840992709272,0.45024997160321106,0.45024919507480315,0.38417401600302187,0.38413337317402996,0.35782946768626167,0.35782689732381046,0.3047015068395289,0.30467712044963535,0.28864130246057296,0.2886260898244701,0.15937896514517988,0.15937488403584088,0.13221429282813757,0.1322097295830726,0.07884613809875232,0.07532483649572136,0.07532140759174119,0.026452122438187974,0.02624690690109901,0.02538024950564902,0.024727518619660584,0.02468410689621145,0.02438903422664946,0.022444794464859006,0.02232854017361942,0.022215113359338377,0.021710460092433485,0.02170640858310838,0.02148415754565914,0.02114942959078944,0.020075887412095705,0.01990993962673117,0.019137432653064692,0.018530292595956947,0.017314728296445564,0.016585781103049112,0.0161671840105877,0.014992408431591529,0.014783943572734996,0.014450174044633758,0.014388658331796943,0.014335209815927848,0.012628490191575309,0.012326519623149935,0.012149698570897306,0.011974057863768199,0.011924250248064119,0.011809590036728865,0.011430793105641657,0.01066711492777823,0.009199366344082818,0.009115381465130402,0.008465326171729556,2.498001805406602e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,4.163336342344337e-17,3.122502256758253e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,3.469446951953614e-18,1.734723475976807e-18,1.734723475976807e-18,1.3010426069826053e-18,1.0842021724855044e-18,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,6.505213034913027e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,2.168404344971009e-19,1.0842021724855044e-19,1.0842021724855044e-19,1.0842021724855044e-19,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.000521933128500817,0.0005223992936116105,0.8344356596525706,0.8344364019803352,0.7628897660162233,0.7628233561205122,0.6060105428660507,0.6059940890352846,0.00032283394829233,0.10466695951774661,0.5058515798896381,0.5058657647785751,0.0002623794781030619,0.10466675075276048,0.2908722578238211,0.0002602599400212479,0.38418251641763135,0.3841598446927732,0.22561448562396358,0.00020728161972582661,0.016059702276911784,0.0001766727774060646,0.016059575023270937,0.00016725194670997104,9.23969879198804e-05,0.2908721107451776,0.22561437121080927,7.743586772856559e-05,0.04405431594209211,0.07532645896889964,0.07532194669677086,0.00027290685192441345,0.00028446640485328104,0.019325028274593058,0.0002573768820805231,0.0002741691112543655,0.000257348058783536,0.016983520937159907,0.015865619596322697,0.0002474334793403851,0.00023943498136243713,0.0002683551454776173,0.0002558703768654225,0.018833819794216812,0.0002675034099041314,0.000298080712390377,0.017117320031515858,0.015916646648975314,0.0002787021961580485,0.0001765473652476424,0.011364521402138445,0.009216677920844702,0.0002016839409416443,0.00027366841472017316,0.008562044459591018,0.013193928461052568,0.0002708967728097666,0.00019995490421254822,0.011432199242808052,0.00018247822655592053,0.008477399769717443,0.0088158467366883,0.006362222151552752,0.0015039206039801278,0.001504030945024729,0.007519101648563108,0.005021051081859776,1.1106296004398386e-16,0.0,5.551115123125783e-17,0.0,2.710505431213761e-20,5.421010862427522e-20,5.551115123125783e-17,0.0,0.0,5.551115123125783e-17,0.0,2.710505431213761e-20,8.131516293641283e-20,0.0,0.0,0.0,2.710505431213761e-20,6.776263578034403e-21,1.5255633100696845e-18,1.3552527156068805e-20,5.551115123125783e-17,0.0,0.0,4.163336342344337e-17,4.0657581468206416e-20,6.776263578034403e-21,1.3552527156068805e-20,3.529701372711391e-18,1.3552527156068805e-20,1.734723475976807e-18,3.2526065174565133e-19,6.776263578034403e-21,8.673617379884035e-19,8.673617379884035e-19,6.776263578034403e-21,2.168404344971009e-19,4.336808689942018e-19,0.0,1.0842021724855044e-19,4.336808689942018e-19,0.0,5.421010862427522e-20,1.3010426069826053e-18,6.776263578034403e-21,6.776263578034403e-21,1.3552527156068805e-20,8.673617379884035e-19,5.082197683525802e-21,0.0,1.1858461261560205e-20,0.0,1.0842021724855044e-19,2.710505431213761e-20,4.336808689942018e-19,2.710505431213761e-20,2.710505431213761e-20,1.3010426069826053e-18,0.0,2.710505431213761e-20,0.0,0.0,2.710505431213761e-20,1.3552527156068805e-20,2.7755575615628914e-17,3.2526065174565133e-19,0.0,0.0
2,3.58273759353064e-05,3.738532033084747e-05,0.0005448946876313882,0.0005524932984319144,0.7628748516761669,0.7628576757929724,0.0003755699787776517,0.10011292637861009,1.2594105991906246e-05,6.704905765267873e-05,0.10010121246636454,0.00031507165550376546,2.5552495626141316e-06,6.670175016406697e-05,0.29087065713774396,2.2857857265237067e-05,0.3088491633288756,0.00023557135420254602,0.00014184784357979685,1.2788683425780791e-06,0.016061216915222006,1.8096429142599363e-05,0.016060987090766594,1.699376736958185e-05,9.61731734304357e-06,0.29087024514707693,0.00014166739192860228,1.381986618770396e-05,0.027263264368277744,0.30883901354320964,2.5229888300513515e-05,0.0007780627365776495,0.000343224452685837,0.005133569502979151,0.0006459402380547667,0.00034328245871407257,0.0002195014298765516,0.005460713832518692,0.0043789957956648995,0.00021958230345990744,0.0006521925400233254,0.0006802826543187814,0.0006680970639824321,0.005103679875465563,0.0007437545587153272,0.0006524810066489998,0.004350782876483662,0.0045749499398085505,0.0006524983660986928,0.0004410765935680313,0.0049015136119115905,0.0034250835851517363,0.0004504665374375741,0.0006846304165805145,0.0027419498303096375,0.009959372762562691,0.0007403651885462719,0.0006523434314188086,0.004571257442765894,0.0004534882739994885,0.005081885285868611,0.0024056565254591852,0.002739497642781234,0.0027037411830730875,0.0027037444401511426,0.009256116156164354,0.0013518363113498469,1.1101976136367389e-16,0.0,5.421010862427522e-20,0.0,0.0,0.0,5.421010862427522e-20,1.1102230246251565e-16,0.0,6.776263578034403e-20,0.0,0.0,1.6940658945086007e-21,0.0,8.470329472543003e-22,2.710505431213761e-20,0.0,8.470329472543003e-22,7.549677450771484e-21,8.470329472543003e-22,1.734723475976807e-17,0.0,5.551115123125783e-17,5.551115123125783e-17,4.235164736271502e-22,0.0,1.6940658945086007e-21,8.77555911857507e-21,2.710505431213761e-20,0.0,5.421010862427522e-20,4.0657581468206416e-20,4.336808689942018e-19,4.336808689942018e-19,2.710505431213761e-20,4.336808689942018e-19,1.3010426069826053e-18,4.336808689942018e-19,5.421010862427522e-20,2.168404344971009e-19,8.131516293641283e-20,8.131516293641283e-20,0.0,2.710505431213761e-20,0.0,2.710505431213761e-20,1.3010426069826053e-18,0.0,8.673617379884035e-19,6.776263578034403e-21,5.421010862427522e-20,0.0,3.3881317890172014e-21,2.710505431213761e-20,0.0,2.710505431213761e-20,8.673617379884035e-19,2.710505431213761e-20,0.0,3.3881317890172014e-21,5.421010862427522e-20,8.470329472543003e-22,1.2705494208814505e-21,2.710505431213761e-20,8.131516293641283e-20,6.938893903907228e-18,0.0
3,1.691545498099818e-05,1.720986460381641e-05,6.518321728910643e-07,2.2947697804520535e-06,0.0002420719208109556,0.00023002685021058524,1.01749110312486e-05,1.885373735513936e-05,9.514590846347069e-06,1.2050640907698896e-05,1.89184969115917e-05,1.2899211739925624e-05,2.967010031539679e-06,1.0579524773683163e-05,9.342983996430269e-05,1.0457085017059678e-05,0.00011289203682141098,1.3474715658372024e-05,9.835303084199495e-06,4.440682649944343e-06,2.5102243088318535e-06,1.2024164059316776e-05,3.1686125267035807e-06,1.894042066419809e-06,5.789301701598365e-07,9.39273221662079e-05,1.0599444643396836e-05,9.121622171992745e-06,7.170695050608697e-05,0.00011366778582293822,1.2464189265985992e-05,0.0003627425072981591,0.0007065936519284562,0.0005791439826908131,0.0002277409865897181,0.0007067382673553195,0.00045182973291647556,0.000934806904414266,0.0003397813732329111,0.0004518751223327456,0.001343490719916831,0.0003627054491307698,0.0008202752703441768,0.0005792907250550058,0.00022764550821943052,0.0013436414092982962,0.00033990637155624975,0.0009350392352702303,0.0013438427319115965,0.0008203176319546166,0.0012534654755696692,0.0009353110768460487,0.0008204473773238217,0.00117820414773825,0.003323636447670122,0.002095218038386623,0.0013050576547704593,0.0013437867378368867,0.001261229559390804,0.0008205043277740047,0.0009350271127835871,0.002538461978056035,0.0033236413619064167,0.0028084182728838896,0.002808427113138998,0.0029744457495886464,0.0025385396156308434,5.399835038746165e-21,4.235164736271502e-21,0.0,2.7755575615628914e-17,1.6940658945086007e-21,1.6940658945086007e-21,0.0,0.0,0.0,1.6940658945086007e-21,0.0,1.6940658945086007e-21,1.6940658945086007e-21,0.0,1.852884572118782e-22,1.6940658945086007e-21,1.6940658945086007e-21,0.0,7.141541366658991e-23,5.293955920339377e-22,1.3877787807814457e-17,4.235164736271502e-22,0.0,1.3877787807814457e-17,4.714929491552258e-23,1.6940658945086007e-21,1.0587911840678754e-22,5.402523375736962e-23,5.421010862427522e-20,1.0842021724855044e-19,2.710505431213761e-20,1.3552527156068805e-20,1.0842021724855044e-19,1.0842021724855044e-19,0.0,0.0,0.0,1.0842021724855044e-19,1.3552527156068805e-20,1.0842021724855044e-19,0.0,2.710505431213761e-20,8.673617379884035e-19,0.0,0.0,5.421010862427522e-20,0.0,5.421010862427522e-20,2.168404344971009e-19,0.0,5.421010862427522e-20,1.0842021724855044e-19,1.6940658945086007e-21,2.710505431213761e-20,1.6940658945086007e-21,2.710505431213761e-20,8.673617379884035e-19,1.6940658945086007e-21,1.0842021724855044e-19,0.0,0.0,0.0,2.117582368135751e-22,8.470329472543003e-22,1.3552527156068805e-20,2.7755575615628914e-17,8.470329472543003e-22
4,0.006023306983137307,0.004813951327917182,0.004403556688521579,0.003291752205177745,0.007241234160903457,0.007005929709164599,0.0004035267634499599,0.0041257579827954725,0.0032282619575602686,0.0021872954073132653,0.004124072079800766,0.003236327511254449,0.002061824449488746,0.002188314156561986,0.002831772559064008,0.004035644225651441,0.004516946234743915,0.0031940047153263713,0.004227226775041249,0.002089449312509063,0.003781443257082821,0.004042486592765539,0.0037761015346821944,0.0009338350115934168,0.0009230600004346188,0.002841940062924593,0.004216832918083021,0.0031995134269138447,0.011215077009195735,0.004563499900748889,0.0003711990277603873,0.0016056534246782959,0.005963765576906673,0.006752440275736682,0.000521321373867674,0.003566722802057649,0.0017785962704666971,0.006087209907727887,0.00501773113807381,0.006152129146247165,0.0025184240953428673,0.00045541979877528494,0.0007807302485404635,0.009528575602994378,0.001073351384761178,0.003472465011456433,0.004909566683382539,0.007650229308362724,0.0010638252624021684,0.00041921273577334267,0.003378368003316907,0.0003462596985120899,0.001134712484489158,2.0101140233777406e-05,3.465007363010833e-05,0.0003841344395817608,0.0013098869161074556,0.0015252174886427987,0.012945594390183425,0.0015579307688214018,0.0003365748258196494,0.24482737601394633,4.1928919279581215e-06,0.259999457213992,0.2600066468808764,0.006782805599760037,0.24482031502153806,1.0299920638612292e-18,2.168404344971009e-19,2.168404344971009e-19,3.469446951953614e-18,2.0328790734103208e-20,0.0,0.0,8.673617379884035e-19,2.168404344971009e-19,2.168404344971009e-19,0.0,0.0,4.336808689942018e-19,5.551115123125783e-17,1.0842021724855044e-19,0.0,1.0842021724855044e-19,0.0,2.366828430310229e-19,2.710505431213761e-19,2.7755575615628914e-17,1.0842021724855044e-19,2.7755575615628914e-17,1.3877787807814457e-17,1.0842021724855044e-19,5.421010862427522e-20,3.2526065174565133e-19,1.3979559147299306e-20,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,0.0,0.0,1.6263032587282567e-19,2.710505431213761e-20,1.0842021724855044e-19,4.336808689942018e-19,2.168404344971009e-19,4.336808689942018e-19,2.168404344971009e-19,1.0842021724855044e-19,0.0,4.336808689942018e-19,2.168404344971009e-19,0.0,5.421010862427522e-20,0.0,0.0,0.0,2.168404344971009e-19,1.734723475976807e-18,0.0,2.168404344971009e-19,4.336808689942018e-19,0.0,0.0,2.752857078576476e-20,1.0842021724855044e-19,0.0,1.0842021724855044e-19,0.0,0.0,2.710505431213761e-20,0.0,3.469446951953614e-18,0.0
5,0.016591905104840234,0.05493051594748374,0.08261494259831129,0.042548866665402425,0.054263483983005914,0.021626038724833874,0.0682765016201276,0.005385394644916891,0.04583936119439348,0.01934053475849655,0.003048018662795042,0.0023445321730028563,0.014936375801186556,0.0186640028497232,0.0114600313872106,0.0487052424363678,0.06720882207771753,0.0017644541043206603,0.08035068415842038,0.016685307208340987,0.05867649291464096,0.05029089437568982,0.05857208605095501,0.016798290384679476,0.01675069303716504,0.01153230205104859,0.0797581525599477,0.04317910099997388,0.16044938343255494,0.06867011148318633,0.0713718237365773,0.025283933966279468,0.059382301729010906,0.012108396823704723,0.011496038624235368,0.009814749352100787,0.017273243126983834,0.017182077927399578,0.018527397751711656,0.015518608454597738,0.05869252714852343,0.021057710493903512,0.02893436914964463,0.02626331850664549,0.0013065739320122969,0.004984344886539285,0.03359974843427117,0.02430964216256605,0.0066415941302137155,0.019409173689699404,0.028153962229450227,0.0033703877457215226,0.009131058993456084,0.0023332504964578677,0.01027496986644522,0.019034423629264233,0.007333037132089297,0.01720312943817321,0.08694924545250009,0.005751478527205971,0.007957161964616169,0.4221685443174641,0.010856400679354408,0.0005221635241163076,0.0002782872736017076,0.031311538756971805,0.4230507394863967,1.0625181290357943e-17,6.505213034913027e-19,4.336808689942018e-19,0.0,0.0,0.0,6.938893903907228e-18,0.0,6.938893903907228e-18,4.336808689942018e-19,6.938893903907228e-18,8.673617379884035e-19,0.0,0.0,1.734723475976807e-18,1.734723475976807e-18,4.336808689942018e-19,1.734723475976807e-18,6.057344364052315e-19,0.0,6.938893903907228e-18,4.336808689942018e-19,2.168404344971009e-19,3.469446951953614e-18,1.3552527156068805e-19,4.336808689942018e-19,0.0,5.862526786183826e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.336808689942018e-18,1.734723475976807e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,3.469446951953614e-18,2.168404344971009e-19,0.0,0.0,4.336808689942018e-19,8.673617379884035e-19,1.734723475976807e-18,4.336808689942018e-19,1.734723475976807e-18,0.0,3.469446951953614e-18,6.938893903907228e-18,0.0,0.0,0.0,3.469446951953614e-18,0.0,4.336808689942018e-19,0.0,4.336808689942018e-19,0.0,4.336808689942018e-19,0.0,5.551115123125783e-17,1.734723475976807e-18
6,9.617380364151891e-05,9.287194155273733e-06,0.005586627719846572,0.0011359247553475373,0.0026867522633684496,0.002244629731848001,0.005588360556519502,0.00223106628009021,8.621413946243833e-06,0.001146742061317747,0.0022343758763120032,0.0011777930924038067,9.447109515725703e-05,0.001146771285240275,0.00225609447249711,4.119160841053537e-06,0.0026763306961363575,0.001179963241875925,0.0056970200032844635,9.425446583812997e-05,0.0026624430852643273,3.81263193179551e-06,0.002662427489367163,8.771731805700726e-05,8.746475293404294e-05,0.0022561356970050347,0.005696993415287831,8.560971850674788e-06,0.0044072633757572975,0.0026759932089582524,0.005588238181148447,0.00019159022607735183,0.00010362307822532992,0.0009637618199650727,6.7453034913662194e-06,0.0001810630088933571,4.979868912535716e-05,0.00097325081000785,0.0010557689840243814,2.3703735253130918e-05,0.00010521849626677393,1.7993959588844036e-05,0.0001912684080196513,0.002258821669585202,2.1989426439644883e-05,0.00018065323824020655,0.0003793780939394852,0.002266532552565916,4.417434090058177e-05,1.8543674593299395e-05,0.0005985037797779902,0.0010757325737028645,1.2500518245639063e-05,0.0010334101647837641,0.0004264778671959783,0.0041156960217988755,0.00025284715831020967,2.711431864564716e-05,0.00012098939914204699,2.0083168456244404e-05,0.0004067131873547222,0.002139735986551217,0.00042511357057893194,0.0026418657133546047,0.0026418197512157364,0.00023049752640490445,0.002139665486464583,3.248371352720242e-19,4.336808689942018e-19,1.0842021724855044e-19,4.336808689942018e-19,0.0,6.776263578034403e-21,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,6.776263578034403e-21,1.734723475976807e-18,0.0,0.0,0.0,6.776263578034403e-21,2.631058610787164e-20,0.0,8.673617379884035e-19,5.082197683525802e-21,1.734723475976807e-18,0.0,0.0,0.0,6.776263578034403e-21,2.6359370376966663e-20,1.0842021724855044e-19,0.0,0.0,1.3552527156068805e-20,1.3552527156068805e-20,1.3552527156068805e-20,0.0,4.336808689942018e-19,2.168404344971009e-19,0.0,1.0842021724855044e-19,5.421010862427522e-20,1.3552527156068805e-20,0.0,1.3552527156068805e-20,1.0842021724855044e-19,0.0,1.0842021724855044e-19,2.168404344971009e-19,2.710505431213761e-20,2.710505431213761e-20,2.710505431213761e-20,0.0,0.0,4.235164736271502e-22,2.710505431213761e-20,0.0,0.0,1.3552527156068805e-20,0.0,1.0842021724855044e-19,3.3881317890172014e-21,0.0,0.0,6.776263578034403e-21,5.421010862427522e-20,0.0,2.168404344971009e-19,6.776263578034403e-21
7,6.651723578075371e-07,2.677097900215255e-05,1.9549991494467968e-05,2.9175840833558807e-06,4.3232785612475e-05,3.667879258886371e-05,1.9550186930536907e-05,3.667824023750906e-05,2.6770118293173362e-05,2.9170308754455347e-06,3.667810842169658e-05,2.916769805098202e-06,6.656930394254582e-07,2.9170763518771846e-06,3.667653471958156e-05,2.677140682473205e-05,4.323155563299333e-05,2.9164080828006855e-06,1.9550224542603472e-05,6.65666743347391e-07,4.3233084069887104e-05,2.6771018642508773e-05,4.323312631697184e-05,6.665422445708775e-07,6.663545880496057e-07,3.667650140442736e-05,1.955032292430598e-05,2.6770262080135937e-05,2.3515266670986397e-05,4.323180835089834e-05,1.955026749702526e-05,1.193634218829264e-05,6.848601272686884e-06,8.82439980998473e-06,2.8350394682486433e-07,1.2203690062140115e-05,3.0866294183536252e-06,8.824787482536532e-06,8.73415724601822e-06,1.1861990913359267e-06,6.848390402856706e-06,8.050572532037025e-07,1.1936325683435569e-05,1.7590239333887597e-05,1.1704318709540486e-06,1.2203829977876735e-05,3.6298581182928698e-06,1.759128061608135e-05,3.086605034765852e-06,8.049929994336865e-07,3.626537427472e-06,8.736059960510692e-06,2.827118014670182e-07,4.493273877811134e-06,1.3975070220965484e-05,5.316304789403652e-05,5.629621564444555e-06,1.186642436607987e-06,3.02928224205879e-05,1.1699379531031686e-06,3.630344527842742e-06,2.8557303726484055e-05,1.3974986850225285e-05,1.0965400091002548e-05,1.0965483202759964e-05,5.851316817245919e-06,2.8557316836388886e-05,1.5881867761018131e-21,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,4.235164736271502e-22,8.470329472543003e-22,0.0,0.0,4.235164736271502e-22,3.3881317890172014e-21,0.0,1.0587911840678754e-22,1.6940658945086007e-21,4.235164736271502e-22,2.7091665080122934e-23,1.0587911840678754e-22,1.6940658945086007e-21,2.117582368135751e-22,3.3881317890172014e-21,1.6940658945086007e-21,4.235164736271502e-22,4.235164736271502e-22,4.235164736271502e-22,2.708439533245087e-23,8.470329472543003e-22,0.0,1.6940658945086007e-21,8.470329472543003e-22,0.0,0.0,0.0,1.6940658945086007e-21,0.0,0.0,4.235164736271502e-22,2.117582368135751e-22,1.6940658945086007e-21,0.0,4.235164736271502e-22,0.0,4.235164736271502e-22,4.235164736271502e-22,1.6940658945086007e-21,4.235164736271502e-22,8.470329472543003e-22,0.0,0.0,0.0,1.6940658945086007e-21,3.3881317890172014e-21,4.235164736271502e-22,4.235164736271502e-22,4.235164736271502e-22,5.293955920339377e-23,4.235164736271502e-22,0.0,0.0,8.470329472543003e-22,2.117582368135751e-22,0.0,4.235164736271502e-22,6.776263578034403e-21,4.235164736271502e-22
8,1.62495995050424e-08,1.339444977031141e-07,1.5177604774086328e-07,1.2150192364822151e-07,2.3367132236660076e-07,1.8958703699345724e-07,1.5177605849520862e-07,1.8958709787847584e-07,1.3394457076851384e-07,1.2150187658566394e-07,1.8958715198018714e-07,1.215015209927255e-07,1.6249472866438135e-08,1.2150187675754164e-07,1.8958706401223733e-07,1.3394440163312973e-07,2.3367144032521844e-07,1.2150156404538776e-07,1.5177570471206612e-07,1.6249461097280705e-08,2.336713728966354e-07,1.339444157668459e-07,2.336713689437589e-07,1.6249610889273267e-08,1.6249619537449556e-08,1.8958707047614136e-07,1.5177570609998466e-07,1.3394456404476776e-07,9.00758141787649e-09,2.336714081178635e-07,1.5177605308314812e-07,1.0785650773850084e-07,6.047190169022097e-08,1.4161210018010107e-07,1.9114726292067133e-09,1.0972000944503329e-07,2.7490790359253937e-08,1.416120116879539e-07,1.3626686972136466e-07,1.2389949521512975e-08,6.047189980558932e-08,6.942828311010941e-09,1.0785650634488526e-07,2.709983047366755e-07,1.1044861651116198e-08,1.0972002543262667e-07,5.960362543118065e-08,2.7099826150089523e-07,2.7490923688278614e-08,6.94284907270682e-09,2.205282853114419e-08,1.3626666544111609e-07,1.9113743065655864e-09,2.1251969195653696e-07,1.2852381747427965e-07,7.680418302504517e-08,8.376367316514121e-08,1.2389842801270879e-08,1.205918270072026e-07,1.1044949775640915e-08,5.9603389504953e-08,1.472327291036702e-07,1.285238152717051e-07,3.938931824533356e-08,3.938932606320175e-08,8.168523835411972e-08,1.4723272146742653e-07,6.452008777913616e-23,1.3234889800848443e-23,1.3234889800848443e-23,5.293955920339377e-23,0.0,1.6543612251060553e-24,0.0,1.3234889800848443e-23,1.3234889800848443e-23,0.0,0.0,0.0,1.3234889800848443e-23,5.293955920339377e-23,6.617444900424222e-24,1.6543612251060553e-24,6.617444900424222e-24,6.617444900424222e-24,2.535274617506098e-24,1.6543612251060553e-24,0.0,1.6543612251060553e-24,1.0587911840678754e-22,0.0,3.308722450212111e-24,0.0,1.6543612251060553e-24,2.5352753077593902e-24,0.0,0.0,6.617444900424222e-24,1.3234889800848443e-23,1.3234889800848443e-23,1.3234889800848443e-23,0.0,3.308722450212111e-24,0.0,0.0,1.6543612251060553e-24,0.0,1.3234889800848443e-23,1.3234889800848443e-23,6.617444900424222e-24,2.6469779601696886e-23,1.3234889800848443e-23,0.0,3.308722450212111e-24,0.0,6.617444900424222e-24,0.0,6.617444900424222e-24,0.0,2.6469779601696886e-23,1.3234889800848443e-23,6.617444900424222e-24,6.617444900424222e-24,6.617444900424222e-24,0.0,0.0,0.0,0.0,1.3234889800848443e-23,8.271806125530277e-24,6.617444900424222e-24,1.6543612251060553e-24,0.0,0.0
9,1.7034994764951422e-09,9.471325870052962e-08,1.4275734893579605e-07,1.5613464910575228e-09,3.058594292316985e-08,2.941898429206542e-08,1.4275734325333333e-07,2.9418980821895213e-08,9.471326818640771e-08,1.5614106441663857e-09,2.9418981417472984e-08,1.5613832071618046e-09,1.7035674412643802e-09,1.5614111941672828e-09,2.9418941247821146e-08,9.471325515776995e-08,3.05859666676006e-08,1.5613883112153376e-09,1.4275736498226378e-07,1.7035681700444718e-09,3.0585961001788236e-08,9.471325701320682e-08,3.058596046352366e-08,1.7035548662650917e-09,1.7035530312110413e-09,2.9418941689750064e-08,1.427573662433978e-07,9.471327013693281e-08,5.6901090548569344e-08,3.0585965519231884e-08,1.4275734331035794e-07,4.1708270081097706e-08,2.284323867368453e-08,8.58958761018981e-09,4.953683127841773e-10,4.2230707841927296e-08,1.049286837610308e-08,8.589585453905967e-09,8.046567563735353e-09,5.436871163912626e-09,2.284323728221674e-08,2.5566514762790325e-09,4.170827039318415e-08,1.3274538853113367e-07,4.449444177126448e-09,4.223071138297124e-08,3.6874560720213818e-09,1.3274538599664894e-07,1.0492914562715052e-08,2.556653546173928e-09,1.1926919730462148e-08,8.046507512985069e-09,4.953327656870413e-10,9.865718855358055e-09,1.4685670336732443e-08,9.539734883295694e-08,2.0605076816263793e-08,5.436831666615713e-09,1.6332811763409614e-08,4.4494562180921495e-09,3.687420088117385e-09,8.457608827841737e-10,1.468566916006965e-08,5.456177879768755e-09,5.4561789096384244e-09,3.619570579818287e-09,8.457602079670786e-10,1.0339757656912846e-24,8.271806125530277e-25,0.0,0.0,3.308722450212111e-24,8.271806125530277e-25,0.0,0.0,0.0,4.1359030627651384e-25,8.271806125530277e-25,4.1359030627651384e-25,3.308722450212111e-24,1.0587911840678754e-22,0.0,1.0339757656912846e-25,3.308722450212111e-24,0.0,3.4137506546576255e-26,2.0679515313825692e-25,1.3234889800848443e-23,4.1359030627651384e-25,1.0587911840678754e-22,1.9852334701272664e-23,8.271806125530277e-25,8.271806125530277e-25,1.6543612251060553e-24,3.413748728727681e-26,0.0,0.0,3.308722450212111e-24,0.0,1.6543612251060553e-24,1.6543612251060553e-24,0.0,6.617444900424222e-24,3.308722450212111e-24,0.0,1.6543612251060553e-24,8.271806125530277e-25,3.308722450212111e-24,0.0,2.0679515313825692e-25,8.271806125530277e-25,8.271806125530277e-25,0.0,3.308722450212111e-24,1.6543612251060553e-24,0.0,1.6543612251060553e-24,6.617444900424222e-24,0.0,0.0,0.0,0.0,2.0679515313825692e-25,2.0679515313825692e-25,1.0339757656912846e-25,0.0,0.0,0.0,0.0,3.308722450212111e-24,8.271806125530277e-25,0.0,0.0,3.308722450212111e-24
