,Y0Z4,Y4Z0,Y5Z4,Y4Z5,Y3Z5,Y5Z3,Y0Z2,Y2Z0,Y5Z2,Y2Z5,Y1Z4,Y4Z1,Y2Z4,Y4Z2,Y1Z0,Y0Z1,Y3Z2,Y2Z3,Y1Z2,Y2Z1,Y3Z4,Y4Z3,Y0Z5,Y5Z0,Y3Z0,Y0Z3,Y1Z5,Y5Z1,standard_x,Y3Z1,Y1Z3,X2X4,Y2Y4,X0X5,X3X4,X2X5,X1X5,Y0Y5,X0X3,X4X5,X1X4,X0X2,X0X4,X1X2,X4,X2X3,Y3Y4,Y2Y5,X1X3,Y1Y5,Y0Y2,Y0Y4,X0X1,Y1Y4,X2,Y0Y1,Y1Y2,Y0Y3,Y4Y5,Y2Y3,X5,X3X5,X0,Y1Y3,Y3Y5,X1,X3,Y4,Y2,Y0,X4Y0,X3Y4,standard_y,X3Y1,X1Y2,X5Y4,X5Y2,X5Y0,X4Y2,X2Y1,X2Y0,Y3,X1Y5,X5Y3,X5Y1,X4Y5,X4Y1,X3Y5,X2Y5,X1Y0,X0Y3,X1Y3,Y5,X0Y1,X4Y3,X2Y3,X5Z1,X4Z5,X4Z1,X4Z0,X2Z0,X5Z0,X2Z3,X2Z1,X0Z5,X0Z4,X3Z0,X1Z5,X4Z3,X2Z5,X2Z4,X1Z2,X0Z2,X5Z4,X5Z3,X3Z5,X5Z2,X3Z4,X3Z2,X0Z3,Y1,X4Z2,X3Z1,X3Y2,X3Y0,X2Y4,X1Z4,X1Z3,X1Z0,X1Y4,X0Z1,X0Y5,X0Y4,X0Y2
0,0.9980406718907626,0.9978930391288136,0.9876537694060471,0.9875213740357862,0.8656443939012408,0.8655291630070809,0.83957173059923,0.8395105449619115,0.7657151219269613,0.7656699416992405,0.7576028407852303,0.7574092658584121,0.7241867891397258,0.7241324364750086,0.7122121302939767,0.7121354958156082,0.7064425404738801,0.7063068232820692,0.6707596414092465,0.6706385886815877,0.4412880155724572,0.4411701227341603,0.19402982597161017,0.19402713385090764,0.18255181491195477,0.18253004618260535,0.15126513318929052,0.15124675806848537,0.13732458064914527,0.09176624099553732,0.09176517235797876,0.04980805223109863,0.048285532312313806,0.045763290093060294,0.043609274719148536,0.03964486875436668,0.038890426010958726,0.03789282404150822,0.03698169048223579,0.036863655245106375,0.03680193132751915,0.03634968710461698,0.03552664095364043,0.03428166880640479,0.03265891648276588,0.032523504056688635,0.032368908544468084,0.03182846863035127,0.030309688204639616,0.029594220924610767,0.02956725314481922,0.028401998023608276,0.02827888085092089,0.027734586938874026,0.027657511883478918,0.02731417568919907,0.026550964296659728,0.025340871558055457,0.024901025646210197,0.023950024054291124,0.023725396232370435,0.02358670622745457,0.022800755615800035,0.02138534259823218,0.02052776015928956,0.015629076172336324,0.014852924262393673,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,9.020562075079397e-17,8.326672684688674e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,3.469446951953614e-17,3.469446951953614e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.0816681711721685e-17,1.3877787807814457e-17,1.3877787807814457e-17,6.938893903907228e-18,6.938893903907228e-18,3.469446951953614e-18,3.469446951953614e-18,3.469446951953614e-18,3.469446951953614e-18,2.6020852139652106e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.3010426069826053e-18,1.0842021724855044e-18,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,4.336808689942018e-19,4.336808689942018e-19,3.2526065174565133e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.002899139500992309,0.002947576415027896,0.7935203444414516,0.0028946430004018016,0.8656074390137474,0.8654709272088115,0.002450188167076159,0.11535554463650963,0.7656578355204389,0.7657429387946418,0.04538427928150627,0.0022546817024904743,0.11534144827748036,0.0021667715390168993,0.045370094760311536,0.002084832819831608,0.706403871297776,0.7063709702455403,0.6708588847771977,0.6707002272191848,0.25870524886071933,0.001304385651583221,0.0005722763676408865,0.7935037500811742,0.2586945996041755,0.0005383954146368756,0.1512841768481194,0.15123158710448753,0.07694599226271204,0.09175947368391058,0.09177690550461007,0.005676376202444001,0.00549161188706742,0.005511296989556547,0.005361306258200723,0.029275331195981868,0.030337099875055624,0.004733297359269801,0.005295349716135355,0.005137398960644917,0.005423476110429336,0.004957297382605396,0.009090870609767756,0.013800566765761208,0.005511235913655783,0.022987134236553054,0.0026558231775596435,0.016815977866023325,0.02225071317772504,0.016842848656817087,0.005290929503320229,0.009108453972479048,0.0052881638376123495,0.004633549452638064,0.018864079951479325,0.004741194927546925,0.004215561614184124,0.0032881373464812534,0.0029276454194907655,0.017580265721833445,0.024873236337550772,0.02282618626286856,0.005237151081374659,0.015646864357228625,0.019196631029111344,0.006030767770660233,0.016429521207991266,2.168404344971009e-19,1.1102230246251565e-16,0.0,1.3877787807814457e-17,0.0,2.0101108277881252e-16,1.734723475976807e-18,2.0816681711721685e-17,2.168404344971009e-19,5.551115123125783e-17,2.168404344971009e-19,2.168404344971009e-19,3.469446951953614e-18,0.0,9.020562075079397e-17,2.7755575615628914e-17,6.938893903907228e-18,8.673617379884035e-18,1.0842021724855044e-19,2.168404344971009e-19,5.551115123125783e-17,5.551115123125783e-17,1.3552527156068805e-20,8.131516293641283e-20,4.163336342344337e-17,0.0,4.743384504624082e-20,2.710505431213761e-20,1.3877787807814457e-17,1.734723475976807e-18,1.0842021724855044e-19,0.0,4.336808689942018e-19,1.734723475976807e-18,0.0,0.0,0.0,1.6263032587282567e-19,2.168404344971009e-19,8.673617379884035e-19,0.0,2.168404344971009e-19,0.0,8.673617379884035e-19,5.421010862427522e-20,0.0,1.734723475976807e-18,0.0,2.168404344971009e-19,4.336808689942018e-19,0.0,1.1926223897340549e-18,1.6263032587282567e-19,0.0,2.168404344971009e-19,1.734723475976807e-18,1.1102230246251565e-16,0.0,0.0,2.168404344971009e-19,2.710505431213761e-20,4.336808689942018e-19,3.2526065174565133e-19,4.336808689942018e-19,5.421010862427522e-20,6.938893903907228e-18,2.168404344971009e-19
2,0.0003803346415032458,0.0003745555037262974,9.791255862110689e-05,0.00020039955756564852,4.998755755558583e-05,0.00010966932164287928,0.0003145331636118245,0.11533691334076526,0.00010834462410827246,0.059355229048883754,0.04538506106098468,0.00027719930493409805,0.11533594271985897,0.00026175584768581154,0.045383856411316315,0.0002637171214669884,5.395945313218438e-05,0.05935134486439332,0.6708572670336483,0.6708500139622491,2.991027744962651e-05,0.00020014383174974323,1.214994267736374e-06,9.799235785098954e-05,3.0037862185876978e-05,1.7819396175219388e-06,0.059504759301076904,2.515902845075066e-05,0.02727042386785143,1.0357232638933929e-05,0.05949669408743753,0.002002441423540755,0.0018474343129277109,0.0001828385605265076,0.00018289888856224635,0.005576672657815194,0.005711699796319415,0.00028935271801395124,0.00010005678323797042,0.00010009143360442438,0.0018920309961459264,0.001802319599115375,0.004685163120356283,0.00042979983475131584,0.0019179955319063057,0.00511549980935941,0.0002903259492872754,0.004644598577997854,0.0049799548478788765,0.0024008782663240196,0.0017480650704318958,0.0046842956503958255,0.0019128082495476497,0.0017026340958293678,0.006478359502317615,0.0017420551227586788,9.2972724656604e-05,0.00028964955526611586,0.0002897764002142198,0.004836221581162519,0.005732721870441961,0.004801664001907334,0.0018830551449959335,0.0025931744179430146,0.004801566517035653,0.006297993831617936,0.004960297986571683,2.710505431213761e-20,5.551115123125783e-17,0.0,1.3877787807814457e-17,8.470329472543003e-22,5.721029932344995e-17,3.3881317890172014e-21,3.469446951953614e-18,8.470329472543003e-22,0.0,0.0,0.0,1.734723475976807e-18,0.0,1.6940658945086007e-21,6.776263578034403e-21,0.0,3.3881317890172014e-21,2.541098841762901e-21,6.776263578034403e-21,2.7755575615628914e-17,0.0,1.730461841460934e-21,0.0,3.3881317890172014e-21,6.776263578034403e-21,1.7403880088115702e-21,1.6940658945086007e-21,0.0,4.336808689942018e-19,5.421010862427522e-20,0.0,0.0,8.673617379884035e-19,4.336808689942018e-19,0.0,8.673617379884035e-19,0.0,0.0,4.336808689942018e-19,8.809142651444724e-20,0.0,4.336808689942018e-19,0.0,1.6263032587282567e-19,0.0,0.0,1.0842021724855044e-19,0.0,1.0842021724855044e-19,0.0,1.0842021724855044e-19,2.710505431213761e-20,1.734723475976807e-18,0.0,4.336808689942018e-19,6.776263578034403e-21,2.541098841762901e-21,2.710505431213761e-20,4.336808689942018e-19,4.743384504624082e-20,4.336808689942018e-19,4.0657581468206416e-20,0.0,1.6940658945086007e-21,6.938893903907228e-18,0.0
3,0.00020341877913592654,0.00020434592510207934,6.808008741704334e-05,0.00011649716702055572,5.9532046882298084e-05,7.675658603283795e-05,3.66000494726486e-05,0.00017039619677430124,6.883435099261614e-05,9.043306605086677e-05,6.931352058075677e-05,5.810087133277807e-06,0.00017054212670094467,4.4380814506154314e-06,6.886492883103312e-05,3.7733451423346416e-05,5.610204850326464e-05,9.054565884720597e-05,0.0010238078162531287,0.00102267460843815,2.9162638410963257e-05,0.00011642739239163641,4.117808247803512e-06,6.804124542856179e-05,2.9102966915773787e-05,3.94800938102414e-06,8.896935607906518e-05,6.921974422657519e-05,0.0013697824748423206,5.652492547288304e-05,8.878090603823633e-05,0.0006515012333693015,0.0006805284489105588,0.00012296968339312034,0.00012298029540377476,0.0001326885466988059,0.0001327533941696479,0.00019532086618222487,6.693973322719192e-05,6.694853288755844e-05,0.000586012017509448,0.0005859994726463147,0.004358043926800372,0.0004238869070102804,0.0006128768803759391,0.00013238014758868262,0.0001954820916417842,0.00023413306586494965,0.0001322671300367722,0.00023242572724988076,0.0006806997920367588,0.004358078308931067,0.0006514826665428386,0.0006803086473453474,0.002173432140406711,0.0006802568293894245,0.000423855238748964,0.00019535421427526118,0.00019537148172460444,0.00023432029687639255,0.0023618862271869235,0.003934416086966207,0.0006313414798441554,0.00023264538432506284,0.003934449454628411,0.0021421828559475796,0.002079292883789593,0.0,1.0842021724855044e-19,1.0164395367051604e-20,0.0,0.0,1.3891340334970526e-19,2.117582368135751e-22,6.938893903907228e-18,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,6.352747104407253e-22,0.0,4.235164736271502e-22,0.0,0.0,2.7755575615628914e-17,0.0,2.8175839615087505e-22,1.0587911840678754e-22,6.352747104407253e-22,0.0,2.7936732719271396e-22,2.117582368135751e-22,0.0,2.168404344971009e-19,5.421010862427522e-20,0.0,0.0,0.0,0.0,2.710505431213761e-20,0.0,6.776263578034403e-21,0.0,0.0,1.3552527156068805e-20,2.710505431213761e-20,5.421010862427522e-20,1.6263032587282567e-19,2.795208725939191e-20,0.0,0.0,0.0,2.168404344971009e-19,0.0,5.421010862427522e-20,0.0,0.0,2.0328790734103208e-20,5.421010862427522e-20,4.336808689942018e-19,8.470329472543003e-22,2.117582368135751e-22,6.776263578034403e-21,2.168404344971009e-19,1.9905274260476058e-20,0.0,3.3881317890172014e-21,0.0,2.117582368135751e-22,2.7755575615628914e-17,0.0
4,0.008919609300358362,0.04991781351455618,0.0024009580326261317,0.04628672437064525,0.007313775689557919,0.0030137500598691695,0.007684939605190953,0.0025909915478264404,0.003952778285560704,0.002953088703549461,0.002059007321717857,0.0047771694751655245,0.0036017955795862038,0.004533629248278645,0.0012714555945207888,0.007957267125977963,0.007209157929808081,0.0029530620228545596,0.007207377436185953,0.00814364669052298,0.005458928425517429,0.046305057089711846,0.0006666664125939284,0.002038914387930034,0.005548959980419897,0.0006254461601303109,5.297808264869263e-05,0.0039560511496483566,0.02585915429716226,0.007195248531032908,5.376388605273571e-05,0.008074301587771254,0.0016878060791651651,0.005182514834933009,0.0032732016955407768,0.0009039817584118618,0.0007298123934874991,0.005243377833992841,0.0028467012739315256,0.0034384569558983304,0.014169694833780177,0.01717203058427315,0.00025271471047923276,0.001190628426153124,0.027141039927957765,0.00035606795123126656,0.00359803238021824,0.0004948351720740478,0.0003722588479361679,0.00041552810357518415,0.020151211834712773,8.180629370039097e-07,0.016680597979745845,0.006581500092480541,0.0027756979905299503,0.017479187499225023,0.0008749138765992328,0.004463883096669103,0.002128493243343111,0.0004396720675304272,0.006469558673254427,0.001170755059068508,0.0027594205700312083,0.0001781843202926443,0.0012066110695555118,0.004965697875475492,0.0002382525874821751,1.734723475976807e-18,0.0,1.734723475976807e-18,0.0,5.421010862427522e-20,4.87890977618477e-19,1.3552527156068805e-20,6.938893903907228e-18,0.0,1.3552527156068805e-20,2.710505431213761e-20,1.734723475976807e-18,3.469446951953614e-17,1.734723475976807e-18,4.336808689942018e-19,0.0,1.3877787807814457e-17,0.0,2.710505431213761e-20,0.0,2.7755575615628914e-17,0.0,6.289749028955214e-19,0.0,0.0,0.0,2.3024076042045994e-19,5.421010862427522e-20,0.0,0.0,1.734723475976807e-18,0.0,1.734723475976807e-18,0.0,0.0,0.0,0.0,1.734723475976807e-18,0.0,0.0,4.336808689942018e-19,1.734723475976807e-18,0.0,1.0842021724855044e-19,2.168404344971009e-19,2.168404344971009e-19,8.673617379884035e-19,0.0,2.168404344971009e-19,0.0,4.336808689942018e-19,5.421010862427522e-19,3.469446951953614e-18,5.421010862427522e-20,0.0,0.0,0.0,6.776263578034403e-21,1.734723475976807e-18,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,2.6020852139652106e-18,0.0,0.0,1.3877787807814457e-17,3.469446951953614e-18
5,0.0026156357135690067,0.0001290783076452474,0.003656362087590205,0.0001358031503855176,0.0006394494406952622,0.003587852556974587,0.0056049768737189785,0.05001210919937033,0.004005783134996105,0.0480038556184624,0.04329457182398329,0.001975869316066011,0.05021775102406535,0.0011135179208707198,0.04348819574541286,0.006308359416302698,0.0006286879802651316,0.04800371949499524,0.008967427910950435,0.01826244467501268,0.0009922245478316328,0.00014880975899463582,0.0028061881877286202,0.003617253388081981,0.0009851919519376115,0.0028085629512986177,0.04643224627736117,0.003975717412015904,0.08080768671459874,0.0006243345453868913,0.04643229802074593,0.007537717186255424,0.005285940941253556,0.002353264768855769,0.001727150117229831,0.00016748331346779264,0.0002194547535524455,0.0020792415527348205,0.0010705577060816603,0.0016269671551468934,0.008757159789931936,0.01251753404958901,0.00024544911751327116,0.009820445080327356,0.00017628763060155883,0.00020868770714090517,0.002114531404273703,7.889628457763195e-05,0.00025762714706887115,0.00023364248449746883,0.01625343018947307,0.0002388430082808012,0.012625049391105628,0.006370967492172407,0.03954923671565341,0.014522657631551071,0.009041393525980709,0.001303372320355808,0.0015287166427641467,9.848781806056861e-05,0.003444905628321545,0.005271198311527064,0.0025515468448167114,0.00023203872250910441,0.005273869312183457,0.04314008445261282,0.0008119880395611018,0.0,3.469446951953614e-18,0.0,0.0,0.0,3.469446951953614e-18,2.710505431213761e-20,6.938893903907228e-18,2.168404344971009e-19,1.3552527156068805e-20,4.336808689942018e-19,1.3010426069826053e-18,6.938893903907228e-18,0.0,0.0,0.0,6.938893903907228e-18,2.710505431213761e-20,2.168404344971009e-19,4.336808689942018e-19,0.0,0.0,3.8820578763848652e-19,4.336808689942018e-19,2.0328790734103208e-20,0.0,3.1818825750832294e-19,0.0,2.710505431213761e-20,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,3.469446951953614e-18,6.505213034913027e-19,3.469446951953614e-18,0.0,0.0,0.0,0.0,3.469446951953614e-18,0.0,3.469446951953614e-18,0.0,2.168404344971009e-19,0.0,0.0,0.0,1.6263032587282567e-19,0.0,1.0842021724855044e-19,1.0842021724855044e-19,8.673617379884035e-19,0.0,1.0842021724855044e-19,0.0,0.0,4.336808689942018e-19,4.336808689942018e-19,3.469446951953614e-18,0.0,1.734723475976807e-18,1.3010426069826053e-18,0.0,0.0,0.0,0.0
6,0.000926040481404453,0.0007250723183893453,0.0071652497151570155,0.00022665665771103466,0.0034822854495177038,0.007625369270545563,0.00657411508815516,0.0037482709377897484,0.0018443074656734513,0.004466750913496227,0.0069272687725359765,0.0007179349201756648,0.0037893250779351107,0.00013326257092784622,0.007251011877662577,0.006792401255452396,0.0038097926370130224,0.00446779393007289,0.015102619658802902,0.017527010626393558,0.0029463095442255702,0.00024861186701944564,0.0007483160695319435,0.007159782651294366,0.0029442579572829235,0.0007540992149961688,0.008685473137709907,0.0018347066732759402,0.0009403938266502668,0.003874545718615829,0.008681230577899029,0.0007044115318094806,5.720169549625455e-05,0.000272786955454823,0.00027543755318044417,0.0006484312134713565,0.00024109355781399698,0.00021071739413243561,0.0002941063154844591,0.00022380469206066423,0.0017539992968775445,0.01165588255328787,0.0017724882479061474,0.0016289927471644305,0.006294747659119049,0.0006854753897794291,0.00020033424350062852,0.0007856276870333907,0.000517044698968593,0.0005745212436548722,0.014562439993604126,0.001826674922691896,0.01275763487264285,0.0012548557004924453,0.042256881440319145,0.014274675253405866,0.00141370062473481,1.7088382318092976e-06,0.00021114301639773127,0.0005991601881333648,0.03883211297897178,0.001090268423545349,0.02727772814283924,0.0011341852823250243,0.0010840392966278752,0.041990954026286,0.012783640512325344,1.6263032587282567e-19,0.0,2.6020852139652106e-18,2.0816681711721685e-17,8.673617379884035e-19,1.100465205072787e-17,4.0657581468206416e-20,3.469446951953614e-17,4.336808689942018e-19,2.168404344971009e-19,4.336808689942018e-19,4.336808689942018e-19,6.938893903907228e-18,1.734723475976807e-18,4.336808689942018e-19,0.0,1.3877787807814457e-17,1.6263032587282567e-19,1.0842021724855044e-18,5.421010862427522e-20,6.938893903907228e-18,5.421010862427522e-20,2.4202444455464535e-18,1.0842021724855044e-19,1.3552527156068805e-19,6.505213034913027e-19,2.271610015638025e-18,1.734723475976807e-18,2.168404344971009e-19,3.469446951953614e-18,3.469446951953614e-18,1.3010426069826053e-18,3.0357660829594124e-18,1.734723475976807e-18,0.0,6.071532165918825e-18,6.938893903907228e-18,3.469446951953614e-18,3.469446951953614e-18,2.6020852139652106e-18,5.204170427930421e-18,3.0357660829594124e-18,3.469446951953614e-18,8.673617379884035e-18,5.963111948670274e-19,1.734723475976807e-18,0.0,1.734723475976807e-18,0.0,3.469446951953614e-18,0.0,2.6020852139652106e-18,1.734723475976807e-18,8.456776945386935e-18,1.3010426069826053e-18,2.6020852139652106e-18,2.439454888092385e-19,2.168404344971009e-19,0.0,3.469446951953614e-18,6.938893903907228e-18,1.0408340855860843e-17,1.0842021724855044e-19,0.0,0.0,2.7755575615628914e-17,2.6020852139652106e-18
7,0.0006743044401823768,0.0011110487339595775,0.0019450005995938142,0.0005765986594365444,0.001233228699123626,0.0019649938825103148,0.004215854053928884,0.00011903945799896609,0.0013231629087962795,0.00021135461171628513,0.0009516678694261194,4.2639169431458145e-05,8.20049085468425e-05,0.0013909523732048333,0.0008659222196573502,0.004668582359452502,0.0012212576655231495,0.00020999516717052605,0.003530285928502726,0.00017341014745190933,0.001352185343775596,0.0005698385292445333,7.027331286999536e-05,0.002007765559867527,0.0013327831780534974,6.11899234798315e-05,0.00046028752092104424,0.0012997997717839288,0.0021559278495846715,0.001261647650472142,0.0004605240798787629,0.0021108972394191065,0.00011152545697497659,0.00041070854265374163,0.00024517158998003767,0.0007214803512484472,0.0006910840469232872,0.0002839838977227935,0.0013375451804839974,0.0022555619134504855,0.0016483201147949734,0.012620368921859696,0.004055503465278596,0.010215642809283821,0.002019787917514709,0.00045065508056219765,9.96885229230368e-05,0.0007396522888048055,0.0005435117820254447,0.0007521405629367362,0.009294408893889656,0.00408151246723459,0.013578526933689106,0.000471191910737038,6.737096118980735e-06,0.01206456864519221,0.010453590336335885,0.0017608990561636822,0.0018396287208947777,0.0006330003601417509,0.004159319712997038,0.0020211123980592525,0.0036540971188162605,0.0005471197527194853,0.002030488331089722,0.0004171098563662321,0.0007794554223580664,0.0,6.911788849595091e-19,8.673617379884035e-19,0.0,5.421010862427522e-19,3.5101045334218206e-18,5.421010862427522e-20,2.0816681711721685e-17,8.673617379884035e-19,3.2526065174565133e-19,0.0,8.673617379884035e-19,4.163336342344337e-17,0.0,2.168404344971009e-19,2.710505431213761e-20,3.469446951953614e-18,1.6263032587282567e-19,2.168404344971009e-19,1.3010426069826053e-18,0.0,2.168404344971009e-19,6.6366024034109495e-18,0.0,8.131516293641283e-20,8.673617379884035e-19,6.293686408670966e-18,2.168404344971009e-19,2.710505431213761e-20,1.3010426069826053e-18,6.505213034913027e-19,0.0,4.336808689942018e-19,9.378348791999613e-18,4.336808689942018e-19,9.161508357502512e-18,2.4665599424045226e-18,0.0,8.673617379884035e-19,5.421010862427522e-20,4.138941793463413e-17,0.0,9.161508357502512e-18,9.324138683375338e-18,1.7464125306489164e-17,0.0,8.673617379884035e-19,0.0,5.421010862427522e-20,8.673617379884035e-19,0.0,5.421010862427522e-20,1.734723475976807e-18,4.4181238528784306e-18,2.168404344971009e-19,5.421010862427522e-20,2.710505431213761e-20,2.168404344971009e-19,8.673617379884035e-19,4.141652298894627e-17,4.137586540747806e-17,4.138941793463413e-17,1.3010426069826053e-18,4.336808689942018e-19,1.0842021724855044e-19,6.938893903907228e-18,1.734723475976807e-18
8,0.001199534883055158,0.004480038799950927,0.0019952107563763867,0.004715147023341188,0.003296613694306347,0.0019557798115544082,0.014747387738773435,0.001568363913089245,0.003388414669779651,0.0015236882482330498,0.0004906568014001899,0.0017804072530724752,0.001597918347448503,0.0025912663685592253,0.000582231406137054,0.015328521967233784,0.0032598947489017767,0.0015287288960584501,0.003140543441621263,0.00019307816642903755,0.0032036081105864807,0.004743264010557531,0.0004714202886184815,0.0017372751868984736,0.0031173382092459963,0.00045403544507249046,0.0018663835330936433,0.0033912893092879004,0.0020463203800133055,0.003292922551405797,0.0018665585799863588,0.014629219732009743,0.018524671991912524,0.0023562422357214056,0.0024046159097197545,0.00018189755787113203,0.00020021199866177597,0.0026026206686367483,0.0035519162352894472,0.005251845072598882,0.013126255265820416,0.00031532444983124806,0.006414484963281907,0.018040994035468244,0.00287636291523833,0.0007280486169016262,0.002095974446404944,0.0005814030439793334,0.0008959868646568347,0.000662905261433727,0.0016170033794153651,0.006648647208880756,2.0196652187200344e-05,0.017304648600233712,5.3464654068476126e-05,0.00027084173118262336,0.01788520552702367,0.004226073312233802,0.004523205355424364,0.001155237181018622,0.004468703786777703,0.0009025424651639441,0.005230796967889244,0.0011534528634082205,0.0009485281775055653,0.000379236014175253,0.00039372071422026,1.1926223897340549e-18,8.51098705401121e-18,8.673617379884035e-19,0.0,1.734723475976807e-18,5.908901840045999e-18,2.168404344971009e-19,6.938893903907228e-18,4.336808689942018e-19,1.6263032587282567e-19,0.0,8.673617379884035e-19,0.0,4.119968255444917e-18,4.336808689942018e-19,1.8973538018496328e-19,0.0,1.0842021724855044e-19,7.589415207398531e-19,8.673617379884035e-19,3.469446951953614e-18,1.0842021724855044e-19,5.663407869130061e-19,4.336808689942018e-19,2.439454888092385e-19,0.0,3.9881355181386655e-19,8.673617379884035e-19,1.0842021724855044e-19,0.0,1.734723475976807e-18,1.951563910473908e-18,1.8431436932253575e-18,2.030168567979107e-17,0.0,2.0220370516854658e-17,2.3459424507155102e-17,0.0,0.0,5.014435047745458e-19,5.888573049311896e-18,1.3010426069826053e-18,2.0057740190981832e-17,2.0274580625478933e-17,1.0692943926138287e-17,3.0357660829594124e-18,0.0,1.3010426069826053e-18,5.421010862427522e-19,8.673617379884035e-19,5.55653613398821e-19,5.149960319306146e-19,0.0,4.228388472693467e-18,3.0357660829594124e-18,4.87890977618477e-19,0.0,8.673617379884035e-19,0.0,5.854691731421724e-18,5.888573049311896e-18,6.044427111606687e-18,1.734723475976807e-18,3.0357660829594124e-18,0.0,3.469446951953614e-18,5.7462715141731735e-18
9,0.001749772932626125,0.008215006210865464,0.0015963808055251042,0.008528322026757379,0.0039382757403058355,0.001540088590400243,0.016457927915654952,0.0026065206873174098,0.0035635295825885934,0.002512731549920599,0.0012596555647972543,0.0019742315281832262,0.0026214466154734313,0.0028345100597934134,0.0014035153963723444,0.016815036991025826,0.0038881931050919576,0.0025192571082236857,0.004148830925096911,0.0015342517985879904,0.003869429453441637,0.008564039248213908,0.0010314545421344816,0.001266463464479194,0.0037475931032030286,0.0010086613283882525,0.0025898290945328946,0.003564117936001252,0.0008180916631172399,0.003926792910859227,0.0025890414717664833,0.0008855509545817662,0.00031271963898545324,0.002689464071681839,0.002726014115435377,0.00014771273543004158,0.00030878182823122405,0.0029691891778375256,0.004060258391156224,0.0059714180532933845,0.0009270999863892518,0.0004105173530902326,0.0065250615514488765,0.018050132116224995,0.004007910428129976,0.0008446089272805796,0.002380205985315544,0.0007415650070303678,0.0010537338989517735,0.0008710233786233711,0.0012015441103816094,0.00648843454827255,0.00023838424929892247,0.001519852789073448,6.393777992842394e-05,0.0005817893284667191,0.01803126583350499,0.0048047981857518695,0.00515790531441082,0.0013425503685112513,0.004382120504684455,0.0009449441900411548,0.0071435662870062595,0.0013954799621062413,0.0010053216460754388,0.00022246079226604743,0.0007147715548854029,2.168404344971009e-19,6.613633252161577e-18,3.469446951953614e-18,0.0,1.734723475976807e-18,3.5236570605778894e-18,1.8973538018496328e-19,6.938893903907228e-18,4.336808689942018e-19,2.710505431213761e-19,0.0,0.0,2.7755575615628914e-17,1.0842021724855044e-18,4.336808689942018e-19,5.421010862427522e-19,3.469446951953614e-18,5.421010862427522e-19,0.0,2.168404344971009e-19,6.938893903907228e-18,1.0842021724855044e-19,1.1680385819289789e-18,4.336808689942018e-19,2.710505431213761e-19,1.3010426069826053e-18,2.0201735792015063e-18,1.734723475976807e-18,0.0,8.673617379884035e-19,6.505213034913027e-19,1.734723475976807e-18,4.336808689942018e-19,7.115076756936123e-20,0.0,4.336808689942018e-19,3.266159044612582e-18,3.469446951953614e-18,5.204170427930421e-18,4.743384504624082e-19,1.7279472123987727e-18,2.168404344971009e-19,4.336808689942018e-19,1.4230153513872246e-19,1.3931997916438732e-17,2.6020852139652106e-18,0.0,4.336808689942018e-19,4.87890977618477e-19,0.0,4.607859233063394e-19,4.87890977618477e-19,1.734723475976807e-18,1.5720931501039814e-18,4.336808689942018e-19,4.87890977618477e-19,1.6263032587282567e-19,4.336808689942018e-19,8.673617379884035e-19,1.5449880957918438e-18,1.7211709488207383e-18,1.4772254600114998e-18,4.336808689942018e-19,3.0357660829594124e-18,0.0,0.0,1.951563910473908e-18
