,Y3Z5,Y5Z3,Y5Z2,Y2Z5,Y4Z0,Y0Z4,Y0Z1,Y1Z0,Y3Z2,Y2Z3,Y4Z1,Y1Z4,Y1Z3,Y3Z1,Y4Z2,Y2Z4,Y1Z2,Y2Z1,Y0Z2,Y2Z0,Y0Z3,Y3Z0,Y4Z5,Y5Z4,Y1Z5,Y5Z1,Y0Z5,Y5Z0,standard_x,X1X5,X0X5,X0X3,X3X4,X0X2,X4X5,Y4Z3,Y3Z4,X1X2,X1X3,X2X3,X2X4,Y2Y3,Y1Y5,X1X4,Y1Y2,Y0Y2,Y3Y4,X2X5,Y1Y4,X0X1,X2,X5,X3,Y0Y1,Y2Y5,X1,Y0Y3,X3X5,Y0Y5,X0,X0X4,Y2Y4,Y0Y4,X4,Y3Y5,Y1Y3,Y4Y5,standard_y,Y2,X4Y1,Y3,Y1,Y0,X5Y4,X5Y1,X3Y4,X0Y4,X0Y2,X1Y5,X4Y5,X4Y2,X3Y2,X2Y1,X1Y4,X1Y2,Y5,X3Y5,X2Y5,X0Y5,X1Y3,X5Z1,X2Z1,X1Z0,X3Z0,X5Z0,X4Z2,X4Z1,X4Z0,X3Z5,X4Z5,X2Z0,X1Z5,X0Z5,X5Z3,X5Z2,X0Z3,X3Z4,X5Z4,X4Z3,Y4,X5Y3,X5Y2,X5Y0,X4Y3,X4Y0,X3Z2,X3Z1,X3Y1,X3Y0,X2Z5,X2Z4,X2Z3,X2Y4,X2Y3,X2Y0,X1Z4,X1Z3,X1Z2,X1Y0,X0Z4,X0Z2,X0Z1,X0Y3,X0Y1
0,0.957021876834672,0.9570188587346697,0.8509628458562513,0.8509627264097042,0.8224472331006951,0.8224273807754181,0.7989875045344028,0.7989780306820928,0.6305163897448033,0.6305143127746042,0.6112338120832455,0.6112118103463556,0.5577805867385026,0.5577711916958652,0.5005323346586477,0.5005042383804225,0.4761353184178276,0.4761257301343239,0.3258366475950025,0.32582622238630976,0.2404410687474487,0.24043416779171295,0.17264587344837723,0.1726362064911388,0.14543748311594665,0.14543457472346255,0.11503693129217403,0.11503326679465117,0.09489356397526785,0.03233389369833756,0.03170292391888471,0.03060118912231031,0.030132073464887832,0.029852672073674497,0.029763238011638063,0.028345585854947435,0.028344088089643893,0.028231713984948767,0.02632475623458952,0.025937024464769767,0.025357422009086784,0.023454548514564744,0.022731184813477502,0.02155361855103029,0.020837727649356097,0.020834017537514123,0.02039243964792515,0.019615557087668784,0.018730626343843343,0.017866214501363376,0.017056413443956385,0.01704708900237962,0.016836882098178095,0.016177398498294086,0.0159353713708255,0.015714231591176596,0.015692271147836036,0.0155611008638336,0.015313321056324995,0.014923928378597164,0.014707209147618533,0.014478319841134853,0.01356610282128707,0.013315019460980005,0.013008494052281924,0.012979091592405931,0.012732948700866192,2.3592239273284576e-16,8.326672684688674e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,3.122502256758253e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,6.938893903907228e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.3010426069826053e-18,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,1.6263032587282567e-19,5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0016185170851079906,0.0016219284451351955,0.001439749814083667,0.2204568461365561,0.8224688035970182,0.8224567076976409,0.7990166902361133,0.7990163382045341,0.0010598287928089496,0.22045368549886823,0.6112533516348957,0.6112440926471971,0.41235184375310274,0.0009365928438961578,0.5005495044897434,0.5005925058289973,0.47616210961841693,0.4762102293258059,0.32585191976619043,0.32588470608891573,0.12540699960446902,0.00040251817972930076,0.14430603787223104,0.000292053970264161,0.412349964006519,0.00023760141695810863,0.12540556408467066,0.0001910696369958972,0.04005996254001834,0.001837471589676833,0.0016375348070992559,0.001693383456792246,0.0017267351513546158,0.01661465325373505,0.0016004981408914453,0.14430476473924803,4.741955325811956e-05,0.01439087246564498,0.0014877280538507028,0.0018537555293510117,0.012941176119465726,0.0018037295876331275,0.00160472118715251,0.018087161342752504,0.008702339015446564,0.01379877122972227,0.001073463390502963,0.0014514466475979444,0.0149917279092593,0.01439001276592072,0.005556306495531689,0.0015851760323778363,0.0017025309524458456,0.01295219820496744,0.0015826485702180575,0.012919864342429368,0.0010340612582087328,0.0024166180473074554,0.0011522645124081607,0.012972226768483395,0.012684980540756568,0.010548156295930394,0.011380185824784148,0.01189927191839757,0.0024141564170694005,0.0011968106893879907,0.0009228433773533712,1.3885919324108098e-16,2.7755575615628914e-17,2.7755575615628914e-17,5.421010862427522e-20,0.0,0.0,1.0842021724855044e-19,1.6263032587282567e-19,0.0,0.0,5.551115123125783e-17,2.0328790734103208e-20,0.0,0.0,0.0,5.551115123125783e-17,5.551115123125783e-17,2.7755575615628914e-17,2.710505431213761e-20,0.0,4.0657581468206416e-20,1.0842021724855044e-19,1.3552527156068805e-20,1.0842021724855044e-19,0.0,1.734723475976807e-18,1.6263032587282567e-19,5.421010862427522e-20,4.336808689942018e-19,8.673617379884035e-19,8.673617379884035e-19,2.168404344971009e-19,1.0842021724855044e-19,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,1.0164395367051604e-20,1.3552527156068805e-20,1.0842021724855044e-19,1.6653345369377348e-16,5.551115123125783e-17,1.0842021724855044e-19,1.0842021724855044e-19,2.168404344971009e-19,0.0,5.421010862427522e-20,1.0842021724855044e-19,1.6263032587282567e-19,1.0842021724855044e-19,2.168404344971009e-19,8.673617379884035e-19,1.0842021724855044e-19,0.0,0.0,1.1102230246251565e-16,1.3010426069826053e-18,1.0842021724855044e-18,4.336808689942018e-19,6.347463074654264e-18,0.0,4.336808689942018e-19,0.0,0.0,7.86627917586493e-18
2,0.00027340924534081283,0.00027535718973759174,0.0002423444632615015,0.220452561231587,0.005202651349019823,0.005217164475007185,0.005070794330483559,0.1877647304979338,0.00017453449437717413,0.2204520925120814,0.003878726012762385,0.18773094987314892,0.41238432467190367,0.00015357227052424004,0.003180295530553135,0.1747170151461444,0.47619948481168484,0.476221257592125,0.0020910545011492135,0.1746942431098374,0.0007870421062394786,5.696652887453711e-05,0.000919283126503152,2.0609720217591124e-05,0.4123839682513808,3.367263795957399e-05,0.000787048144012934,2.055275820234058e-05,0.020474600598766286,0.0011944145612045776,2.341328112251727e-06,3.107076285091216e-06,1.927428304044393e-06,0.004458752766293364,2.7135349509849234e-06,0.0009192909790898375,5.690717797462908e-05,0.0037965938083988314,0.0009861902791120855,0.001238374538815121,0.003963573208901703,0.0011204808711917712,0.0009645544206826418,0.004583422148272209,0.003436020532021377,0.0036648704272460196,3.0688604538909467e-05,0.0009418838427424933,0.004274075969740254,0.0038218939250980917,0.003867358652545824,0.001036606326439319,0.0011421199296030784,0.003792021251660775,0.0009746672467888001,0.005957718396155722,3.064633101190629e-05,0.003639568098194863,3.0095918310044146e-05,0.004202223933135489,0.0017462975644349128,0.0032161794070516437,0.0017720198743810815,0.004268573360886854,0.0036392809899737635,0.0006939186224714316,3.1057396812871594e-05,2.7745411220261862e-17,5.551115123125783e-17,6.505213034913027e-19,1.3552527156068805e-20,2.7755575615628914e-17,0.0,4.235164736271502e-22,0.0,4.235164736271502e-22,2.7755575615628914e-17,0.0,5.082197683525802e-21,0.0,2.168404344971009e-19,6.776263578034403e-21,2.7755575615628914e-17,0.0,0.0,3.3881317890172014e-21,0.0,3.3881317890172014e-21,8.470329472543003e-22,1.3552527156068805e-20,1.0842021724855044e-19,4.336808689942018e-19,0.0,5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,0.0,0.0,1.0842021724855044e-19,4.336808689942018e-19,2.168404344971009e-19,2.0328790734103208e-19,5.421010862427522e-20,0.0,2.303929616531697e-19,2.168404344971009e-19,5.421010862427522e-20,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,2.710505431213761e-20,2.168404344971009e-19,1.6940658945086007e-21,0.0,0.0,3.2526065174565133e-19,0.0,8.673617379884035e-19,0.0,0.0,2.168404344971009e-19,4.336808689942018e-19,1.0842021724855044e-19,3.2429357421200027e-22,4.336808689942018e-19,1.0842021724855044e-19,4.336808689942018e-19,0.0,2.98090431110881e-20
3,4.716428451744435e-05,3.871539494187495e-05,2.6457109621994134e-05,0.00029236447672454426,0.0008080426624902618,0.0008020553067050297,0.0004533081647574668,0.00026508652396807497,1.0079642202379126e-05,0.0002918143127817859,9.870226208655723e-05,0.00026525258595486726,0.0005614841205761308,7.511710130765453e-06,9.827721477871743e-05,0.00022942853584946845,0.0006476110662953546,0.0006426077164942553,0.00045130973711205087,0.00022915391874607006,0.00012380872350410818,1.6785248084585863e-05,0.0001385456998929849,1.1154075092859663e-06,0.0005614562702810632,2.765683274075049e-05,0.00012382189920788218,1.1284916427377668e-06,0.0007596554596921588,0.0007320976455604082,9.224102120816645e-06,2.6609925363963594e-06,8.92610133149547e-06,0.0005182648601250713,2.937483814118915e-06,0.00013856152824466474,1.677032738292052e-05,0.008022201173859392,0.00040370246524282227,0.0007321551582127146,0.0003749747501803617,0.000744547073212804,0.0007446083124111658,0.000517558768979272,0.008022570779637497,0.000518759574974353,4.125193559181878e-05,0.0004036500297983447,0.000517782432326039,0.0003741636871609721,0.0023619431389171456,0.0004190132246050488,0.0007633132218922362,0.0005173945692194973,0.0007449389529835789,0.0009586699711695266,4.109724549820464e-05,0.007730605515796551,4.098286938554187e-05,0.0007600658922236258,0.0030585072013356467,0.0005177940752605053,0.0030582266791600787,0.0006185653116736027,0.007730607845893091,0.0007446987369527165,4.1336216785688723e-05,9.275010772434589e-20,0.0,8.470329472543003e-22,2.117582368135751e-21,1.3552527156068805e-20,8.131516293641283e-20,1.0587911840678754e-22,4.235164736271502e-22,2.6469779601696886e-23,0.0,0.0,2.117582368135751e-22,0.0,0.0,0.0,0.0,2.541098841762901e-21,1.3877787807814457e-17,0.0,5.551115123125783e-17,0.0,1.9852334701272664e-23,4.235164736271502e-22,0.0,0.0,2.710505431213761e-20,5.421010862427522e-20,0.0,5.421010862427522e-20,5.421010862427522e-20,5.421010862427522e-20,5.421010862427522e-20,3.3881317890172014e-20,1.0842021724855044e-19,2.710505431213761e-20,1.1858461261560205e-20,6.776263578034403e-21,2.710505431213761e-20,4.235164736271502e-21,8.131516293641283e-20,2.710505431213761e-20,2.0328790734103208e-20,2.710505431213761e-20,5.551115123125783e-17,0.0,1.0587911840678754e-22,2.6469779601696886e-23,5.551115123125783e-17,5.421010862427522e-20,5.421010862427522e-20,4.235164736271502e-22,2.6469779601696886e-23,1.0842021724855044e-19,1.0842021724855044e-19,1.0842021724855044e-19,1.6940658945086007e-21,0.0,0.0,2.710505431213761e-20,5.421010862427522e-20,4.743384504624082e-20,2.954989647246319e-22,5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,3.2486387647026437e-22
4,0.017857172273574955,0.009365194829461958,0.007182155411120613,9.570959947744926e-05,0.031944718859292585,0.026280984941405138,0.014021802382178358,0.008600047476115834,0.008530303390669618,0.00035636329468041175,0.002393705013527833,0.009740036787041877,0.003981429188317377,0.008883158491854058,0.002687378568117604,0.012138862582412287,0.0016626278972166188,0.003961584029434686,0.013717733184331012,0.011286470549597444,0.021187353402938754,0.008458947173409713,0.01289790676759236,0.006839153945436029,0.004012209402937315,0.007060457769652554,0.021186719083669113,0.006858587243977671,0.001634132750973953,0.023106875481502687,0.000976365747191614,0.0011094504585484203,0.0011008312878432926,0.024974372029767686,7.25694525707937e-06,0.01288340364707174,0.008428176733596977,1.585593789588243e-05,0.009626916350159845,0.021876568128868075,0.01866697484691473,0.020768251558635546,0.02248822480306631,0.026775656487696836,2.241787177013519e-05,0.023139791065610028,0.0014279433678141675,0.008715771725683844,0.021455981383514195,0.023597575395892977,0.002854491531510803,0.01706701570436312,0.0030210079559562725,0.019499518401918863,0.002911836674932004,0.008871042884369698,0.0013285506283033208,0.09377889315068494,0.0006578417964292883,0.019215820038935606,0.03993238789216061,0.016297953105531674,0.04027803335700495,0.008189854876325694,0.09367443545063221,0.0042936133953586034,0.0002398899906336841,2.6020852139652106e-18,4.336808689942018e-19,5.204170427930421e-18,0.0,8.673617379884035e-19,8.673617379884035e-19,0.0,4.336808689942018e-19,0.0,6.938893903907228e-18,0.0,0.0,1.6263032587282567e-19,0.0,0.0,6.938893903907228e-18,3.469446951953614e-18,1.3877787807814457e-17,4.336808689942018e-19,0.0,5.421010862427522e-20,5.421010862427522e-20,2.168404344971009e-19,0.0,6.505213034913027e-19,4.336808689942018e-19,0.0,8.673617379884035e-19,1.734723475976807e-18,0.0,0.0,0.0,1.734723475976807e-18,8.673617379884035e-19,4.336808689942018e-19,1.0842021724855044e-19,0.0,1.734723475976807e-18,3.2526065174565133e-19,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,6.938893903907228e-18,4.336808689942018e-19,4.336808689942018e-19,1.0842021724855044e-19,0.0,0.0,8.673617379884035e-19,0.0,8.673617379884035e-19,0.0,3.469446951953614e-18,8.673617379884035e-19,8.673617379884035e-19,4.336808689942018e-19,1.6503907581658008e-19,0.0,1.734723475976807e-18,0.0,0.0,1.223168515394413e-19
5,0.0006291548700063116,0.0009905062512764633,0.001006755484210223,0.0002374181445484868,0.0008425245139158694,0.0006940679704867685,0.0003455327977094039,0.00142203705056675,0.0006322187504576776,0.00023762771146279023,0.00035123936341010506,0.0014202080261856236,0.002010773103603962,0.0006317486809322532,0.00034986666240093066,0.0004445273511380669,0.0019867952087641947,0.00018981544069780873,0.0003450111803883734,0.0004443033358617828,0.0003971421552462949,0.0002148296290243796,0.00034818061408147617,8.369775033450648e-05,0.002010753980676093,0.001005282964261112,0.00039715496439991804,8.3758383873402e-05,0.0014781944890572382,0.0007969466485764849,4.974455724371003e-06,5.023089248934097e-06,1.778285702071809e-05,0.0009408295845354035,1.6701200658570253e-05,0.00034816825385937,0.00021484978799664306,0.025021117630397258,0.0002516667944495232,0.0007316620627058827,0.0001133774495432336,0.0007509068469470149,0.0008103656837214954,0.0008124587144569379,0.025022931449752917,0.0010960525153226987,7.4827023966757664e-06,0.00023797776824484814,0.0010324389746790247,0.000121593933281707,0.0009783885881846956,0.0004222869141256737,0.0006438957845745772,0.000385916303160759,0.0002932929922049249,0.0022086087384318243,3.004108553900074e-06,0.00022039672428719737,1.773037747355844e-05,0.00011354286112887892,0.07111797139818181,0.00019730972724109097,0.07111725220964431,0.0005290772777301521,0.00022118343746018072,0.00029521347780010483,6.098827107187791e-05,0.0,0.0,1.3552527156068805e-20,0.0,5.421010862427522e-20,0.0,0.0,1.3552527156068805e-20,0.0,3.469446951953614e-18,5.421010862427522e-20,4.0657581468206416e-20,0.0,1.0842021724855044e-19,0.0,2.168404344971009e-19,1.3552527156068805e-20,6.505213034913027e-19,0.0,8.673617379884035e-19,2.710505431213761e-20,3.3881317890172014e-21,6.776263578034403e-21,2.710505431213761e-20,0.0,2.168404344971009e-19,2.710505431213761e-20,0.0,5.421010862427522e-20,0.0,2.710505431213761e-20,0.0,2.710505431213761e-20,5.421010862427522e-20,2.0328790734103208e-20,2.710505431213761e-20,5.421010862427522e-20,5.421010862427522e-20,1.3552527156068805e-20,8.131516293641283e-20,0.0,0.0,5.421010862427522e-20,0.0,2.710505431213761e-20,1.2705494208814505e-21,8.470329472543003e-22,0.0,1.0842021724855044e-19,0.0,6.776263578034403e-21,0.0,0.0,0.0,5.421010862427522e-20,1.0842021724855044e-19,0.0,1.0842021724855044e-19,1.0842021724855044e-19,2.0328790734103208e-20,6.776263578034403e-21,1.7595249615299552e-20,0.0,6.776263578034403e-21,1.3552527156068805e-20,0.0,1.6926680885203568e-20
6,4.71396524091846e-05,3.656487225691014e-05,3.655105002024867e-05,8.495802635405847e-05,6.29327753462187e-05,1.5946319447630782e-05,1.5895521539955445e-05,0.0001643660519218358,4.714950973973319e-05,8.495903432032367e-05,6.290250276740563e-05,0.0001643569895291383,0.00016446672354415907,4.714821324140788e-05,6.291708540880741e-05,8.49259888087623e-05,0.0001644982300337578,8.491132404900248e-05,1.5898742548121558e-05,8.495207289366614e-05,1.5862685069490087e-05,4.72512541790816e-05,6.28730766005528e-05,3.6625435415787134e-05,0.00016446720509695153,3.65508994147598e-05,1.5862685445420832e-05,3.6625530279178474e-05,0.00047697960386198075,1.6203030014997155e-05,7.784989203296538e-07,1.8145227190016648e-07,7.634567192165478e-07,0.00012805610362721194,3.512172471473632e-07,6.287305313490016e-05,4.725119439017431e-05,0.0001943653740070455,1.4439602297781223e-06,2.471900111171923e-05,4.551934305415581e-05,2.4714287351771793e-05,1.6207566837957698e-05,9.372512279886647e-05,0.00019436024746204513,0.00012807175773301723,7.654725174942747e-07,1.6557044014936585e-06,9.371311563905179e-05,7.834539424897514e-06,8.434208497718345e-05,5.632618990094051e-05,2.1417948237579543e-05,7.946360510388769e-06,1.6735407721838284e-06,4.825176447980665e-05,1.9846819795688642e-07,0.00019094125376631496,7.729362785246631e-07,0.00034075657675199,8.575199800754482e-06,4.5670503157333196e-05,8.567771405180569e-06,3.853741931636166e-05,0.0001909435840853041,1.45092465682827e-06,3.3746750816268954e-07,8.470329472543003e-21,0.0,1.6940658945086007e-21,3.3881317890172014e-21,6.776263578034403e-21,1.6940658945086007e-21,1.6543612251060553e-24,4.235164736271502e-22,1.3234889800848443e-23,6.776263578034403e-21,8.470329472543003e-22,0.0,0.0,1.6940658945086007e-21,0.0,1.3552527156068805e-20,3.3881317890172014e-21,2.0328790734103208e-20,3.3881317890172014e-21,0.0,2.117582368135751e-22,1.3234889800848443e-23,4.235164736271502e-22,6.776263578034403e-21,0.0,0.0,1.6940658945086007e-21,6.776263578034403e-21,6.776263578034403e-21,3.3881317890172014e-21,3.3881317890172014e-21,1.6940658945086007e-21,3.3881317890172014e-21,0.0,3.3881317890172014e-21,0.0,6.776263578034403e-21,3.3881317890172014e-21,0.0,1.6940658945086007e-21,0.0,3.3881317890172014e-21,6.776263578034403e-21,1.3552527156068805e-20,0.0,6.617444900424222e-24,2.6469779601696886e-23,6.776263578034403e-21,1.6940658945086007e-21,1.6940658945086007e-21,0.0,2.6469779601696886e-23,6.776263578034403e-21,1.3552527156068805e-20,0.0,0.0,1.0587911840678754e-22,0.0,3.3881317890172014e-21,0.0,5.082197683525802e-21,4.36882541530206e-22,0.0,0.0,0.0,1.3234889800848443e-23,4.345283281535368e-22
7,2.0470040944173635e-06,3.4106602577508667e-06,3.4102123037759087e-06,6.331778188043434e-06,5.2699029682104825e-06,1.2557290498763281e-05,1.2561494330564088e-05,2.8077014961831977e-06,2.045567393416299e-06,6.331770045878353e-06,5.280484297289646e-06,2.8076276599186327e-06,2.8024736323644723e-06,2.0455602669605574e-06,5.280506440264217e-06,6.334853202304031e-06,2.8028114094917012e-06,6.332821798269017e-06,1.2561482399068994e-05,6.334931025168345e-06,1.2558694843762854e-05,2.049925392381388e-06,5.283238173731272e-06,3.4145266194171944e-06,2.802478833126068e-06,3.4102023734195566e-06,1.2558694968320279e-05,3.4145273770816393e-06,1.2897339165033412e-06,3.2610232178232843e-06,1.6814802777473164e-07,3.492447458780406e-08,1.5372193006948078e-07,9.653689918357328e-06,7.067750431908016e-08,5.283238566394746e-06,2.0499246979349166e-06,1.3128485956680546e-05,3.0463143022443175e-07,5.024999624881414e-06,3.4432851242852154e-06,5.025112519611323e-06,3.2611387936352023e-06,7.159640337154305e-06,1.3128537320394982e-05,9.656293874574361e-06,1.53805317649382e-07,3.4479913874352257e-07,7.160276211809353e-06,6.18445053953204e-07,1.1554006341243475e-07,8.228065118388024e-06,3.4108620464801753e-06,6.247378040563388e-07,3.4604525019026084e-07,1.901161648289248e-06,3.500245787649491e-08,3.278547450862447e-05,1.6807410490316067e-07,1.0569293123988666e-05,2.8697214621856445e-07,3.451810910774757e-06,2.869706587561602e-07,1.5655217092530053e-06,3.278545799634156e-05,3.0528078635159717e-07,7.049575004288842e-08,1.9058241313221758e-21,4.235164736271502e-22,1.0587911840678754e-22,0.0,2.117582368135751e-22,1.6940658945086007e-21,5.169878828456423e-26,5.293955920339377e-23,1.6543612251060553e-24,6.776263578034403e-21,2.117582368135751e-22,2.117582368135751e-22,1.0339757656912846e-25,1.0587911840678754e-22,2.6469779601696886e-23,1.6940658945086007e-21,2.117582368135751e-22,1.6940658945086007e-21,0.0,6.776263578034403e-21,0.0,3.308722450212111e-24,5.293955920339377e-23,8.470329472543003e-22,3.705769144237564e-22,2.6469779601696886e-22,0.0,8.470329472543003e-22,0.0,3.1763735522036263e-22,3.1763735522036263e-22,0.0,0.0,3.705769144237564e-22,1.0587911840678754e-22,8.470329472543003e-22,8.470329472543003e-22,8.470329472543003e-22,8.470329472543003e-22,0.0,8.470329472543003e-22,1.0587911840678754e-22,4.235164736271502e-22,6.776263578034403e-21,0.0,6.617444900424222e-24,3.308722450212111e-24,6.776263578034403e-21,0.0,0.0,1.0587911840678754e-22,1.3234889800848443e-23,3.8381180422460484e-22,3.5734202462290796e-22,3.639594695233322e-22,0.0,5.293955920339377e-23,1.0587911840678754e-22,3.705769144237564e-22,3.705769144237564e-22,2.6469779601696886e-22,4.2025273984965157e-22,1.6940658945086007e-21,1.6940658945086007e-21,1.6940658945086007e-21,1.3234889800848443e-23,4.1987278275749164e-22
8,2.505523081843253e-08,3.520633019996072e-08,3.520632925595977e-08,2.8264250033639296e-08,2.0957277668517325e-08,7.183852794401866e-08,7.183846460279918e-08,1.3797461011117164e-09,2.5055226863042632e-08,2.826424913876461e-08,2.095705761649517e-08,1.3797479609827259e-09,1.3799127137662087e-09,2.505522727221218e-08,2.0957057462022292e-08,2.826424042871025e-08,1.3799135964978494e-09,2.8264255514819948e-08,7.183846506008955e-08,2.8264239160895544e-08,7.183845889244199e-08,2.5055033898549196e-08,2.095706111396607e-08,3.5206151914552004e-08,1.3799126834695586e-09,3.520632973485646e-08,7.183845891371947e-08,3.520615187104359e-08,7.536243809552382e-08,3.105293849535099e-08,1.6084000557315398e-09,3.2776688667887036e-10,1.4944630495264207e-09,3.771726117365907e-08,6.849622854179578e-10,2.0957061117059897e-08,2.5055033994405757e-08,6.01780066353157e-08,3.2114152240685688e-09,4.852798630895836e-08,1.3402454181256093e-08,4.852798625922841e-08,3.1052939604140344e-08,2.814674254481404e-08,6.017800500769012e-08,3.771722372748712e-08,1.494460861065852e-09,3.496903848822135e-09,2.8146733125669992e-08,2.569562663953463e-09,1.0161280191998004e-08,1.7485324195868628e-08,5.340139233495606e-10,2.5694734614884974e-09,3.496913403130366e-09,1.4126992807016962e-08,3.277611799413649e-10,5.142783632026753e-08,1.6084032745924861e-09,4.889331692861618e-08,1.0860104093267078e-08,1.340233117264464e-08,1.0860105315745586e-08,2.0200186287110865e-08,5.142783478025017e-08,3.2114229254676376e-09,6.84969476136904e-10,1.0339757656912846e-25,3.308722450212111e-24,4.1359030627651384e-25,1.6543612251060553e-24,1.0339757656912846e-25,0.0,0.0,1.6543612251060553e-24,5.169878828456423e-26,0.0,4.1359030627651384e-25,8.271806125530277e-25,8.077935669463161e-28,4.1359030627651384e-25,4.1359030627651384e-25,3.3087224502121107e-23,4.1359030627651384e-25,1.9852334701272664e-23,0.0,2.845501307182415e-22,0.0,5.169878828456423e-26,8.271806125530277e-25,3.308722450212111e-24,0.0,1.2407709188295415e-24,1.0339757656912846e-25,3.308722450212111e-24,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,0.0,1.6543612251060553e-24,0.0,1.6543612251060553e-24,0.0,0.0,3.308722450212111e-24,6.617444900424222e-24,1.0339757656912846e-25,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-24,2.845501307182415e-22,0.0,5.169878828456423e-26,2.5849394142282115e-26,5.293955920339377e-23,0.0,1.0339757656912846e-25,0.0,1.0339757656912846e-25,1.6543612251060553e-24,0.0,8.271806125530277e-25,4.1359030627651384e-25,0.0,0.0,0.0,4.1359030627651384e-25,8.271806125530277e-25,4.944051802008079e-25,3.308722450212111e-24,3.308722450212111e-24,0.0,0.0,4.944061370028042e-25
9,2.505822177691967e-08,3.548243966394863e-08,3.5482438721254286e-08,2.8174610069663054e-08,2.0842288130514203e-08,7.240576065402856e-08,7.240569756933093e-08,1.5317057412128738e-09,2.5058217830242052e-08,2.817460918504216e-08,2.0842066368496853e-08,1.5317075786079626e-09,1.5318725387443665e-09,2.5058218228234336e-08,2.0842066194533494e-08,2.8174600398187526e-08,1.5318734287210603e-09,2.8174615527434643e-08,7.240569798511108e-08,2.8174599122821564e-08,7.240569186912698e-08,2.5058024845432885e-08,2.0842069816305793e-08,3.548226090086794e-08,1.5318725104244276e-09,3.5482439209039966e-08,7.240569189004812e-08,3.548226085803089e-08,7.559986619073136e-08,3.060843406815463e-08,1.5993015989750419e-09,3.153940002469325e-10,1.4971167899207282e-09,3.7552066779157006e-08,6.8448827724955e-10,2.0842069818911584e-08,2.5058024922907366e-08,5.876298058033213e-08,3.302940715402589e-09,4.8364630145033194e-08,1.3425540136915411e-08,4.836463009116019e-08,3.060843519506226e-08,2.8464253716793297e-08,5.8762978906469535e-08,3.755202930173366e-08,1.4971146220898012e-09,3.55129935224889e-09,2.846424407923988e-08,2.653479284566074e-09,1.0406733563261262e-08,1.691875610093205e-08,3.6591419136799283e-10,2.6533888699994733e-09,3.551308655636003e-09,1.4110754335188492e-08,3.153883103107582e-10,5.1170498821022406e-08,1.5993048127795185e-09,4.804856242607387e-08,1.1155844114321927e-08,1.3425417541339286e-08,1.1155845383498572e-08,2.031848615850779e-08,5.1170497295325055e-08,3.302948219985159e-09,6.844954274024458e-10,4.756288522179909e-24,4.963083675318166e-24,4.1359030627651384e-25,0.0,2.0679515313825692e-25,0.0,6.462348535570529e-27,8.271806125530277e-25,0.0,0.0,0.0,0.0,4.8467614016778965e-27,0.0,8.271806125530277e-25,0.0,1.2407709188295415e-24,1.3234889800848443e-23,6.617444900424222e-24,2.779326858178173e-22,4.1359030627651384e-25,0.0,4.1359030627651384e-25,1.6543612251060553e-24,8.271806125530277e-25,4.1359030627651384e-25,3.101927297073854e-25,1.6543612251060553e-24,4.963083675318166e-24,4.963083675318166e-24,4.963083675318166e-24,2.5849394142282115e-25,4.963083675318166e-24,8.271806125530277e-25,0.0,3.308722450212111e-24,1.6543612251060553e-24,1.6543612251060553e-24,0.0,2.5849394142282115e-25,1.6543612251060553e-24,1.6543612251060553e-24,3.308722450212111e-24,2.779326858178173e-22,0.0,2.5849394142282115e-26,1.2924697071141057e-26,0.0,2.5849394142282115e-25,3.101927297073854e-25,1.6543612251060553e-24,1.0339757656912846e-25,0.0,1.6543612251060553e-24,1.6543612251060553e-24,0.0,0.0,4.1359030627651384e-25,4.1359030627651384e-25,4.1359030627651384e-25,2.0679515313825692e-24,8.6971109453751e-25,3.308722450212111e-24,3.308722450212111e-24,0.0,1.550963648536927e-25,8.697110929967661e-25
