,Y5Z1,Y1Z5,Y4Z0,Y0Z4,Y1Z2,Y2Z1,Y4Z2,Y2Z4,Y3Z0,Y0Z3,Y2Z0,Y0Z2,Y5Z0,Y0Z5,Y3Z2,Y2Z3,Y1Z0,Y0Z1,Y5Z4,Y4Z5,Y3Z4,Y4Z3,Y1Z4,Y4Z1,Y3Z5,Y5Z3,standard_x,Y5Z2,Y2Z5,X0X1,X0X2,X2X5,X1X4,Y2Y5,Y0Y2,Y1Y4,X0X5,Y0Y1,X1X3,X0X4,X4X5,Y0Y4,X2X4,X3X4,X1X2,X2X3,Y1Y3,X0X3,X3X5,X0,Y2Y4,Y3Y4,Y3Z1,Y1Z3,Y0Y5,Y4Y5,X2,X4,X1X5,X1,Y0Y3,Y2Y3,Y1Y2,Y3Y5,X5,Y1Y5,X3,standard_y,X1Y4,Y2,Y1,X4Y2,X3Y2,X2Y5,X2Y0,X4Y3,X3Y4,X5Y3,X5Y2,X5Y1,X5Y0,X4Y5,X3Y5,X3Y1,X2Y4,X1Y3,X0Y5,X0Y4,X0Y2,X0Y1,Y4,Y3,X4Y1,X1Y5,X1Y0,X0Y3,X0Z3,X4Z1,X4Z0,X2Z1,X2Z0,X1Z5,X0Z5,X3Z0,X5Z4,X4Z2,X3Z2,X3Z1,X0Z4,X0Z2,X4Z3,X3Z5,X3Z4,Y5,Y0,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X4Z5,X4Y0,X3Y0,X2Z5,X2Z4,X2Z3,X2Y3,X2Y1,X1Z4,X1Z3,X1Z2,X1Z0,X1Y2,X0Z1
0,0.943185026386221,0.9431086789904909,0.9421901558520256,0.9421090368531873,0.9220788697782265,0.9220373326556639,0.9006449326256591,0.9006159911465832,0.7950845942497347,0.7948852937045441,0.741533350184969,0.7414933335678736,0.7397385753755236,0.7396054596355173,0.6488719158065424,0.6487442737422975,0.6227066535928402,0.6226449988901397,0.5436295844764429,0.5435785586820734,0.4689854287516878,0.46890824039241685,0.4654688895508826,0.46546287852360646,0.24652495132732416,0.24650751428879009,0.13571884900241865,0.11317543273560639,0.11316117321909328,0.04575108570144312,0.045508071242364265,0.04426097143148336,0.043436569626816135,0.04136178168405176,0.040453101500820626,0.03887761582634655,0.03717154135483623,0.03686736385271652,0.036788058843107575,0.0366112623264129,0.03646846587124608,0.03466246655610819,0.03454816274766277,0.033267186244486796,0.03290834067468709,0.03138823024083674,0.03088890599237816,0.030761753697473485,0.03019740371927847,0.03005862574554618,0.02988238179925079,0.029626169122222507,0.02899942195141189,0.028995023453741053,0.027594470897287664,0.02707651724141712,0.026462484892875775,0.024320988788306665,0.023727585488834465,0.023460394436368926,0.02247414672532111,0.021337135526180245,0.020137809143366367,0.01888055336749649,0.018065376541862972,0.01650967110668459,0.013350978597458152,1.6653345369377348e-16,1.3877787807814457e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.204170427930421e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.42861286636753e-17,2.42861286636753e-17,3.469446951953614e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.3010426069826053e-18,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,4.336808689942018e-19,3.2526065174565133e-19,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0008903787280869967,0.0009040368486444775,0.9300903942254781,0.9422615752883687,0.0008867452632626764,0.805832118446552,0.8890794081463071,0.8948297621396244,0.7873702315687633,0.795016415360436,0.7367716070162416,0.7416163705533247,0.0006951759854000251,0.12900280761117783,0.6425777992037822,0.644579318458995,0.0005921456270977675,0.10264622678202831,0.0005092340666869059,0.0859909607058171,0.46443739108723164,0.4628901725735398,0.00044170923841929693,0.06672068106360521,0.21597021776180966,0.0002301929136894936,0.07044647464907375,0.00010561432029054568,0.7859328192942672,0.001155199382001819,0.03206709560836585,0.0012059484653561675,0.0011135403987140163,0.001372452775739116,0.02357426383582835,0.0012210072633944422,0.0010968216712669836,0.0013837614751497172,0.00111661564699479,0.02100836482916183,0.001111525366050057,0.01976004360464126,0.025276375784925954,0.025854322448660164,0.0010277874223418595,0.02689944500981472,0.0008740637661606781,0.020129135499450238,0.0011010700403125708,0.019765000683107478,0.017212059887349022,0.024874372474736912,0.21069101248344352,2.44839139214366e-05,0.001308212921532821,0.00116635837914754,0.02267579013203707,0.017930870408779567,0.006411729188448616,0.0010825302785888286,0.01779703546711902,0.015396057566509582,0.0008837406833527107,0.0007380927636729073,0.0011341526737317187,0.007033159379022293,0.012291496377470179,7.640914810591592e-17,5.421010862427522e-20,0.0,2.710505431213761e-20,5.551115123125783e-17,0.0,5.421010862427522e-20,0.0,0.0,2.7755575615628914e-17,5.421010862427522e-20,0.0,0.0,0.0,5.421010862427522e-20,5.421010862427522e-20,5.421010862427522e-20,0.0,5.421010862427522e-20,0.0,6.938893903907228e-18,1.1102230246251565e-16,4.0657581468206416e-20,8.326672684688674e-17,0.0,0.0,6.938893903907228e-18,5.421010862427522e-20,2.7755575615628914e-17,2.168404344971009e-19,0.0,1.734723475976807e-18,1.734723475976807e-18,8.673617379884035e-19,2.710505431213761e-20,0.0,4.336808689942018e-19,5.421010862427522e-20,2.168404344971009e-18,0.0,8.673617379884035e-19,2.168404344971009e-19,1.0842021724855044e-19,8.673617379884035e-19,0.0,6.505213034913027e-19,1.0842021724855044e-19,6.938893903907228e-18,2.710505431213761e-20,1.3552527156068805e-20,1.0842021724855044e-19,1.0842021724855044e-19,2.710505431213761e-20,0.0,0.0,6.938893903907228e-18,0.0,1.734723475976807e-18,0.0,0.0,0.0,6.776263578034403e-20,3.3881317890172014e-21,1.0842021724855044e-19,0.0,2.710505431213761e-20,1.734723475976807e-18
2,0.0007151713322942102,0.0007437280687170784,0.0075755633960675126,0.007771941220045659,0.0007256925690051401,0.802888533771486,0.007240697583933177,0.1594612585440111,0.32130534236324626,0.00656611209001434,0.15412633588228805,0.006128082015373713,0.00014886297712174982,0.0011453755643149536,0.6363969655817809,0.6405363309126019,0.00011728811449681166,0.0007101744009218703,0.0001415719756586101,0.0007618496049854059,0.3172275849004935,0.0037910572537493328,0.00011289828915730397,0.00044913455420257154,0.21443190005517201,0.00019216065543806843,0.0010666504039445026,8.838658611233751e-05,0.7637219287006529,0.0014000470537717438,0.0048825758231419054,0.00144024345704867,0.001326914910823815,0.0018522437125220539,0.005442086100118447,0.002130559085233368,0.001351990936061489,0.0021859553742475325,0.0014595488807788372,0.0012970825848980805,0.0013622630776205422,0.0013376643167692017,0.003997436373780752,0.004841871267873943,0.0012535902610835603,0.006490615003570913,0.0005467628911592781,0.00403884297215619,0.001216044520191841,0.004717376149295882,0.005043590794524773,0.004230304040576853,0.20407672384689965,2.8528575173495165e-05,0.002173348121808248,0.002118978445522229,0.00791317894918295,0.00437795661149923,0.004992143001653792,0.0014097296763800283,0.003643808907390963,0.0031599238080255625,0.0007066601869973232,0.0002484738148634956,0.0013245558382053504,0.0051630603990513654,0.004983089730142043,2.817231582567803e-17,3.3881317890172014e-21,0.0,1.6940658945086007e-20,8.673617379884035e-19,0.0,5.421010862427522e-20,1.0842021724855044e-19,2.168404344971009e-19,2.168404344971009e-19,1.3552527156068805e-20,0.0,3.469446951953614e-18,0.0,0.0,0.0,4.404571325722362e-20,2.168404344971009e-19,2.710505431213761e-20,0.0,5.204170427930421e-18,0.0,5.293955920339377e-23,6.505213034913027e-19,2.7755575615628914e-17,6.776263578034403e-21,6.938893903907228e-18,2.117582368135751e-22,0.0,2.168404344971009e-19,0.0,3.2526065174565133e-19,8.673617379884035e-19,6.505213034913027e-19,5.421010862427522e-20,0.0,2.168404344971009e-19,0.0,5.421010862427522e-19,4.336808689942018e-19,0.0,5.421010862427522e-20,1.0842021724855044e-19,2.168404344971009e-19,4.336808689942018e-19,0.0,1.0842021724855044e-19,3.2526065174565133e-19,5.421010862427522e-20,0.0,0.0,2.710505431213761e-20,3.3881317890172014e-21,4.336808689942018e-19,3.469446951953614e-18,0.0,4.336808689942018e-19,8.673617379884035e-19,4.336808689942018e-19,4.163336342344337e-17,1.3552527156068805e-20,1.0842021724855044e-19,6.776263578034403e-21,0.0,5.421010862427522e-20,6.776263578034403e-21,4.336808689942018e-19
3,1.676556032904193e-05,8.425308438633313e-07,0.0004809370846711365,0.0004910848884240697,8.194456110202554e-07,0.0004501221114486468,0.00048625903791187926,9.69807212552436e-05,0.3240126215559488,0.00040998888763830565,8.262310964987493e-05,0.0004302546610414108,3.781035555034091e-06,0.0004402802828051273,0.8233773744763715,0.0003530766577212398,1.514957917812373e-08,0.00042181919759521843,3.2839500035597645e-06,0.00047902535562803695,0.3041906951586655,0.00022910604262640024,7.372216034598939e-08,0.0004756063236423353,0.793797404434203,5.534600086804585e-06,0.00826089198461332,1.6307825111039136e-05,0.00041786249502910285,4.999836029590682e-08,0.00046845040675763574,3.157831975548628e-05,4.8094667855756425e-08,3.160393299887067e-05,0.001005672905269909,1.0469546514968501e-07,4.910134447626791e-05,1.0943248111379618e-07,3.106595156659162e-05,0.0015851728479129626,3.542284164551374e-05,0.0015847750766735226,0.0003845756113162518,0.0011195740782604568,6.678347744578294e-05,0.000748798293017107,1.4986090891782484e-05,0.0009458733340564465,7.761838635490792e-05,0.0011712685561296495,0.0009753511679881675,0.0011014844700726546,0.8136295014305192,2.0150309329425617e-07,0.0001986941649300191,0.0001927583941508194,0.0016271987353448298,0.0009442190392779811,0.0007286963196531133,3.200495235080991e-05,0.0008871075924840339,0.0006720947705019403,7.015705813710754e-05,7.972399493695514e-05,0.00011181857203278978,0.0007613388337116018,0.008893004369059723,1.109951965810229e-16,5.293955920339377e-23,0.0,8.271806125530277e-25,1.6940658945086007e-21,2.710505431213761e-20,2.117582368135751e-22,0.0,0.0,2.710505431213761e-20,0.0,0.0,3.3881317890172014e-21,4.235164736271502e-22,1.0587911840678754e-22,1.6940658945086007e-21,0.0,0.0,6.617444900424222e-24,6.352747104407253e-22,6.938893903907228e-18,0.0,1.333828737741757e-23,2.710505431213761e-20,1.1102230246251565e-16,1.3234889800848443e-23,0.0,1.3131492224279314e-23,5.421010862427522e-20,2.710505431213761e-20,1.6263032587282567e-19,5.421010862427522e-20,2.168404344971009e-19,1.0842021724855044e-19,1.376428539288238e-21,0.0,4.336808689942018e-19,1.0164395367051604e-20,0.0,8.673617379884035e-19,0.0,0.0,1.0842021724855044e-19,5.421010862427522e-20,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,6.776263578034403e-21,3.3881317890172014e-21,0.0,0.0,6.938893903907228e-18,2.710505431213761e-20,0.0,0.0,0.0,6.776263578034403e-21,0.0,1.6940658945086007e-21,1.3234889800848443e-23,1.164670302474663e-21,3.3881317890172014e-21,2.117582368135751e-22,2.168404344971009e-19
4,8.329536722345615e-06,7.855349158555083e-07,8.31222693991134e-05,8.503479296040873e-05,7.923252632824975e-07,2.918935033083467e-05,4.547553055996207e-05,6.632964188019786e-06,0.001189053874915606,4.78022876905828e-07,4.859827449147486e-06,6.7275093206600355e-06,6.3712771550882e-07,1.5917879236931583e-05,0.0029265724500069958,2.9946627832318714e-05,5.060563757563908e-07,6.522380407952034e-06,3.444896298895538e-07,4.7966784968823524e-05,0.0010604174361617616,4.042933971753658e-05,4.827417966728398e-07,4.403440820788872e-05,0.0027937097893399048,7.875586168901905e-06,0.0008062939989065429,8.115926835545052e-06,2.6370221913169135e-05,2.7204944950422457e-08,1.1076969743896437e-07,1.82115888863662e-07,3.5314028292984e-08,1.851765035412355e-07,4.4032288342128204e-07,1.8201702626856716e-08,0.00023114583333350966,8.104745217049417e-09,1.8104126041802707e-07,0.0021900438552460754,0.0001440539534027799,0.0021900562461755852,7.098240267458368e-08,0.0001358846168893238,9.304169330267767e-05,0.0014371530797086616,8.446416655475796e-08,0.00010406675968608717,8.942186057237936e-05,0.00011310462087462536,4.515706437515414e-07,0.0001395650697086961,0.002872253077392861,7.580659659871327e-07,0.00039073793920386805,0.00037614883879489203,0.001519704786772153,0.00019475378936442063,0.0012498498862728703,5.52754357654661e-05,0.00014501563425930683,0.0014679160526799343,9.092839819421604e-05,9.25764384813961e-05,0.00023651407516597312,0.0012685342450819634,0.0023420676849863027,2.1723748119112634e-19,2.6469779601696886e-23,0.0,2.6469779601696886e-23,6.617444900424222e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.705769144237564e-22,0.0,4.235164736271502e-22,0.0,1.3234889800848443e-23,0.0,1.3234889800848443e-23,0.0,0.0,6.617444900424222e-24,6.1630610190169186e-24,0.0,2.168404344971009e-19,5.293955920339377e-23,5.293955920339377e-22,1.4516454294808773e-23,0.0,6.776263578034403e-21,2.710505431213761e-20,2.710505431213761e-20,2.168404344971009e-19,5.421010862427522e-20,0.0,0.0,1.0842021724855044e-19,6.776263578034403e-21,2.710505431213761e-20,0.0,2.168404344971009e-19,0.0,0.0,1.3552527156068805e-20,0.0,2.168404344971009e-19,0.0,4.235164736271502e-22,0.0,2.710505431213761e-20,0.0,2.710505431213761e-20,0.0,1.3552527156068805e-20,2.7755575615628914e-17,0.0,0.0,1.0842021724855044e-19,1.0842021724855044e-19,0.0,0.0,0.0,2.117582368135751e-22,2.117582368135751e-22,1.6940658945086007e-21,1.0587911840678754e-22,0.0
5,2.666006392510661e-07,1.9448033751885526e-07,1.354828468327087e-05,1.407073528772301e-05,1.9459461819303078e-07,2.3258177311911889e-07,7.368379529409109e-06,5.7321911719861125e-08,6.216343643037335e-06,3.6701619450606727e-07,3.8151289820135944e-08,1.1141746914155925e-06,1.3911476630265552e-07,2.781823632348242e-06,1.0925236708480228e-05,2.3239812879304908e-07,3.63386868641652e-08,8.921319802938203e-07,1.5644290561426278e-07,7.777280843365545e-06,5.284732491128764e-06,6.139546728255141e-06,2.743446653859306e-08,6.9609081656874846e-06,9.303923637896019e-07,2.6349542237032636e-07,1.1187093850438598e-05,2.6294426982796795e-07,2.064308314876863e-07,1.6248539078764594e-10,2.3914308570616363e-10,1.8421816384555084e-10,1.5766786620496538e-10,1.8916828774450927e-10,3.3097334090600135e-10,1.4509221734453437e-10,2.1409162272019828e-05,1.343652505243772e-10,5.1911079811472286e-11,0.0040094395520295124,1.3302040958546676e-05,0.0040094397368914386,2.0714224053953307e-10,8.623752907163705e-06,8.610816581285928e-06,6.513969503662014e-06,2.2762072598781616e-11,6.6606354851951675e-06,8.19361332166073e-06,7.533296411058271e-06,2.958003338957392e-10,8.86750537183848e-06,1.8409384591158244e-07,1.8353630414188194e-07,3.6334386383483946e-05,3.475019587078307e-05,7.65392137601991e-06,1.5064945308512376e-05,3.688065101651508e-06,5.198602253750522e-06,9.269226211605492e-06,6.549619220162624e-06,8.412373846279996e-06,8.477383657945647e-06,2.2009300715082263e-05,3.784049647215697e-06,1.423135397719637e-05,1.907478492547282e-21,7.754818242684634e-26,0.0,1.6543612251060553e-24,1.2924697071141057e-26,0.0,0.0,2.5849394142282115e-26,5.293955920339377e-23,0.0,2.6469779601696886e-23,0.0,6.617444900424222e-24,2.117582368135751e-22,1.0587911840678754e-22,2.6469779601696886e-23,6.462348535570529e-27,0.0,6.462348535570529e-27,1.0587911840678754e-22,0.0,0.0,1.9677346419832918e-26,1.6940658945086007e-21,4.235164736271502e-22,2.5849394142282115e-26,1.9852334701272664e-23,1.4249983391912357e-26,2.6469779601696886e-23,0.0,8.470329472543003e-22,0.0,8.470329472543003e-22,2.117582368135751e-22,0.0,2.541098841762901e-21,0.0,1.6940658945086007e-21,0.0,1.6940658945086007e-21,0.0,1.6940658945086007e-21,4.235164736271502e-22,0.0,1.6940658945086007e-21,8.470329472543003e-22,0.0,6.352747104407253e-22,1.6940658945086007e-21,0.0,0.0,8.470329472543003e-22,1.0587911840678754e-22,0.0,2.7755575615628914e-17,0.0,8.470329472543003e-22,2.117582368135751e-22,8.470329472543003e-22,0.0,3.308722450212111e-24,0.0,2.6469779601696886e-23,0.0,0.0,3.308722450212111e-24,0.0
6,0.001051109957965344,0.00036363195028512555,0.0023868989408698266,0.00020037664304668978,0.00036236498311589365,0.0016904041913644984,0.002296189077788651,0.001527347877580367,0.004525631494088637,2.059787304207697e-05,0.0014530541988099508,6.709140737955104e-05,0.00030327253160216565,0.0001452629172525523,0.004342557549880042,0.0016852026686966775,0.0003213560875750973,7.260996779109231e-05,0.00035135800011607834,0.0022981018845458345,0.004534008376970366,0.0022493899308655184,0.0003182585389237112,0.0022182960853846254,0.004310276093142454,0.000760513502768109,0.009272379884778394,0.0009026387605906279,0.0015266518116485107,7.968263738823877e-06,3.4708632344768956e-06,7.221796023690202e-06,1.854808543797842e-05,9.834324107222612e-06,1.3601527739951763e-06,1.700575231981172e-05,0.007808567538324575,7.017454557869898e-06,3.7083755121156395e-06,3.5120478143739367e-06,0.0035365475182207377,4.242227048718059e-06,1.168870508703732e-05,0.0037306033693577756,2.2870457416388352e-05,0.00017501615454806687,4.3479054628509226e-06,0.00047800318103881313,9.311239556323525e-06,0.003653925264412999,3.302171026070153e-06,0.0037443814351139277,0.004290409122211921,0.0003493327321680642,0.00824843323992713,0.0037775906848025384,6.254256414550628e-05,0.00038704103106577026,0.002014522579770639,0.0010662587732151911,0.00016040645294383967,0.000204260067091038,1.3282493628764047e-05,2.318168608548518e-06,0.004274052630672501,0.0020308242395076755,0.002086162295987821,2.0328790734103208e-19,1.2705494208814505e-21,0.0,1.3552527156068805e-20,0.0,1.0842021724855044e-19,0.0,3.3881317890172014e-21,1.0842021724855044e-19,0.0,1.0842021724855044e-19,8.470329472543003e-22,2.710505431213761e-20,2.168404344971009e-19,5.421010862427522e-20,1.0842021724855044e-19,2.6469779601696886e-22,8.470329472543003e-22,0.0,0.0,1.734723475976807e-18,0.0,2.3988237764037803e-23,2.168404344971009e-19,0.0,1.2705494208814505e-21,1.3552527156068805e-20,1.8776999904953728e-22,1.3552527156068805e-20,0.0,0.0,5.421010862427522e-20,6.776263578034403e-21,6.776263578034403e-21,0.0,0.0,0.0,0.0,2.710505431213761e-20,2.168404344971009e-19,0.0,0.0,0.0,2.710505431213761e-20,0.0,2.168404344971009e-19,0.0,0.0,4.336808689942018e-19,0.0,4.336808689942018e-19,4.336808689942018e-19,0.0,0.0,3.469446951953614e-18,2.541098841762901e-21,0.0,6.776263578034403e-21,6.776263578034403e-21,1.0842021724855044e-19,0.0,5.421010862427522e-20,0.0,2.710505431213761e-20,0.0,5.421010862427522e-20,0.0
7,0.0013616368242260956,0.0003168421230732006,0.002615986581746715,0.00022941127479120517,0.0003157331482958153,0.0016252182541893047,0.0025243581484282666,0.0014674337137819992,0.004198987687767412,2.852943133118368e-05,0.0013938058520331917,5.642086077933614e-05,0.0005452430107738917,0.00013856716977788452,0.004018869353257111,0.0016167718766388287,0.0002774193101327409,6.53863372226169e-05,0.0006026982768456973,0.0025094160735332424,0.004152328021813182,0.0024245038786559333,0.0002719168767912161,0.002419318957244082,0.0040301958242597675,0.0010266102874110766,2.902309229979973e-05,0.0011762113499507961,0.0014415591584098358,8.255532083894619e-06,4.174661250027524e-06,2.026589818595893e-05,2.5080577036100075e-05,2.0540429464753083e-05,8.199132547631156e-06,2.167845355893454e-05,0.008354343519490685,8.519509760361483e-06,8.67710386268797e-06,7.756172546626716e-06,0.0037492044110689847,1.534654275632244e-05,1.0261876872374006e-05,0.003817716579839702,3.5054866133986086e-05,0.00020359688905632423,5.1402315639568725e-06,0.0005001386113287387,3.857990530371281e-05,0.0021670813925572154,1.732468487496806e-06,0.0038299993970915334,0.003976274019001342,0.0003028057948395935,0.008831951574756837,0.004017263425808442,0.00266026801296783,3.529714508231247e-05,0.0020196422357155576,0.004284986329287987,0.00017265754870512587,0.00023180758204939517,4.160730425342554e-06,3.490019312070341e-05,0.0033244471154974804,0.002038686312999145,0.001389405596819009,8.876905287225068e-19,8.470329472543003e-22,0.0,1.4907779871675686e-19,8.470329472543003e-22,6.505213034913027e-19,3.3881317890172014e-21,1.3552527156068805e-20,6.505213034913027e-19,6.505213034913027e-19,2.168404344971009e-19,1.6940658945086007e-21,0.0,4.336808689942018e-19,3.2526065174565133e-19,6.505213034913027e-19,2.964615315390051e-21,0.0,1.2705494208814505e-21,2.168404344971009e-19,1.214306433183765e-17,1.3552527156068805e-20,5.823351512373315e-22,6.505213034913027e-19,8.673617379884035e-19,2.541098841762901e-21,2.710505431213761e-20,1.224227306578481e-21,2.710505431213761e-20,4.336808689942018e-19,5.55653613398821e-19,5.963111948670274e-19,4.336808689942018e-19,0.0,1.0842021724855044e-18,2.168404344971009e-19,1.0842021724855044e-19,6.505213034913027e-19,5.692061405548898e-19,0.0,1.0842021724855044e-19,0.0,4.336808689942018e-19,5.014435047745458e-19,2.168404344971009e-19,5.421010862427522e-19,5.421010862427522e-19,2.0328790734103208e-20,8.673617379884035e-19,8.673617379884035e-19,4.336808689942018e-19,4.336808689942018e-19,1.0842021724855044e-19,5.624298769768554e-19,1.3877787807814457e-17,3.7269449679189215e-20,0.0,4.336808689942018e-19,0.0,5.421010862427522e-19,5.421010862427522e-20,8.673617379884035e-19,1.734723475976807e-18,1.0842021724855044e-18,1.0842021724855044e-18,5.421010862427522e-20,0.0
8,0.001571243712148695,0.0003083308752247988,0.002614656929182551,0.0003161822657687353,0.0003112514783748902,0.0014865011286030556,0.0025035398990469783,0.0013408886606358764,0.004112550676682232,0.00010796702774285061,0.0012645215230609888,0.00011285116517112395,0.0005751534072071828,0.0002061842726303199,0.003929017764367433,0.0014753098827127256,0.0002650545332938732,0.00013019638941684847,0.0006455111259155707,0.0024822837131859427,0.003989895310500469,0.0023552527294525513,0.0002643326694633511,0.0023778503220416147,0.0039310540669985124,0.0011542121775563905,3.5708184144807656e-06,0.0013318184431445794,0.0012952538840910349,9.9066231532236e-06,6.2527117290259725e-06,2.4166713319050778e-05,4.0518909954316576e-05,2.4030415460099475e-05,1.025720097627364e-05,3.629726132413488e-05,0.00024683867008287686,9.44674228081197e-06,7.814636814682977e-06,2.3922113042954204e-05,0.004716410097097718,3.94981195520136e-05,9.755450074847216e-06,0.0036727943056872863,5.936576713686794e-05,0.00021479915406227666,3.9884576825918e-06,0.0004942282289913902,7.056533915942686e-05,0.002714808284075651,1.345336951086671e-06,0.0036831495669688665,0.0038836894823002246,0.0002976708798452214,9.961694918976061e-05,0.003913215233840985,0.0031150611862027513,0.00011654437701615434,0.0020772181025825193,0.005117521434854824,0.00018205411731497668,0.0002436146137959552,1.1880919964922351e-05,7.120546734995486e-05,0.004082811518749002,0.0020955680797832836,0.0013219892596312499,2.981555974335137e-19,3.3881317890172014e-21,0.0,0.0,8.470329472543003e-22,4.336808689942018e-19,6.776263578034403e-21,4.0657581468206416e-20,0.0,2.168404344971009e-19,6.505213034913027e-19,6.776263578034403e-21,6.776263578034403e-20,0.0,0.0,0.0,1.6940658945086007e-21,1.6940658945086007e-21,8.470329472543003e-22,2.168404344971009e-19,0.0,3.7269449679189215e-20,4.221929846470653e-21,2.168404344971009e-19,0.0,4.235164736271502e-21,8.131516293641283e-20,4.4072183036825315e-21,2.710505431213761e-20,1.734723475976807e-18,1.4907779871675686e-19,2.168404344971009e-19,4.336808689942018e-19,4.336808689942018e-19,2.168404344971009e-19,1.734723475976807e-18,2.168404344971009e-19,1.3010426069826053e-18,1.6263032587282567e-19,1.0842021724855044e-19,2.168404344971009e-19,1.3010426069826053e-18,1.5178830414797062e-18,1.4907779871675686e-19,4.336808689942018e-19,3.2526065174565133e-19,1.0842021724855044e-19,2.710505431213761e-20,1.3010426069826053e-18,1.3010426069826053e-18,8.673617379884035e-19,8.673617379884035e-19,2.168404344971009e-19,1.8973538018496328e-19,3.469446951953614e-18,0.0,2.168404344971009e-19,6.505213034913027e-19,6.505213034913027e-19,1.0842021724855044e-19,3.7947076036992655e-19,0.0,2.168404344971009e-19,6.505213034913027e-19,2.168404344971009e-19,2.710505431213761e-19,1.734723475976807e-18
9,0.001895847272380115,0.00026339568559619324,0.0029002524335442785,0.0004333240755835247,0.00026704412731874254,0.0013217819810568815,0.002783736074922133,0.0011860205960946644,0.003684936137026448,0.0001950617150244993,0.0011248890561482525,0.0001508971992767248,0.0007498473501261777,0.00022195083782242667,0.0035128264080528803,0.0013087207149462612,0.00022151692408981064,0.00018163806072624432,0.0008564343171788682,0.0027391596730840804,0.003548464107996895,0.0025577164548115806,0.00022266747113539295,0.0026203707857582184,0.003577625725272802,0.001400658408499515,1.5903857219597226e-05,0.0015897841686523845,0.0011348590480212476,1.4205273490695023e-05,1.256585603922718e-05,1.1748783041673227e-05,2.9572776909176716e-05,8.369667022701583e-06,1.8505662417812717e-05,2.827500420782484e-05,0.0003764447001883702,1.0992853894281762e-05,2.1600476478130358e-05,5.485326815395349e-05,0.005125766438381266,7.098511954314918e-05,7.718351162840071e-06,0.003776836486743115,7.583446078446648e-05,0.00025579057934694617,1.8169257949117515e-05,0.0005204743832526572,0.00010623569181818826,0.0015423483552875423,5.577345155514898e-07,0.003785420008111555,0.003488351155317219,0.0002549717222762033,0.00021059205074616566,0.0042388987921609675,0.00552696114752926,0.00021938757729844291,0.002142117510275751,5.616684564756153e-06,0.00019708653574224832,0.00028642785857174307,2.4732956264487788e-05,0.00011132849206084094,0.003468087049375478,0.0021560778727158373,0.0007256261475098418,8.605854744103691e-19,1.6940658945086007e-21,2.168404344971009e-19,6.098637220230962e-20,4.235164736271502e-22,1.0842021724855044e-19,1.3552527156068805e-20,0.0,5.421010862427522e-19,7.589415207398531e-19,2.168404344971009e-19,1.1858461261560205e-20,1.0842021724855044e-19,1.5178830414797062e-18,1.0842021724855044e-19,4.336808689942018e-19,0.0,5.082197683525802e-21,8.470329472543003e-22,1.5178830414797062e-18,1.734723475976807e-18,0.0,4.422934735321039e-21,2.168404344971009e-19,4.336808689942018e-19,8.470329472543003e-21,1.3552527156068805e-19,2.512147520323545e-21,2.710505431213761e-20,2.168404344971009e-19,5.421010862427522e-20,0.0,4.336808689942018e-19,4.336808689942018e-19,1.0503208545953324e-19,0.0,3.5236570605778894e-19,8.673617379884035e-19,2.168404344971009e-19,3.2526065174565133e-19,2.710505431213761e-19,0.0,2.168404344971009e-19,9.486769009248164e-20,2.710505431213761e-19,6.505213034913027e-19,5.421010862427522e-19,5.421010862427522e-20,1.0842021724855044e-18,6.505213034913027e-19,1.3010426069826053e-18,8.673617379884035e-19,0.0,8.131516293641283e-20,0.0,3.3881317890172014e-20,4.336808689942018e-19,0.0,0.0,0.0,1.6263032587282567e-19,1.4907779871675686e-19,1.8973538018496328e-19,8.809142651444724e-20,3.1763735522036263e-21,0.0,3.2526065174565133e-19
