,Y2Z5,Y5Z2,Y5Z1,Y1Z5,Y4Z0,Y0Z4,Y3Z2,Y2Z3,Y0Z5,Y5Z0,Y4Z1,Y1Z4,Y2Z1,Y1Z2,Y3Z1,Y1Z3,Y0Z1,Y1Z0,Y0Z2,Y2Z0,Y4Z2,Y2Z4,Y3Z4,Y4Z3,Y4Z5,Y5Z4,standard_x,Y3Z5,Y5Z3,Y3Z0,Y0Z3,X4X5,X1X2,X0X1,X2X4,X0X2,Y1Y2,X3X5,Y4Y5,Y0Y1,X1X5,X0X5,X2X5,X1X4,X1X3,Y2Y4,Y0Y2,Y3Y5,X0X3,Y1Y5,X1,X5,Y2Y5,X2,Y0Y5,X3X4,Y1Y4,X2X3,Y0Y3,X0X4,Y1Y3,X0,X4,Y0Y4,Y3Y4,Y2Y3,X3,standard_y,Y2,X3Y2,X2Y5,X5Y0,X4Y3,Y4,X5Y1,X4Y5,X3Y1,X3Y0,X2Y4,X1Y5,X1Y4,X1Y2,X1Y0,Y3,Y1,X5Y3,X2Y3,X0Y3,X4Y1,X2Y1,X1Y3,X0Y1,X1Z4,X0Z4,X5Z2,X1Z0,X4Z1,X4Z0,X2Z3,X1Z5,X1Z3,X0Z2,X0Z1,X4Z5,X4Z2,X3Z4,X3Z2,X2Z4,X2Z0,X1Z2,X0Z5,X5Z3,X3Z5,X3Z0,Y5,Y0,X5Z4,X5Z1,X5Z0,X5Y4,X5Y2,X4Z3,X4Y2,X4Y0,X3Z1,X3Y5,X3Y4,X2Z5,X2Z1,X2Y0,X0Z3,X0Y5,X0Y4,X0Y2
0,0.897120642263515,0.8971121114899366,0.8822709993741258,0.8822709416466359,0.7675199433386888,0.7675068686315105,0.6919713416886051,0.6918433933592851,0.6733405974201085,0.6732730026355771,0.672627871114666,0.6725488467304543,0.6706820337202956,0.6706756121809021,0.47261851031872515,0.47252659587087,0.4507570257088024,0.4507117454736945,0.4365336887680435,0.4364940166174154,0.34557786824057957,0.3455405755399701,0.3169589885515431,0.3169345822703381,0.25113576200220394,0.2511062729760303,0.0983405573267455,0.08377387204184802,0.08375758509390716,0.041629384947329845,0.04162547029219496,0.033055431952973634,0.03251422391945008,0.03139264863567203,0.031295147727300035,0.031007841515634273,0.03095895999770005,0.02904612148862807,0.028939458215145555,0.028459155582429504,0.02657676464337612,0.026385422299627204,0.025410761179881572,0.025273879884514037,0.024724573417054432,0.02461818381143799,0.02401203277775829,0.022909985060184983,0.022461899534574566,0.022279108657560734,0.021078787990497387,0.0210744473057851,0.02061330739572446,0.020440685081964807,0.0197151143754594,0.01935240331985286,0.0189851636045543,0.018978175524787855,0.016297143790672694,0.01584627570412226,0.01540118533741416,0.014383427015624797,0.013247979219261845,0.012729847442693235,0.012201623602436647,0.010398782967123344,0.008115230713611577,1.6653345369377348e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,3.122502256758253e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,8.673617379884035e-18,3.469446951953614e-18,3.0357660829594124e-18,2.168404344971009e-18,1.734723475976807e-18,1.734723475976807e-18,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,3.2526065174565133e-19,2.168404344971009e-19,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.00015955278769958436,0.0001575979267965335,0.0001545947557996327,0.2173919860341278,0.7575891681666935,0.7675600467069685,0.6030885810167885,0.00012785486910027374,0.24103956880787805,0.00012089488874050857,0.6639229207306481,0.670463857871324,0.00012440785004927955,0.202344605381634,0.46802871781899,0.4710595701709855,0.4507845290217771,0.44931206606357466,0.2302498068203945,8.34107823388056e-05,0.09563179217288055,6.647067956586943e-05,0.3138799342183638,0.3128305580264741,0.0899051068543754,5.0546615931684094e-05,0.04391044019477031,0.5956204533147798,3.049681170210776e-05,0.04122516084963228,0.041628100568585395,0.0019380774315383527,0.0023070870238770854,0.015529431563440181,0.002100720062101882,0.00227239341444994,0.0022692292040135615,0.0023499216078229105,0.0016853915544408418,0.013369195138930102,0.0017742317313459348,0.0018197917557499267,0.004821962077648447,0.013003137075436799,0.01265097583763711,0.0016170782525260813,0.0016856331361757028,0.0017546806356933977,0.016643720243733808,0.002050897072198256,0.010467749154391788,0.0019309452423549754,0.005131286668566329,0.0021640581361939033,0.0014477129090394174,0.017374313221880294,0.010479758813862811,0.001701668229801541,0.006846541897870132,0.009149191218946608,0.002118196251344214,0.009582955860749733,0.012572112999146037,0.006544243585215199,0.008574058558128386,0.0012043205098703613,0.007192618801933879,6.940249156622835e-17,1.3552527156068805e-20,0.0,0.0,0.0,5.551115123125783e-17,0.0,3.3881317890172014e-21,1.3552527156068805e-20,1.3877787807814457e-17,0.0,1.3552527156068805e-20,0.0,2.7755575615628914e-17,3.3881317890172014e-21,6.193504910323444e-18,2.7755575615628914e-17,6.938893903907228e-17,0.0,0.0,0.0,2.7755575615628914e-17,1.0164395367051604e-20,4.336808689942018e-17,6.6542908336297835e-18,8.673617379884035e-19,4.336808689942018e-19,2.168404344971009e-19,8.673617379884035e-19,0.0,0.0,1.0842021724855044e-19,2.168404344971009e-19,6.505213034913027e-19,0.0,8.673617379884035e-19,4.336808689942018e-19,2.168404344971009e-19,0.0,4.336808689942018e-19,0.0,0.0,2.168404344971009e-19,0.0,5.421010862427522e-20,0.0,0.0,0.0,2.7755575615628914e-17,5.421010862427522e-20,1.0842021724855044e-19,1.0842021724855044e-19,1.3552527156068805e-20,1.3877787807814457e-17,4.336808689942018e-19,0.0,0.0,0.0,1.3552527156068805e-20,5.551115123125783e-17,1.0842021724855044e-19,2.168404344971009e-19,0.0,2.710505431213761e-20,0.0,0.0,0.0
2,1.653667461303713e-05,1.1146887095129428e-05,1.1778180037209694e-05,0.23156936008295198,0.0010073508565792088,0.0009948246857340599,0.5990124965084822,1.6710723151670226e-05,0.0003410413907962832,2.1077495199113947e-06,0.0008918210072808514,0.2218644945467656,1.6576859868530242e-05,0.1821432597890038,0.46343479385668024,0.46955189717392487,0.0006038815988322717,0.21822518594909168,0.0002938822746293959,6.130979145995832e-06,0.00011305164070927742,4.993990584228404e-06,0.27010399880973635,0.000422129913624612,8.724147493588289e-05,1.6080778748199968e-06,0.027451467084057463,0.5746434463125009,1.0199750282675173e-05,0.268954612625674,5.670008760852068e-05,0.00022603718588116913,0.0009663514262265158,0.005359766946690998,0.00015504095292589852,0.0002353298054492805,0.0009413144511382723,0.0008893737745838846,0.0003700605097686955,0.005270112843149891,0.0006076406424470991,0.00015571728232716264,0.007061979692054305,0.00427744661046946,0.00917413287503896,0.000377372075071257,0.00038672486181069683,0.0008477041158893508,0.00479300191272415,0.0008331428994856291,0.00601179233925553,0.0006869629563644581,0.007356989209511841,0.0009000351569449731,0.0003796170462043428,0.004692816541168848,0.004246302712466687,0.0006639831608193812,0.0017744725195717257,0.0037045521348484855,0.0009515610221378515,0.004836224824478765,0.004857840177462991,0.003708284832801906,0.0005975925947327191,0.0005781915797966732,0.010158611629550746,6.989715880742486e-18,3.3881317890172014e-21,0.0,2.7755575615628914e-17,1.6940658945086007e-21,5.421010862427522e-20,5.421010862427522e-20,2.6469779601696886e-23,1.6940658945086007e-21,6.938893903907228e-18,0.0,0.0,4.235164736271502e-22,5.421010862427522e-20,1.6940658945086007e-21,2.1281702799764296e-20,0.0,6.938893903907228e-18,0.0,0.0,0.0,2.710505431213761e-20,1.6940658945086007e-21,1.3877787807814457e-17,2.4352197233561135e-21,4.336808689942018e-19,2.168404344971009e-19,5.421010862427522e-20,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,0.0,1.0842021724855044e-19,2.168404344971009e-19,2.168404344971009e-19,4.336808689942018e-19,2.710505431213761e-19,5.421010862427522e-20,0.0,0.0,8.131516293641283e-20,5.421010862427522e-20,2.168404344971009e-19,0.0,0.0,8.673617379884035e-19,8.673617379884035e-19,0.0,0.0,2.710505431213761e-20,5.421010862427522e-20,2.710505431213761e-20,0.0,1.3877787807814457e-17,2.168404344971009e-19,0.0,2.7755575615628914e-17,0.0,3.3881317890172014e-21,5.421010862427522e-20,5.421010862427522e-20,1.6263032587282567e-19,1.6940658945086007e-21,5.421010862427522e-20,1.6940658945086007e-21,0.0,0.0
3,4.189919378123931e-05,3.170376503026969e-05,2.918877945640575e-05,0.6739707000103157,4.355973145894709e-05,4.454365693915562e-05,0.003709154449884982,4.122300968993785e-05,2.4237041793764167e-05,5.451302291240535e-06,3.859069547782565e-05,0.22690878146497492,3.1997813808349525e-05,0.6155415206339712,0.002856208426450276,0.6253371036876416,2.7245290913451173e-05,0.20894391201865914,2.271437555707288e-05,1.5802785038475077e-06,2.160711021574747e-05,1.094819169287387e-06,0.0016648780745320137,2.1941854573212588e-05,2.154415751768435e-05,4.679865526531263e-06,0.012940861736895008,0.0034546717933151994,3.2881077686660896e-05,0.0016297326728213226,2.213149079604517e-05,0.00045392082825075326,0.0016475953184560894,0.00033808092969939943,2.6253914417269682e-06,4.071387658851946e-06,0.0014039888999443349,0.0016244848089828395,0.0010044749626511586,0.0006097484878789019,0.0010874809775357445,0.00042310275189610827,0.0007371730282685197,0.0002855669850883177,0.0008101791187572699,6.660643605523639e-06,6.8499871721247215e-06,0.0016190346332471935,2.6761310685232844e-06,0.001211527534059323,0.00688642109524298,0.0017780756098920531,0.0007619799547808846,0.001663144370726636,0.00103632889537662,1.5566660268707872e-06,0.0005702686155438209,0.0010535653010982449,7.992704918528467e-06,0.0009900042679755043,0.0011532949018309147,0.000322344238427652,0.0003053992673185601,0.000990041994294043,7.543149321223507e-06,0.001122487860755807,0.0019854771552871246,4.184850979204596e-17,3.3881317890172014e-21,8.470329472543003e-22,0.0,3.3881317890172014e-21,7.940933880509066e-23,3.3881317890172014e-21,8.470329472543003e-22,0.0,0.0,2.6469779601696886e-23,0.0,0.0,5.082197683525802e-21,6.352747104407253e-22,1.0970999861867375e-21,2.168404344971009e-19,4.163336342344337e-17,0.0,1.6940658945086007e-21,1.0587911840678754e-22,5.082197683525802e-21,0.0,1.0842021724855044e-19,1.1314279816076882e-21,2.168404344971009e-19,2.0328790734103208e-20,2.168404344971009e-19,2.168404344971009e-19,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,3.2526065174565133e-19,0.0,1.0842021724855044e-19,1.0842021724855044e-19,2.168404344971009e-19,0.0,2.168404344971009e-19,1.0842021724855044e-19,1.0842021724855044e-19,0.0,1.6940658945086007e-21,5.421010862427522e-20,1.0842021724855044e-19,1.6263032587282567e-19,3.3881317890172014e-21,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,1.5881867761018131e-22,1.0842021724855044e-19,1.0842021724855044e-19,2.117582368135751e-22,2.710505431213761e-20,0.0,0.0,4.235164736271502e-22
4,9.641569209342985e-06,2.3979553054935882e-05,2.3400712181298113e-05,0.005841766814467983,2.3187540367415724e-05,2.86434097693822e-05,0.0003828719651838544,9.878731259547103e-06,6.349654938319734e-06,1.0633755176604936e-05,8.78639217325873e-06,0.0020133474463584176,9.296903150134376e-06,0.005083660671615897,0.0003741986710860074,0.0053049625375649325,9.287556915448949e-06,0.001735920971725223,2.6846126688219035e-06,2.3203069946770946e-06,1.0415283907005957e-05,1.95004827017741e-06,9.531234143963797e-05,8.662494530569552e-06,1.1401608977860148e-05,1.0295882834869295e-05,0.0011218792243812476,0.0003743322418813868,2.2759412774694853e-05,9.158067550258775e-05,3.1699648187585775e-06,1.9991709036556343e-06,7.72793175197508e-06,0.0011465271287502796,5.6021681734912524e-08,8.60544552370987e-09,6.685051385544143e-06,7.559440251201555e-06,4.322621894079336e-06,0.0017131915250511746,0.0002332450524967494,1.8534802026918617e-06,0.00036497203351057737,0.0007486383393894987,0.0003429380738417193,5.7667877565358495e-08,4.6008476313997354e-08,7.4355324333909155e-06,5.710065940283145e-05,0.0002457598266869485,0.0028847175530657986,0.0008451897856985139,0.0003582234521438622,0.00048713132358837986,4.465985564570953e-06,7.957117729994147e-05,0.0016550519050706446,0.0003078824143636703,0.0001954992827924381,0.001591674000979848,0.00041631153685192684,0.0013725274488571174,0.0011073228269825436,0.001591705275235769,0.0001881378222122499,0.00030624324827361227,0.00019442539232049155,1.1265538198482195e-19,1.6940658945086007e-21,8.470329472543003e-22,4.235164736271502e-22,2.117582368135751e-22,1.2705494208814505e-21,1.6940658945086007e-21,4.235164736271502e-22,0.0,1.0587911840678754e-22,4.235164736271502e-22,2.117582368135751e-22,1.2705494208814505e-21,0.0,5.293955920339377e-23,2.4248799656992006e-21,0.0,1.0842021724855044e-19,8.470329472543003e-22,4.235164736271502e-22,0.0,3.3881317890172014e-21,5.293955920339377e-23,0.0,2.47120208000217e-21,1.0842021724855044e-19,0.0,1.0842021724855044e-19,0.0,1.0842021724855044e-19,5.421010862427522e-20,0.0,2.710505431213761e-20,5.421010862427522e-20,0.0,1.0842021724855044e-19,0.0,1.0842021724855044e-19,0.0,0.0,1.3552527156068805e-20,4.0657581468206416e-20,5.421010862427522e-20,0.0,1.0842021724855044e-19,0.0,0.0,3.3881317890172014e-21,8.470329472543003e-22,0.0,0.0,2.710505431213761e-20,1.0587911840678754e-22,0.0,1.0842021724855044e-19,2.117582368135751e-22,2.7755575615628914e-17,0.0,0.0,0.0,2.710505431213761e-20,2.710505431213761e-20,0.0,0.0,0.0,5.551115123125783e-17,2.117582368135751e-22
5,1.949737270307887e-07,5.36265462511953e-07,5.372150795788438e-07,8.722624293339863e-07,2.209377237844663e-06,2.4027818364122466e-06,4.2870658267199634e-05,1.9713511345641175e-07,3.419644854133513e-07,2.6520283750394833e-07,1.2814287786593668e-06,3.9263338196648807e-07,1.7304011544898793e-07,4.746196454212765e-07,4.155666513089805e-05,8.356326349191369e-07,3.9682326848338473e-07,8.434032494856244e-08,5.230751511610143e-07,4.1006244613225684e-08,1.137940895883844e-06,2.8736821230043124e-08,1.1354658459357057e-05,9.83078630269906e-07,1.2215769470289878e-06,2.423698954176715e-07,1.3878254965471247e-05,4.162145567392573e-05,5.041825048282034e-07,1.0733678150876089e-05,4.56927173624883e-07,7.453351218290921e-11,1.2814083618690789e-09,6.7420670391245975e-06,2.0012882852996933e-11,2.2648498071116244e-10,1.2771030748067328e-09,1.1737421360465903e-09,1.353739043624239e-11,1.000400216330427e-05,7.400951790975731e-06,8.042685090139234e-11,1.3958967164803033e-05,4.372757731742045e-06,1.2821068999704389e-05,4.720836250872325e-10,4.705858607849011e-10,7.677467801580979e-10,3.3161022049169023e-07,7.791911321346833e-06,1.7033139432316277e-05,2.7135606585504594e-05,1.3702318380583077e-05,1.576218194168967e-05,2.182253659399485e-11,4.5638491991838384e-07,9.581717583562885e-06,9.768703961155963e-06,1.1257250307236952e-06,0.001296658990076578,1.653262100314595e-05,1.0464286176799363e-05,1.1757848171650718e-05,0.001296658976835028,1.0738893361577132e-06,9.7255577405346e-06,1.023574021904334e-05,6.948317145445432e-23,0.0,0.0,1.3234889800848443e-23,2.5849394142282115e-26,3.308722450212111e-24,0.0,0.0,3.877409121342317e-26,3.308722450212111e-24,3.308722450212111e-24,0.0,1.6543612251060553e-24,6.617444900424222e-24,2.5849394142282115e-26,3.2311742677852644e-25,0.0,4.301339185275744e-23,0.0,6.617444900424222e-24,8.271806125530277e-25,1.3234889800848443e-23,2.5849394142282115e-26,8.271806125530277e-25,5.172908054332472e-25,1.1911400820763599e-22,4.235164736271502e-22,1.6940658945086007e-21,8.470329472543003e-22,8.470329472543003e-22,2.541098841762901e-21,1.6940658945086007e-21,6.352747104407253e-22,8.470329472543003e-22,0.0,1.6940658945086007e-21,8.470329472543003e-22,8.470329472543003e-22,1.6940658945086007e-21,0.0,8.470329472543003e-22,0.0,4.235164736271502e-22,0.0,3.3881317890172014e-21,1.6940658945086007e-21,8.470329472543003e-22,0.0,2.6469779601696886e-23,3.3881317890172014e-21,0.0,2.541098841762901e-21,1.2924697071141057e-26,1.3234889800848443e-23,1.6940658945086007e-21,1.9387045606711586e-26,2.7755575615628914e-17,8.470329472543003e-22,0.0,3.308722450212111e-24,0.0,0.0,5.169878828456423e-26,8.470329472543003e-22,1.2924697071141057e-26,5.551115123125783e-17,0.0
6,0.00013389635486445547,3.8074796368749565e-05,3.8427297862655774e-05,0.00012062739169841388,0.0003039977563325491,2.454151904668229e-05,7.89116142519017e-05,0.00012702270006311129,2.7257749363302022e-05,3.735777628971007e-05,0.00030878921586511134,0.0001232943482943394,0.00013425786639259535,0.00010472642199034702,7.94530375270466e-05,9.971785061511832e-05,1.8721529076120025e-05,0.00011812051976348894,1.369555832956482e-05,0.00012359410810936264,0.000317020912218534,0.00012842241023548295,5.6495853796530316e-05,0.00029354593385902183,0.00030765246747470267,3.676499787388825e-05,0.0002277881917460837,6.817972373365054e-05,3.728869236083493e-05,5.694885355667554e-05,1.6026114372560805e-05,2.6456649688079895e-07,7.948942117322038e-08,0.0006201101116518467,8.761135432552002e-09,5.21551656722053e-08,8.448952086705118e-08,1.063284483971619e-08,1.9012885355334552e-07,0.0006131943936650501,9.016016936442907e-05,1.4246047996710702e-08,2.5006514091460463e-05,4.687641402784496e-06,1.0545320656929e-06,6.461936905623731e-09,6.826474672555859e-08,2.1819635909441083e-08,6.159691349373904e-07,9.095075251556329e-05,0.00020927562433890553,0.0003242200785257869,2.590543540628594e-05,1.4589918420601017e-05,2.7805658515474663e-09,1.3235382496622643e-05,1.4579237071060042e-05,1.3745614529511867e-05,1.8774946219809647e-07,1.0337661944874615e-06,7.871404673895625e-07,0.00030257238520183915,3.684879487611713e-05,1.108052336867584e-06,1.3233671235763942e-05,1.3829879097469527e-05,0.00046685483605775964,1.0164395367051604e-20,1.3552527156068805e-20,0.0,2.710505431213761e-20,3.308722450212111e-24,6.776263578034403e-21,0.0,0.0,6.617444900424222e-24,1.0587911840678754e-22,1.5881867761018131e-22,3.308722450212111e-24,8.470329472543003e-22,7.940933880509066e-23,0.0,2.5344813968624768e-21,6.776263578034403e-21,3.3881317890172014e-21,0.0,3.3881317890172014e-21,1.0587911840678754e-22,5.293955920339377e-23,3.308722450212111e-24,2.6469779601696886e-23,2.9643051226603438e-21,6.776263578034403e-21,2.710505431213761e-20,0.0,0.0,3.3881317890172014e-21,3.3881317890172014e-21,1.6940658945086007e-21,6.776263578034403e-21,1.3552527156068805e-20,0.0,2.710505431213761e-20,6.776263578034403e-21,6.776263578034403e-21,2.710505431213761e-20,5.421010862427522e-20,8.470329472543003e-22,0.0,1.3552527156068805e-20,2.710505431213761e-20,2.710505431213761e-20,5.421010862427522e-20,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,3.3881317890172014e-21,0.0,6.505213034913027e-19,2.710505431213761e-20,0.0,6.776263578034403e-21,1.6940658945086007e-21,0.0,0.0,1.3552527156068805e-20,0.0,0.0,0.0
7,0.00012107742951045385,2.84810475998003e-05,2.8787926289025023e-05,0.00016346063236487578,0.0003751884808874924,3.670709018879526e-05,7.771730290407694e-05,0.00011341817269690162,3.9170366922667054e-05,2.7946854264694973e-05,0.0003808997716501679,0.00016260586062664706,0.00011810857188499817,0.00014142648319556505,7.805374981854455e-05,0.00013973991637593021,2.7778362289692167e-05,0.00015592633436291227,1.9824343509162337e-05,0.00010882561287278066,0.00038755257047862017,0.00011375540967646877,5.4478962704240595e-05,0.00035458329612666865,0.0003709622367185602,2.7203897896569034e-05,8.226867534187252e-05,6.592450762364291e-05,2.7880342459351994e-05,5.642519991856834e-05,2.3126366178591086e-05,8.627639378044429e-08,2.1681157994320834e-08,2.4716352520190148e-06,1.622556848294114e-08,7.973431624969058e-08,2.5511652268218156e-08,8.631957243323368e-09,1.6241514325174545e-07,1.1357959348678848e-06,8.020994918764586e-05,2.344425112702481e-08,2.029409006397437e-05,6.465670241111072e-06,8.955627445529499e-07,1.4081343356020321e-08,1.0271786230345687e-07,1.8655834573926286e-08,9.171991947555447e-07,8.090171263335679e-05,0.00014791470981519498,0.0002925586519178672,2.102296637746665e-05,1.4117483131495589e-05,1.1372656794802254e-08,2.1315301976985682e-05,1.4474440119547599e-05,1.0376640569596e-05,2.4140088909300377e-07,5.826148367570638e-06,6.778690493688036e-07,0.00043380866577325623,5.69204806994912e-05,5.969299540775141e-06,2.1410197340660926e-05,1.046601150237135e-05,0.0004424713628434433,1.1858461261560205e-20,0.0,0.0,0.0,3.308722450212111e-24,1.3552527156068805e-20,0.0,0.0,1.3234889800848443e-23,1.5881867761018131e-22,2.117582368135751e-22,6.617444900424222e-24,0.0,1.0587911840678754e-22,1.6543612251060553e-24,1.8877295554225783e-21,0.0,1.3552527156068805e-20,0.0,3.3881317890172014e-21,0.0,5.293955920339377e-23,0.0,1.3234889800848443e-22,1.4823593564833102e-21,6.776263578034403e-21,0.0,0.0,6.776263578034403e-21,3.3881317890172014e-21,3.3881317890172014e-21,1.6940658945086007e-21,6.776263578034403e-21,1.3552527156068805e-20,0.0,2.710505431213761e-20,3.3881317890172014e-21,3.3881317890172014e-21,5.421010862427522e-20,0.0,8.470329472543003e-22,8.470329472543003e-22,6.776263578034403e-21,2.710505431213761e-20,0.0,5.421010862427522e-20,2.710505431213761e-20,0.0,1.6940658945086007e-21,0.0,0.0,0.0,6.617444900424222e-24,0.0,3.3881317890172014e-21,6.617444900424222e-24,6.505213034913027e-19,2.710505431213761e-20,1.0587911840678754e-22,6.776263578034403e-21,1.6940658945086007e-21,8.470329472543003e-22,0.0,0.0,1.3234889800848443e-23,4.336808689942018e-19,0.0
8,0.00017936078459715996,3.305932445686203e-05,3.350057685883229e-05,0.00010368932687136268,0.0004127192258026859,4.172029812182664e-05,7.820057549219747e-06,0.00016586047965032585,4.4979052860548516e-05,3.2500393918623114e-05,0.00041899117096881686,0.00010435838612971951,0.00017002196386313074,8.370263801079545e-05,1.607767769040116e-05,8.327322063972085e-05,3.168932577863385e-05,9.766282608590613e-05,2.2315758102553327e-05,0.0001578857322826915,0.000427184117043991,0.00016499720677449952,7.153421321503245e-06,0.00038648855532035637,0.0003988725204456304,3.1337587959249906e-05,0.00020904524434107443,1.5878991705355447e-06,3.2524800845845825e-05,8.06291711372589e-06,2.6393119238476914e-05,1.3889187783483972e-07,2.0129557769439036e-07,4.760721666854273e-06,5.169415326428102e-08,7.550141349867778e-08,2.0946039624170972e-07,7.563257570624613e-08,2.9641198099586674e-08,3.507362841039492e-06,0.0001170146798124405,3.546086570801159e-08,3.0117954532440573e-05,6.305339982462335e-06,1.4491783025042526e-06,4.830183352891532e-08,1.0251206512292968e-07,1.2041548936321597e-07,9.627744302309733e-07,0.00011803851114648485,0.00015506003710001403,0.00043335709226504455,3.122983059895838e-05,2.2753413387900765e-05,5.241582900753646e-09,2.233400920700355e-05,1.3746381545976039e-05,1.6088671173467538e-05,1.1397780654267252e-07,1.1188896526925904e-05,1.1160994471364723e-06,0.0003995900160922237,6.40076999233637e-05,1.1355077898928253e-05,2.2592191058501847e-05,1.6230747312842558e-05,9.911701026167794e-07,2.710505431213761e-20,0.0,6.776263578034403e-21,1.0842021724855044e-19,9.926167350636332e-24,1.3552527156068805e-20,2.710505431213761e-20,3.3881317890172014e-21,1.3234889800848443e-23,8.470329472543003e-22,0.0,1.3234889800848443e-23,3.3881317890172014e-21,1.0587911840678754e-22,3.308722450212111e-24,8.514790430467729e-22,0.0,3.3881317890172014e-21,1.0587911840678754e-22,6.776263578034403e-21,1.0587911840678754e-22,5.293955920339377e-23,1.6543612251060553e-24,2.6469779601696886e-22,1.2779423476061432e-21,6.776263578034403e-21,5.421010862427522e-20,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,6.776263578034403e-21,2.710505431213761e-20,0.0,0.0,0.0,8.470329472543003e-22,4.235164736271502e-22,1.6940658945086007e-21,1.6940658945086007e-21,6.776263578034403e-21,0.0,2.710505431213761e-20,4.235164736271502e-22,0.0,0.0,3.3881317890172014e-21,0.0,2.710505431213761e-20,2.710505431213761e-20,1.3234889800848443e-23,1.0842021724855044e-19,6.776263578034403e-21,6.617444900424222e-24,2.168404344971009e-19,1.0587911840678754e-22,1.0587911840678754e-22,0.0,1.6940658945086007e-21,1.6940658945086007e-21,3.308722450212111e-24,0.0,0.0,2.168404344971009e-19,0.0
9,0.00026983350454788863,5.010624405632383e-05,5.082867305457198e-05,8.083852649113754e-05,0.0004802874747614909,4.74588632983687e-05,8.288956064468958e-06,0.000246317527504542,5.216333885329297e-05,4.938759281667236e-05,0.0004875253956054443,8.195983819124485e-05,0.0002482828341807313,6.147187666912009e-05,1.6976621211141214e-05,6.196572759087495e-05,3.5976816903817184e-05,7.499473406394496e-05,2.5060111162822288e-05,0.00023243424381866847,0.0004984361202398895,0.00024298481922568684,6.901240233204382e-06,0.0004460733541585465,0.0004536957945891405,4.6706277493137026e-05,0.0006313985578855124,1.3870779158933384e-06,4.876341974272573e-05,7.95548827420653e-06,3.023488830507604e-05,1.0166496529733981e-07,1.8000373306504026e-07,5.04493095783537e-06,7.625646160261399e-08,1.0146284674311819e-07,1.9149996068286716e-07,2.3138259595307908e-07,3.9036085715703047e-08,3.905143072864263e-06,0.00017331615765653135,2.311621653792231e-08,2.224015236202108e-05,5.9929128949321236e-06,1.1565205735077391e-06,7.184841310482185e-08,1.396025572051687e-07,2.914180321628665e-07,9.15377624655315e-07,0.00017486243225043227,0.0001561690557325375,1.0582418712524934e-06,2.3123237073858268e-05,3.67372268840732e-05,6.977266357298536e-09,2.257654244719134e-05,1.2859655958431839e-05,2.2555797738183007e-05,6.664263356668425e-08,1.8880521497224153e-05,9.117508003014153e-07,0.0003654508301757931,7.327677960754332e-05,1.9069832063578658e-05,2.286020300875745e-05,2.2801243976533787e-05,8.229073568178158e-07,1.6940658945086007e-20,0.0,6.776263578034403e-21,0.0,2.6469779601696886e-23,6.776263578034403e-21,2.710505431213761e-20,1.6940658945086007e-21,0.0,0.0,1.0587911840678754e-22,1.3234889800848443e-23,3.3881317890172014e-21,5.293955920339377e-23,6.617444900424222e-24,8.511688503170655e-22,0.0,3.3881317890172014e-21,0.0,0.0,0.0,1.0587911840678754e-22,0.0,1.0587911840678754e-22,4.2093153421292196e-22,6.776263578034403e-21,2.710505431213761e-20,8.470329472543003e-22,0.0,1.3552527156068805e-20,1.3552527156068805e-20,3.3881317890172014e-21,6.776263578034403e-21,1.3552527156068805e-20,2.710505431213761e-20,0.0,6.776263578034403e-21,6.776263578034403e-21,8.470329472543003e-22,4.235164736271502e-22,1.0164395367051604e-20,3.3881317890172014e-21,6.776263578034403e-21,0.0,0.0,0.0,4.235164736271502e-22,3.3881317890172014e-21,3.3881317890172014e-21,0.0,0.0,4.235164736271502e-22,0.0,5.421010862427522e-20,0.0,1.3234889800848443e-23,0.0,6.352747104407253e-22,2.117582368135751e-22,6.776263578034403e-21,3.3881317890172014e-21,3.3881317890172014e-21,0.0,0.0,0.0,0.0,3.308722450212111e-24
