,Y4Z5,Y5Z4,Y1Z5,Y5Z1,Y3Z1,Y1Z3,Y0Z4,Y4Z0,Y2Z3,Y3Z2,Y2Z5,Y5Z2,Y3Z4,Y4Z3,Y2Z1,Y1Z2,Y2Z4,Y4Z2,Y0Z2,Y2Z0,Y1Z4,Y4Z1,Y3Z5,Y5Z3,Y0Z1,Y1Z0,Y0Z5,Y5Z0,Y0Z3,Y3Z0,standard_x,X1X4,X3X5,Y1Y4,Y3Y5,X3X4,X2X4,X2X5,X1X2,X0X5,Y2Y4,X0X1,Y1Y2,X4X5,X1X5,Y2Y5,X0X3,Y0Y5,X2X3,Y3Y4,X5,X1X3,X4,X0X2,X1,Y0Y3,Y2Y3,Y1Y5,Y4Y5,X0X4,Y1Y3,Y0Y1,X3,X2,Y0Y2,Y0Y4,X0,standard_y,Y4,X5Y3,X4Y3,X3Y5,X3Y4,X1Y2,X3Y1,X2Y1,Y3,Y2,X5Y4,X5Y2,X4Y5,X4Y2,X3Y2,X2Y4,X1Y4,X0Y4,X0Y3,Y0,X5Y0,X5Y1,Y1,X3Y0,X2Y0,X4Y1,X1Y3,X1Y0,X0Y1,X3Z1,X1Z0,X4Z1,X3Z0,X2Z0,X4Z2,X1Z3,X4Z5,X4Z3,X4Z0,X3Z4,X2Z5,X2Z4,X1Z4,X1Z2,X0Z1,X3Z5,X1Z5,X0Z5,X0Z2,X0Z3,Y5,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X4Y0,X3Z2,X2Z3,X2Z1,X2Y5,X2Y3,X1Y5,X0Z4,X0Y5,X0Y2
0,0.9964477488623324,0.9964418575729332,0.9676221631874795,0.9675943088648948,0.9261739376161873,0.9261149515085538,0.8211463258898852,0.8209733947692408,0.7313148474047202,0.7313033994607321,0.6287795596844881,0.6287115716129459,0.5859181289689037,0.5858674102945379,0.5521973376871379,0.5521535249223442,0.5479845529326601,0.5479285403483555,0.5021413775845027,0.5020869472713789,0.397246918593537,0.3972378315767072,0.3601235200159635,0.36009021739118263,0.24348028069071517,0.24343457160856724,0.23136376258112207,0.2313136690157819,0.16191205342665005,0.16189196822719695,0.1204153014366889,0.04469604206289364,0.04140926430593535,0.04019218313611353,0.039552265548977894,0.03674546634480347,0.036561041890936855,0.035054547588713306,0.034944701455477026,0.034669050966057366,0.03373912079762894,0.03263674875829939,0.032519660895809294,0.0299125972359321,0.02952164984028292,0.029203864052458364,0.029053371684124966,0.028560597044895542,0.026103741548591623,0.02521376014279955,0.02508817781144436,0.024931460710100647,0.02469414968501249,0.023492366213721798,0.023169734258864944,0.023146214586824358,0.022810550365569164,0.022664493631086375,0.022603949436393274,0.021862785599193357,0.02049566756963095,0.019548595364009172,0.018925032010389375,0.017881698438230308,0.016969067589551842,0.013949208659484126,0.010656509232747427,1.8041124150158794e-16,1.3877787807814457e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,6.938893903907228e-17,6.245004513516506e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.0816681711721685e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,3.469446951953614e-18,3.469446951953614e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.3010426069826053e-18,1.3010426069826053e-18,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,2.168404344971009e-19,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.002154874606698225,0.0021545277547749264,0.5749145510385929,0.0020920298042646328,0.9172271872094531,0.9232076756759064,0.5935190766906997,0.0017756649512584103,0.7266411051466638,0.7242388447946775,0.08906290821002233,0.0013597125413166004,0.22935936120531558,0.0012673471773748093,0.5486681862253855,0.550419890716469,0.07018098849052597,0.001185302751130951,0.5021693950553181,0.4988780302250432,0.5529429586719675,0.0008593793734785775,0.21422887466442073,0.0007791444832808757,0.2434938188084791,0.24267018312813654,0.5765205375309157,0.0005010621879433713,0.16192105173165008,0.16032797393528536,0.04846574915400319,3.589811598432383e-05,2.022474838807919e-05,3.117607052072641e-05,1.5178379878775378e-05,3.5250995596036687e-05,4.440247292776757e-05,2.5423239918739657e-05,0.020514728103948186,5.2225124998913823e-05,3.684755217509423e-05,0.021357538590947,0.017104374142686965,0.006805622859341295,2.8543165732251132e-05,4.1560121132472124e-05,0.02103167085638395,4.087908928449668e-05,0.014995642610810387,3.617586971145389e-05,4.934959445567302e-05,0.013111304706216402,6.82490345317863e-05,0.012930649122628894,0.015640883462393104,0.014563547159869027,0.011541528243958744,4.034782128855879e-05,0.007473854098345643,5.025545326668778e-05,0.006480532653765487,0.00211899232136509,0.014694828067885211,0.01108469187354711,0.004293451922923448,4.4755343360705144e-05,0.006927747121190302,2.087089182034596e-17,2.710505431213761e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,0.0,0.0,1.3877787807814457e-17,6.938893903907228e-18,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,2.168404344971009e-19,5.551115123125783e-17,2.168404344971009e-19,0.0,0.0,1.6263032587282567e-19,1.0842021724855044e-19,0.0,0.0,2.168404344971009e-19,5.421010862427522e-20,2.0816681711721685e-17,4.163336342344337e-17,0.0,8.131516293641283e-20,2.0816681711721685e-17,1.8214596497756474e-17,9.107298248878237e-18,8.673617379884035e-19,8.673617379884035e-19,0.0,8.673617379884035e-19,4.336808689942018e-19,3.3881317890172014e-21,4.336808689942018e-19,3.3881317890172014e-21,1.6940658945086007e-21,0.0,4.336808689942018e-19,4.336808689942018e-19,5.963111948670274e-19,2.168404344971009e-19,6.505213034913027e-19,4.336808689942018e-19,0.0,2.168404344971009e-19,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,1.6940658945086007e-21,3.3881317890172014e-21,1.0164395367051604e-20,0.0,1.734723475976807e-18,8.673617379884035e-19,8.673617379884035e-19,2.168404344971009e-19,0.0,5.421010862427522e-20,0.0,0.0,1.1102230246251565e-16
2,2.8750824970752458e-05,1.2413726206371196e-05,0.00202171062722399,4.1090501177144125e-06,0.003133941209308316,0.0031743944422567014,0.6000993795527836,2.7781736957813903e-05,0.18212159610199113,0.0024768467829513656,0.1038667720829653,1.269712068774939e-05,0.0008106375518889713,1.4480828130119292e-05,0.1697974084783982,0.0018963286340602649,0.05210069609888439,2.170574698605804e-05,0.502175096758172,0.4957010150569068,0.0018130632913612816,1.368882302330757e-05,0.0006675868550296266,3.804134808410525e-06,0.0831465794397708,0.0008368353790670371,0.5531979197851444,1.3838565772728504e-05,0.07920331806625074,0.0005501074228824642,0.005051730171038038,0.00047679698472440557,0.00046138419643893387,0.0005889175808258991,0.0005684762060211425,0.00023158417170799522,0.00160248575827367,0.0008468529935598324,0.0011121014248144743,0.0012544935628701047,0.0012775627997544318,0.0010451673333426257,0.0008065888151790206,0.009523912118512574,0.00023067862729719252,0.0012048796072313432,0.0006026065170365875,0.0014064657944899005,0.0005442358525078231,0.000577349212129962,0.0008922492225080453,0.006563392063493953,0.0015905846603431538,0.004479956005573066,0.0010776047302311527,2.6443709060187905e-05,0.0007146010597267438,0.0005782091831724322,0.009851879095487485,0.0012112313203315882,0.006690970411786361,2.1106166209713267e-05,0.0006124552729655282,0.002969450003563809,0.00034379226128282946,0.0009767269170029673,0.006255174053522109,1.3688899460576748e-17,0.0,0.0,8.470329472543003e-22,1.6940658945086007e-21,1.6940658945086007e-21,1.0842021724855044e-19,3.469446951953614e-18,8.131516293641283e-20,2.168404344971009e-19,1.3877787807814457e-17,1.1102230246251565e-16,8.470329472543003e-22,5.551115123125783e-17,0.0,3.2526065174565133e-19,0.0,0.0,1.6940658945086007e-21,2.168404344971009e-19,2.7755575615628914e-17,8.470329472543003e-22,1.0587911840678754e-22,2.710505431213761e-20,0.0,6.938893903907228e-18,8.470329472543003e-22,3.469446951953614e-18,2.159934015498466e-20,6.225692162319107e-20,5.421010862427522e-20,5.421010862427522e-20,3.2526065174565133e-19,0.0,2.168404344971009e-19,5.421010862427522e-20,1.3552527156068805e-20,0.0,2.168404344971009e-19,1.6263032587282567e-19,5.421010862427522e-20,0.0,8.809142651444724e-20,2.0328790734103208e-20,0.0,4.336808689942018e-19,0.0,2.710505431213761e-20,1.0842021724855044e-19,5.421010862427522e-20,0.0,8.470329472543003e-22,2.710505431213761e-20,0.0,5.421010862427522e-20,0.0,1.0842021724855044e-19,8.470329472543003e-22,5.421010862427522e-20,2.168404344971009e-19,2.168404344971009e-19,1.6940658945086007e-21,2.168404344971009e-19,5.293955920339377e-22,1.0842021724855044e-19,0.0,0.0
3,1.9432248443068303e-05,0.00032825468361453753,0.00039020995574264375,0.00026081656844151454,0.00044052780684446854,0.00043886981207002997,0.00022495599677562758,1.9473538998342803e-05,0.1878703308043419,0.0003432385155236843,0.5734837880380224,0.0002702705429248499,4.736833291209822e-05,3.7195078413802366e-06,0.15950477131382537,0.0002543633720592964,0.5256217523745563,1.1536580737757672e-05,0.00018862420667387477,0.527109921615436,0.0003521043308372752,3.3442399036723236e-06,2.1194294107605526e-05,0.00024783745690792175,3.428210746263882e-05,0.0003519392090070302,0.0001961155006438343,0.0003274740197449623,3.085996419666478e-05,4.648313473037152e-05,0.004233548432647812,4.1023183303965413e-07,0.00028779892027800167,2.1361779269303687e-07,0.0003486345094957465,3.8912082430909233e-07,0.0007977579471523479,0.00022075993045367803,0.0013593934311640385,0.0007999808809724674,0.0004957938557834331,7.439340552377906e-05,0.0012262297350051602,8.422324256805238e-05,0.0001086731501801,0.00029804882367521015,0.00010626552940958236,0.0007974778886445139,0.0010052859465725164,7.116400733637186e-08,0.0003939745042490598,0.00909218019131806,0.0008136640801528191,0.0005773627600162874,0.0012932800480554376,0.00032890821058871806,0.0010567634248789496,0.00035606114053011697,0.0001288700908239062,0.000498778247840321,0.009275026338772968,0.00033538814411388765,0.0011090552395661884,0.004201096512324519,0.0006508648498832204,0.0004989692487069287,0.0012271486235430396,5.5451858924950026e-17,1.6940658945086007e-21,1.6940658945086007e-21,5.293955920339377e-23,0.0,0.0,6.776263578034403e-21,2.7755575615628914e-17,2.710505431213761e-20,2.710505431213761e-20,5.551115123125783e-17,2.710505431213761e-20,6.776263578034403e-21,0.0,8.470329472543003e-22,5.421010862427522e-20,0.0,5.293955920339377e-23,1.3552527156068805e-20,4.235164736271502e-22,6.776263578034403e-21,8.470329472543003e-22,0.0,4.0657581468206416e-20,0.0,3.3881317890172014e-21,1.0587911840678754e-22,5.551115123125783e-17,4.342698215903395e-23,4.508134338414001e-23,1.0842021724855044e-19,0.0,1.0842021724855044e-19,0.0,6.505213034913027e-19,1.3552527156068805e-20,2.710505431213761e-20,5.421010862427522e-20,1.0842021724855044e-19,2.710505431213761e-20,8.131516293641283e-20,0.0,6.505213034913027e-19,1.6263032587282567e-19,2.710505431213761e-20,0.0,5.421010862427522e-20,0.0,2.710505431213761e-20,0.0,0.0,0.0,1.3552527156068805e-20,5.421010862427522e-20,0.0,2.710505431213761e-20,1.3552527156068805e-20,1.3552527156068805e-20,0.0,2.168404344971009e-19,4.336808689942018e-19,2.710505431213761e-20,2.710505431213761e-20,0.0,0.0,1.6940658945086007e-21,3.3881317890172014e-21
4,6.99418086156001e-06,5.215311181068451e-06,3.8152340030439484e-05,3.286274021290913e-06,8.020696720769598e-05,9.265152901104573e-05,4.4693035639886544e-05,7.0186300360203425e-06,0.00016639127796512542,6.393072140926855e-05,0.0005137400444178975,5.145877088271573e-06,6.383220417940392e-05,1.959388329219428e-06,0.0001304984148479078,3.479218473931103e-05,0.00044547256449539176,6.4689102404493144e-06,4.222717827532835e-05,0.00046438005138573564,3.1351235315604044e-05,1.6538461012484106e-06,6.243970432344523e-05,3.033912389079849e-06,1.6912734094895861e-06,3.2906697877641756e-05,4.227241878046245e-05,5.212167145732968e-06,1.089937858881239e-06,6.295471963184834e-05,0.0008844567779386892,4.680777246781605e-08,9.334184220067564e-08,3.536335213744533e-08,1.1923336800584016e-07,3.1258150341884576e-08,2.571150129491182e-07,6.592154868331594e-05,0.0004821678158731643,2.63431359875994e-07,1.0876842422801816e-07,2.2150118561876228e-05,0.0004667711241376118,4.859796493748734e-05,3.0329252741812973e-08,6.956919994566025e-05,0.00015552868581795022,2.6031128478097246e-07,0.00015912463972961863,1.0809338444248986e-08,0.00020309368878943765,0.015163093688587568,0.00029644259978090875,4.227179884655931e-05,0.0005992800518665202,0.0002680638574565703,0.0004565814887674748,1.4364346467418693e-07,4.655894305731008e-05,0.00023558949045736995,0.015174816831315444,0.0002748839156905995,0.0001613741677300037,0.0019754204140790955,5.824173889368954e-05,0.00023558707987033029,0.00016922687202646416,1.5881867761018131e-21,8.470329472543003e-22,0.0,0.0,5.293955920339377e-23,0.0,1.6940658945086007e-21,0.0,8.470329472543003e-22,1.3552527156068805e-20,1.3552527156068805e-20,2.117582368135751e-22,4.235164736271502e-22,1.0587911840678754e-22,2.117582368135751e-22,2.541098841762901e-21,0.0,1.3234889800848443e-23,5.293955920339377e-23,8.470329472543003e-22,1.376428539288238e-21,0.0,6.617444900424221e-23,3.3881317890172014e-21,1.6940658945086007e-21,2.6469779601696886e-23,1.3234889800848443e-23,1.1102230246251565e-16,9.603049923857806e-23,3.5491218157353344e-23,1.3552527156068805e-20,0.0,0.0,6.776263578034403e-21,1.0842021724855044e-19,6.776263578034403e-21,2.710505431213761e-20,1.3552527156068805e-20,0.0,0.0,6.776263578034403e-21,1.0842021724855044e-19,5.421010862427522e-20,5.421010862427522e-20,1.3552527156068805e-19,0.0,0.0,2.710505431213761e-20,1.3552527156068805e-20,1.3552527156068805e-20,0.0,4.235164736271502e-22,2.0328790734103208e-20,1.3552527156068805e-20,2.0328790734103208e-20,1.3552527156068805e-20,1.3552527156068805e-20,5.293955920339377e-23,0.0,2.168404344971009e-19,4.336808689942018e-19,0.0,8.470329472543003e-22,5.293955920339377e-23,0.0,2.6469779601696886e-23,1.3234889800848443e-23
5,0.001584545900418808,0.0008034674419616353,0.0008192145023421639,0.0007954899804293125,0.000243113800166471,0.000804900585425204,0.003128257791203547,0.001582205310543511,0.003774897017273622,0.00023775333136836352,0.003882937888459044,0.0008025746512650119,0.00024957617649592806,0.0015343471470112894,0.0034925983272129273,0.0008275549055277599,0.003267932528301761,0.0015925121188961784,0.0030478443907835957,0.0034327370976848046,0.0007937667056455702,0.0015142753480029603,0.00023204270982745526,0.0008032983856800368,0.0029131952339424066,0.000807471968837544,0.002979186475335051,0.0008049914172714111,0.0028903147068578107,0.00025664961714898845,0.0029784890222164066,4.830444166901593e-07,6.1046987561820125e-06,4.2192631488660166e-07,5.771548992346225e-06,9.058335350114731e-07,4.790012586799974e-05,0.0012875142370151723,0.00016566816115098877,2.9117720623655e-05,4.393814267633815e-05,0.00010008849628405733,0.0001662962777203727,0.0002997617214432511,7.129383715380636e-06,0.0013154074070576447,4.290160070409471e-05,2.817899539759176e-05,6.585310933229308e-05,8.672097298407742e-07,0.000471380160005291,1.4891779156130545e-05,0.0005886099220753072,0.0006480138267490648,3.0961325358392684e-05,4.0343198332046875e-05,5.342052258062441e-05,7.88838077808091e-06,0.0003246389721501208,0.00018400712346556208,2.941955090369774e-05,0.00010171901169528795,0.0003785804998112936,0.0018590868827085087,0.0004077891702588182,0.00018415311383171933,0.00028820711702560146,2.439454888092385e-19,0.0,8.470329472543003e-22,2.117582368135751e-22,0.0,4.235164736271502e-22,6.776263578034403e-21,0.0,6.776263578034403e-21,2.710505431213761e-20,0.0,5.421010862427522e-20,2.710505431213761e-20,0.0,4.235164736271502e-22,6.776263578034403e-21,1.6940658945086007e-21,1.5881867761018131e-22,1.0842021724855044e-19,4.235164736271502e-22,2.168404344971009e-19,8.470329472543003e-22,0.0,5.421010862427522e-20,2.6469779601696886e-23,0.0,5.293955920339377e-23,8.673617379884035e-19,1.9335346818427022e-23,4.353037973560308e-23,0.0,5.082197683525802e-21,1.0842021724855044e-19,5.421010862427522e-20,0.0,5.421010862427522e-20,1.0164395367051604e-20,5.421010862427522e-20,0.0,1.0842021724855044e-19,0.0,0.0,4.336808689942018e-19,3.3881317890172014e-21,3.3881317890172014e-21,0.0,2.710505431213761e-20,0.0,2.710505431213761e-20,0.0,2.710505431213761e-20,5.421010862427522e-20,2.710505431213761e-20,2.710505431213761e-20,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,1.3552527156068805e-20,1.0587911840678754e-22,2.710505431213761e-20,1.6940658945086007e-21,0.0
6,0.0014056593988573682,0.000700797449590541,0.0008822629586483093,0.0006956462793065749,0.00019029161577767314,0.0008622282436620392,0.002590232625051334,0.0013945850177247443,0.0011568409138639276,0.0001858246834477951,2.2354058193966447e-05,0.000702404725118166,0.00019366128230870625,0.0013507859461156812,8.677140411681182e-06,0.0008659441796888608,0.00010615350625631614,0.0013815043375504216,0.0025098075500517188,0.0007164213989178045,0.0008224646771501803,0.0013280653501220978,0.00017683821808845096,0.0006947143746457381,0.0023963803783782324,0.0008557847966701553,0.00239783889114591,0.0007019084267991477,0.0023516066516695573,0.0002017844680035285,9.114743293954551e-07,2.3032980599519258e-08,4.9462094114683943e-05,7.649943399135014e-08,4.804070831544747e-05,4.6565286220755796e-07,0.0001145902455191176,0.001129248045356659,0.00026901565277118265,7.706052535861802e-05,0.00011350354381737064,0.00017597516981765514,0.0002679386062213059,0.0002275884494257777,8.988214993363464e-06,0.001152002816880206,8.056133981217768e-05,7.641334466828301e-05,0.00012798796647730255,4.6814314306480493e-07,0.0004364268563450427,4.179440531610182e-05,0.0004983028399279618,0.000483804107030958,3.808946413603896e-05,7.621189546924345e-05,0.00010574072045056904,1.1795194030062547e-05,0.0002475902388053113,0.00018195216087170377,4.491826449546919e-05,0.000179190579697153,0.0006362954592570712,0.0013327135654357361,0.0002981579185179897,0.0001820073139692688,0.00027731252855977396,3.6591823321385775e-19,1.0842021724855044e-19,0.0,0.0,3.3881317890172014e-21,3.1763735522036263e-22,4.0657581468206416e-20,8.673617379884035e-19,1.3552527156068805e-20,1.3552527156068805e-20,8.131516293641283e-20,2.710505431213761e-20,0.0,2.710505431213761e-20,6.776263578034403e-21,1.3552527156068805e-20,6.776263578034403e-21,5.293955920339377e-23,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,4.235164736271502e-22,0.0,2.6469779601696886e-23,1.734723475976807e-18,1.1166938269465874e-23,1.079470699381701e-22,5.421010862427522e-20,3.3881317890172014e-21,5.421010862427522e-20,5.421010862427522e-20,5.421010862427522e-20,2.710505431213761e-20,6.352747104407253e-22,5.421010862427522e-20,2.710505431213761e-20,2.710505431213761e-20,5.421010862427522e-20,8.131516293641283e-20,5.421010862427522e-20,8.470329472543003e-22,8.470329472543003e-22,0.0,5.421010862427522e-20,2.117582368135751e-22,2.710505431213761e-20,0.0,0.0,5.421010862427522e-20,0.0,2.710505431213761e-20,5.421010862427522e-20,2.710505431213761e-20,2.710505431213761e-20,2.168404344971009e-19,0.0,5.421010862427522e-20,1.0842021724855044e-19,1.3552527156068805e-20,2.710505431213761e-20,1.2705494208814505e-21,0.0,4.235164736271502e-22,1.0842021724855044e-19
7,0.0022715654201340488,0.0012410824905708237,0.0002891522684960432,0.0012323356612383288,0.000784115608735968,0.00028228846263941875,2.141494393090588e-05,0.0022437373197849017,0.001949269397875114,0.0007652802229901282,1.8259092028854226e-05,0.00123862456507755,0.0007855842197435872,0.002153087355026617,0.0002306151827107757,0.0002966974010195775,0.0004580990194990752,0.0020842928709223505,0.00017919427170713125,0.0013254020455484615,0.0003263261857387716,0.0021135626207115293,0.0007115633143677362,0.0012131159662038442,0.00020082425520981726,0.0003301225758429123,0.0002152542776303639,0.0012348954098858743,0.0001810203933586125,0.0007891319162994725,0.0011764614233581998,6.451016570036506e-06,8.908729374567092e-05,6.63153604068926e-06,9.15850734856923e-05,6.743508062699503e-06,0.0001579716384625611,0.0015712520364993586,0.00037065983224730733,2.369990242067286e-05,0.00015508435462697822,0.00014516126480498278,0.000374404177317296,0.00197551615517588,3.751013600997153e-05,0.0016187603269620775,9.510672026296626e-06,2.034993651529374e-05,5.0652317408015374e-05,6.446735174770315e-06,0.0004141812194210525,7.182503459589388e-05,0.0007131133290288486,0.003209707246885593,0.0005372784856524609,8.382560196757008e-06,6.360034020989267e-05,3.976076676202285e-05,0.002045256158981326,0.001031435996385572,0.00026515583239695946,0.00015341188719707714,0.0003291311497064267,0.000984574809164283,0.0025058423346826144,0.0010305469334143686,0.00016733204871369417,1.3552527156068805e-19,0.0,0.0,8.470329472543003e-22,6.776263578034403e-21,0.0,0.0,8.673617379884035e-19,1.3552527156068805e-20,5.421010862427522e-20,5.421010862427522e-20,5.421010862427522e-20,5.421010862427522e-20,1.6263032587282567e-19,1.3552527156068805e-20,4.0657581468206416e-20,1.3552527156068805e-20,3.970466940254533e-23,1.0842021724855044e-19,0.0,1.3552527156068805e-20,0.0,8.470329472543003e-22,1.3552527156068805e-20,0.0,2.168404344971009e-19,6.617444900424222e-24,1.734723475976807e-18,9.826905677129969e-22,1.0091603473146938e-21,2.710505431213761e-20,8.131516293641283e-20,1.0842021724855044e-19,2.710505431213761e-20,1.0842021724855044e-19,1.0842021724855044e-19,2.710505431213761e-20,0.0,5.421010862427522e-20,1.0842021724855044e-19,2.710505431213761e-20,2.168404344971009e-19,0.0,2.710505431213761e-20,6.776263578034403e-20,1.3552527156068805e-20,2.710505431213761e-20,5.421010862427522e-20,0.0,1.3552527156068805e-20,1.3552527156068805e-20,2.168404344971009e-19,0.0,2.710505431213761e-20,2.710505431213761e-20,0.0,0.0,0.0,0.0,1.0842021724855044e-19,3.2526065174565133e-19,5.421010862427522e-20,1.3552527156068805e-20,8.470329472543003e-22,4.0657581468206416e-20,1.3552527156068805e-20,2.168404344971009e-19
8,0.0021531939614150516,0.0011687246421197583,0.00032985717385742696,0.0011601819236453734,0.0006830518590835264,0.0003206508131025162,9.114518178600514e-06,0.00211639513291421,0.0018929048693164638,0.0006654940823505772,1.424732623544865e-05,0.0011635774553889664,0.0006821438283177921,0.0020265616798103665,0.00024519133083054456,0.0003246361147578806,0.00053234568766725,0.0019420862890617433,0.00030667662472656977,0.0013902533483150072,0.0003435536126125072,0.0019807803146448073,0.0006047756940161027,0.0011268667727553046,0.00033073982183472184,0.00035807454530623084,0.0003546181143009733,0.001157694724527821,0.0003039589581896185,0.0006861682116027325,0.0015026463095207583,8.237178096366694e-06,8.613018919331186e-05,8.27504640663973e-06,8.843450515961913e-05,8.23854777751007e-06,0.00014466995970466661,0.0014844161272001867,0.0002996814681866831,2.668227464543744e-05,0.00014244523654742655,0.0001249146342634336,0.0003030542143041775,0.003098424784455255,3.6692326213465115e-05,0.0015284685162987753,6.587282204626343e-06,2.3246609221486407e-05,4.2460059178055614e-05,7.891914704867317e-06,0.0003770412993360714,9.59207965584552e-05,0.000644913093449787,2.5343976306511043e-05,0.0005094622524260222,5.649237150847753e-06,5.242589094383318e-05,3.893848610136974e-05,0.0031250570481562642,0.000960716757886855,0.0002162354992636912,0.00013095463653456862,0.00025881024441644243,0.0005859752478270511,3.180731050899387e-05,0.0009598542840672772,0.00029839466771948626,2.574980159653073e-19,2.168404344971009e-19,6.776263578034403e-21,4.235164736271502e-22,6.776263578034403e-21,8.470329472543003e-22,4.0657581468206416e-20,8.673617379884035e-19,1.3552527156068805e-20,5.421010862427522e-20,0.0,0.0,5.421010862427522e-20,0.0,0.0,0.0,0.0,3.970466940254533e-23,0.0,0.0,2.710505431213761e-20,0.0,0.0,1.3552527156068805e-20,6.776263578034403e-21,2.168404344971009e-19,3.308722450212111e-24,0.0,3.671027558510337e-21,3.786832844267761e-21,2.710505431213761e-20,2.710505431213761e-20,5.421010862427522e-20,2.710505431213761e-20,0.0,5.421010862427522e-20,5.421010862427522e-20,5.421010862427522e-20,5.421010862427522e-20,5.421010862427522e-20,0.0,5.421010862427522e-20,1.0842021724855044e-19,0.0,4.0657581468206416e-20,0.0,1.3552527156068805e-20,0.0,0.0,2.710505431213761e-20,1.3552527156068805e-20,0.0,2.710505431213761e-20,5.421010862427522e-20,2.710505431213761e-20,2.710505431213761e-20,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,8.470329472543003e-22,0.0,0.0,4.336808689942018e-19
9,0.0020971341462748994,0.0011338372437695587,0.00035811687066618434,0.0011255003479262089,0.0006265262413690487,0.00034692743129565893,1.9165841893611236e-05,0.002049802304925025,0.0018313880245541332,0.0006095610276111763,1.4273051887697349e-06,0.0011265696079008126,0.0006232346043884398,0.0019598346843687255,0.0002444831644114429,0.0003414586943376935,0.0005582159752864504,0.001858730376243975,0.00035617518029502514,0.0014072264819179076,0.00035048639127095574,0.0019070276505851924,0.0005411948868011853,0.0010783104182899928,0.00038304760508963006,0.00037776747676951795,0.00040966111210372454,0.001123236114367059,0.00035110604169303965,0.0006306540758597955,0.0016334160924119027,8.9743791917856e-06,8.150180252107674e-05,8.957552473042537e-06,8.368909305076001e-05,8.541682002408336e-06,0.0001415043145794556,0.001437357597670035,0.0002617256387168437,3.51682713057027e-05,0.00013973776975528097,0.00011592543482168824,0.00026473914338686916,0.00046660290472450494,3.587279135034461e-05,0.0014790655551085367,6.379679298400833e-06,3.283637129928302e-05,3.933971537429957e-05,8.371268682772318e-06,0.00034409054653670404,0.0001280226212408059,0.000594787052168329,2.0846745173437736e-05,0.0004975686061524606,5.538266522998354e-06,4.7754615324858785e-05,3.810283341318827e-05,2.043114102132699e-05,0.0009116004075438253,0.00015433921582908955,0.00012153250061886718,0.00023810264240633783,0.00042485091309040033,3.49490437623844e-05,0.0009107840166069315,0.0003837181582384716,3.9302328752599536e-19,2.168404344971009e-19,6.776263578034403e-21,1.2705494208814505e-21,6.776263578034403e-21,1.2705494208814505e-21,1.3552527156068805e-20,4.336808689942018e-19,5.421010862427522e-20,5.421010862427522e-20,0.0,1.0842021724855044e-19,0.0,1.0842021724855044e-19,2.710505431213761e-20,1.3552527156068805e-20,0.0,0.0,0.0,6.776263578034403e-21,0.0,0.0,1.2705494208814505e-21,1.3552527156068805e-20,1.3552527156068805e-20,6.505213034913027e-19,3.970466940254533e-23,8.673617379884035e-19,1.0687173514185118e-21,9.694556779121484e-22,1.3552527156068805e-20,2.710505431213761e-20,5.421010862427522e-20,1.3552527156068805e-20,0.0,0.0,0.0,0.0,5.421010862427522e-20,5.421010862427522e-20,1.3552527156068805e-20,0.0,1.0842021724855044e-19,2.710505431213761e-20,1.3552527156068805e-20,2.710505431213761e-20,0.0,2.710505431213761e-20,8.131516293641283e-20,2.710505431213761e-20,2.710505431213761e-20,1.0842021724855044e-19,0.0,5.421010862427522e-20,2.710505431213761e-20,0.0,0.0,0.0,0.0,1.3552527156068805e-20,2.710505431213761e-20,5.421010862427522e-20,1.3552527156068805e-20,0.0,0.0,0.0,0.0
