,Y4Z1,Y1Z4,Y5Z1,Y1Z5,Y3Z0,Y0Z3,Y5Z2,Y2Z5,Y0Z2,Y2Z0,Y3Z2,Y2Z3,Y4Z2,Y2Z4,Y0Z1,Y1Z0,Y3Z5,Y5Z3,Y1Z2,Y2Z1,Y3Z1,Y1Z3,Y4Z5,Y5Z4,Y4Z3,Y3Z4,Y4Z0,Y0Z4,standard_x,X1X2,Y1Y2,X1X3,X0X5,X0X1,Y0Y5,X4X5,X0X4,X2X4,X3X4,X2X3,Y4Y5,X2X5,X0X2,Y1Y3,X3X5,Y2Y3,X1X5,Y0Y4,X2,X1,Y3Y4,Y0Y2,X0X3,X1X4,Y2Y5,Y3Y5,Y2Y4,X5,X0,Y0Y1,Y0Y3,X3,Y0Z5,Y5Z0,X4,Y1Y5,Y1Y4,X2Y1,Y5,Y0,X3Y4,X0Y2,Y4,Y3,Y1,X5Y4,X4Y5,X4Y1,X2Y5,X2Y4,X2Y3,X0Y4,X0Y3,X5Y1,X3Y1,X1Y0,X0Y1,standard_y,Y2,X5Y0,X4Y3,X3Y0,X1Y3,X1Y5,X3Z1,X2Z1,X2Z0,X2Z3,X1Z4,X3Z0,X1Z5,X0Z1,X5Z3,X4Z0,X2Z5,X2Z4,X1Z2,X0Z3,X0Z2,X3Z4,X4Z5,X3Z2,X1Z3,X0Z5,X0Z4,X5Z4,X5Z2,X5Z1,X5Z0,X5Y3,X5Y2,X4Z3,X4Z2,X4Z1,X4Y2,X4Y0,X3Z5,X3Y5,X3Y2,X2Y0,X1Z0,X1Y4,X1Y2,X0Y5
0,0.810275335913037,0.8102099054464897,0.6905080836640028,0.6904625095322052,0.6663305391592012,0.6663279075570584,0.6612374841340944,0.6611830267008173,0.6573902684925026,0.6573349132548296,0.6013799445856453,0.6013269306168338,0.5581206967088519,0.5580664988042778,0.4745014955606671,0.4744693009584197,0.4399909891330984,0.43998843838763146,0.37467126036046117,0.3746651318033185,0.2740051572191005,0.2739854839335798,0.1622425335508027,0.16224014015662458,0.14528052165594563,0.14527922071303284,0.14257848302689088,0.1425766431756323,0.0764546398864891,0.02976168688588813,0.027710800881678394,0.0251943991444893,0.022557869210663536,0.02245695260452629,0.021574832559595962,0.021174194410228123,0.02117113794022138,0.02096015836276608,0.020892517878105595,0.020553044722403782,0.01988208493172864,0.019428392432384138,0.0194067200130755,0.019261997616104764,0.018425991148801068,0.01825649743981985,0.017547052618070665,0.017000388853350583,0.016832624730728142,0.015742433856118475,0.014482343212396973,0.013306875789039848,0.01329453699085719,0.012969384564758855,0.012421903999991076,0.012354837145831535,0.01184083933117315,0.01134311536679345,0.011219947058414618,0.011039451590011792,0.011018929898100407,0.01095669350509301,0.01085861540105422,0.010858595335937082,0.01035982536934139,0.010100108836738002,0.00857389149018518,1.249000902703301e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,4.163336342344337e-17,3.8163916471489756e-17,3.8163916471489756e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,6.938893903907228e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.3010426069826053e-18,1.3010426069826053e-18,1.0842021724855044e-18,8.673617379884035e-19,8.673617379884035e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,3.7947076036992655e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0003078155563625085,0.0003044245877199345,0.5222987396153222,0.00026023567566351075,0.6598428570947632,0.6663228598259414,0.6505644775009405,0.6569092357143683,0.6573851560030963,0.6530858462385529,0.5955234839152281,0.5974388792465803,0.00020748669153215679,0.1882226821394085,0.334213818695968,0.00017762538287099998,0.43570433266534403,0.4328838985250121,0.00013285020904726193,0.17325854424862747,0.12979105457067935,0.00010114233349631496,5.9244537308948755e-05,0.508750091995003,5.30220314511453e-05,0.12308555631217188,5.201695029461688e-05,0.3242484961750024,0.049117064237383476,0.0014027583905399858,0.0014079115599040046,0.0012546554225470225,0.021104696751933133,0.001231575836275413,0.020109555197427593,0.0013098255548971973,0.0012854187208545726,0.0011034698125844669,0.0012395206048070669,0.017139485603839273,0.0013133652141263936,0.014322056953283466,0.015449454809317413,0.0008679200109510665,0.01696285511220679,0.01566408495872889,0.0011669852735966373,0.001144564429652209,0.014016093725875709,0.0012848952573537007,0.0009880130074855127,0.008015060946227302,0.012469258392897383,0.00476398115687785,0.004285124135677153,0.010480636001292443,0.0012288817356892333,0.010164904746063876,0.01112477388030303,0.0008244449908857898,0.009937134742299803,0.011301440242284091,0.010858438117778094,0.010683232477287502,0.0012249563855030723,0.0008121378006202317,0.005061167664756682,0.0,5.551115123125783e-17,2.7755575615628914e-17,0.0,1.3877787807814457e-17,0.0,0.0,2.710505431213761e-20,2.710505431213761e-20,2.710505431213761e-20,1.3877787807814457e-17,0.0,0.0,2.7755575615628914e-17,2.710505431213761e-20,2.7755575615628914e-17,3.3881317890172014e-20,1.3552527156068805e-20,8.470329472543003e-22,2.541098841762901e-21,8.32396217925746e-17,5.551115123125783e-17,0.0,0.0,2.7755575615628914e-17,6.776263578034403e-21,4.446922973085077e-21,0.0,1.734723475976807e-18,1.3010426069826053e-18,1.0842021724855044e-18,2.710505431213761e-20,4.336808689942018e-19,6.776263578034403e-21,0.0,0.0,5.421010862427522e-20,6.505213034913027e-19,8.673617379884035e-19,6.776263578034403e-20,0.0,0.0,8.673617379884035e-19,0.0,2.168404344971009e-19,0.0,2.574980159653073e-19,0.0,0.0,1.734723475976807e-18,0.0,8.673617379884035e-19,2.7755575615628914e-17,1.3877787807814457e-17,0.0,0.0,1.0842021724855044e-19,0.0,0.0,2.168404344971009e-19,1.1102230246251565e-16,0.0,0.0,5.421010862427522e-20,0.0,1.3552527156068805e-20,0.0
2,6.34481366643935e-05,6.318968336271492e-05,0.5163879166507723,5.4405324521117774e-05,0.00038571407558237803,0.0003944620340570719,0.6400871795246822,0.6527408962998138,0.0003891189423084254,0.05721379006397642,0.0003486185016994856,0.05317433624616069,5.8458849090433165e-05,0.19289266842457806,0.00020396208565571226,9.982327096993761e-06,0.0002542113325647089,0.41543833654189655,4.837190612761165e-05,0.1633926850835858,8.292887826674659e-05,9.836828342579201e-06,2.040694662683001e-05,0.48993726700389395,6.902625542336401e-06,7.446398401604616e-05,6.565770853253673e-06,0.00019141188310799222,0.005515950854208593,0.003184700089700028,0.00304135831461305,0.0002707843292305484,0.0007383224642424155,0.00018578904270372782,0.0007763827259884104,0.003210431906811807,0.00027367158331167865,0.0027088833174667036,0.00018144349476235925,0.0006365686182085379,0.0033317466126278825,0.004762097673840105,0.0007391352906714237,0.0006397212268925917,0.0005906297099532573,0.0004413485706594234,0.0025713659185074454,0.000649872137745634,0.0048941500317944316,0.00291469946758217,0.0006382866582199075,0.00041578824611780707,0.002251269682075557,0.0033083141003337063,0.0028355537553341383,0.0005994896268591715,0.002592748964660165,0.00796792195158224,0.0007646862678445317,0.0006511321105771429,0.0022517488827176945,0.0006156425962619717,6.483128704219246e-06,0.4140190723002547,0.0030510927974794046,0.002069710276147752,0.003528673991066546,1.2705494208814505e-21,5.551115123125783e-17,1.3552527156068805e-20,4.235164736271502e-22,0.0,0.0,0.0,3.3881317890172014e-21,0.0,6.776263578034403e-21,2.0816681711721685e-17,0.0,0.0,4.0657581468206416e-20,0.0,0.0,1.6940658945086007e-21,8.470329472543003e-22,3.5403330217269584e-22,7.610061635487855e-23,4.162319902807632e-17,1.3877787807814457e-17,0.0,8.470329472543003e-22,2.7755575615628914e-17,8.470329472543003e-22,1.6940658945086007e-21,5.421010862427522e-20,0.0,2.168404344971009e-19,2.168404344971009e-19,5.421010862427522e-20,5.421010862427522e-20,2.710505431213761e-20,0.0,4.336808689942018e-19,1.0842021724855044e-19,2.168404344971009e-19,8.673617379884035e-19,1.3552527156068805e-19,1.0842021724855044e-19,0.0,0.0,0.0,5.421010862427522e-20,0.0,3.3881317890172014e-21,0.0,4.336808689942018e-19,4.336808689942018e-19,8.673617379884035e-19,0.0,1.3552527156068805e-20,1.3877787807814457e-17,2.168404344971009e-19,0.0,0.0,6.776263578034403e-21,8.470329472543003e-22,5.421010862427522e-20,0.0,2.710505431213761e-20,0.0,1.0842021724855044e-19,1.3877787807814457e-17,4.235164736271502e-22,2.710505431213761e-20
3,8.560775323547456e-06,1.045029248819004e-05,0.0002917458002671867,7.116107782141846e-06,9.562841180527622e-06,1.679314295594294e-05,0.0003524845106141518,0.00035945180948663386,1.4371284434824396e-05,2.8811787267145713e-05,5.500538124080341e-07,2.0368466276808612e-05,4.039000916657441e-06,0.00010103547899650332,1.438409492655418e-05,2.829622497940724e-06,2.3647231516480177e-06,0.00023692089645040412,7.928125295397819e-06,7.899351126154376e-05,6.481687357950155e-06,2.6461421597584868e-06,4.259011834103954e-06,0.00027262490845626807,1.0791192179907174e-06,5.84107739419772e-06,9.536308628059588e-07,1.3335812757013743e-05,0.0009106262870630772,0.0004490457681709096,0.0005275338766830472,5.678468454389125e-05,0.0008364967470996949,3.891507683445566e-05,0.0010110183680698734,0.0004240987281765602,5.725186755904719e-05,0.00019112796046095632,3.757963618158237e-05,0.0008560373173998493,0.0004998044901395437,0.009095212127035056,0.00048616417474164653,0.00013419461556549454,0.00045658173546920226,0.00103617230583066,0.0001850187710230024,0.00013634179443785995,0.002175233261934826,0.0004401601728915778,0.0001332497886663623,0.001060256586369507,0.003793580377329195,0.006925605432235181,0.009187978514722476,0.0009884014793635019,0.0005239835422938834,0.0008692575837814039,0.0007036392937382466,0.0001373239970072878,0.003793594601652109,0.0006027526017990897,1.4935668733814884e-05,0.00023369577160102178,0.0003873124902242389,0.0005033872603675342,0.006937767838295899,1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22,6.352747104407253e-22,0.0,0.0,2.0816681711721685e-17,1.1102230246251565e-16,8.470329472543003e-22,0.0,4.235164736271502e-22,0.0,4.235164736271502e-22,2.117582368135751e-22,8.602678370551488e-23,3.970466940254533e-23,5.293955920339377e-21,6.776263578034403e-21,3.3881317890172014e-21,2.117582368135751e-22,2.7755575615628914e-17,0.0,1.5881867761018131e-22,0.0,0.0,0.0,0.0,7.623296525288703e-21,0.0,7.623296525288703e-21,0.0,0.0,2.710505431213761e-20,1.0842021724855044e-19,2.168404344971009e-19,2.541098841762901e-21,0.0,2.710505431213761e-20,0.0,1.3552527156068805e-20,2.0328790734103208e-20,4.0657581468206416e-20,2.710505431213761e-20,0.0,1.0842021724855044e-19,1.0842021724855044e-19,5.421010862427522e-20,5.421010862427522e-20,0.0,5.551115123125783e-17,0.0,2.710505431213761e-20,2.710505431213761e-20,1.6940658945086007e-21,0.0,2.710505431213761e-20,8.470329472543003e-22,1.6940658945086007e-21,7.411538288475128e-22,1.3552527156068805e-20,2.7755575615628914e-17,2.117582368135751e-22,0.0
4,0.004216342320650525,0.004606061535424229,0.001216536572350916,0.0038438452834315393,0.0002687664944432597,1.9539609586693586e-05,0.003402911363754868,0.004552279333562289,0.00016474041643728526,0.00045768010722314206,0.00014670588096464215,0.0003012234183615357,0.0031282639844421867,0.004729717488351413,0.00025637087277785423,0.0014615341187763655,0.00015965636467034892,0.0035018559652008454,0.0037375688424629823,0.004577900253968091,9.810154353845802e-05,0.001373658606550481,0.0030730886810020046,0.0011372623229133918,0.0019224793455473847,0.0001283765962127597,0.0019240784490295525,0.00023216954158502995,0.011250561148367548,0.0010182632699574563,0.0010069392893859153,0.0011905000536482878,0.00048091670509061503,0.0006918860791052799,0.0005543460423775916,0.002133335434042643,0.00040763924636995916,0.0012365812218656346,0.0005728287338987744,0.0002049613853851315,0.0015563229592598154,1.6265035707705382e-05,0.0002181386042755345,0.0009597934882909676,0.0002446885495583618,0.00010468144470364576,0.00228228752989848,0.00010903879497230938,0.00044135537135260854,0.0013038483027225404,0.0003835339381141463,0.00026036839708468574,0.1361917753532117,0.13612005118162776,2.1458421255771433e-05,0.00017260421979208173,0.0010490983691805395,0.006457419668183702,0.00020241456316263037,0.000607016584187542,0.13619168868153397,0.000263810646533329,0.00016077012972056916,0.003445221537183364,0.003109333889479396,0.0017145741107673046,0.13671651617116742,4.336808689942018e-19,3.2526065174565133e-19,0.0,2.710505431213761e-20,2.710505431213761e-20,0.0,6.776263578034403e-21,0.0,0.0,2.168404344971009e-19,1.3877787807814457e-17,1.3877787807814457e-17,2.168404344971009e-19,5.421010862427522e-20,0.0,2.7755575615628914e-17,8.131516293641283e-20,0.0,1.8962288362165606e-20,1.1974266547317629e-20,3.1848438816761693e-19,0.0,0.0,5.421010862427522e-20,2.7755575615628914e-17,4.0657581468206416e-20,0.0,0.0,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,5.421010862427522e-20,1.3552527156068805e-20,2.795208725939191e-20,2.710505431213761e-20,6.505213034913027e-19,2.168404344971009e-19,0.0,1.0842021724855044e-19,2.710505431213761e-20,2.710505431213761e-20,6.776263578034403e-21,2.710505431213761e-20,2.168404344971009e-19,1.3552527156068805e-20,5.421010862427522e-20,1.3552527156068805e-20,0.0,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,6.505213034913027e-19,2.710505431213761e-20,6.938893903907228e-18,1.0842021724855044e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,0.0,1.3552527156068805e-20,0.0,0.0,0.0,5.421010862427522e-20,0.0,1.6263032587282567e-19,5.421010862427522e-20
5,0.0021507769391566956,0.0011421691840972342,0.015957550703174304,0.0007144426465945579,0.004120110261702477,0.0026993312982683125,0.014861966326239751,0.006922192270041545,0.002034780687792091,0.005376918054729146,7.621557312411037e-05,0.004586294983781958,0.0020845118519463874,0.008423816205744688,0.002272844135752667,0.004110437093953832,0.0001427914711326937,0.006440448266903792,0.0005181887217369119,0.009558931494278843,1.3606638099049068e-05,0.0038753369922099675,0.002066436216990709,0.014479211896668008,0.0008889038835476868,0.00016178858234107136,0.0009155835898345975,0.002135882573921796,0.019547532959021518,0.004649593124589244,0.004333873286898347,0.0021133744011579444,0.00535282330475525,0.0003808866111437118,0.004549357843891507,0.005313936697167083,0.0008132895607423435,0.003809459958711427,0.00229433634014536,0.002274956255077532,0.00516907447635801,0.029297726806557154,0.0038810112635783277,0.0011082820097466659,0.004564704642445351,0.002350175891903237,0.004001181415061172,0.00013029462675272625,0.01904769398019166,0.011381513110934886,0.001111539972758216,0.003389929530758377,0.5072538083186555,0.00010940505015720611,0.02557692642558943,0.004595030786479767,0.005593840455147133,0.011376617203317896,0.007159689317013935,3.044467496002775e-05,0.5072249304298704,0.00204197362935473,0.0019208326286754025,0.006252879200461886,0.00869692805992182,0.0027913554185010235,0.00037670728845623307,0.0,0.0,0.0,0.0,4.336808689942018e-19,0.0,0.0,4.336808689942018e-19,0.0,0.0,0.0,0.0,5.421010862427522e-20,2.168404344971009e-19,0.0,0.0,0.0,2.710505431213761e-20,2.8005026818595305e-20,1.52995326097808e-20,4.336808689942018e-19,0.0,0.0,0.0,2.7755575615628914e-17,4.0657581468206416e-20,2.168404344971009e-19,0.0,0.0,4.336808689942018e-19,3.0357660829594124e-18,0.0,0.0,0.0,8.673617379884035e-19,0.0,6.505213034913027e-19,0.0,1.734723475976807e-18,2.168404344971009e-19,4.336808689942018e-19,8.673617379884035e-19,0.0,4.336808689942018e-19,2.168404344971009e-19,8.673617379884035e-19,8.673617379884035e-19,4.336808689942018e-19,8.673617379884035e-19,0.0,0.0,0.0,4.336808689942018e-19,2.7755575615628914e-17,8.673617379884035e-19,8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,4.336808689942018e-19,0.0,2.168404344971009e-19,5.421010862427522e-20
6,0.003969725177866593,0.0033508728268593106,0.002151533267763933,0.0033021085096705412,0.0004631021291085045,0.0011694509309042869,0.002152181922517528,0.0028885221535937776,0.0011659770298285393,0.002692272649570989,0.0003395074748330695,0.002693758920495718,0.004062770261103349,0.002704199921410186,0.0011840937912396183,0.0032709818589443905,0.00037819510831581824,0.0021438795220364943,0.002874760656862027,0.0028675441941718787,0.0004116049528665147,0.0031542947570992997,0.0036724849145830405,0.001910427461938364,0.0036665286106818025,0.00044665673184691556,0.0036208762662758077,0.0011488760657691003,0.017862027667081656,0.005747067569406895,0.005820259355765954,0.0007703963928376138,0.0020014657681474584,0.0005187469170260103,0.0019894504789010684,0.004046945241859088,0.0006487689104933674,0.002040787196825277,0.0008775295155861015,0.0008944850007383589,0.0040150373146677,0.015618587193954776,0.0016976228526881707,0.0007502475930369481,0.0009618604555556646,0.0009160496846288019,0.0011725091609269228,0.000618594988434535,0.00013784712390740015,0.007240851075292344,0.0008954529116293145,0.0017027023904596958,0.0009925009126169329,0.000649668629500175,0.018866258245782704,0.0009550268864306575,0.0019024732461410039,0.006364804876276555,0.0023993385121893877,0.0005597166452315035,0.006110397410279087,0.0010893623333196427,0.001092505750886563,0.0021272271938437117,0.005428500770475106,0.0012145438502993112,0.0018613755139124922,0.0,0.0,1.0842021724855044e-19,1.0842021724855044e-19,0.0,4.336808689942018e-19,0.0,1.0842021724855044e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,0.0,0.0,5.421010862427522e-20,2.168404344971009e-19,0.0,1.0842021724855044e-19,5.421010862427522e-20,1.048865016717239e-21,6.253485430900889e-22,1.0842021724855044e-18,4.336808689942018e-19,4.336808689942018e-19,1.0842021724855044e-19,0.0,1.0842021724855044e-19,2.710505431213761e-19,0.0,0.0,3.3881317890172014e-21,6.776263578034403e-21,6.505213034913027e-19,0.0,2.168404344971009e-19,4.336808689942018e-19,4.336808689942018e-19,0.0,0.0,1.3552527156068805e-20,0.0,4.336808689942018e-19,2.168404344971009e-19,3.2526065174565133e-19,8.673617379884035e-19,5.421010862427522e-20,6.505213034913027e-19,2.168404344971009e-19,2.168404344971009e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,1.6940658945086007e-21,1.734723475976807e-18,0.0,4.336808689942018e-19,0.0,0.0,2.168404344971009e-19,1.0842021724855044e-19,0.0,0.0,2.168404344971009e-19,0.0,8.673617379884035e-19,8.673617379884035e-19,2.168404344971009e-19
7,0.0018909520767144044,0.002368546851856705,0.004469413385617528,0.0023354034674192845,0.0014584305036439036,0.0033389695221876722,0.004492110555927155,0.00013098261448788947,0.003391970020138885,2.6167163898527253e-05,0.0013278905934587088,1.573919532717492e-05,0.0019135949882487405,6.086809131088812e-05,0.003428476029347463,0.0023079784786432392,0.0014570510526239044,0.004449565931525623,0.00207707241898864,0.0001906074972741655,0.0014154014833466025,0.0021923900088599672,0.0016973919266050936,0.004229611712066821,0.0017103580138787848,0.001496275545538532,0.0016994830338950065,0.0032303748416882836,0.005974089837231804,0.004439152010313529,0.004464490663665645,0.00021466589053892202,0.00013075390674074835,0.00017029793642915235,0.00010798935497847833,0.001965785298513239,0.0005454194750455853,0.0012037201934723507,0.0003326587371570767,0.0021086246337988657,0.001958194060022444,0.004989140780148301,0.004488450789268378,0.00019845781025880095,0.0026996768736788058,0.002131892835229846,0.000211490269636353,0.0005270474710425948,0.00033058317791362076,0.002321860448415124,0.0003203857269294748,0.004315433368587551,0.0001247616703188387,0.003922501614979236,3.933479235378504e-05,0.0029024161664194395,0.0011782675782407812,0.0036817414629566753,0.0033608911789854545,0.00020187775225709434,0.01168989647196051,0.00127188193919855,0.003099356692295172,0.004416931101868096,0.0017289139877332887,0.00015151472970038077,0.0024131813585257945,2.168404344971009e-19,0.0,4.336808689942018e-19,0.0,0.0,1.0842021724855044e-19,1.0842021724855044e-19,3.2526065174565133e-19,0.0,2.710505431213761e-20,1.734723475976807e-18,5.421010862427522e-20,0.0,2.168404344971009e-19,5.421010862427522e-20,0.0,2.710505431213761e-20,0.0,9.065899513581183e-22,1.105113298370845e-21,1.0842021724855044e-19,0.0,1.734723475976807e-18,0.0,0.0,5.421010862427522e-20,6.776263578034403e-21,1.0842021724855044e-19,2.710505431213761e-20,2.710505431213761e-20,0.0,3.2526065174565133e-19,1.0842021724855044e-19,0.0,2.168404344971009e-19,2.168404344971009e-19,1.0842021724855044e-19,5.421010862427522e-20,0.0,2.168404344971009e-19,2.168404344971009e-19,0.0,1.0842021724855044e-19,0.0,1.0842021724855044e-19,0.0,0.0,4.336808689942018e-19,4.336808689942018e-19,0.0,2.168404344971009e-19,2.168404344971009e-19,0.0,4.336808689942018e-19,0.0,1.0842021724855044e-19,1.0842021724855044e-19,2.710505431213761e-20,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,2.6020852139652106e-18,0.0,8.673617379884035e-19
8,0.0014361163265856343,0.001999789618691603,0.004525035656588744,0.0019639788650198525,0.0015867485643327895,0.005342504236292409,0.004553754260956708,0.00019564362297086493,0.005390744548289029,0.00030052214851491283,0.0014181910482471906,0.00021599496254071953,0.0014570304065804982,0.0002502574588750989,0.0053389582514375995,0.0019432776600072069,0.001601251501483207,0.004485523605318781,0.0017188791492323866,7.753536937993824e-05,0.0014812105339424833,0.0017613442384443213,0.0012623542482201678,0.004187211313905689,0.0012871418794340615,0.0015675130526830333,0.001267915426623818,0.0049592149273848165,0.009422865748138304,0.0033581785267155786,0.0033823400929340304,0.00033154039076329733,0.0016315271673109063,0.0002589924521001222,0.0016083897195588335,0.0014604670671010387,1.5066880487400622e-05,0.0012410969051536876,0.0004296638085431886,0.002802393765191466,0.0014535599672442492,0.004804897722875233,0.004135262231087258,0.00031150885478139676,0.003595721843374757,0.0027997282337855227,6.364101870757143e-05,2.0779147843504204e-06,0.0007835282838866719,0.0024399740992296593,0.0004157002501039802,0.003927724203074193,0.003747156816270845,0.0018875891362702135,0.0003043722038712424,0.003626845907117392,0.0012210659913181729,0.004037202517069556,0.0007284113596245418,0.00028584188110695346,1.6101992068192543e-05,0.0010070986540937719,0.004931801492225411,0.004436684833114714,0.0018834735534831869,5.484137841130353e-06,0.00010640837493177718,1.0842021724855044e-19,0.0,0.0,8.131516293641283e-20,5.421010862427522e-20,1.0842021724855044e-19,1.0842021724855044e-19,5.421010862427522e-20,0.0,0.0,4.336808689942018e-19,3.2526065174565133e-19,0.0,2.168404344971009e-19,0.0,8.673617379884035e-19,0.0,2.710505431213761e-20,1.8958979639715394e-21,1.4194419311409955e-21,4.0657581468206416e-20,1.3552527156068805e-20,8.673617379884035e-19,0.0,4.336808689942018e-19,4.0657581468206416e-20,6.776263578034403e-21,1.0842021724855044e-19,5.421010862427522e-20,5.421010862427522e-20,5.421010862427522e-20,0.0,1.0842021724855044e-19,1.0842021724855044e-19,0.0,2.168404344971009e-19,2.168404344971009e-19,5.421010862427522e-20,5.421010862427522e-20,3.2526065174565133e-19,5.421010862427522e-20,0.0,5.421010862427522e-20,2.168404344971009e-19,2.168404344971009e-19,1.0842021724855044e-19,5.421010862427522e-20,0.0,4.336808689942018e-19,4.336808689942018e-19,0.0,0.0,1.6263032587282567e-19,4.336808689942018e-19,0.0,0.0,2.168404344971009e-19,0.0,2.710505431213761e-20,1.0842021724855044e-19,5.421010862427522e-20,2.168404344971009e-19,2.710505431213761e-20,0.0,1.734723475976807e-18,1.0842021724855044e-19,4.336808689942018e-19
9,0.0006288492074745082,0.001306990993188888,0.005380965561882346,0.001284585973546808,0.0015702953565774132,0.005163233553130711,0.005412990532665706,0.0006735180880659143,0.0052306007958159585,0.0005177310210948759,0.0013227467141591755,0.000575771099484111,0.0006801150066717032,0.0005742691622533907,0.005191764838699702,0.0012992855905206682,0.0015813486227694352,0.0053114392585617625,0.0010457990080144648,0.0008085117413955481,0.0014276751395794025,0.001098515764960894,0.0005208786942735985,0.0048600758740567854,0.0005467840766570409,0.0015330523281528333,0.0005304496545222761,0.004742914789502675,0.00018772812751103219,0.004347231175051915,0.004375632485866636,0.00038747813359129115,0.0008207491320027599,0.0003092923705464931,0.0007991171649781166,0.0018013812495766813,7.84828858004633e-05,0.0014890889421069267,0.0004993702545634607,0.002597652616725272,0.001792969419555233,0.004753648546577199,0.003989879232779551,0.00037434967342255725,0.003488241590072114,0.0025973912618320106,6.73241730436268e-05,5.893937597242166e-05,0.00018897174910348176,0.0012898286885677595,0.0004869942644526286,0.003785088442653479,0.00360342412439926,0.002245495486148861,0.0002893680553044982,0.003542330703252751,0.0014702532085702096,0.00170596162806352,0.003493242035643493,0.0003408003417405004,8.54242150587804e-05,0.00024636841717680705,0.0047054485566213455,0.005304251990678898,0.0007450637577814702,9.962505193622362e-06,0.0005263330395672648,8.673617379884035e-19,4.336808689942018e-19,8.673617379884035e-19,5.421010862427522e-20,8.131516293641283e-20,1.0842021724855044e-19,1.0842021724855044e-19,0.0,2.710505431213761e-20,5.421010862427522e-20,1.3010426069826053e-18,1.0842021724855044e-19,1.3552527156068805e-20,4.336808689942018e-19,5.421010862427522e-20,8.673617379884035e-19,2.710505431213761e-20,4.0657581468206416e-20,3.044024654195142e-22,6.220398206398768e-22,4.336808689942018e-19,2.168404344971009e-19,0.0,0.0,8.673617379884035e-19,8.131516293641283e-20,2.371692252312041e-20,2.710505431213761e-20,0.0,5.421010862427522e-20,2.0328790734103208e-20,4.87890977618477e-19,4.743384504624082e-20,1.6263032587282567e-19,6.505213034913027e-19,7.589415207398531e-19,5.421010862427522e-20,2.0328790734103208e-20,4.0657581468206416e-20,4.336808689942018e-19,4.336808689942018e-19,2.168404344971009e-19,0.0,0.0,2.0328790734103208e-20,2.168404344971009e-19,4.336808689942018e-19,8.673617379884035e-19,7.589415207398531e-19,7.589415207398531e-19,8.673617379884035e-19,8.673617379884035e-19,1.0842021724855044e-19,2.168404344971009e-19,2.168404344971009e-19,1.0842021724855044e-19,5.421010862427522e-20,2.710505431213761e-20,5.421010862427522e-20,0.0,5.421010862427522e-20,4.336808689942018e-19,8.131516293641283e-20,4.336808689942018e-19,2.6020852139652106e-18,6.505213034913027e-19,0.0
