,Y1Z5,Y5Z1,Y3Z4,Y4Z3,Y4Z5,Y5Z4,Y0Z5,Y5Z0,Y2Z3,Y3Z2,Y2Z5,Y5Z2,Y3Z5,Y5Z3,Y1Z3,Y3Z1,Y2Z0,Y0Z2,Y2Z4,Y4Z2,Y0Z4,Y4Z0,Y1Z4,Y4Z1,Y0Z3,Y3Z0,Y2Z1,Y1Z2,Y0Z1,Y1Z0,standard_x,X3X5,X2X5,Y3Y5,X1X4,X4X5,X5,Y1Y4,X0X5,X0X4,X1X3,X2X4,X0X3,X0X1,X1X2,Y2Y4,Y0Y4,Y0Y1,X1X5,Y2Y5,Y4Y5,X4,X3X4,X2X3,Y1Y2,Y0Y3,Y1Y3,X3,X1,Y3Y4,X0X2,Y0Y5,Y2Y3,Y0Y2,Y1Y5,X0,X2,X1Y4,standard_y,X1Y5,Y5,X4Y5,X4Y0,X2Y3,Y4,Y1,X5Y4,X1Y0,X0Y1,Y2,Y0,X5Y2,X4Y2,X3Y2,X3Y0,X0Y4,X0Y3,X1Y3,X5Y1,X5Y0,X4Y1,X3Y1,X2Y0,X1Y2,X2Y1,X5Z0,X5Z4,X5Z1,X5Z2,X4Z1,X3Z1,X2Z5,X1Z4,X0Z5,X4Z5,X4Z0,X0Z1,X4Z3,X3Z5,X3Z2,X2Z3,X2Z0,X1Z5,X1Z3,X0Z2,X0Z4,X4Z2,X1Z2,X0Z3,Y3,X5Z3,X5Y3,X4Y3,X3Z4,X3Z0,X3Y5,X3Y4,X2Z4,X2Z1,X2Y5,X2Y4,X1Z0,X0Y5,X0Y2
0,0.9743327468594775,0.9741511022096496,0.8279624464133954,0.827920382727342,0.81755331230226,0.8174490228234716,0.6923402691804692,0.6921646429354307,0.491039668281146,0.4909983550760437,0.40994511252976296,0.4098375086159835,0.36776196191238997,0.3676963662145678,0.3508623024537322,0.35085946979170457,0.349481398666718,0.3494783190243007,0.3090283439551277,0.3089866450269244,0.24586851935632048,0.24583750922065628,0.20051034615047159,0.20049854042931464,0.16291892040090455,0.1629066487705063,0.15500590602105419,0.15499411594461332,0.14532099771002635,0.1453112247801192,0.07681331691467916,0.033413703213009655,0.027152209054758448,0.026656487861989896,0.02627629395800849,0.026137373676173976,0.02400622487006595,0.023415719231213702,0.021515306323543017,0.021389854155614046,0.021232982743014522,0.020101424037556007,0.018681937011419354,0.01825253743308664,0.017606943149698587,0.017175525275022654,0.016762177984491068,0.016704937021308045,0.01659755512834513,0.01652403313981987,0.01593557076105137,0.015503997454251805,0.013908361748951867,0.013803391488842283,0.01369009826307021,0.013616465333278639,0.01248366454653912,0.012117643491803526,0.011579535859357813,0.011258339890356475,0.011162342468689405,0.01091619302503401,0.010360174167929278,0.009247251975658503,0.009143611178068969,0.007096665561327415,0.00650924967787265,9.020562075079397e-17,8.326672684688674e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,4.163336342344337e-17,4.163336342344337e-17,3.9898639947466563e-17,3.9898639947466563e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.0816681711721685e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,6.938893903907228e-18,2.6020852139652106e-18,1.734723475976807e-18,1.734723475976807e-18,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,6.505213034913027e-19,6.505213034913027e-19,6.505213034913027e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,1.6263032587282567e-19,1.0842021724855044e-19,1.0842021724855044e-19,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0018953599405287858,0.001909861603286742,0.8199233345606163,0.8172094772539397,0.6103186692947062,0.0015992575979017513,0.5479523359075672,0.0013548367684643708,0.48785134282456866,0.48622317740221904,0.25427631840613274,0.0008057741938442895,0.018987112000386504,0.0007311842267040474,0.0006921594396781274,0.014365265278896873,0.3472106488862213,0.3494796191427815,0.30702019264475566,0.30498269814959833,0.24586892888362166,0.24265153604235803,0.000396096611629973,0.6037921517622723,0.16291907262777047,0.16132111702045152,0.250630530712956,0.00030628388666915744,0.5425120297031334,0.0002871813482739231,0.0417660921955344,0.002221329103767226,0.0021863927949767013,0.0014953719178620816,0.0020445213286918174,0.002039194370115533,0.00227298780061455,0.002192684842967631,0.002146531513266604,0.018918429443233555,0.0018674626769817145,0.018103166621058625,0.01645786867128804,0.0020146612691547333,0.0019364543559626574,0.015149632260892722,0.013737038355370698,0.0015869516783757558,0.008886676803023033,0.0009263925414456947,0.0012118323904436379,0.014312749132553728,0.00943548691549559,0.011530226929667809,0.001352617743154435,0.00925166369335964,0.0015689208939783325,0.011052225796607768,0.0018963765600932322,0.005026620388810689,0.009355091429383785,0.0007089813436084257,0.007464127866089678,0.00707600655114609,0.008980987196455018,0.00608010535852189,0.006151647547143229,2.710505431213761e-20,1.7371629308648995e-16,0.0,2.168404344971009e-19,0.0,0.0,2.7755575615628914e-17,1.1102230246251565e-16,2.710505431213761e-20,0.0,4.743384504624082e-20,4.743384504624082e-20,5.551115123125783e-17,0.0,0.0,1.3877787807814457e-17,2.7755575615628914e-17,5.551115123125783e-17,5.551115123125783e-17,2.862293735361732e-17,0.0,2.7755575615628914e-17,5.421010862427522e-20,8.131516293641283e-20,0.0,0.0,2.710505431213761e-20,1.3552527156068805e-20,0.0,0.0,2.168404344971009e-19,1.0842021724855044e-19,1.734723475976807e-18,0.0,1.3010426069826053e-18,0.0,0.0,0.0,1.734723475976807e-18,0.0,0.0,1.734723475976807e-18,0.0,2.168404344971009e-19,0.0,6.776263578034403e-20,5.421010862427522e-20,4.336808689942018e-19,2.168404344971009e-19,4.336808689942018e-19,0.0,4.336808689942018e-19,6.938893903907228e-18,1.0842021724855044e-19,0.0,2.7755575615628914e-17,2.168404344971009e-19,0.0,0.0,5.551115123125783e-17,6.505213034913027e-19,0.0,2.168404344971009e-19,5.551115123125783e-17,5.421010862427522e-20,0.0,5.551115123125783e-17
2,0.00030361934318848445,0.0003363304978697,5.4728152936176454e-05,5.9194430275252036e-05,4.615234857229496e-05,0.0001697615441281021,0.5507559758160482,0.00024430075361710327,0.1865336376008825,2.3802464521206426e-05,0.255584465736751,0.00014985058762949295,9.68563040767842e-06,0.00016262613362526333,4.1080875080277195e-05,6.722559203274897e-06,0.344980159778594,0.3494867690186464,0.16873676609046118,1.1229222402876144e-05,0.08662054441614235,1.316444393449973e-05,3.759396026810334e-05,4.371127345766983e-05,0.07740797020081217,6.598242990579e-06,0.24124379041764865,5.9216021463204745e-05,0.5292145424377848,5.5628819782557515e-05,0.004747591387301242,0.0010340067604771102,0.002951115723942478,0.001592936971778741,0.0010269797909611064,0.0004901074447117887,0.0030905147079847415,0.001588238221275345,0.002885462303241336,0.0010942096430424514,0.0005116822251300186,0.0012720140000874731,0.001806361560464056,0.00268861419007048,0.0025525345500688806,0.001389580460148445,0.0003649692097701682,0.0022874689176934256,0.007678421535227476,0.0008088572546912461,0.0015554032366200574,0.0011176115142954588,0.004008074456907785,0.0015971995302310152,0.0014464071351683195,0.0004986731829624998,0.0016277078378068954,0.0017790895011352292,0.0024840382603426563,0.004262081792350447,0.004489060280065273,0.0009082160410624906,0.0011337182092518681,0.0028081110754964132,0.007724623416218996,0.004997182239355449,0.0024282611008425033,3.8116482626443515e-21,5.551665694541498e-17,2.7755575615628914e-17,0.0,0.0,0.0,5.293955920339377e-22,0.0,5.082197683525802e-21,3.3881317890172014e-21,4.959774952867954e-21,3.828191874895412e-21,5.551115123125783e-17,0.0,0.0,1.2705494208814505e-21,3.3881317890172014e-21,3.3881317890172014e-21,3.3881317890172014e-21,1.7205356741102976e-22,1.2705494208814505e-21,2.7755575615628914e-17,0.0,0.0,1.2705494208814505e-21,1.1102230246251565e-16,2.0328790734103208e-20,3.3881317890172014e-21,0.0,0.0,0.0,2.168404344971009e-19,0.0,2.168404344971009e-19,2.168404344971009e-19,2.202285662861181e-20,8.673617379884035e-19,1.0842021724855044e-19,5.421010862427522e-20,0.0,4.0657581468206416e-20,1.0842021724855044e-19,2.710505431213761e-20,2.168404344971009e-19,4.336808689942018e-19,5.421010862427522e-20,3.8116482626443515e-21,4.336808689942018e-19,1.0842021724855044e-19,2.710505431213761e-20,4.404571325722362e-20,3.2526065174565133e-19,4.235164736271502e-22,2.168404344971009e-19,0.0,5.551115123125783e-17,1.0842021724855044e-19,0.0,3.3881317890172014e-21,0.0,1.0842021724855044e-19,4.336808689942018e-19,0.0,3.3881317890172014e-21,1.0842021724855044e-19,0.0,1.3877787807814457e-17
3,0.00015420756748952869,4.187077386796077e-05,7.739767321579215e-05,8.259970623477774e-05,5.899784777011034e-05,1.6747193484422224e-05,0.0005795773202804701,4.2515068299969144e-05,0.19200096214675572,6.682930724142289e-05,0.08483162811701236,2.175672445418775e-05,9.525840585760473e-06,1.554743083862539e-05,2.9383219071209842e-05,3.120087459464924e-06,0.08678218402084097,0.00035948470462684394,0.15703632612918644,5.322972534391567e-05,9.37873368903394e-05,5.9514228660021906e-05,2.026571958715318e-05,5.322912411662399e-05,7.436423998475579e-05,1.028211247771497e-05,0.09429874457647784,4.4271784969661656e-05,0.0005393551645408049,0.00015501834003155905,0.005797100242428057,1.2703705866056639e-06,0.0008443676225989705,2.0964503327385018e-06,0.0011050891557489763,5.422139683256656e-07,0.0008611753272552876,0.001988644101240278,0.0031303075502149688,0.0003555017763880859,0.0004998873122052079,0.0029138174309771853,0.00012869301902078105,0.0008863000394839402,0.0027318444722614814,0.002052028590917666,0.000615054002590634,0.0008806400234650186,0.0016573648430336387,0.0002553720016603697,2.102342016788261e-06,0.0027262134690735603,0.004229247925036926,0.002053066378781527,0.0005392501819181689,0.0006316976535218244,0.0020414000329354786,0.0023390980179984235,0.002839063760666872,0.00446171094653678,0.0018021556281530866,0.0031296578334334595,0.0016755201783257134,0.0016550860995653881,0.0016735002345675777,0.0019995204540574018,0.0009689298785086845,3.3881317890172014e-21,4.573977915173222e-20,2.710505431213761e-20,0.0,6.352747104407253e-22,3.3881317890172014e-21,1.6940658945086007e-21,0.0,6.776263578034403e-21,0.0,2.2330774611634673e-21,5.4624939701470565e-22,0.0,5.421010862427522e-20,1.6940658945086007e-21,3.3881317890172014e-21,1.2705494208814505e-21,1.6940658945086007e-21,1.6940658945086007e-21,0.0,0.0,8.131516293641283e-20,1.3552527156068805e-20,1.6940658945086007e-21,2.541098841762901e-21,0.0,8.470329472543003e-22,6.776263578034403e-21,5.421010862427522e-20,1.3552527156068805e-20,5.421010862427522e-20,1.3552527156068805e-20,0.0,2.168404344971009e-19,5.421010862427522e-20,1.3552527156068805e-20,1.0842021724855044e-19,4.336808689942018e-19,0.0,4.336808689942018e-19,1.0842021724855044e-19,0.0,5.421010862427522e-20,0.0,5.421010862427522e-20,1.0842021724855044e-19,2.0328790734103208e-20,0.0,5.421010862427522e-20,0.0,1.0842021724855044e-19,0.0,1.6940658945086007e-21,0.0,4.235164736271502e-22,5.551115123125783e-17,0.0,2.168404344971009e-19,0.0,0.0,0.0,5.421010862427522e-20,3.3881317890172014e-21,0.0,0.0,2.710505431213761e-20,0.0
4,6.661901588069685e-06,2.1255203757127864e-06,1.1265121340473302e-05,2.1519963929883497e-06,2.9655025332226087e-06,1.50854210626053e-06,4.3625331084594314e-05,2.194699636792549e-06,0.0005300160281739148,1.1550519105165442e-05,0.0002043603272327145,1.400312554210374e-06,1.5292731638425471e-06,1.4079922135864199e-06,1.0617886678573433e-07,2.1473330002802748e-06,0.0002478372391689457,3.181528936665264e-05,0.0003896983385789437,2.7159522786549215e-06,3.0457848219057763e-05,2.9792776675315322e-06,4.3781178940282616e-07,2.7601870521770806e-06,3.0310212227942942e-05,1.7236730692608484e-06,0.0002690464657654672,1.288995882507437e-07,3.9354592273416824e-05,6.579068096894662e-06,0.00041226696122734257,4.155187945580347e-09,1.1516573683046862e-07,3.5875577728475942e-09,4.671728052618963e-05,3.6202743405561535e-09,4.424431823309696e-05,8.266976830327125e-05,0.00016144822500855353,3.9501114761282956e-05,8.474205006539768e-08,0.00034586078787621265,9.318142910222835e-08,4.551820297503537e-05,5.962259087505198e-06,0.00034451424219054234,9.540483260653937e-05,4.526279506438385e-05,0.0005719743190466719,4.958918257541385e-08,3.948558457366742e-09,0.00026352753022945404,0.0005127767867376932,0.0002206192844837722,2.8933933352656484e-05,3.8453263474572303e-07,3.069821683441011e-07,0.00035439762743452665,0.00014676577501824038,0.0006511840494218993,0.00012186470817549281,0.00016144413124413764,0.00023411516387699305,0.0004903309547030827,0.0005763231070599381,0.0005855318240336816,0.000635670388108979,0.0,5.0186702124817295e-20,8.470329472543003e-22,0.0,0.0,0.0,2.6469779601696886e-23,4.235164736271502e-22,4.235164736271502e-22,6.617444900424222e-24,1.0770473186808622e-22,1.0932678135051442e-22,5.421010862427522e-20,3.3881317890172014e-21,2.6469779601696886e-23,4.235164736271502e-22,0.0,2.117582368135751e-22,0.0,0.0,0.0,2.541098841762901e-21,1.6940658945086007e-21,0.0,2.6469779601696886e-23,0.0,0.0,2.6469779601696886e-23,3.3881317890172014e-21,1.6940658945086007e-21,3.3881317890172014e-21,1.6940658945086007e-21,0.0,8.131516293641283e-20,5.421010862427522e-20,0.0,5.421010862427522e-20,0.0,0.0,5.421010862427522e-20,0.0,2.710505431213761e-20,1.0164395367051604e-20,0.0,0.0,0.0,1.6940658945086007e-21,2.710505431213761e-20,0.0,2.710505431213761e-20,1.6940658945086007e-21,0.0,2.117582368135751e-22,1.6940658945086007e-21,2.481541837659083e-24,1.0842021724855044e-19,3.3881317890172014e-21,8.131516293641283e-20,0.0,1.0842021724855044e-19,2.710505431213761e-20,0.0,3.308722450212111e-24,4.235164736271502e-22,6.776263578034403e-21,0.0,0.0
5,8.548798657610819e-05,0.0002561098783431193,0.008209820702432572,0.0011746664325773145,0.001172744911343935,0.00027004616662944594,0.013833249110300995,0.00032621599784832256,0.01683604270326856,0.008495080183014085,0.020287252028421698,0.00023845730022331994,0.006770690739185374,0.0002643635680589217,0.000235576717346111,0.0068645204923148285,0.012760095329360652,0.0010701194601440921,0.018190140235645504,3.591843632060834e-05,0.011052942781488634,0.001227536140852246,0.00024148700282057458,0.0014252163680152472,0.012312519921790596,0.007016290684972407,0.014492852391953144,0.0006201367352799035,0.015037068311744131,0.00010160093645647053,0.017913697038124364,1.1318645888184308e-05,3.46122223275576e-05,1.4264468257169199e-05,0.0005294472102560163,2.2266985222554618e-05,7.585911107114605e-05,0.0005544592891265272,0.0004996687378328388,0.0008585404551973343,9.274415557347327e-05,0.002911102145171456,0.0012660500860608246,0.00010554289050299047,0.0001409285699080058,0.0022739028505692825,0.0006614506271731926,0.0001352060624494238,0.005296723439272976,0.00020407196493510394,2.5094383932626557e-05,0.004247997356630849,0.001269083895302938,0.005344397901979888,0.0001952647537809827,0.0021326553326813527,0.0001291433642831275,0.011902655487717248,0.0007471162964885426,0.00010189798241702638,0.014388342644902208,0.0004948598988177583,0.0026134181528897067,0.016101707568018257,0.005215357966199908,0.0006987271126316008,0.034036879955258253,2.0328790734103208e-20,3.54737398310101e-18,5.421010862427522e-20,2.710505431213761e-20,0.0,5.421010862427522e-20,0.0,1.0842021724855044e-19,3.3881317890172014e-21,1.6940658945086007e-21,1.3077725484463368e-21,8.792929911438684e-22,2.6020852139652106e-18,0.0,0.0,1.734723475976807e-18,2.168404344971009e-19,4.0657581468206416e-20,5.421010862427522e-20,0.0,1.3552527156068805e-20,0.0,1.0842021724855044e-19,1.3552527156068805e-20,6.776263578034403e-21,8.673617379884035e-19,1.0842021724855044e-19,2.168404344971009e-19,1.0164395367051604e-20,1.3552527156068805e-20,6.776263578034403e-21,0.0,0.0,1.734723475976807e-18,3.469446951953614e-18,2.710505431213761e-20,0.0,4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,3.469446951953614e-18,3.469446951953614e-18,2.710505431213761e-20,5.421010862427522e-20,2.168404344971009e-19,1.0842021724855044e-19,3.2526065174565133e-19,1.3552527156068805e-20,0.0,8.673617379884035e-19,6.776263578034403e-21,1.6940658945086007e-21,8.673617379884035e-19,0.0,1.734723475976807e-18,3.3881317890172014e-21,8.673617379884035e-19,0.0,0.0,1.6940658945086007e-21,4.336808689942018e-19,5.421010862427522e-20,0.0,8.673617379884035e-19
6,0.0006140577341517835,3.746596773546381e-05,0.002129394629751752,0.004150881351149831,0.004222247794063598,4.256277470349444e-05,0.001481999426032183,3.914807229326374e-05,0.020045595448099612,0.0022015384849837028,0.020807305735634468,2.9185552875445647e-05,0.0023552624566863943,3.84668692033628e-05,0.0006107526708883603,0.0023504396482035457,0.028343459372275906,0.0015955876545994088,0.01089995205405558,0.0028158312698370793,0.0011307136672987156,0.0041199222620359275,0.0005835021122348733,0.004218102207124444,0.0009465850172477701,0.0024328319090737597,0.022333670244602553,0.0005190910714706106,0.0011510063190041284,0.0006060860619707037,0.013037014201788075,8.988636024794646e-06,3.206211028811545e-05,8.905996670591663e-06,7.477721264713782e-05,2.4863033859813475e-06,4.939873417800497e-05,6.708567936354164e-05,0.00023155401746440476,0.0008269511719558012,0.00028249233214329525,0.008250738485868714,0.0013798086553557447,4.05005523608806e-05,4.4158784910733685e-05,0.007923474049569407,0.0009418067195240134,2.9941935534795747e-05,0.0037633744073613945,6.327119637589524e-06,5.242551705590614e-06,0.004804443221704482,0.004254830595440556,0.0016465798458158065,6.310050567706794e-05,0.0012530953394088737,0.0002372914876739095,0.009620033566465507,0.0004455090437782694,0.013418313201795554,0.014726022490606908,0.0002321917499432487,0.0029385952982042287,0.015317832021636151,0.003789601774155053,0.0017354583073906605,4.8114588591515324e-05,1.3552527156068805e-20,2.3344228026328517e-18,5.421010862427522e-20,3.3881317890172014e-21,0.0,1.0842021724855044e-19,0.0,8.673617379884035e-19,5.421010862427522e-20,1.0587911840678754e-22,1.0223952371155422e-21,6.121136532892405e-22,1.734723475976807e-18,2.168404344971009e-19,0.0,2.168404344971009e-19,2.710505431213761e-20,5.421010862427522e-20,0.0,2.710505431213761e-20,0.0,1.0842021724855044e-19,0.0,4.0657581468206416e-20,1.3552527156068805e-20,0.0,1.3552527156068805e-20,0.0,6.776263578034403e-21,0.0,6.776263578034403e-21,3.3881317890172014e-21,8.673617379884035e-19,0.0,8.131516293641283e-20,4.0657581468206416e-20,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,8.673617379884035e-19,4.336808689942018e-19,1.0842021724855044e-19,1.3552527156068805e-20,0.0,0.0,2.168404344971009e-19,0.0,1.3552527156068805e-20,0.0,4.336808689942018e-19,3.3881317890172014e-21,0.0,1.734723475976807e-18,8.673617379884035e-19,0.0,4.235164736271502e-22,0.0,0.0,2.710505431213761e-20,0.0,2.168404344971009e-19,0.0,0.0,0.0
7,4.2439911362107205e-05,5.553748250046503e-06,0.0003153505192676148,0.00012012095516776309,0.00011038529005434305,6.6804172199995975e-06,0.0014295882201918685,5.061818473499749e-06,0.0303779348553461,0.0003372242885574297,0.005317931477079568,4.739006795002335e-06,0.00030898384868380247,6.719692626926331e-06,4.5580272568243374e-05,0.0003041733104877178,3.0344221966261526e-05,0.0006871458672364497,0.012537457854634594,0.00019702469795035768,0.0011630650513979996,0.0001093417667981253,4.461980236048392e-05,9.557603530180261e-05,0.0012450879273344503,0.00031457123078310804,0.002221600042551913,7.17177959922934e-05,0.0013989402114721584,4.064595544351836e-05,0.015534868992493395,9.924301261726802e-07,1.3939202563089115e-07,1.0135879416088745e-06,1.3436285505971781e-05,1.5622293652221451e-07,3.6164960168699604e-06,1.4944928304839453e-05,1.7868112028173907e-05,4.429859658720061e-06,5.3878397312584364e-05,0.0002875931538080229,8.430425066189582e-07,3.5700549077444496e-06,9.665874705812701e-05,0.000228918393606387,6.4771377631729075e-06,4.1451977269636695e-06,0.0013481131306096166,1.263194013005992e-06,2.3950716436613024e-07,5.8959777115371594e-05,0.02526856259557481,0.00011492595727806811,6.0866390495598086e-05,4.752948298133693e-06,5.529478924275279e-05,8.52871703777166e-05,5.110305522776666e-05,0.027182085574352376,0.002902472823303438,1.7937517800684926e-05,2.399044772580815e-05,0.002808460865304123,0.001348985600676135,0.0004280520394803212,0.015025770008506092,8.470329472543003e-22,7.873171244728722e-19,1.0842021724855044e-19,4.235164736271502e-22,0.0,0.0,6.776263578034403e-21,0.0,1.6940658945086007e-21,6.617444900424222e-24,6.281402776574554e-23,5.68634972341922e-22,8.673617379884035e-19,1.0842021724855044e-19,1.0587911840678754e-22,0.0,1.6940658945086007e-21,1.6940658945086007e-21,0.0,0.0,1.0587911840678754e-22,2.168404344971009e-19,0.0,0.0,5.293955920339377e-23,2.168404344971009e-19,4.235164736271502e-22,8.470329472543003e-22,2.117582368135751e-22,2.117582368135751e-22,2.117582368135751e-22,2.117582368135751e-22,0.0,0.0,0.0,1.6940658945086007e-21,0.0,0.0,0.0,0.0,3.3881317890172014e-21,1.3552527156068805e-20,6.776263578034403e-21,3.469446951953614e-18,0.0,1.6940658945086007e-21,1.6940658945086007e-21,5.421010862427522e-20,2.710505431213761e-20,0.0,3.3881317890172014e-21,1.3552527156068805e-20,2.710505431213761e-20,2.117582368135751e-22,0.0,0.0,0.0,0.0,5.293955920339377e-23,1.734723475976807e-18,0.0,1.734723475976807e-18,2.117582368135751e-22,3.3881317890172014e-21,3.3881317890172014e-21,3.3881317890172014e-21,4.336808689942018e-19
8,0.0005230388764297647,4.419922567552371e-05,0.00024101079855757548,0.00012348309127350733,0.00010585889975379663,5.944335220646127e-05,0.0015358396424817213,5.210474770859301e-05,1.8417258391616002e-06,0.00025388838651313976,0.013494327139377284,4.995922679943386e-05,0.00024207382474192345,6.007523413683032e-05,0.0005131359929219717,0.00023146448501965174,2.838723952657672e-05,0.0007279804186899011,0.005371773358193856,0.00011604157490881543,0.0011909104668497354,0.00010379332069519878,0.0004967878514381733,8.618977606662838e-05,0.0011465640733760397,0.0002481075171743059,0.0001544630080948176,0.0005393938107518192,0.0010626240548524553,0.0004941238067203927,0.002408271901896112,7.794445763637045e-06,6.012172362784474e-06,8.048631438762529e-06,1.7776301897732244e-05,1.8141659445934682e-06,2.457776039576398e-05,1.8530016097129539e-06,0.00026686263226769055,2.295083881885267e-05,0.0003544012285876879,0.00011901643663685224,5.214632624004224e-06,4.8710064815257714e-05,0.0007573006799455773,0.00012902503027527505,2.1231277095437667e-05,5.5885743115479475e-05,0.0019456197915143493,7.915053023697698e-06,2.344120946629982e-06,0.00022783842340526778,0.033961770075238526,0.00018550266174800181,0.0006756751313878624,9.227133670130713e-07,0.000369140578633259,0.00032945509862294714,0.0002648364611637921,0.040719298273175435,0.0020964622602108176,0.00026603888208440174,0.0001850986956259406,0.0021661423609928314,0.0019329407816273932,0.0009774313513524681,0.0016987198510123023,6.776263578034403e-21,3.8285889215894375e-19,4.336808689942018e-19,3.3881317890172014e-21,5.293955920339377e-23,0.0,2.0328790734103208e-20,6.776263578034403e-21,5.421010862427522e-20,3.1763735522036263e-22,1.2382893769918824e-21,3.6313228891077915e-22,3.3881317890172014e-19,0.0,4.235164736271502e-22,6.776263578034403e-21,3.3881317890172014e-21,0.0,0.0,1.6940658945086007e-21,0.0,2.168404344971009e-19,2.710505431213761e-20,0.0,6.776263578034403e-21,1.0842021724855044e-19,6.776263578034403e-21,3.3881317890172014e-21,1.6940658945086007e-21,0.0,1.6940658945086007e-21,1.6940658945086007e-21,2.710505431213761e-20,0.0,1.734723475976807e-18,2.710505431213761e-20,0.0,2.710505431213761e-20,2.710505431213761e-20,2.168404344971009e-19,0.0,5.421010862427522e-20,8.131516293641283e-20,0.0,8.673617379884035e-19,4.0657581468206416e-20,0.0,0.0,6.776263578034403e-20,0.0,2.0328790734103208e-20,0.0,1.3552527156068805e-20,1.6940658945086007e-21,8.470329472543003e-22,3.469446951953614e-18,2.710505431213761e-20,0.0,8.470329472543003e-22,1.734723475976807e-18,8.673617379884035e-19,4.336808689942018e-19,0.0,6.776263578034403e-21,1.3552527156068805e-20,2.710505431213761e-20,0.0
9,0.000334395299759465,1.660701139733534e-05,0.0001822214054597563,0.00023411870503027197,0.00023610864694138356,1.5866838890481552e-05,0.00044178326356681454,1.594551410552342e-05,0.004221901131813438,0.00022281722854657326,0.020726953580743352,1.3376667980372267e-05,0.00016807216449024763,1.5876394366646156e-05,0.000310340228560224,0.0001851302424378738,0.0012136987689241245,2.5973405938627456e-05,0.005160212204120709,0.00018292878652148505,0.0003366953309982886,0.0002318624270893377,0.00031175866619988153,0.00023664594472611164,0.0003232773270890476,0.00018449017076515342,0.0036030237489140977,0.0002662743673414577,0.00018737342039093496,0.0003243007074102325,0.008227105416627177,2.554440842538885e-06,6.960711073720157e-06,2.5021146788522064e-06,0.00013140229571203643,1.406050244687358e-07,3.3479667195879656e-05,0.00013426733866968852,0.00017427984592205338,3.255453452572285e-05,4.961295482031671e-05,1.595801351728194e-05,3.5518348377204717e-05,0.0001488390870735669,0.0003467263616626989,4.232844539775184e-06,3.2383820043339716e-05,0.0001479945344491021,0.0015410326653282755,1.5792281870669384e-05,2.1941881458958168e-07,7.936466336922864e-05,0.0012663060696550374,0.00012924233547494395,0.0003429518227038784,3.748904657029939e-05,7.009843270026253e-05,0.00014931070622544075,0.00017988323764769006,0.00013581612143630706,0.0004443265313876474,0.00017446496636002362,0.00011711356870886298,0.0005096776747673928,0.0015410755286997307,0.00029027043732203603,0.008532688318700313,6.776263578034403e-21,7.318364664277155e-19,2.710505431213761e-20,0.0,1.0587911840678754e-22,0.0,4.0657581468206416e-20,1.3552527156068805e-20,4.0657581468206416e-20,5.293955920339377e-23,2.5332406259436473e-24,5.371504102766223e-23,6.505213034913027e-19,0.0,1.6940658945086007e-21,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,2.710505431213761e-20,0.0,1.0164395367051604e-20,2.710505431213761e-20,1.0842021724855044e-19,0.0,2.710505431213761e-20,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,6.776263578034403e-21,0.0,1.3552527156068805e-20,0.0,2.710505431213761e-20,6.776263578034403e-21,0.0,2.710505431213761e-20,1.734723475976807e-18,3.469446951953614e-18,1.3552527156068805e-20,0.0,1.3552527156068805e-20,0.0,0.0,1.3552527156068805e-20,0.0,2.710505431213761e-20,3.3881317890172014e-21,0.0,0.0,1.3552527156068805e-20,0.0,0.0,3.2526065174565133e-19,0.0,8.673617379884035e-19,1.6940658945086007e-21,0.0,0.0,1.3552527156068805e-20,0.0
