,Y3Z5,Y5Z3,Y2Z5,Y5Z2,Y0Z3,Y3Z0,Y0Z5,Y5Z0,Y1Z0,Y0Z1,Y1Z3,Y3Z1,Y4Z5,Y5Z4,Y4Z3,Y3Z4,Y2Z0,Y0Z2,Y2Z1,Y1Z2,Y1Z5,Y5Z1,Y4Z2,Y2Z4,Y2Z3,Y3Z2,Y4Z1,Y1Z4,standard_x,Y4Z0,Y0Z4,X1X5,X0X5,X2X3,Y1Y5,Y2Y3,X0X3,X3X5,Y0Y5,X1X3,X4X5,Y0Y3,X5,X2X5,X3X4,Y3Y5,X0X4,X0X2,X3,Y0Y4,Y1Y3,Y0Y2,X0X1,X1X2,Y2Y5,X1X4,Y0Y1,X0,Y3Y4,Y4Y5,X2X4,Y1Y2,Y1Y4,Y2Y4,X1,X2,X4,standard_y,Y3,X4Y3,X3Y0,X1Y3,Y5,Y1,X5Y2,X5Y0,X4Y0,X3Y2,X2Y4,X0Y3,X0Y2,Y4,Y2,X5Y1,X4Y2,X4Y1,X3Y4,X3Y1,X2Y5,X2Y1,X0Y4,X1Y0,X1Y2,X1Y4,X0Y1,X5Z1,X3Z1,X4Z0,X5Z3,X2Z5,X5Z0,X3Z5,X3Z4,X3Z2,X3Z0,X1Z5,X1Z3,X1Z0,X0Z3,X5Z4,X5Z2,X1Z4,X1Z2,X2Z4,X2Z0,X4Z2,Y0,X5Y4,X5Y3,X4Z5,X4Z3,X4Z1,X4Y5,X3Y5,X2Z3,X2Z1,X2Y3,X2Y0,X1Y5,X0Z5,X0Z4,X0Z2,X0Z1,X0Y5
0,0.9625755092660542,0.9625344959322155,0.7265226681863455,0.7263735890897487,0.7241620149788006,0.7241069004359251,0.697728475717369,0.6976456458170592,0.6393975116071215,0.639345513786905,0.6079615740024995,0.6078658652534144,0.5827995477406331,0.5826513735113131,0.4730111974628969,0.47291108620499966,0.4289624440238988,0.4289253415482299,0.3748789482071292,0.37487701008446384,0.3445160144291277,0.3444471008398226,0.32944736585371215,0.3294312034669412,0.2669238777042302,0.26688047669808657,0.17007378696039924,0.17006456402424192,0.0892967253015654,0.06622449126438398,0.06621551458160412,0.03229038014621963,0.030347253892272927,0.030055415621350216,0.02805753208908686,0.027876156548475972,0.026756314608112543,0.026622340837612453,0.025354487758997242,0.02443406975968237,0.024259812740872536,0.024126936084963427,0.024001164678877078,0.023765184057178743,0.023738365854049294,0.02368804814565572,0.02305202397825293,0.02272937186975011,0.021161518749900243,0.019986212372963497,0.019505751671193255,0.019236785787444338,0.018577679779375345,0.01817899318521693,0.017549615085820418,0.01714171580170845,0.017057211872403475,0.016088879872928313,0.0160073921467092,0.015990579921487384,0.0152050266079964,0.014859313205371795,0.013085076432030378,0.012837912984935172,0.010668205590788772,0.010323597029713878,0.007053359379357117,2.220446049250313e-16,1.6653345369377348e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.734723475976807e-17,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,1.734723475976807e-18,1.734723475976807e-18,1.5178830414797062e-18,1.3010426069826053e-18,1.3010426069826053e-18,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,2.168404344971009e-19,2.168404344971009e-19,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0013210268011026594,0.0013216445727206587,0.46003827476391734,0.0009975454847115442,0.03546731175345726,0.0009996391655959806,0.017066675163726272,0.0009651980710650546,0.6373533041043282,0.6394347622650499,0.26703282102342585,0.000841031066999116,0.11440850858240974,0.0008055716679897893,0.10092171967725697,0.0006556153834746715,0.4261944853751286,0.42898306622047133,0.37245962512578706,0.37367626892302136,0.2547463875122908,0.00048504928547207635,0.3252098186624409,0.3273049580589785,0.4472647347288756,0.00037082813344213746,0.1678861246087654,0.16951965109411093,0.026859828441851107,0.06537283042856915,0.06622447456476309,0.002188792342604351,0.002058233195015055,0.002172477645503143,0.001746523847761442,0.0015932832032135393,0.002048209267754327,0.0028933263186110524,0.0018690757714556216,0.0019053713430254378,0.001975365367370611,0.0018637731103797188,0.0020501442135600362,0.0019172377842388397,0.0021001534504602555,0.0034016695693318264,0.008319411284492177,0.009854881928254376,0.002076947322121543,0.005641161057920691,0.0015272143635698947,0.005974161796213407,0.00471050234777293,0.01109593147647157,0.0011602629775823428,0.008082720668556326,0.003905402504184563,0.006703860228889851,0.0012122617485850631,0.0010990506223228645,0.006571942561056494,0.0049194333273730444,0.0030488206251510896,0.0034551371181986085,0.007008175202900032,0.007222801241409331,0.0017979002329703158,5.55653613398821e-17,5.421010862427522e-20,1.0842021724855044e-19,0.0,5.421010862427522e-20,0.0,0.0,5.421010862427522e-20,0.0,0.0,0.0,1.3877787807814457e-17,0.0,2.7755575615628914e-17,0.0,5.551115123125783e-17,1.3552527156068805e-19,2.7755575615628914e-17,5.551115123125783e-17,2.710505431213761e-20,2.710505431213761e-20,0.0,0.0,1.3877787807814457e-17,3.3881317890172014e-19,2.7755575615628914e-17,6.938893903907228e-18,6.491660507756958e-18,0.0,2.168404344971009e-19,0.0,0.0,8.673617379884035e-19,0.0,1.0842021724855044e-19,5.421010862427522e-20,2.710505431213761e-20,5.421010862427522e-20,1.0842021724855044e-19,0.0,2.168404344971009e-19,1.3891340334970526e-19,5.421010862427522e-20,0.0,1.0842021724855044e-19,2.168404344971009e-19,0.0,2.168404344971009e-19,0.0,0.0,2.710505431213761e-20,2.7755575615628914e-17,5.421010862427522e-20,5.421010862427522e-20,2.168404344971009e-19,5.421010862427522e-20,0.0,1.3010426069826053e-18,0.0,0.0,5.551115123125783e-17,1.6263032587282567e-19,1.3552527156068805e-19,2.168404344971009e-19,4.336808689942018e-19,0.0,0.0
2,0.0003417591340616135,0.0003313913860033328,0.4637606723058605,0.00024672481551726904,4.023237256908827e-05,5.5101744335000726e-05,4.971644058579452e-06,0.0001390291631779656,0.0005373333787065512,0.0005454142838374155,0.00022459074508627517,5.3035762823690116e-05,0.12462382313840968,0.0001931002245624386,0.08520711723435462,0.0001587075396046688,0.054593822977294426,0.00035926545579981174,0.05201324692556675,0.00030604105910719506,0.0001952957674955135,0.00013607442889581808,0.3210011924030271,0.3251940046658271,0.4261839388449823,8.844138091859405e-05,0.1013955951446991,0.00013982719349223306,0.008160266282510655,0.10064531972569037,5.468698982377098e-05,0.0008660754131792853,0.0007108882162416694,0.0011632160914291589,0.001061033457745207,0.0009878733282533837,0.0008854650931178112,0.0033911202880475477,0.0010658131295383636,0.0007235508851703256,0.0010163522257775283,0.0010846006404199283,0.0010874582049394256,0.0009609413302195896,0.0010847963784835816,0.0036622645648770984,0.0020133552727572774,0.001946378937391678,0.0010621848408450504,0.0008987995872117196,0.0010798581326822696,0.0014388063222692585,0.0010365777845715103,0.002195263607241541,0.000578448923836957,0.002067931842938668,0.0010352857962022696,0.0020419336097546774,0.0010567318440542072,0.0009532843003214287,0.0032174631291672375,0.0015402847425367823,0.0006810118360968264,0.0014705557843896003,0.002143621813529802,0.004214980331369224,0.0019093735736414278,0.0,1.3552527156068805e-20,1.3552527156068805e-20,0.0,0.0,1.3552527156068805e-20,2.710505431213761e-20,3.3881317890172014e-21,3.3881317890172014e-21,5.421010862427522e-20,1.0164395367051604e-20,1.3877787807814457e-17,3.3881317890172014e-21,0.0,0.0,0.0,1.6940658945086007e-21,3.469446951953614e-18,2.710505431213761e-20,6.776263578034403e-21,0.0,1.3552527156068805e-20,8.131516293641283e-20,1.3552527156068805e-20,1.0841889375957036e-18,1.3552527156068805e-20,1.6940658945086007e-21,1.0842021724855044e-18,1.0842021724855044e-19,0.0,2.168404344971009e-19,2.710505431213761e-20,1.4738373282224826e-19,1.0842021724855044e-19,1.3552527156068805e-19,2.710505431213761e-20,2.710505431213761e-20,0.0,5.421010862427522e-20,5.421010862427522e-20,2.168404344971009e-19,5.421010862427522e-20,4.0657581468206416e-20,2.710505431213761e-20,1.0842021724855044e-19,1.0842021724855044e-19,1.4907779871675686e-19,0.0,5.421010862427522e-20,0.0,0.0,1.3877787807814457e-17,8.131516293641283e-20,0.0,2.168404344971009e-19,0.0,0.0,1.2705494208814505e-20,0.0,1.0164395367051604e-20,5.421010862427522e-20,1.6940658945086007e-21,5.421010862427522e-20,0.0,2.168404344971009e-19,0.0,6.776263578034403e-21
3,8.50611175375722e-05,4.437915763657704e-05,0.001866001932349019,4.270467977694692e-05,4.268433220084916e-05,3.1964516550722085e-05,3.0912109219880507e-05,5.918747684315438e-06,5.6965566079566496e-05,6.375195659000496e-05,5.5425886077937605e-05,3.5407443868137796e-05,0.1754444003189959,3.0016414852850435e-05,0.21993550804993867,4.485228963070063e-05,0.0002179416160920439,3.16936797477342e-05,0.0001967354671940529,4.978947459546207e-05,5.0333339484268246e-05,6.596306339817028e-06,0.18561471532676121,0.001285287149642874,0.00162131194255703,7.936866600441313e-05,0.10029174224927123,1.631129532191195e-05,0.0008640339904198664,0.09881616217446021,7.819160706686366e-06,6.686603295741936e-06,5.507007231722403e-06,0.0009669927412892748,8.393178641197842e-06,0.0009606552529238029,0.0013909261063144167,0.0015283122833196683,8.667225223467206e-06,0.0011059145019917216,0.0009078440004769461,0.002092375212073878,0.0009446965651811031,0.0012255361477638642,0.0014708963417816565,0.0016234593871503242,7.886677467096986e-05,0.00024230549041888915,0.0017408999489669022,0.00010683008007557384,0.0020791508518395634,0.0006851378318902738,0.0011062383992334766,0.00012409766856821572,0.0012778225366597577,0.00034949838015551336,0.001106164833335255,9.217286993231096e-05,0.0013220013471029691,0.00043509634623218663,0.001636762279508796,0.0006810184036085222,0.0001971347222246025,0.0013848477174562793,0.00035413480971020577,0.00212481150432264,0.000978511320602715,6.7644051167728425e-18,3.3881317890172014e-21,3.3881317890172014e-21,6.776263578034403e-21,0.0,1.6940658945086007e-21,0.0,0.0,0.0,6.776263578034403e-21,8.470329472543003e-22,2.710505431213761e-20,6.776263578034403e-21,0.0,6.938893903907228e-18,1.6263032587282567e-19,8.470329472543003e-22,6.776263578034403e-20,3.3881317890172014e-21,8.470329472543003e-22,3.3881317890172014e-21,6.776263578034403e-21,8.470329472543003e-22,0.0,4.845028458294598e-19,0.0,2.117582368135751e-22,4.845549582080506e-19,0.0,0.0,1.6263032587282567e-19,1.3552527156068805e-20,5.421010862427522e-20,0.0,5.421010862427522e-20,1.6263032587282567e-19,0.0,0.0,1.3552527156068805e-20,0.0,1.3552527156068805e-20,0.0,1.3552527156068805e-20,1.3552527156068805e-20,2.0328790734103208e-20,1.3552527156068805e-20,5.421010862427522e-20,0.0,5.421010862427522e-20,6.776263578034403e-21,0.0,5.421010862427522e-20,1.0842021724855044e-19,1.0842021724855044e-19,1.0842021724855044e-19,8.470329472543003e-22,0.0,1.0842021724855044e-19,0.0,8.470329472543003e-22,1.6940658945086007e-21,2.541098841762901e-21,0.0,6.776263578034403e-21,1.0842021724855044e-19,6.776263578034403e-21,1.6940658945086007e-21
4,4.2517396454067935e-06,2.8651104494151838e-06,7.809394276115445e-05,2.509189725635839e-06,1.3889649478684316e-05,7.912332158710048e-08,1.0357598860147066e-05,1.1703406172141989e-06,1.6356960748313395e-05,1.4999327966424688e-05,1.6370629345740866e-05,1.327892773145904e-07,8.924836269647043e-06,2.4291092571063727e-06,8.973806903994526e-06,4.251586556075419e-06,1.3238483938662312e-05,1.1120776212105239e-05,1.236242160718712e-05,1.4618240798698206e-05,1.4609305709506414e-05,1.2476725310400438e-06,9.423604741425482e-06,7.087978484803789e-05,7.162034447897956e-05,3.9339218355493765e-06,3.1245503743092834e-06,1.5100611305274312e-05,0.0004955896739931274,3.0322738336240795e-06,1.3146455788394991e-05,5.093452610377443e-08,4.177104671345465e-08,8.832214185817873e-08,4.8964099969950196e-08,8.520851084924341e-08,5.8210761611833223e-08,0.00025103477060927596,4.4554455321543e-08,4.850146102773728e-08,8.919748025008385e-08,5.8525663540767e-08,7.485253002843378e-05,6.12746280097138e-05,6.23771981120201e-05,0.00023683596127942457,5.78462658715977e-05,0.0002635185187993559,0.00013503699947515926,7.79844690713784e-05,4.8502275721158304e-08,0.0008270327920062374,0.000464731286766565,0.00020562600374187404,6.174222500268465e-05,6.230114192288784e-05,0.00046472908154936355,0.0006771691823546117,7.379839468891758e-05,9.229060112659227e-08,0.00020807476183581626,0.0008202730737040822,7.740962845819007e-05,0.00031588665663299443,0.000684651219092865,0.0009621276537294817,0.0006853928922075294,1.9322939109238726e-21,1.3234889800848443e-22,2.6469779601696886e-23,0.0,0.0,1.0587911840678754e-22,0.0,0.0,2.6469779601696886e-23,2.117582368135751e-22,1.5881867761018131e-22,1.0587911840678754e-22,2.117582368135751e-22,0.0,8.470329472543003e-22,1.6940658945086007e-21,0.0,4.235164736271502e-22,2.117582368135751e-22,0.0,5.293955920339377e-23,3.308722450212111e-24,1.2705494208814505e-21,0.0,3.974278614366571e-18,8.470329472543003e-22,2.117582368135751e-22,3.9742786402159655e-18,1.3552527156068805e-20,1.3552527156068805e-20,0.0,1.6940658945086007e-21,2.168404344971009e-19,1.3552527156068805e-20,8.470329472543003e-21,5.082197683525802e-21,5.082197683525802e-21,1.3552527156068805e-20,2.710505431213761e-20,8.131516293641283e-20,2.710505431213761e-20,5.421010862427522e-20,3.3881317890172014e-21,0.0,0.0,0.0,0.0,1.6263032587282567e-19,5.421010862427522e-20,8.470329472543003e-22,0.0,0.0,0.0,5.421010862427522e-20,0.0,2.6469779601696886e-23,0.0,5.421010862427522e-20,1.6263032587282567e-19,7.940933880509066e-23,8.470329472543003e-22,2.6469779601696886e-23,0.0,0.0,2.710505431213761e-20,5.421010862427522e-20,0.0
5,7.384674757155979e-09,4.369806441420849e-09,4.574043897712311e-07,4.3868141191226805e-09,2.6817160544472156e-08,1.5129757239870919e-09,1.770787906037146e-08,2.4269629712202348e-09,4.187810650792773e-08,4.31372264093331e-08,3.010644363574952e-08,1.314153070887082e-09,6.611036307888222e-07,3.381581166176052e-09,1.1111507158958603e-06,7.4220921564040875e-09,2.36145686116589e-08,2.2524727385733167e-08,1.858378079688957e-08,2.822732882388141e-08,2.507582884533864e-08,2.3391906623838515e-09,9.228116500709756e-07,4.130466161041532e-07,4.0850340910661473e-07,6.8973610201634636e-09,4.687283463119892e-07,2.619137316159332e-08,1.8550415607561256e-06,4.5502787795653704e-07,2.3722361738406155e-08,5.678022213490406e-14,7.339354482019099e-14,1.218991863456681e-12,7.799935323486154e-14,1.2631874171133065e-12,1.7346628705281762e-12,1.1386151180910005e-06,5.3248975437761057e-14,1.3786251145697712e-12,1.1256780758894173e-12,2.665449572923165e-12,1.6958374303446126e-07,1.366302320176382e-07,1.3745891053143713e-07,1.0746313068387597e-06,1.4723840407783143e-08,6.759144799134116e-08,3.04472636230597e-07,2.0085457390402608e-08,2.6489968863366068e-12,2.1191995745768722e-07,0.00044197793824058795,5.3304776832067544e-08,1.3765502940574842e-07,1.5670246179929776e-08,0.000441977938220571,1.9960272807451384e-08,1.6267938937857156e-07,5.003024273759571e-13,9.385715185307882e-07,2.098220908350457e-07,1.9919994058089292e-08,1.4296443101147228e-06,5.0098480181671247e-08,2.8288589998878956e-08,1.479332524479069e-06,3.9808066979114457e-23,1.0339757656912846e-25,1.2407709188295415e-24,1.0097419586828951e-28,0.0,2.0679515313825692e-25,1.6543612251060553e-24,8.271806125530277e-25,8.077935669463161e-28,5.169878828456423e-26,0.0,4.1359030627651384e-25,0.0,0.0,5.293955920339377e-23,1.4889251025954498e-23,4.0389678347315804e-28,0.0,2.5849394142282115e-26,8.271806125530277e-25,7.573064690121713e-29,8.271806125530277e-25,3.101927297073854e-25,5.169878828456423e-26,1.8160386389137253e-18,0.0,2.5849394142282115e-26,1.816038638912246e-18,1.3234889800848443e-23,0.0,0.0,0.0,5.293955920339377e-23,1.3234889800848443e-23,1.6543612251060553e-24,3.308722450212111e-24,1.6543612251060553e-24,0.0,0.0,6.617444900424222e-24,1.3234889800848443e-23,1.3234889800848443e-23,0.0,3.308722450212111e-24,1.3234889800848443e-23,6.617444900424222e-24,0.0,1.4889251025954498e-23,0.0,0.0,0.0,2.481541837659083e-24,0.0,5.293955920339377e-23,0.0,0.0,8.271806125530277e-25,5.293955920339377e-23,1.1580528575742387e-23,1.0097419586828951e-28,0.0,6.058451752097371e-28,0.0,0.0,1.3234889800848443e-23,0.0,0.0
6,0.010633447473392864,0.00017364226800424293,0.0020155503914523125,0.0005398125013301349,0.00041529410565813076,0.004388972601380356,0.0005325734482344695,0.0033658910084411013,0.006021355383975436,0.005376701694470206,0.003460104254164963,0.0042809457866566656,0.007943864782257807,9.274378758905279e-05,0.011460237663687676,0.01016633233736548,0.0018847628682854113,0.0005931340375509412,0.0019694601785266302,0.003386765365298063,0.0035585079607587614,0.0033776170591930344,0.0071366630398675,0.0020908422949771893,0.0012954703971064512,0.010571642891480805,0.0057880451391619705,0.003964583614710801,0.004807881039180907,0.0055599539606957325,0.0004343542141483621,0.0033524021509515707,0.0020772431954515216,0.0035746615764025253,0.003209228478075268,0.0036089425482682693,0.003935681025556583,0.0005423313587661449,0.0018454727349355546,0.0029031783908452947,0.002015381606151479,0.0030792607575801144,0.00013391425559779155,0.006872063467742148,0.0033989386339877046,0.00022058924123089885,0.0008280376188361743,0.0038792785305548985,0.005377747784674111,0.0010411198287908498,0.0018215800420014162,0.002595572187582119,3.486032619978175e-05,0.00280824699036289,0.007144782242723961,0.0017714267125365103,0.0001526848297298628,0.0018481574515658889,0.0030228532980151154,0.0014390362729378254,0.0013609433811629253,0.000649406245173179,0.0014408968591186912,0.0011178760530744325,0.005517132240193052,0.00084147391197944,0.006087863289884088,8.673617379884035e-19,8.673617379884035e-19,0.0,0.0,2.168404344971009e-19,2.168404344971009e-19,4.336808689942018e-19,2.710505431213761e-20,1.0842021724855044e-19,0.0,0.0,0.0,1.734723475976807e-18,0.0,4.336808689942018e-19,2.168404344971009e-19,1.0842021724855044e-19,8.673617379884035e-19,5.421010862427522e-20,1.0842021724855044e-19,4.336808689942018e-19,0.0,2.168404344971009e-19,0.0,3.013796165890004e-18,3.2526065174565133e-19,1.0842021724855044e-19,3.016601962527784e-18,2.710505431213761e-20,4.336808689942018e-19,4.336808689942018e-19,1.0842021724855044e-19,1.0842021724855044e-19,2.710505431213761e-20,4.336808689942018e-19,1.0842021724855044e-18,0.0,4.336808689942018e-19,2.168404344971009e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,1.0842021724855044e-19,1.0842021724855044e-19,4.336808689942018e-19,0.0,0.0,1.0842021724855044e-19,2.168404344971009e-19,0.0,3.2526065174565133e-19,4.336808689942018e-19,5.421010862427522e-19,0.0,4.336808689942018e-19,1.0842021724855044e-19,4.336808689942018e-19,0.0,1.0842021724855044e-19,4.336808689942018e-19,0.0,5.421010862427522e-20,8.673617379884035e-19,0.0,0.0,3.2526065174565133e-19,0.0
7,0.0012815138124202333,0.0002500790482483842,0.00016135462074910343,0.00024354968580385345,0.0004377400598506922,0.0012698364833089622,0.0005209942076238767,0.00029478964165348474,0.0017999098308873636,0.0003994522881223926,0.0018080663839825407,0.0013047769285975592,0.001305635199015239,0.00022085742754053548,2.7215315841473633e-06,0.0012563164888366824,0.00020032130671314633,0.00038507358620839996,0.00017479621440529,0.0017776967089387888,0.0017425637266089708,0.0002991012383664924,0.0016370875303323715,0.00023091566877223734,0.0002699504485024415,0.001287917374703255,0.0013816368851152934,0.0018474479035068129,0.0004281635548855851,0.001390364813415891,0.0005387820757004975,8.683393351189357e-05,2.0332319575881526e-05,0.00011238130618013067,8.539509271281341e-05,0.00011330586812620939,0.00011889313632251419,0.0014218035261562532,6.599399473459399e-06,1.392803385522911e-05,0.0001476100858639271,0.00012130468077798444,0.00017805652539501965,0.0012779394145960318,0.0001012703688661331,0.0012820045011324981,4.0602161815723685e-05,0.001659825121561299,0.0003248222456460018,3.0279153794388885e-05,1.873319022491341e-05,0.0016588721983554888,1.0529047771518566e-05,5.209829443388949e-05,0.001298490422292116,1.097891087276127e-05,1.590346910008326e-05,0.0005730876213082782,0.00012807035055521228,0.0001442777533832321,0.0019606782795748966,0.00018333460700883139,2.3996868468323554e-05,0.0010909127921084382,0.000976911541396247,0.0002688288305685973,0.0012438987181365552,4.336808689942018e-19,1.0842021724855044e-19,5.421010862427522e-20,0.0,0.0,0.0,1.0842021724855044e-19,2.0328790734103208e-20,5.293955920339377e-22,0.0,0.0,4.0657581468206416e-20,0.0,2.168404344971009e-19,2.168404344971009e-19,0.0,0.0,2.710505431213761e-20,2.541098841762901e-21,0.0,1.6940658945086007e-21,1.3552527156068805e-20,2.541098841762901e-21,0.0,3.0493971922736738e-19,2.0328790734103208e-20,1.6940658945086007e-21,3.0487116663410204e-19,1.3552527156068805e-20,0.0,1.0842021724855044e-19,0.0,2.710505431213761e-20,1.3552527156068805e-20,0.0,5.421010862427522e-20,5.421010862427522e-20,0.0,5.421010862427522e-20,2.710505431213761e-20,0.0,2.710505431213761e-20,0.0,1.3552527156068805e-20,2.710505431213761e-20,2.710505431213761e-20,1.3552527156068805e-20,0.0,1.0842021724855044e-19,0.0,1.6940658945086007e-21,0.0,1.0842021724855044e-19,1.3552527156068805e-20,1.0842021724855044e-19,0.0,2.710505431213761e-20,0.0,0.0,1.6940658945086007e-21,1.0842021724855044e-19,6.776263578034403e-21,5.421010862427522e-20,0.0,0.0,5.421010862427522e-20,0.0
8,0.001291004018990472,0.00023661356599628306,4.9456208562648206e-05,0.00023193451953156408,0.0004272171474864692,0.0012621290618514678,0.0005846631082694119,0.00028136063226621955,0.0017357692222585398,0.00043521881522240306,0.0017477700232635023,0.0012986150377233847,0.0011138557905006846,0.00020694076751116535,5.031139073940925e-05,0.0012452235090005621,9.469184257375314e-05,0.0003754891744785669,6.246016149073698e-05,0.0017103195949514768,0.0016403176465789198,0.0002846877989044719,0.001609180782341697,0.0004354051394517606,0.0004707757027687389,0.0012595057915131946,0.0013004835963920738,0.0017689932089444348,0.0005411850376615366,0.0013189538312600657,0.0005665491392000419,0.00011518093297392563,2.5027516002784937e-05,9.259133261457772e-05,0.00011327980037174404,9.313062031685639e-05,0.00011498177290615408,0.0016690159242768268,8.186191528441559e-06,1.5113574538728764e-05,0.00016505019739618328,0.00011750174137465725,0.0001686625490155833,0.0012538976263442017,5.110144390779787e-05,0.0015006051758930169,4.001831782904845e-05,0.0018651927585850918,0.00029799097862040827,4.228863100591511e-05,1.7166548006538065e-05,0.0018650168391337518,1.7627540619428533e-06,6.701365564620111e-05,0.001273322844137067,4.316234186774657e-06,4.788276618026149e-06,0.0006385416068521352,7.99951004976745e-05,0.00016223060068576846,5.405530208091424e-07,0.00021949338827835805,1.948940560003805e-05,0.0004905129366068479,0.0011409840820652143,0.0002850469326583356,0.0013940591543093236,2.1006417091906648e-19,2.168404344971009e-19,0.0,0.0,1.6940658945086007e-21,2.710505431213761e-20,0.0,0.0,1.5881867761018131e-22,0.0,3.3881317890172014e-21,5.421010862427522e-20,0.0,0.0,0.0,6.776263578034403e-21,0.0,5.421010862427522e-20,8.470329472543003e-22,1.0842021724855044e-19,1.6940658945086007e-21,1.3552527156068805e-20,8.470329472543003e-22,1.2705494208814505e-21,7.322947244870699e-20,6.776263578034403e-21,0.0,7.325077234948023e-20,1.3552527156068805e-20,2.710505431213761e-20,1.0842021724855044e-19,2.710505431213761e-20,2.710505431213761e-20,1.3552527156068805e-20,0.0,2.710505431213761e-20,8.131516293641283e-20,2.710505431213761e-20,0.0,5.421010862427522e-20,5.421010862427522e-20,2.710505431213761e-20,2.0328790734103208e-20,0.0,8.131516293641283e-20,1.6263032587282567e-19,1.3552527156068805e-20,2.710505431213761e-20,1.0842021724855044e-19,2.710505431213761e-20,2.6469779601696886e-23,2.710505431213761e-20,0.0,0.0,1.0842021724855044e-19,0.0,2.710505431213761e-20,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,5.421010862427522e-20,8.470329472543003e-22
9,0.001265547612582928,0.00022248098908944034,2.2199868662809917e-06,0.00021905087436802854,0.00039293502901656304,0.0012103762596446473,0.0006011786500464051,0.000267089910454679,0.0017140778548147039,0.0004186207581731881,0.001724292536167675,0.0012572289846608706,0.0010246447029262284,0.00019102567255711189,0.00010185326818437095,0.0012028877634679257,6.587059887744884e-05,0.0003443411422924198,3.835562607594145e-05,0.0016860205197873125,0.0015796341356417618,0.0002671359634823217,0.0016032659170989029,0.00046047088841276473,0.0004923976938225733,0.001205805677266265,0.0012930142712149748,0.001715267422411939,0.0010196887548614211,0.0013170932871262703,0.0005553687986802705,0.00010360811452299532,2.4900885727630504e-05,9.155529277809529e-05,0.00010196775548862487,9.20669726442728e-05,0.00010827050752853492,0.0016484709426669046,7.79772516243514e-06,1.5545958901914558e-05,0.0001597659057193621,0.00011108553437245931,0.00016114982614012926,0.0012047031379069319,5.361353397080724e-05,0.0014831434942269238,5.0677387575018875e-05,3.796286488043749e-05,0.00026791900966436553,4.9351258009171105e-05,1.7858123665431344e-05,7.782114291257254e-05,2.436965515898406e-05,0.0002285614679282317,0.001223453141563003,1.5072655343754487e-06,1.6429449018208318e-05,0.0007603364931629832,7.950438203505129e-05,0.00015705892396246542,1.2833831551789112e-05,0.00023842409426925055,1.4117000040283109e-05,0.0004790063964827985,0.0014371576026570004,0.00033635633418005483,0.0014073924916143806,3.2187251995663413e-19,1.0842021724855044e-19,0.0,1.3552527156068805e-20,0.0,0.0,1.0842021724855044e-19,1.3552527156068805e-20,5.293955920339377e-23,0.0,1.6940658945086007e-21,2.710505431213761e-20,1.3552527156068805e-20,0.0,1.0842021724855044e-19,3.3881317890172014e-21,6.776263578034403e-21,0.0,2.541098841762901e-21,5.421010862427522e-20,8.470329472543003e-22,0.0,2.964615315390051e-21,8.470329472543003e-22,1.4908524334226984e-19,2.0328790734103208e-20,1.6940658945086007e-21,1.4903809404735431e-19,2.710505431213761e-20,0.0,0.0,2.710505431213761e-20,2.710505431213761e-20,2.710505431213761e-20,5.421010862427522e-20,0.0,5.421010862427522e-20,0.0,5.421010862427522e-20,5.421010862427522e-20,1.0842021724855044e-19,1.0842021724855044e-19,6.776263578034403e-21,0.0,1.0842021724855044e-19,5.421010862427522e-20,0.0,2.710505431213761e-20,0.0,0.0,0.0,2.710505431213761e-20,0.0,2.710505431213761e-20,0.0,4.235164736271502e-22,0.0,1.3552527156068805e-20,2.710505431213761e-20,3.3881317890172014e-21,0.0,3.3881317890172014e-21,0.0,0.0,2.710505431213761e-20,0.0,8.470329472543003e-22
