,Y4Z5,Y5Z4,Y0Z5,Y5Z0,Y3Z1,Y1Z3,Y1Z5,Y5Z1,Y2Z4,Y4Z2,Y1Z4,Y4Z1,Y3Z4,Y4Z3,Y2Z0,Y0Z2,Y2Z5,Y5Z2,Y0Z4,Y4Z0,Y3Z5,Y5Z3,Y2Z1,Y1Z2,standard_x,X3X5,Y0Z1,Y1Z0,X1X4,X2X5,X0X1,X1X5,X4X5,X0X4,Y1Y4,Y4Y5,X1X2,X3X4,Y2Y5,X5,X0X3,Y3Y5,Y0Y4,Y0Y1,X0X5,X2X3,X2X4,X4,Y1Y5,X1,X0X2,Y3Y4,Y2Y4,Y2Z3,Y3Z2,Y1Y2,Y3Z0,Y0Z3,Y2Y3,Y0Y2,X1X3,Y0Y5,X0,Y0Y3,X3,Y1Y3,X2,standard_y,Y4,X3Y2,X2Y4,X1Y0,Y3,Y2,Y1,X5Y4,X3Y5,X3Y4,X2Y5,X0Y2,X2Y0,X5Y1,X0Y1,Y0,X5Y2,X5Y0,X4Y2,X1Y5,X1Y4,X1Y2,X4Y1,X2Y1,X3Y1,X4Y0,X3Y0,X1Y3,X4Z2,X2Z1,X0Z1,X0Z4,X5Z2,X4Z5,X2Z5,X3Z5,X3Z0,X1Z5,X1Z4,X1Z3,X0Z5,X0Z2,X2Z3,Y5,X5Z4,X5Z3,X5Z1,X5Z0,X5Y3,X4Z3,X4Z1,X4Z0,X4Y5,X4Y3,X3Z4,X3Z2,X3Z1,X2Z4,X2Z0,X2Y3,X1Z2,X1Z0,X0Z3,X0Y5,X0Y4,X0Y3
0,0.9766959303590917,0.976612431577074,0.9765095781625961,0.9762852409463758,0.9740992569426163,0.973987742499851,0.8837616591091109,0.8836451931630631,0.7355469187830177,0.7354046715705815,0.6358450067274469,0.6358155687930456,0.604235523633178,0.6041383778824787,0.5895972311098627,0.5895682585570394,0.5166218519700314,0.5164777820329995,0.5140188044735574,0.5139446524091988,0.3779023351227942,0.37780927416206944,0.29019524565785004,0.2901525572245076,0.12115959628952676,0.04270814099798537,0.042555709797479024,0.04255154072156683,0.039407796373039275,0.038052172177001006,0.03784754364234513,0.03757085109813724,0.03719366738078242,0.03568431185349759,0.0337459079355272,0.03344788847566732,0.03292585084198035,0.03256690085282878,0.031163448826011964,0.030992033965022134,0.030248524965315996,0.029603425907838148,0.02852678064092029,0.02759816994914902,0.027596059677446175,0.02697284443990256,0.026874778674806827,0.0252947643113137,0.023616191386926735,0.022209375891404003,0.021128744980676517,0.02026125112327735,0.020085262969991184,0.01966696766509103,0.019666326082136514,0.019373209117010244,0.01930658906194424,0.0193062701460123,0.018676767434642434,0.017909151874476725,0.017807052568868283,0.017034557478122256,0.015679919646401287,0.014655025257930204,0.014578952189837163,0.014499085478333815,0.012404550285548469,3.608224830031759e-16,1.6653345369377348e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.85722573273506e-17,3.2959746043559335e-17,3.122502256758253e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.5612511283791264e-17,1.5612511283791264e-17,1.3877787807814457e-17,1.0408340855860843e-17,6.938893903907228e-18,5.204170427930421e-18,2.6020852139652106e-18,1.734723475976807e-18,1.734723475976807e-18,1.0842021724855044e-18,8.673617379884035e-19,8.673617379884035e-19,6.505213034913027e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,2.168404344971009e-19,8.131516293641283e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.002350912551918198,0.0023517388896934707,0.47079146173612346,0.002350211607218248,0.9646945186661943,0.970980372740025,0.2573448109264934,0.002127776709924875,0.2257939584648088,0.0017709661007457005,0.23288146221010636,0.0015313845199877586,0.23017724380243826,0.0014551447150688611,0.5858356251013528,0.5896544084403244,0.20570142158851357,0.0012454562042738297,0.4467179234114979,0.0012380577368989658,0.21446891636039234,0.0009114965514968791,0.28834360254572333,0.2892559614055522,0.03281517883408198,0.00027035112838891636,0.04256189229765113,0.042420047449259736,0.00027279887628165107,0.0002858102658360547,0.01714305845379505,0.00024443533225906205,0.003262424432221944,0.0002937652468621494,0.0002343570251279533,0.004166466927752977,0.014444427422625899,0.0002475358937839064,0.00018728685641581088,0.0002826768254758107,0.01595469415314483,0.00017508207088157265,0.0001954994360862015,0.006563565260969793,0.0002584022987823046,0.014924527863459752,0.00025872345386301714,0.0002863059074379134,0.00022308269201858717,0.01128672260019501,0.0038075468681725896,0.00017023253600790997,0.00018755334489698892,0.019541482103505363,0.019476407508843087,0.00011976783061292065,0.01912014202508769,0.01930907798404073,0.00700518803794801,0.0014343420051940972,0.0022533690468384228,0.00015986016561591362,0.005913014683305451,0.0007615695644921496,0.010107248521383708,0.0007434291163365067,0.004939210296284086,8.326672684688674e-17,0.0,0.0,1.0842021724855044e-19,1.1438332919722072e-17,1.1102230246251565e-16,0.0,2.7755575615628914e-17,2.7755575615628914e-17,0.0,2.168404344971009e-19,0.0,0.0,1.0408340855860843e-17,1.0842021724855044e-19,2.3635607360183997e-17,0.0,0.0,2.710505431213761e-20,5.421010862427522e-20,0.0,1.6263032587282567e-19,5.551115123125783e-17,3.3881317890172014e-21,5.204170427930421e-18,3.469446951953614e-18,4.0657581468206416e-20,1.3877787807814457e-17,0.0,6.776263578034403e-21,0.0,8.673617379884035e-19,5.421010862427522e-20,1.3552527156068805e-20,1.3552527156068805e-20,2.168404344971009e-19,0.0,0.0,4.1335207826009857e-19,3.3881317890172014e-20,1.6263032587282567e-19,5.421010862427522e-20,5.421010862427522e-20,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,6.776263578034403e-21,2.710505431213761e-20,1.3552527156068805e-20,2.7755575615628914e-17,0.0,8.673617379884035e-19,1.3552527156068805e-19,1.734723475976807e-18,0.0,2.168404344971009e-19,0.0,6.776263578034403e-20,8.673617379884035e-19,3.5575383784680614e-20,0.0,1.0842021724855044e-19,1.1102230246251565e-16
2,3.3237924847011387e-05,3.298971252458276e-05,0.4853821617479661,3.186529513948832e-05,0.0025179246135837562,0.002548597307748161,0.0007286087760799867,3.442409505681932e-06,0.2388042155848214,3.323936450526806e-05,0.000549001317431656,1.6523333997039523e-05,0.0006362551403865422,1.5700353065241196e-05,0.5820204978600987,0.5896394399040095,0.183730475783419,3.104523984772009e-05,0.41896501156813815,2.6891687735414662e-05,0.0005208390463367039,2.6546281052757835e-06,0.26723902512476344,0.000771530750435339,0.01519416777698227,0.0008400423640542256,0.02344121478219747,0.0001133227318408143,0.0008670533498698343,0.0015317775276165648,0.0025157412427928728,0.0005793476426266138,0.005327205454909792,0.001820526478662073,0.0011415038048528236,0.00594898241145101,0.0023040807912198718,0.0005809348536142503,0.0014228508336931061,0.0014070374998796918,0.0022861178047351126,0.0011042111226038933,0.0017230513226867764,0.0005984235704006002,0.0011828115183052817,0.002443063348224757,0.0014355239796593764,0.0016052554200148435,0.0011239234821836196,0.0025372510507823956,0.00471909116224658,0.001123353215518185,0.00124387657176247,0.2642635925387164,5.863517970921259e-05,0.000830154482986178,5.148809408909354e-05,0.022838274963066493,0.0014213854539366546,0.0016286056089941507,0.0034026035347946935,0.0012983550982747878,0.007267455405302763,0.0006654215975674177,0.002302637820611189,0.0034189952306118826,0.0060991164201804554,5.1852815932066504e-17,1.6940658945086007e-21,0.0,3.3881317890172014e-21,1.9481757786848908e-20,2.168404344971009e-19,5.551115123125783e-17,2.710505431213761e-20,0.0,3.3881317890172014e-21,3.3881317890172014e-21,1.6940658945086007e-21,0.0,1.0408340855860843e-17,8.470329472543003e-21,2.0752307207730358e-20,3.469446951953614e-18,5.082197683525802e-21,8.470329472543003e-22,1.6940658945086007e-21,1.6940658945086007e-21,0.0,1.6263032587282567e-19,2.541098841762901e-21,2.0328790734103208e-20,9.540979117872439e-18,1.6940658945086007e-21,2.710505431213761e-20,1.214306433183765e-17,5.421010862427522e-20,0.0,0.0,2.710505431213761e-20,0.0,5.421010862427522e-20,7.589415207398531e-19,2.710505431213761e-20,2.168404344971009e-19,1.2705494208814505e-20,1.1858461261560205e-20,6.776263578034403e-21,8.131516293641283e-20,8.131516293641283e-20,1.3010426069826053e-18,8.470329472543003e-22,0.0,0.0,1.0842021724855044e-19,1.0842021724855044e-19,0.0,0.0,1.0842021724855044e-19,1.0842021724855044e-19,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,1.3552527156068805e-20,2.168404344971009e-19,0.0,0.0,1.6940658945086007e-21,0.0
3,0.00021491545573134663,0.00021470285227092977,0.0018656637824499456,0.00010217228852777742,0.0008150487752548817,0.0008342966891275432,0.0002572381992661729,0.00011320021615537768,0.0009348394297665154,4.807668367167465e-05,0.00016147844254546336,1.0454866029531022e-05,0.0002128424078913523,4.410256923933446e-06,0.0021543133229494746,0.0021988307537705314,0.000599645398925252,0.00010112777489015029,0.0014610235276429004,4.7063194082479966e-05,0.00015219629097916958,0.00010703404127479842,0.0009917792521627936,0.00021884938842138635,0.00014564772142705018,8.076119524412037e-05,8.894705410122746e-05,0.00021795385345765335,8.364895537828393e-05,7.720497422817048e-05,8.260319718871216e-06,5.589065951548333e-05,0.007075635535831728,7.960086458267813e-05,0.00011005909895499348,0.007138091741034979,1.6081474022636866e-06,5.608883229082077e-05,7.027679967660738e-05,3.090037320693898e-05,1.9051710730345492e-06,0.00010578383367557252,7.276698068032689e-05,6.64459166477546e-05,4.7184554700498656e-05,8.80070570874592e-06,4.709677092841367e-05,9.971758790475847e-05,0.0001081998529722625,0.0010895096297575163,0.005459302763330532,0.00010772717714005079,7.15811192881069e-05,0.0009662479849417165,4.334631186541038e-06,6.561603350615646e-05,4.27125794372229e-06,8.375700053905142e-05,6.376386666711898e-05,0.005461241509287942,0.0035543114721841183,7.154924285611159e-05,0.0013656585878360245,6.570133750907983e-05,0.0009149399614348415,0.0035766848624529234,0.000653820763671686,1.2874900798265365e-19,6.776263578034403e-21,1.0587911840678754e-22,1.0587911840678754e-22,5.955700410381799e-23,1.0842021724855044e-19,1.0842021724855044e-19,3.3881317890172014e-20,5.551115123125783e-17,0.0,0.0,2.117582368135751e-22,0.0,1.3877787807814457e-17,1.5881867761018131e-22,5.37667398159468e-23,5.421010862427522e-20,3.1763735522036263e-22,1.5881867761018131e-22,2.117582368135751e-22,3.970466940254533e-23,1.5881867761018131e-22,1.3234889800848443e-23,3.1763735522036263e-22,0.0,2.0816681711721685e-17,4.1359030627651384e-23,0.0,1.3877787807814457e-17,0.0,0.0,0.0,4.0657581468206416e-20,0.0,3.3881317890172014e-21,5.421010862427522e-20,6.776263578034403e-21,8.131516293641283e-20,6.776263578034403e-21,6.776263578034403e-21,5.421010862427522e-20,6.776263578034403e-21,6.776263578034403e-21,0.0,6.776263578034403e-21,8.470329472543003e-22,1.6940658945086007e-21,0.0,6.776263578034403e-21,4.235164736271502e-22,0.0,0.0,0.0,5.551115123125783e-17,2.117582368135751e-22,6.776263578034403e-21,2.710505431213761e-20,5.421010862427522e-20,4.0657581468206416e-20,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,1.3234889800848443e-23,0.0
4,0.004383759937989969,0.0007998545088729852,0.02876958720111515,8.98459315996937e-05,0.011831833041771328,0.014818973332632499,0.01178178844529637,0.0004654855505410876,0.016888309228394793,0.004213739927632301,0.011953304676138816,0.002968428278210651,0.0018069890870582666,0.003017244421729749,0.017572124290163686,0.029730882910072594,0.01285570072448821,8.980544901318298e-05,0.024772232595741975,0.004341472714899004,0.0012959312503736783,0.00036833537424582635,0.019542447413657037,0.008838554974234672,0.024064642076562018,0.006988426182944997,0.004392767778376631,0.008812178710386953,0.005652389324413226,0.0038331095577500995,0.0006275508541944328,0.00436704514159524,0.00030633743732818956,0.002674703971469225,0.005392014002375869,3.011658034146333e-05,0.00023757609627244133,0.0032334347432038096,0.0038704903510535776,0.0063894436082737455,9.120675243551619e-05,0.005481592583505361,0.0026816279592660483,0.0006816181537818457,0.0016001522014657615,0.00013512227217811717,0.0001254821956288798,0.0019768016314013655,0.0006247873704454026,0.00309772508306511,0.16408582889609377,0.0011396671642757929,7.940177276134137e-05,0.018934682603147214,0.00154278572347793,0.0002997122795636599,0.0015095863340285455,0.004469666346496183,0.00010381680361284285,0.16386175102157008,0.1718159882282556,0.0007053717577678708,0.0012498915804786438,0.0003126667951229703,0.005078032032655989,0.17231454816905967,0.01892859536695643,4.607859233063394e-19,0.0,1.6263032587282567e-19,0.0,6.88214269644119e-21,1.734723475976807e-18,0.0,4.336808689942018e-19,6.938893903907228e-18,2.168404344971009e-19,2.710505431213761e-19,0.0,0.0,0.0,1.0842021724855044e-19,1.0270274485458392e-20,1.734723475976807e-18,1.0842021724855044e-19,1.0842021724855044e-19,2.168404344971009e-19,1.0842021724855044e-19,5.421010862427522e-20,1.3552527156068805e-20,1.6263032587282567e-19,1.0842021724855044e-19,2.7755575615628914e-17,5.421010862427522e-20,1.0842021724855044e-19,0.0,2.168404344971009e-19,1.734723475976807e-18,1.0842021724855044e-19,8.673617379884035e-19,2.168404344971009e-19,1.0842021724855044e-19,1.3010426069826053e-18,2.168404344971009e-19,0.0,5.421010862427522e-20,5.421010862427522e-20,2.168404344971009e-19,8.673617379884035e-19,0.0,0.0,2.710505431213761e-20,0.0,0.0,4.336808689942018e-19,2.168404344971009e-19,6.505213034913027e-19,2.168404344971009e-19,0.0,0.0,6.938893903907228e-18,0.0,0.0,2.168404344971009e-19,0.0,4.336808689942018e-19,4.336808689942018e-19,0.0,4.336808689942018e-19,2.168404344971009e-19,1.0842021724855044e-19,2.168404344971009e-19,5.421010862427522e-20,0.0
5,0.00747159387077282,0.01244775151498427,0.04344986232036721,0.008594793257883392,0.028615496842682712,0.08506856649045105,0.08074884888863856,0.011205542179993103,0.043594736726083744,0.0047379662857077644,0.07988737499970339,0.005038444138263987,0.022785017892594225,0.005162922111790008,0.04918903844604897,0.04205815948707199,0.043229554790968024,0.00745338575665234,0.053469174368440106,0.006212692506638116,0.01936542446138261,0.010618471628288394,0.04569561142592551,0.07362019231030822,0.09477613807077714,0.013207479853846989,0.038164696413862303,0.07220224394059363,0.0027299101688684786,0.009828446192588516,0.009920602266286951,0.0029878534388888176,0.09635636284661284,0.008018551963850568,0.0028190065945354614,0.08384390289014071,5.923195743089432e-05,0.0026261192029434673,0.010013334500081943,0.01001333490132085,0.005023407173225074,0.01255293405782508,0.008065766161159438,0.011941918071654612,0.0009376942559754956,0.0036831411778589195,0.0013399814428748822,0.012693383669023676,0.005908810725553177,0.027552776752821532,0.4201175485653773,0.0010942020274310419,0.0013583909526305132,0.044517119514884865,0.022708913671399378,0.0029623351810279105,0.02347516928796857,0.038375505510996694,0.0005727315239615718,0.4250728346136793,0.0002720807054973997,0.006736220098768236,0.08301972886801864,0.0016751324489010558,0.011064536912898063,0.00032183163350823693,0.030924697810384785,4.7704895589362195e-18,4.336808689942018e-19,1.734723475976807e-18,2.168404344971009e-19,7.453889935837843e-20,1.734723475976807e-18,0.0,0.0,0.0,8.673617379884035e-19,4.336808689942018e-19,1.0842021724855044e-19,0.0,0.0,4.336808689942018e-19,1.3891340334970526e-19,3.469446951953614e-18,0.0,0.0,4.336808689942018e-19,0.0,0.0,5.421010862427522e-20,0.0,4.336808689942018e-19,5.421010862427522e-20,8.673617379884035e-19,8.673617379884035e-19,2.168404344971009e-19,8.673617379884035e-19,3.469446951953614e-18,0.0,0.0,1.734723475976807e-18,1.734723475976807e-18,1.0408340855860843e-17,8.673617379884035e-19,3.469446951953614e-18,3.903127820947816e-18,1.3010426069826053e-18,4.336808689942018e-19,0.0,6.938893903907228e-18,3.469446951953614e-18,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,0.0,0.0,8.673617379884035e-19,0.0,8.673617379884035e-19,0.0,3.469446951953614e-18,8.673617379884035e-19,3.469446951953614e-18,0.0,1.3877787807814457e-17,1.0842021724855044e-19,0.0,4.336808689942018e-19
6,0.001470200843716814,0.0017723599978332612,0.006483217802616416,0.0017382913256214904,0.008366961568696995,0.007727271288984072,0.007529567965840976,0.0018022566589360205,0.008266275054240664,0.0014786779524361931,0.0072284959716083196,0.001362181325690871,0.00829366598465534,0.0014080379749988239,0.008621214680808443,0.0058162912416778595,0.007085768810070307,0.0017538039503607102,0.007476848982389169,0.0014587318825847748,0.007819937290954364,0.0017529377288423523,0.007683687173774326,0.007444565645685013,0.004957786572146104,0.0023715174820756126,0.006045731743316877,0.007405367231163862,0.00039663565136009206,0.0002587362220869071,0.0005658531605463992,0.00042019955872135575,0.009360160415147542,0.0017341513118723307,0.00039812378201291125,0.004595603589059777,0.0008483796513848191,0.0007626323681425833,0.00024371019236275556,0.0014058564501466572,0.0003753253988658372,0.0023589420856228193,0.0017203261212921392,0.0005488052085187278,5.3625026060136026e-05,0.0007529346171779631,0.000673112688868229,0.0031950192657497017,0.00043773535476630793,0.015752024282781676,0.0005743470592443915,0.0007914052490610828,0.000572584333215278,0.007484922343783329,0.007978886867481558,0.000840136221595192,0.007993082160935982,0.0060529624150477525,0.0007626798637549452,0.0006100039743504896,0.004702839533098937,0.00010858323988566771,0.014711801135790823,0.0004424479603951809,0.004901072159693789,0.004390135394809021,0.006298206162934388,5.421010862427522e-19,1.0842021724855044e-19,3.3881317890172014e-21,0.0,6.352747104407253e-22,0.0,8.673617379884035e-19,0.0,3.469446951953614e-18,0.0,1.0842021724855044e-19,1.0842021724855044e-19,8.673617379884035e-19,8.673617379884035e-19,1.0842021724855044e-19,2.329340604949326e-21,4.336808689942018e-19,1.0842021724855044e-19,3.3881317890172014e-21,0.0,0.0,0.0,5.421010862427522e-20,5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.421010862427522e-20,4.336808689942018e-19,0.0,8.673617379884035e-19,0.0,1.734723475976807e-18,0.0,0.0,4.336808689942018e-19,0.0,0.0,1.734723475976807e-18,8.673617379884035e-19,8.673617379884035e-19,0.0,1.734723475976807e-18,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,2.168404344971009e-19,4.336808689942018e-19,4.336808689942018e-19,3.469446951953614e-18,1.0842021724855044e-19,0.0,0.0,0.0,0.0,8.673617379884035e-19,3.8116482626443515e-21,0.0,8.673617379884035e-19,8.673617379884035e-19,4.235164736271502e-22,0.0,5.421010862427522e-20
7,0.000584499948242435,0.0010844727787139657,0.0032659219477654718,0.0010630129440540783,0.007355556884639142,0.002829265880861795,0.0026655646471682223,0.0011023305070276,0.004779878798602364,0.0005914945142439271,0.002162073505451643,0.0005162335369472159,0.007251784075099795,0.0005418096054700737,0.004993885106811893,0.002727124759492317,0.003960444753267227,0.0010502558655165815,0.0038552947838121597,0.0005821793741744724,0.006790421453266096,0.0010570191425418002,0.004426456069123525,0.0024663311948246937,0.008178449069451628,0.0012491542886702849,0.0029880271184750482,0.002462062380885371,0.00013226832141155853,0.0002733549651911775,0.000673074611017083,0.00014892276163237426,0.011856978801299885,0.0008381724782739696,0.0001316549809867726,0.0020118458853167842,0.0007946513529207347,0.00037693337611866896,0.0002659543249822394,0.0004892376199386541,0.00034914808496282364,0.0012485009416487868,0.0008317033652901893,0.0007260005260325742,4.717288716106235e-05,0.0007316998643470058,0.00034682046001201455,0.0017118751955995178,0.0001924749938191001,4.4114959109797616e-05,6.085686834083252e-05,0.00038079042254901834,0.0002910171587789203,0.004279652553954693,0.007270550711534177,0.0008209850865672098,0.007331693004891303,0.00297501610067352,0.0007471602078397967,1.341412138218728e-05,0.0007655285476111544,7.548576955811511e-05,0.008215547788323507,0.0003999996500105577,0.006044141074462026,0.0010855202386676468,0.003761814580942176,7.047314121155779e-19,5.421010862427522e-20,0.0,0.0,1.1964340379966992e-20,4.336808689942018e-19,8.673617379884035e-19,1.0842021724855044e-19,1.734723475976807e-18,1.0842021724855044e-19,5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.421010862427522e-20,8.470329472543003e-21,0.0,5.421010862427522e-20,0.0,0.0,0.0,2.710505431213761e-20,2.710505431213761e-20,0.0,2.710505431213761e-20,8.673617379884035e-19,1.0842021724855044e-19,0.0,8.673617379884035e-19,1.0842021724855044e-19,2.168404344971009e-19,8.673617379884035e-19,8.673617379884035e-19,2.710505431213761e-20,0.0,0.0,4.336808689942018e-19,1.3010426069826053e-18,2.710505431213761e-20,1.0842021724855044e-19,5.421010862427522e-20,0.0,4.336808689942018e-19,2.168404344971009e-19,1.0842021724855044e-19,0.0,0.0,0.0,2.710505431213761e-20,0.0,1.0842021724855044e-19,1.0842021724855044e-19,1.0842021724855044e-19,1.734723475976807e-18,5.421010862427522e-20,0.0,8.673617379884035e-19,1.3010426069826053e-18,4.336808689942018e-19,4.336808689942018e-19,6.776263578034403e-21,2.202285662861181e-20,2.0328790734103208e-20,8.673617379884035e-19,0.0,0.0,0.0
8,0.0007229677471467938,0.00021414466881953994,0.0027542210277995112,0.00019992489452610735,0.005595392363513956,0.0057147719476174225,0.005559565493377622,0.00021823618533826352,0.00448804894639903,0.0007264606856971531,0.00796485448327584,0.0007013970445447623,0.005435491551092155,0.0007294576001449586,0.004683909783650023,0.0032002324661888227,0.0040540503019818805,0.00019853507212974953,0.0028539042477487902,0.0007186320988316801,0.004682694180141809,0.00020939628073886454,0.00450504455416262,0.006001459804964495,0.009694007190540877,0.0007141310427087385,0.0027414545389453926,0.006021308032313041,6.041489384828075e-05,6.10274916256419e-05,4.627273404779589e-05,0.0003796001110258516,5.063908983689969e-06,0.000984487619138246,5.253699870082576e-05,0.00503802877703352,0.0003585545492747514,0.00039303002067129177,5.8221739461750306e-05,0.0006031682702474425,0.0004271970872526758,0.0007007181415358981,0.0009863049936770806,4.633599703639501e-05,5.742604868233537e-05,0.00016561501565053315,6.949825547869284e-05,0.0011506560798865344,0.0004212978399410111,0.0034037084693601142,0.0005321741487078445,0.0004122627869253268,0.00010102022104566561,0.004323593912443566,0.004950646572895043,0.00035108264203381257,0.005026568251206346,0.002714094938010044,0.00018554557921998078,0.00032612130580823113,0.015268154005261544,6.402747255119533e-05,0.007270941510902757,0.0003990243040305019,0.0011877198570548978,0.015511946582261214,0.0003404107423061898,0.0,0.0,1.0842021724855044e-19,2.710505431213761e-20,1.1858461261560205e-20,0.0,4.336808689942018e-19,4.336808689942018e-19,0.0,0.0,1.6940658945086007e-21,6.776263578034403e-21,8.673617379884035e-19,8.673617379884035e-19,2.0328790734103208e-20,8.152692117322641e-21,0.0,0.0,3.3881317890172014e-21,2.710505431213761e-20,1.0164395367051604e-20,0.0,8.131516293641283e-20,2.710505431213761e-20,2.710505431213761e-20,1.734723475976807e-18,0.0,0.0,8.673617379884035e-19,1.0842021724855044e-19,0.0,0.0,8.673617379884035e-19,5.421010862427522e-20,1.0842021724855044e-19,0.0,3.2526065174565133e-19,5.421010862427522e-20,1.0842021724855044e-19,1.6263032587282567e-19,1.0842021724855044e-19,0.0,8.673617379884035e-19,8.131516293641283e-20,0.0,5.421010862427522e-20,0.0,5.421010862427522e-20,5.421010862427522e-20,1.0842021724855044e-19,0.0,0.0,0.0,8.131516293641283e-20,0.0,1.0842021724855044e-19,1.0842021724855044e-19,1.0842021724855044e-19,2.710505431213761e-20,0.0,5.421010862427522e-20,0.0,1.0842021724855044e-19,0.0,1.2705494208814505e-21,0.0,2.710505431213761e-20
9,0.001908516782028045,0.0006486847968942615,0.009582013158854319,0.0006316345922823887,0.0022537240213914267,0.0002107960666415533,0.00014513614042093955,0.0006433604873781249,0.003802863208667711,0.0018308797722539638,0.0007379769481474787,0.001845883125694182,0.0022309585750439846,0.0017240299763839435,0.0036578430526555718,0.00876479724018631,0.004124513940515625,0.0006102817298840689,0.008969426419679426,0.0018286587293751258,0.002244682902527221,0.0007834188804563282,0.004026370127756779,0.0005288305832252121,0.00669442411032093,0.002316527526065042,0.008249686998410308,0.0004776786290123623,0.003272327851426603,0.0001460693983713919,2.7578621787605513e-05,7.64353280913443e-05,0.017011250763393316,0.0010424599031382052,0.0033027815043993516,0.015612951546230606,5.940476600160396e-05,0.0007734383972292151,0.0001361536885696998,0.0005216596999937013,1.3962709498968573e-05,0.0022878163064751445,0.0010407413839766786,2.2290628706636345e-05,2.667109207981053e-05,6.114212688576693e-05,4.5024376965735707e-07,0.0013189042271513616,7.52320792729047e-05,0.002734523832165577,0.015722593686920555,0.0006829771828895871,1.730467868414119e-05,0.0039325876471676645,0.0020790680426205133,6.661356903728258e-05,0.002116157566634799,0.00829955758879054,5.860501237160046e-05,0.015401428076770817,0.0004320038902901474,3.3770315256754875e-06,0.0002772524014193856,1.1132908723578232e-05,0.0006587478988169056,4.835713278930015e-05,0.004864463905064124,5.55653613398821e-19,1.0842021724855044e-19,2.0328790734103208e-20,2.710505431213761e-20,6.154223757394526e-22,0.0,4.336808689942018e-19,1.3552527156068805e-20,4.336808689942018e-19,4.0657581468206416e-20,2.710505431213761e-20,0.0,0.0,3.469446951953614e-18,5.293955920339377e-22,6.948317145445432e-22,0.0,2.710505431213761e-20,2.710505431213761e-20,0.0,1.6940658945086007e-21,5.421010862427522e-20,0.0,0.0,6.776263578034403e-21,4.336808689942018e-19,0.0,0.0,2.168404344971009e-19,0.0,8.673617379884035e-19,5.421010862427522e-20,0.0,0.0,0.0,8.673617379884035e-19,5.421010862427522e-20,1.0842021724855044e-19,0.0,1.0842021724855044e-19,1.0842021724855044e-19,2.710505431213761e-20,0.0,4.336808689942018e-19,0.0,0.0,0.0,5.421010862427522e-20,5.421010862427522e-20,4.0657581468206416e-20,0.0,0.0,0.0,8.673617379884035e-19,2.710505431213761e-20,0.0,1.0842021724855044e-19,0.0,0.0,8.673617379884035e-19,0.0,0.0,1.0842021724855044e-19,2.710505431213761e-20,5.421010862427522e-20,0.0,6.776263578034403e-21
