,Y1Z4,Y4Z1,Y2Z0,Y0Z2,Y5Z0,Y0Z5,Y3Z0,Y0Z3,Y4Z5,Y5Z4,Y3Z5,Y5Z3,Y1Z2,Y2Z1,Y2Z5,Y5Z2,Y4Z2,Y2Z4,Y1Z0,Y0Z1,Y3Z2,Y2Z3,Y1Z5,Y5Z1,Y4Z0,Y0Z4,Y3Z4,Y4Z3,standard_x,X0X4,Y3Z1,Y1Z3,X0X1,X1X5,X2X5,X2X4,X0X5,Y0Y4,X3X4,Y2Y5,Y1Y5,X2X3,X1X3,Y0Y5,X4X5,X3X5,X0X2,Y2Y4,X1X2,Y2Y3,X0,X0X3,X5,Y0Y2,Y0Y1,Y3Y5,X2,Y0Y3,Y3Y4,X4,Y1Y2,Y1Y3,X1X4,Y4Y5,X1,X3,Y1Y4,X3Y4,Y4,Y3,Y2,X3Y2,X2Y3,X5Y1,standard_y,Y1,X1Y5,X1Y2,Y5,Y0,X5Y0,X4Y2,X2Y4,X2Y1,X0Y2,X3Y1,X0Y1,X1Y4,X5Y3,X4Y5,X4Y3,X4Y1,X3Y5,X3Y0,X2Y5,X2Y0,X0Y5,X1Y0,X0Y3,X0Z1,X5Z0,X4Z0,X2Z5,X2Z1,X5Z4,X3Z0,X4Z2,X3Z5,X3Z1,X2Z0,X1Z0,X0Z3,X0Z4,X5Z3,X5Z2,X3Z4,X2Z4,X2Z3,X1Z5,X1Z4,X1Z2,X0Z2,X4Z3,X3Z2,X1Z3,X5Z1,X5Y4,X5Y2,X4Z5,X4Z1,X4Y0,X1Y3,X0Z5,X0Y4
0,0.9528409722896684,0.9527953179467529,0.9266062404795988,0.9265180643112628,0.8714689526935298,0.8714451072512619,0.843343060337056,0.8431881729884614,0.8320682360114251,0.8320065957168296,0.6865764252961168,0.686469111822092,0.6363421787162691,0.6363076918058211,0.5883681094503891,0.5883282172040918,0.42397062107313543,0.42396795814778865,0.37688157289331947,0.37682528397355236,0.3058444797139269,0.30581740983052064,0.2556269499625421,0.2555957647413782,0.21398761576270686,0.21396590797244608,0.124367702656585,0.12435747608534024,0.11394975203066401,0.04267270574996656,0.04238390721486057,0.04238245283821271,0.0375569546055132,0.03726606687771113,0.03525990617698378,0.03365299503781431,0.033333856802003584,0.031642158665757855,0.031042329619922506,0.03066387564078449,0.030498699424103503,0.02989859305479644,0.028122602622414887,0.027975151574680786,0.027919974698337208,0.026860708450306178,0.026835691743676372,0.026647857122984696,0.025957474055865244,0.025305516323791702,0.02517874955272882,0.023887834817138638,0.023355219388705138,0.02202968765176464,0.02104326826637684,0.020588697224489833,0.01883646627569901,0.018490798479844944,0.0184382786523994,0.018417878988927598,0.01833521775034181,0.01613134163626294,0.015479763671929348,0.015301251106919071,0.015224289857713444,0.012937147966890002,0.011371915633291612,1.6653345369377348e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,9.71445146547012e-17,8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,4.163336342344337e-17,3.469446951953614e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.734723475976807e-17,1.0408340855860843e-17,3.469446951953614e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.3010426069826053e-18,1.3010426069826053e-18,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,6.505213034913027e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,2.168404344971009e-19,2.168404344971009e-19,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0013219463375207267,0.001312491544447459,0.9206803642288784,0.9265774982890461,0.8574803984788548,0.8715022030249493,0.835162339891407,0.8432440308947814,0.001145658978612529,0.568761042647268,0.6799188856479678,0.6754530423637601,0.0008777684652622571,0.2136965249563839,0.584609937241577,0.5788882739841885,0.0005770740000858243,0.20685737725157452,0.0005182706201925071,0.16425128025739377,0.3028805688828863,0.30386516744875414,0.0003512590381062298,0.561813364923855,0.0002898709991071786,0.16041507832252433,0.08146215831998635,0.00017079651694983737,0.06064989924491651,0.001265770932974005,0.08038964278142915,5.819237234202932e-05,0.0012049354178509818,0.001350016144932519,0.023078852693150985,0.0013051895453012683,0.024838763167888998,0.0012727797038092578,0.0011884846665570136,0.015932118801232166,0.0014205148984576838,0.022220460897734877,0.0012328524563431599,0.018566895234990284,0.0010673066147865976,0.020074492377073948,0.018333631389762017,0.0013866493142167396,0.0011256107917056745,0.021126559963448994,0.021749121500314536,0.02026541989512504,0.017200088227495414,0.01491850997180018,0.0011477126189987444,0.017220840439231302,0.01242398214418176,0.01582573715253721,0.0006224736608871578,0.001186899806899515,0.0012276606339933671,0.0006872016618592546,0.003711859607773378,0.0009658060013971285,0.0012257558569089824,0.011689363036733298,0.003792581518613732,0.0,2.168404344971009e-19,2.7755575615628914e-17,8.326672684688674e-17,1.1102230246251565e-16,0.0,8.131516293641283e-20,9.733425003488616e-17,2.710505431213761e-20,1.0842021724855044e-19,5.421010862427522e-20,5.551115123125783e-17,9.71445146547012e-17,4.163336342344337e-17,0.0,0.0,5.421010862427522e-20,2.7755575615628914e-17,0.0,4.404571325722362e-20,3.469446951953614e-17,5.551115123125783e-17,0.0,1.0842021724855044e-19,2.7755575615628914e-17,5.551115123125783e-17,6.938893903907228e-17,5.551115123125783e-17,0.0,1.1102230246251565e-16,6.776263578034403e-21,1.3877787807814457e-17,1.734723475976807e-18,0.0,5.421010862427522e-20,2.168404344971009e-19,0.0,1.734723475976807e-18,8.673617379884035e-19,1.0842021724855044e-19,8.673617379884035e-19,8.673617379884035e-19,0.0,5.421010862427522e-20,1.734723475976807e-18,1.734723475976807e-18,0.0,0.0,8.673617379884035e-19,1.734723475976807e-18,2.168404344971009e-19,1.3552527156068805e-20,5.421010862427522e-20,2.710505431213761e-20,4.336808689942018e-19,0.0,4.336808689942018e-19,1.6940658945086007e-20,1.734723475976807e-18,0.0,5.551115123125783e-17,1.0842021724855044e-19,1.0842021724855044e-19,5.421010862427522e-20,0.0,4.336808689942018e-19,1.0842021724855044e-19
2,2.784569557878306e-05,3.363225591315852e-05,1.7371165312286407e-06,1.7567132839624518e-06,0.27593931169416497,2.0991564287267772e-06,0.5280752759801808,2.1539320856148985e-06,3.0954959981507565e-05,0.5636070269987208,0.6733461578377712,0.6646212095031976,1.4882035398900029e-05,4.004081106631932e-06,4.857849540743609e-07,0.2713455421124405,1.6172863206638303e-05,3.969643668382421e-06,1.4681279563445878e-05,7.675190624276547e-06,0.5244117331717515,1.517447241554662e-06,1.1264216846200682e-05,0.5398800597257323,1.6181933298422987e-05,7.837592376660392e-06,0.08134061104487732,5.10236792152162e-06,0.015220361015141081,0.00024190412998008015,0.07765545371419327,1.920190013227352e-06,0.0002619869102292464,0.0010040392298197552,0.00039411850304928934,0.0002537722359279483,0.00042346884289018406,0.0005680229116736364,0.0009832385066136816,0.00019694437098233383,0.0006895270970919704,0.0004386808440241355,0.0009016053389746229,0.0001565264988589562,0.0008631621970706421,0.006753039100726298,0.003648338222719608,0.000561696101605788,0.00024316683701789657,0.0003546954977678412,0.0004894516676621128,0.00039602278543805525,0.008685170418460952,0.003648341649897966,0.00057742292727168,0.0037758556058723695,0.0003690076269689701,0.00027278663423182126,6.816317989467025e-05,0.0010055601918399272,0.0005710083066854889,8.67488550936376e-06,0.0032513128852767405,0.0002629299153390752,0.0009167716929729941,0.007599063186861967,0.003299011600212006,0.0,0.0,2.7755575615628914e-17,0.0,8.470329472543003e-22,8.470329472543003e-22,2.541098841762901e-21,2.775642264857617e-17,8.470329472543003e-22,2.0117032497289633e-21,0.0,0.0,0.0,8.470329472543003e-22,1.6940658945086007e-21,0.0,8.470329472543003e-22,3.469446951953614e-18,8.470329472543003e-22,2.5642598989143858e-23,6.938893903907228e-18,0.0,0.0,4.235164736271502e-22,3.469446951953614e-18,5.551115123125783e-17,0.0,0.0,6.938893903907228e-18,0.0,2.5642598989143858e-23,4.235164736271502e-22,0.0,1.0842021724855044e-18,1.0842021724855044e-19,4.0657581468206416e-20,8.131516293641283e-20,0.0,1.5178830414797062e-18,1.0842021724855044e-19,2.168404344971009e-19,8.673617379884035e-19,8.131516293641283e-20,5.421010862427522e-20,2.710505431213761e-20,0.0,0.0,2.168404344971009e-19,8.673617379884035e-19,2.710505431213761e-20,0.0,1.3552527156068805e-20,8.131516293641283e-20,0.0,2.710505431213761e-20,0.0,8.673617379884035e-19,5.082197683525802e-21,0.0,1.6940658945086007e-21,0.0,0.0,0.0,0.0,8.470329472543003e-22,2.710505431213761e-20,0.0
3,1.3317774229829476e-06,1.4043957584344349e-06,2.0248860391063158e-05,2.1561111102210554e-05,0.0015797683545043732,1.1675115966933174e-06,0.003012753031360639,1.9480045358759907e-06,1.1119582501843144e-06,0.0032176885393255853,0.003830517305389858,0.0037689342497697915,4.997576284327179e-07,4.167013742137507e-06,4.077099108836708e-06,0.001502123112331511,4.727990147983668e-07,3.376378880500803e-06,4.850714992558587e-07,3.2002666069514982e-06,0.0029504681462778157,3.345413119837174e-06,3.69807659484662e-07,0.0029889346801551687,4.6296851494112675e-07,2.738920502201951e-06,0.00046563592722143727,1.0646855290984465e-06,0.001332976548297734,4.640895120640878e-06,0.0004300287244670259,3.543237499860011e-07,5.057744842003499e-06,6.438211148498875e-07,0.00020468911509829705,4.846988899980541e-06,0.0002527353599834281,1.0894189026266415e-05,6.63543013665439e-07,0.0002800243419379799,1.0850469571633446e-06,0.00026042247506248507,3.44518012689449e-07,0.00028373997706237635,3.225922885202062e-07,0.0030172771523382736,0.0006824174914592015,1.0734878756503676e-05,4.668472686506298e-06,0.0002932217558053146,0.00020936783712258416,0.00021907458205059217,0.0008025421225948155,0.0006824167493509064,1.1127330281965453e-05,0.0033544382093817354,0.00025385639058391493,0.00029689057378777994,1.0284042625547195e-06,1.8699558216602172e-05,1.0965254275906184e-05,1.0563502540020677e-06,0.002664115318367301,1.0188343395075803e-06,1.7396531129049908e-05,0.0009575625640637654,0.0027018808099105547,0.0,1.0587911840678754e-22,0.0,0.0,0.0,4.235164736271502e-22,1.0339757656912846e-24,2.167345553786941e-19,0.0,0.0,6.617444900424222e-24,2.168404344971009e-19,2.117582368135751e-22,4.235164736271502e-22,0.0,2.6469779601696886e-23,1.3234889800848443e-23,2.42861286636753e-17,1.0339757656912846e-25,9.276701322811494e-24,1.734723475976807e-17,5.551115123125783e-17,0.0,3.308722450212111e-24,2.7755575615628914e-17,0.0,1.852884572118782e-22,0.0,1.734723475976807e-17,0.0,9.748452765908143e-24,4.235164736271502e-22,0.0,5.421010862427522e-20,2.541098841762901e-21,6.776263578034403e-21,2.710505431213761e-20,5.421010862427522e-20,1.6263032587282567e-19,1.6940658945086007e-21,2.710505431213761e-20,1.6263032587282567e-19,6.776263578034403e-21,8.470329472543003e-22,0.0,0.0,0.0,2.710505431213761e-20,1.0842021724855044e-19,2.710505431213761e-20,6.776263578034403e-21,2.117582368135751e-22,1.2705494208814505e-21,8.470329472543003e-22,0.0,8.470329472543003e-22,5.421010862427522e-20,6.352747104407253e-22,1.0842021724855044e-19,1.6543612251060553e-24,2.117582368135751e-22,1.6940658945086007e-21,1.6940658945086007e-21,2.6469779601696886e-23,4.1359030627651384e-25,3.3881317890172014e-21,0.0
4,5.810015521137067e-07,4.744655063734764e-07,1.3892433771805332e-05,1.410612816649016e-05,1.0457290327555694e-05,1.3832881126529472e-06,2.535791376642472e-05,2.136656507843577e-07,3.0662835702270886e-07,2.147593320763458e-05,3.2193942557221436e-05,2.502077530307131e-05,5.310275600368824e-08,3.640521142800614e-06,4.707764353494275e-06,9.613822081655433e-06,2.383747444459436e-08,2.7729640886589274e-06,4.225148458998629e-08,2.7646982652258384e-06,2.4494405653551182e-05,3.894373010782193e-06,7.543796548531548e-08,1.934500719155466e-05,3.0617405271206505e-08,2.2721780088485084e-06,3.9298622401689785e-06,2.782097467541485e-07,2.8198427051440316e-05,2.094362751258007e-06,3.5108938728466233e-06,6.666899000576045e-08,2.2982010919948975e-06,2.386685133083133e-07,9.770199937409337e-06,2.1779768007581083e-06,1.2116731852164612e-05,4.920796059422085e-06,2.462604388699181e-07,1.3398965720885793e-05,4.5111344412894284e-07,1.2479884390622818e-05,1.1071822731057731e-07,1.3626133741527433e-05,1.0232496926049662e-07,0.0055164505136162285,0.001664961001885879,4.8324824882889245e-06,2.110058586774488e-06,1.406535128598345e-05,1.0383082210740545e-05,1.048596170226612e-05,1.5354750668017793e-05,0.0016649610810584843,5.051390942773452e-06,0.00614016622390305,1.267401119219962e-05,1.4315077096932609e-05,4.620497929899336e-07,8.470543492088196e-06,4.961840091238059e-06,4.7344045768561843e-07,0.004643771443679506,4.4044392166922435e-07,7.894058403196504e-06,1.953616789107799e-05,0.004710269992980172,0.0,0.0,0.0,8.470329472543003e-22,0.0,2.6469779601696886e-23,8.271806125530277e-25,1.0687173514185118e-21,9.926167350636332e-24,1.0339757656912846e-25,0.0,0.0,2.117582368135751e-22,3.970466940254533e-23,2.6469779601696886e-23,0.0,6.617444900424222e-24,3.469446951953614e-18,4.1359030627651384e-25,1.795523150929924e-24,2.949029909160572e-17,0.0,1.6543612251060553e-24,0.0,1.214306433183765e-17,2.7755575615628914e-17,0.0,5.293955920339377e-23,1.0408340855860843e-17,3.970466940254533e-23,3.4502882728194526e-24,0.0,0.0,0.0,4.235164736271502e-22,0.0,8.470329472543003e-22,8.470329472543003e-22,0.0,8.470329472543003e-22,8.470329472543003e-22,0.0,8.470329472543003e-22,0.0,4.235164736271502e-22,8.470329472543003e-22,0.0,0.0,0.0,0.0,6.352747104407253e-22,0.0,0.0,0.0,1.2705494208814505e-21,0.0,1.6940658945086007e-21,5.293955920339377e-22,0.0,4.1359030627651384e-25,1.3234889800848443e-23,4.235164736271502e-22,8.470329472543003e-22,0.0,1.0339757656912846e-25,0.0,1.3234889800848443e-23
5,0.0005860711319862978,0.0013081717759767424,0.0034258995375685223,0.0022418033365357204,0.002614412860360735,0.0030281979318818064,0.0015347209826634713,0.0028494949160355445,0.001275773862671718,0.002717569582037694,0.0011682073102880302,0.0027447151046090944,0.0009314618677439639,0.003617102828702927,0.004065653633095121,2.8594277731844878e-05,0.00012658846260502142,0.0034519829367630275,0.000899529660714037,0.002944964964858,0.0016321198000709492,0.003957058195408241,0.0004078623865447203,0.0016147642300052235,0.00011015452652727697,0.0026207888010261696,0.00040726002469018913,0.0011954207943417256,0.007922145969896816,0.0009576654795204491,0.0011395407197900462,0.0004002306583105202,0.0005204635814306719,0.00021976922636448329,0.0031622382411151733,0.0008755422931189671,0.003776458272569173,0.002247747828538979,0.00022730906482527473,0.0016910992424734278,0.0002139892036515006,0.004923915676192539,8.348809544685864e-05,0.0024667171949582737,6.856805799107077e-05,0.00036080544608327325,0.03885370831376228,0.001992513588500091,0.0005386003716551604,0.004317297038497273,0.004331003684015192,0.004440258667385771,0.00046294026329744424,0.038878294075300565,0.0006589461209980979,1.703924253635249e-06,0.0032623120453756523,0.005305495871703656,0.00022138319302685087,0.0026483192501044464,0.0009827580622265334,2.3202938347875237e-05,0.0063986415117361275,5.756225233723852e-05,0.0030738673525699195,0.0005596581252569441,0.0051645105908648715,1.6940658945086007e-21,0.0,1.0842021724855044e-19,2.168404344971009e-19,4.336808689942018e-19,0.0,5.082197683525802e-21,2.168404344971009e-19,1.0842021724855044e-19,1.6940658945086007e-21,2.710505431213761e-20,0.0,4.336808689942018e-19,1.0842021724855044e-19,0.0,2.168404344971009e-19,0.0,0.0,1.3552527156068805e-20,3.9340709933021996e-21,2.6020852139652106e-18,0.0,6.776263578034403e-21,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,4.781931121169053e-21,8.673617379884035e-19,4.336808689942018e-19,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,4.336808689942018e-19,1.3552527156068805e-20,0.0,2.168404344971009e-19,1.0842021724855044e-19,4.336808689942018e-19,0.0,1.0842021724855044e-19,0.0,2.710505431213761e-20,0.0,0.0,1.0842021724855044e-19,2.168404344971009e-19,2.168404344971009e-19,6.776263578034403e-21,4.336808689942018e-19,0.0,2.168404344971009e-19,1.0842021724855044e-19,6.776263578034403e-21,0.0,2.168404344971009e-19,2.168404344971009e-19,0.0,1.3552527156068805e-20,0.0,2.168404344971009e-19
6,0.002290516969440536,0.0023197544443659063,3.59416420019269e-06,0.00037212649617682404,0.0027101823286732932,4.892402779417565e-05,7.81469911288831e-05,0.00023777428593390178,0.0023323636416982966,0.0013798289546300148,0.0006145701120037139,0.0012554811731040573,0.0021738253631129363,6.160495603725526e-05,5.543916774705738e-05,0.0050637795975459025,0.0022839789717265333,9.425111212032529e-05,0.0021063498282054578,0.00038918734554913286,0.0010249856127428642,0.00018747681043761004,0.002156034869825521,0.003148181128659015,0.002269762210814259,0.00042020394123225616,3.970624277592821e-05,0.0022255427965124624,0.012142468130421216,0.0011997039009070585,0.00011224963527454487,0.002101901775306057,0.0015377033974034117,7.915117130496735e-05,0.000312836690803371,0.002005347746673233,0.0008777060971063061,0.0011026577824889475,0.0002975619385125239,0.0005476411848755159,5.626525800460069e-05,0.001493444096760522,0.00012185049422733929,0.0010528409124927042,4.218910866734552e-05,0.020929001740002895,0.0005049116996779469,0.0017561454529662224,0.0002788077647902762,0.0015756518357094179,0.001981360025068396,0.00019873634863217166,0.0030187541522089865,0.0001635679286664826,0.0014171167981078872,0.0449841580088203,0.003054969585445382,0.0007587980025415438,0.00029811623419089244,0.0006871162354209768,0.0002426783645930855,0.00010358127765428457,0.04032666192422807,3.7793718534938406e-05,0.00019763290821450989,0.008934853561470727,0.03778433787522546,1.3552527156068805e-20,4.336808689942018e-19,1.3552527156068805e-20,6.776263578034403e-21,1.0842021724855044e-19,0.0,6.776263578034403e-21,6.098637220230962e-20,1.0842021724855044e-19,6.776263578034403e-21,5.421010862427522e-20,4.336808689942018e-19,2.710505431213761e-20,0.0,0.0,0.0,5.421010862427522e-20,0.0,1.3552527156068805e-20,1.3744433058181108e-20,8.673617379884035e-19,1.734723475976807e-18,3.3881317890172014e-21,6.776263578034403e-21,8.673617379884035e-19,0.0,0.0,0.0,3.469446951953614e-18,2.168404344971009e-19,1.1891548486062326e-20,5.421010862427522e-20,2.168404344971009e-19,4.336808689942018e-19,2.710505431213761e-20,0.0,4.336808689942018e-19,1.0842021724855044e-19,8.673617379884035e-19,2.710505431213761e-20,8.673617379884035e-19,8.673617379884035e-19,4.336808689942018e-19,4.0657581468206416e-20,2.168404344971009e-19,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,1.3552527156068805e-20,6.776263578034403e-21,0.0,1.0842021724855044e-19,8.673617379884035e-19,2.710505431213761e-20,4.336808689942018e-19,3.3881317890172014e-21,0.0,0.0,5.421010862427522e-20,1.0842021724855044e-19,6.776263578034403e-21,0.0,5.421010862427522e-20
7,1.4343292993246101e-05,0.0012396322904181072,0.004593702611731939,0.0011129684586969133,0.0006507025938447939,0.0012240850481899921,0.00046295658328949395,0.0017325743825081044,0.0012725415181769908,0.00031345819904154086,0.0001507508314096569,0.00026293130049749233,0.00021027048499934974,0.0042000602049446535,0.004788967954065531,0.0004932648409934099,0.0010217678381822654,0.004298491944398051,0.00020138529838856548,0.0016802656554989147,0.0008564384055249728,0.004579671924019963,2.3955162680651302e-05,0.00038443988962672253,0.0010263818564661764,0.0016074909205132095,1.0223026435493592e-06,0.0012163814945331365,0.001967467312150719,0.0004925469820535493,0.00010512279073900749,1.7582653967667015e-05,0.0014239221794748952,5.767202866492123e-06,0.001062084558698292,0.002273144954190119,0.002259291620035458,0.00021431669384456995,0.00014899276899309666,0.0011220569834509372,6.186326061244267e-06,9.733272398760166e-05,0.00010037685403834254,0.0023388269780991308,1.8937890478057196e-05,0.005751380879775621,0.0004289682891151402,0.0022829171862474747,0.0002218799966074266,6.913504885165855e-05,0.003875652902613622,0.00029474639351855273,2.3835513679481144e-05,0.000596490361470924,0.0014631047837932467,5.420407637545931e-05,0.0019371563365040475,0.00017815054666984965,0.00013945393826133665,0.0009247708412322345,0.0006088804290881142,0.0001108192456553385,0.01992916991917955,2.155462180051846e-05,0.0012767623486166554,0.0021487269301282644,0.01818447815459278,0.0,0.0,1.3552527156068805e-20,4.336808689942018e-19,8.131516293641283e-20,8.131516293641283e-20,0.0,6.776263578034403e-19,1.3552527156068805e-20,0.0,2.710505431213761e-20,0.0,2.168404344971009e-19,5.421010862427522e-20,4.0657581468206416e-20,5.421010862427522e-20,0.0,3.469446951953614e-18,3.3881317890172014e-21,1.31687153518442e-21,3.469446951953614e-18,0.0,1.6940658945086007e-21,8.470329472543003e-22,1.734723475976807e-18,1.734723475976807e-18,2.168404344971009e-19,0.0,1.734723475976807e-18,0.0,3.851352932046897e-21,0.0,0.0,1.0842021724855044e-19,1.0842021724855044e-19,1.0842021724855044e-19,2.168404344971009e-19,3.2526065174565133e-19,2.168404344971009e-19,0.0,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,5.421010862427522e-20,4.336808689942018e-19,0.0,0.0,0.0,4.336808689942018e-19,0.0,0.0,5.421010862427522e-20,1.0842021724855044e-19,1.0842021724855044e-19,4.336808689942018e-19,5.421010862427522e-20,2.168404344971009e-19,0.0,9.486769009248164e-20,1.6940658945086007e-21,2.710505431213761e-20,1.0842021724855044e-19,1.0842021724855044e-19,0.0,1.0164395367051604e-20,0.0,5.421010862427522e-20
8,0.003914302675084188,0.00025092621916722127,0.00081754853534676,0.0006900843089420421,5.893909642584867e-05,0.0008018823763043417,0.0003898101787726606,0.0007236476525401777,0.00034741014940881034,4.493378504015045e-06,0.00037804150500159097,2.187863642742489e-05,0.0037537951026900464,0.0009132861068309336,0.0009396124048679314,7.825368780214342e-06,0.0002576040848992657,0.0009394690204278276,0.0037670508071929185,0.0009367235972593533,0.00041825938024610254,0.0009073368837438844,0.0038908804784504236,2.075821156057546e-05,0.0002000691182318649,0.0009288597315124697,0.00034423424132113935,0.0002580692565355738,0.005497598261616931,0.0005408171474897427,0.00034670026382770916,0.00387531127797686,0.001184201416762757,0.0001751079943762397,0.0003642335620153977,0.002453799524434392,0.00010665676515437292,0.0007864685620047117,7.043285967966779e-05,0.0004831055206573899,0.00017669728198002127,0.0005727893850622225,6.059275134265295e-05,0.00015951484958777985,8.300621823037808e-05,0.01139468566984928,0.0010603085402798671,0.0024204323042384232,0.0005861633718632447,0.0005594194259566424,0.00012824769202598302,1.3622506775653894e-06,0.0002068491476854187,0.001390437025193433,0.0012313570831850994,0.015392241900380483,0.002817254501055003,5.7861171618688445e-05,6.78685950776812e-05,0.0017177563365365109,0.0010628342243838523,5.8309742935053735e-05,7.098648409878687e-05,7.918183101751094e-05,0.0002992834233435345,0.0005847025450224464,0.02964488181391123,4.0657581468206416e-20,0.0,2.710505431213761e-20,5.421010862427522e-20,0.0,0.0,1.3552527156068805e-20,2.388632911257127e-19,3.2526065174565133e-19,4.0657581468206416e-20,1.0842021724855044e-19,5.082197683525802e-21,0.0,2.168404344971009e-19,0.0,2.168404344971009e-19,5.421010862427522e-20,0.0,0.0,1.6973746169588128e-21,4.0657581468206416e-20,2.6020852139652106e-18,3.3881317890172014e-21,1.3552527156068805e-20,8.131516293641283e-20,2.168404344971009e-19,4.235164736271502e-22,0.0,0.0,2.168404344971009e-19,1.6874484496081765e-21,0.0,0.0,1.3552527156068805e-20,1.0842021724855044e-19,2.168404344971009e-19,2.168404344971009e-19,2.710505431213761e-20,1.0842021724855044e-19,1.0842021724855044e-19,0.0,1.0842021724855044e-19,2.168404344971009e-19,1.3552527156068805e-20,0.0,1.3552527156068805e-20,0.0,1.3552527156068805e-20,5.421010862427522e-20,2.168404344971009e-19,2.168404344971009e-19,3.3881317890172014e-21,2.710505431213761e-20,2.0328790734103208e-20,0.0,0.0,0.0,1.6940658945086007e-21,1.3552527156068805e-20,1.6940658945086007e-21,0.0,1.0842021724855044e-19,1.0842021724855044e-19,2.168404344971009e-19,0.0,3.3881317890172014e-21,1.0842021724855044e-19
9,0.003771707920844254,0.0006526726418133458,0.00048485222555676394,0.0005419986960996032,0.0003037167138267966,0.0006010424196034906,0.00027120287603299236,0.0006185368167849425,0.0007341410518852908,0.00019465441721762676,0.00025742219463978974,0.00039180270597787014,0.00372536209625275,0.0005899847798668171,0.0005011504543281708,1.459247277070132e-05,0.0005360750504415795,0.0005310223608283479,0.003752453880944756,0.0006728523948456053,0.00047360827610479423,0.00047035690192104654,0.0037023368793594425,9.914012972404536e-05,0.0005480246299018014,0.0006814311698160759,6.319099383521993e-05,0.0006043605274610336,0.00447154472588773,0.0001544853408347254,3.072891631051747e-05,0.003684947786452443,3.191323122556351e-06,2.943666568025088e-05,3.556131605453537e-05,0.0012740856893010976,0.00017193470290148213,0.0001381800141880547,0.00017466569433014441,7.108794580983817e-05,2.7230879346057967e-05,0.00021437882648994743,7.391202974368135e-05,0.00017901403593770796,0.00012658198515763742,0.019477401751871973,0.006655464864568511,0.0012653031383524668,0.0005104607017815037,0.0002214548354096753,0.0003301964895471736,3.007451277693751e-05,0.00014965024991547333,0.007012861508834795,2.4940935842228095e-05,0.020846174112056963,0.0021430913066668392,6.211138581225156e-06,0.00016745579199601174,0.000868728116098119,0.00013894105632472557,7.48751023541953e-05,0.00325097391923989,0.00011743231340721324,0.0023700132299397172,0.00034732156591664595,6.94018797800848e-05,1.3552527156068805e-20,0.0,6.776263578034403e-21,0.0,6.776263578034403e-21,0.0,2.0328790734103208e-20,2.168404344971009e-19,2.168404344971009e-19,0.0,0.0,6.776263578034403e-21,0.0,2.710505431213761e-20,2.168404344971009e-19,0.0,1.0842021724855044e-19,0.0,0.0,9.992341799640574e-21,2.710505431213761e-20,0.0,0.0,0.0,4.0657581468206416e-20,8.673617379884035e-19,2.117582368135751e-22,0.0,6.938893903907228e-18,0.0,8.54312136644767e-21,4.235164736271502e-22,5.421010862427522e-20,0.0,5.421010862427522e-20,2.168404344971009e-19,2.168404344971009e-19,2.710505431213761e-20,2.710505431213761e-20,5.421010862427522e-20,2.710505431213761e-20,2.710505431213761e-20,6.505213034913027e-19,3.2526065174565133e-19,0.0,2.710505431213761e-20,2.710505431213761e-20,2.0328790734103208e-20,0.0,0.0,0.0,1.0842021724855044e-19,0.0,1.0842021724855044e-19,2.710505431213761e-20,1.0842021724855044e-19,0.0,0.0,0.0,1.6940658945086007e-21,1.3552527156068805e-20,5.421010862427522e-20,5.421010862427522e-20,0.0,2.0328790734103208e-20,0.0,0.0
