,Y0Z3,Y3Z0,Y2Z3,Y3Z2,Y1Z3,Y3Z1,Y4Z2,Y2Z4,Y5Z4,Y4Z5,Y1Z4,Y4Z1,Y5Z3,Y3Z5,Y1Z5,Y5Z1,Y0Z2,Y2Z0,Y5Z0,Y0Z5,Y4Z3,Y3Z4,Y1Z2,Y2Z1,Y4Z0,Y0Z4,Y5Z2,Y2Z5,standard_x,Y1Z0,Y0Z1,X3X4,Y3Y4,X3X5,X2X5,X1X3,Y2Y5,X1X2,X0X1,X0X4,X2X3,Y3Y5,X0X2,Y0Y1,X3,Y1Y2,Y0Y2,X0X3,X0X5,X2X4,Y2Y3,X1X5,Y0Y4,X4X5,X1X4,Y0Y5,Y1Y5,Y0Y3,Y4Y5,Y1Y3,Y2Y4,X2,Y1Y4,X0,X4,X5,X1,standard_y,Y3,X2Y4,X1Y4,X0Y1,Y5,Y4,X5Y2,X4Y3,X4Y2,X3Y5,X3Y4,X2Y3,X0Y5,X0Y4,X0Y3,X0Y2,X1Y0,X3Y1,X5Y0,X3Y2,X2Y0,X1Y5,X1Y3,X1Y2,X4Y1,X3Y0,X5Y1,Y0,Y1,X2Y1,X3Z2,X3Z1,X2Z1,X0Z1,X2Z5,X4Z2,X3Z0,X2Z4,X5Z0,X3Z4,X1Z5,X1Z4,X1Z3,X1Z2,X0Z5,X0Z4,X0Z3,X0Z2,Y2,X5Z4,X5Z3,X5Z2,X5Z1,X5Y4,X5Y3,X4Z5,X4Z3,X4Z1,X4Z0,X4Y5,X4Y0,X3Z5,X2Z3,X2Z0,X2Y5,X1Z0
0,0.9892838242080982,0.9890949542465043,0.9758731034894407,0.9757315622266446,0.739474218009177,0.7393074137811163,0.7027704956667715,0.7027333604688791,0.6918775260447851,0.6918720014496305,0.6853396528625675,0.6853206687135869,0.6335064199994089,0.633376005559448,0.5986123751395739,0.5986005730951203,0.5942267427817896,0.594199477694032,0.5438555738983528,0.5438474468207087,0.3798571437882401,0.3797819775965154,0.3742602831715832,0.37423013977301933,0.3439002285190936,0.3438978354681661,0.3427487042469993,0.34272785598520883,0.11711959408406905,0.0734099443901827,0.07340740005093051,0.04439955712491201,0.03942381361565658,0.038728868271291204,0.03474056292781091,0.03450778665660781,0.033037824720693984,0.032976201797321,0.032612020118593425,0.03220107343618286,0.03176195674530928,0.03156220244421412,0.03102512598792671,0.030307660097797846,0.030242311018563034,0.02904541097560895,0.028424964150996275,0.02818001086577241,0.02811887780124673,0.0277459510468743,0.026978195420384977,0.024557963504923744,0.02440350808750425,0.02399621787235163,0.022863122172582025,0.022249657480610426,0.02222118035571266,0.022191787279053694,0.02158084627410245,0.02155090977350283,0.021378184166119373,0.02057586156863883,0.01967099737729028,0.017517820366089697,0.017054020533622805,0.01652182117240223,0.015207759424752446,2.42861286636753e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,5.594483210025203e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.160802341031001e-17,3.8163916471489756e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.0816681711721685e-17,2.0816681711721685e-17,1.734723475976807e-17,1.3877787807814457e-17,6.938893903907228e-18,3.469446951953614e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.3010426069826053e-18,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,4.336808689942018e-19,4.336808689942018e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.002579861287451889,0.0025458136628204566,0.3811317396693338,0.0025155741572082746,0.6641605467320675,0.0019098798277128286,0.6937277362328296,0.6983080997845865,0.6807890101575842,0.6829696372464186,0.6831461320059082,0.6765025912532474,0.08995217724954256,0.0016255726068440876,0.596697774231655,0.5890082807122592,0.0015417450562110828,0.3760540266305342,0.08618130044605582,0.0014104372907505194,0.03660280040689151,0.0009726574117734748,0.3730649354958852,0.37187611917937546,0.034276414925276555,0.0008905786621615851,0.3372582810385172,0.3405724323521109,0.03731532700213452,0.6615221086985055,0.0001899123133726748,0.0022635383112973237,0.00167604781401009,0.002209324012333656,0.013973319460087038,0.0022232098728106374,0.012801511015268958,0.017721315315960356,0.001976733738799088,0.001919439100237378,0.002025564955045557,0.0016956489801979678,0.002156811468881889,0.0017460855948205874,0.0022723904014013514,0.016258265721543846,0.0021837373106573504,0.004929481883025573,0.0019450318407496555,0.011659852913278857,0.0017735135242753406,0.01446218933976987,0.001690076050250512,0.012540313673206169,0.016807601602238154,0.0017761244108978778,0.011259684033509566,0.004924119156655823,0.011332693298689852,0.0010212126601099813,0.008774931788012554,0.007769912467546969,0.012116458318973013,0.0018961268458707338,0.012736264694626845,0.008438782981753178,0.012538884105479615,1.1095453982673531e-16,0.0,0.0,1.3877787807814457e-17,4.235164736271502e-22,0.0,5.551115123125783e-17,5.551115123125783e-17,0.0,5.551115123125783e-17,0.0,1.0842021724855044e-19,3.2526065174565133e-19,0.0,0.0,0.0,0.0,1.3976043629695956e-20,9.486769009248164e-20,6.776263578034403e-20,1.0842021724855044e-19,8.131516293641283e-20,3.122502256758253e-17,1.0842021724855044e-19,1.3877787807814457e-17,2.7755575615628914e-17,0.0,8.326672684688674e-17,6.776263578034403e-20,8.326672684688674e-17,0.0,2.710505431213761e-19,2.168404344971009e-19,8.673617379884035e-19,1.0842021724855044e-19,4.336808689942018e-19,0.0,1.0842021724855044e-19,0.0,0.0,5.421010862427522e-20,0.0,1.3010426069826053e-18,4.336808689942018e-19,2.168404344971009e-19,2.710505431213761e-20,1.3552527156068805e-20,1.3552527156068805e-20,4.0657581468206416e-20,2.7755575615628914e-17,4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,1.734723475976807e-18,1.3010426069826053e-18,1.734723475976807e-18,4.336808689942018e-19,0.0,6.776263578034403e-20,1.0842021724855044e-19,8.673617379884035e-19,8.673617379884035e-19,0.0,1.3010426069826053e-18
2,0.0002583222681051637,0.0002687734460340806,0.0004277484842123795,0.00014381056563558586,0.6626965074773816,0.00020028224537202603,0.0007427532872406899,0.0007743679155950688,0.3433209970573069,0.0007343303931757221,0.31503808745907813,0.000726729027576224,0.0935985522465784,0.0001856754487173759,0.594744577045184,0.5795074502640929,5.5250817267540726e-05,0.00040408749777853445,0.07884987961817505,0.0001588788232882982,4.367438500794756e-05,0.00013904913293405973,0.2980359250179946,0.0004053145842794545,3.335708214405314e-05,5.2484712791809335e-05,0.3271442780459848,0.00037083859716857096,0.01845321355944225,0.6522430548280613,2.2438167735072523e-05,0.0011841269317586223,0.0015174733770233506,0.0017169431105965478,0.0021436351841636154,0.0017487057284608905,0.0023243365205183287,0.0021966417307602857,0.001933609600418901,0.0008867995057318537,0.0008963810707913756,0.0018796495073840642,0.0012274914722998766,0.001920941744412841,0.0018365794969942887,0.002397811027334139,0.001576151327350621,0.006704835854669305,0.0018957648566579753,0.004383022532875812,0.001555732558217863,0.00878316300141568,0.0015378703735215785,0.002081158072771392,0.0021477590110422504,0.00202826559331105,0.004358072878612065,0.006704993893431516,0.0016996869771478988,0.0008852254589509178,0.004726203972189917,0.0018980479700689283,0.0018172448555525279,0.0018725714173685147,0.002436526752624007,0.006321465101861656,0.01150632464925046,8.323623366078559e-17,0.0,0.0,4.658681209898652e-21,3.3923710896565356e-21,0.0,0.0,2.710505431213761e-20,6.776263578034403e-21,5.551115123125783e-17,1.3552527156068805e-20,0.0,0.0,2.710505431213761e-20,0.0,0.0,1.6940658945086007e-21,4.192771729878159e-22,5.082197683525802e-21,0.0,3.3881317890172014e-21,0.0,0.0,2.710505431213761e-20,2.710505431213761e-20,2.710505431213761e-20,5.551115123125783e-17,2.7755575615628914e-17,3.3881317890172014e-21,8.326672684688674e-17,0.0,2.710505431213761e-20,3.2526065174565133e-19,1.0842021724855044e-19,0.0,0.0,1.0842021724855044e-19,1.0842021724855044e-19,0.0,2.168404344971009e-19,2.710505431213761e-20,8.673617379884035e-19,2.168404344971009e-19,1.3010426069826053e-18,4.336808689942018e-19,8.131516293641283e-20,8.470329472543003e-22,5.421010862427522e-20,1.4399560103323106e-20,2.710505431213761e-20,0.0,4.336808689942018e-19,8.673617379884035e-19,0.0,5.421010862427522e-20,2.710505431213761e-20,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,1.0842021724855044e-19,0.0,3.3881317890172014e-21,0.0,0.0,5.421010862427522e-20,0.0,4.336808689942018e-19
3,3.566988973117106e-05,4.420048793953469e-06,4.2804694168697225e-07,6.559653250240096e-07,0.0019744190172497544,4.2950898182823295e-06,2.3300620651245225e-05,1.7000765237277448e-05,0.3440117471583097,2.2301366631462605e-05,0.0009550462758175773,2.0225162087623505e-05,0.46572790230605543,3.108629233344162e-06,0.0017675751947195811,0.4743649957520806,1.143100025784126e-05,1.7495084004782216e-06,0.4783165698259958,1.5890228399093392e-05,2.0177379439655335e-05,5.978737520544908e-07,0.000845444132183815,3.051235907951127e-07,2.054687205449533e-05,1.0479001095870806e-05,0.30934253403558615,1.0291647679458253e-05,0.005927226806053797,0.0019199800276209643,3.5008562671809625e-05,1.5528560644620974e-06,2.0368418833170183e-06,9.208819487239e-05,0.00042407523496628167,0.0004601042120074455,0.0005211638727229489,0.00024478872020030154,9.861352344491736e-05,0.00012940786100245103,1.189714280375128e-06,6.191915345209356e-05,0.00041866040177805387,9.82768236325016e-05,9.681841978230245e-05,0.00031052694897053344,0.0007140279207251424,0.0010655093634455426,0.0006056033218794107,0.005933111399049585,2.1298122132230484e-06,0.001392518730841025,0.0006944573943961699,0.0004696859069057946,9.298096429350752e-05,0.00047553866109166477,0.0012880162546426365,0.0010655060868070775,0.00037161581778246,0.00047156922218555844,0.006142517498660252,0.0003714300181491886,0.0003017321217021133,0.0008359113057790432,0.0005619009231587291,0.0037528833079439787,0.0021749447138563905,6.008639969585193e-20,8.470329472543003e-22,1.1102230246251565e-16,0.0,8.437403806754272e-23,0.0,1.6940658945086007e-21,4.235164736271502e-22,2.117582368135751e-22,5.551115123125783e-17,0.0,4.235164736271502e-22,0.0,8.470329472543003e-22,0.0,0.0,0.0,6.120974974179016e-23,3.3881317890172014e-21,0.0,0.0,0.0,7.453889935837843e-20,1.6940658945086007e-21,4.235164736271502e-22,2.117582368135751e-22,0.0,0.0,6.776263578034403e-21,5.421010862427522e-20,8.470329472543003e-22,0.0,1.3552527156068805e-20,2.710505431213761e-20,1.0842021724855044e-19,1.3552527156068805e-20,2.710505431213761e-20,1.3552527156068805e-20,2.710505431213761e-20,4.336808689942018e-19,3.3881317890172014e-21,1.0842021724855044e-19,1.0842021724855044e-19,4.336808689942018e-19,0.0,5.421010862427522e-20,1.3552527156068805e-20,0.0,3.3881317890172014e-21,5.293955920339377e-23,0.0,0.0,0.0,4.336808689942018e-19,1.6940658945086007e-21,4.235164736271502e-22,5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,1.6940658945086007e-21,0.0,3.3881317890172014e-21,0.0,2.710505431213761e-20,8.470329472543003e-22,0.0
4,1.3457373985698807e-05,1.925981829083947e-06,7.203509298050314e-06,1.302290518529948e-06,0.0005932551912650004,1.5645184109019453e-06,5.059619305141268e-06,7.5089163828984594e-06,0.0007095449273813114,1.48210315579153e-06,0.00017082450898547012,2.86603276365435e-06,0.000928822180181674,1.621874968270505e-06,0.0005878105230028639,0.0009831622241543625,3.2923157487363814e-06,6.1554122787671775e-06,0.0009869573887854634,1.4355742086988461e-05,2.681825597425347e-06,1.4236392965615352e-06,0.0001431916615900948,6.438843859696696e-06,2.9512185664411094e-06,2.4545439520040663e-06,0.0006039226732819569,4.905923977955033e-06,0.0020299334346951963,0.0005893179710879449,1.3127998965685565e-05,1.2721258088920262e-07,2.0788195916832878e-07,3.873174479192557e-07,0.00029951330845629854,0.00038555610109312726,0.0005239957758548474,0.0006832421625525443,4.0509300381905764e-07,9.915846721516338e-08,1.3834782488686685e-07,3.292241811977337e-07,6.300301832727442e-07,3.7035895323350173e-07,5.56979508703504e-05,0.0009458501330164304,1.2130970045384182e-06,2.6896749048864704e-05,0.00041226714966764526,0.0032501625046292473,2.247872118954318e-07,3.1745652338991285e-05,1.2181727033929087e-06,0.00041419018528329743,0.0005016694639971002,0.00045305932073725144,2.8584625775983382e-05,2.6897768365901243e-05,0.0005076180368861117,0.0003843993935470326,0.00327465763220783,0.0006854803501370327,0.0009161098551596532,0.0005129794053968736,0.0006387544767315872,0.0027855655854516796,7.468015508727013e-08,8.269159147570107e-20,3.1763735522036263e-22,5.551115123125783e-17,6.776263578034403e-21,9.822769774067204e-25,0.0,0.0,0.0,0.0,0.0,2.117582368135751e-22,0.0,1.9852334701272664e-23,0.0,0.0,1.0587911840678754e-22,2.117582368135751e-22,2.740035779081904e-24,0.0,0.0,2.6469779601696886e-23,2.117582368135751e-22,1.3234889800848443e-23,4.235164736271502e-22,3.3881317890172014e-21,0.0,1.0587911840678754e-22,5.293955920339377e-23,8.470329472543003e-22,8.131516293641283e-20,5.082197683525802e-21,3.3881317890172014e-21,3.3881317890172014e-21,0.0,0.0,5.421010862427522e-20,6.776263578034403e-21,3.3881317890172014e-21,0.0,2.168404344971009e-19,3.3881317890172014e-21,7.199780051661553e-21,1.0842021724855044e-19,4.129285617864714e-21,5.421010862427522e-20,1.0842021724855044e-19,0.0,0.0,1.3552527156068805e-20,8.470329472543003e-22,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,1.6940658945086007e-21,0.0,1.0842021724855044e-19,5.421010862427522e-20,1.0842021724855044e-19,1.0842021724855044e-19,1.6940658945086007e-21,2.117582368135751e-22,3.3881317890172014e-21,1.0842021724855044e-19,0.0,8.470329472543003e-22,9.926167350636332e-23
5,0.0003880568155752894,1.5850145327407862e-05,0.005494001670225085,2.568839237089754e-06,0.009030471314091154,1.2547927699478865e-05,0.01600833873200186,0.008666963327030973,0.052074582942619144,0.010669483772057974,0.01055298184577836,0.011190499293717092,0.036676210740333046,9.376321169192478e-06,0.005693267774234914,0.03743546893778831,0.0004266654678779275,0.005458828108044383,0.038058010781730274,0.0003628747391306443,0.011026054350621725,1.0510879698571249e-05,0.00995735867544469,0.005593423437405695,0.011291021211525316,0.0004184649386915306,0.05696722300390515,0.005402180131596284,0.016254649521436203,0.008858119609476064,0.00036765332833495727,1.3660920258343492e-05,2.235083324687701e-05,4.8688325403558894e-05,0.012776062066567735,0.0011831544006789894,0.0061515319418975,6.505999521526762e-05,9.712098874452873e-05,1.3395944192453986e-06,3.16872169999782e-06,5.94827603269821e-05,6.184963953961291e-05,0.00010035747462783544,1.2886547541647508e-05,0.0005364241852200012,2.5046066819740127e-05,0.004829352274289433,0.00035316765246714036,0.003724974484960057,8.935454333570387e-07,0.0027756129523529016,6.913523679081568e-05,0.026982260952537224,8.610410389705063e-05,0.00014211469078014805,0.0004578308456398316,0.0048293470197428995,0.022636628525369375,0.0011804441700971652,2.6150062802034066e-05,0.02102245979048305,0.0033189332370324475,0.00039249290761142626,0.016922219945848603,0.039942899423167394,0.013876823474530682,9.973812953919386e-18,8.470329472543003e-22,1.3877787807814457e-17,4.336808689942018e-19,1.819797347616661e-22,6.938893903907228e-18,1.734723475976807e-18,4.336808689942018e-19,0.0,6.938893903907228e-18,0.0,0.0,1.6940658945086007e-21,3.3881317890172014e-21,0.0,0.0,2.710505431213761e-20,2.415367388654841e-22,1.0842021724855044e-19,3.3881317890172014e-21,4.235164736271502e-22,2.710505431213761e-20,8.673617379884035e-19,5.421010862427522e-20,3.469446951953614e-18,3.2526065174565133e-19,1.734723475976807e-18,1.3010426069826053e-18,0.0,4.336808689942018e-19,0.0,3.3881317890172014e-21,2.541098841762901e-21,0.0,2.710505431213761e-20,1.734723475976807e-18,0.0,2.541098841762901e-21,1.734723475976807e-18,3.469446951953614e-18,3.3881317890172014e-21,8.673617379884035e-19,6.505213034913027e-19,0.0,2.168404344971009e-19,2.710505431213761e-20,0.0,2.710505431213761e-20,2.710505431213761e-20,8.673617379884035e-19,4.336808689942018e-19,3.469446951953614e-18,4.336808689942018e-19,3.469446951953614e-18,0.0,0.0,8.673617379884035e-19,1.734723475976807e-18,0.0,0.0,8.673617379884035e-19,0.0,0.0,3.469446951953614e-18,0.0,4.336808689942018e-19,4.336808689942018e-19
6,0.0013730010273296338,8.908743479214093e-05,0.00020112163571645868,7.642525947264671e-05,0.000481935510074906,8.688954755248111e-05,0.0018470260219652108,0.00022588470281626903,0.0006264809908000221,0.0016842169544974868,0.0003992568707735032,0.0019409805339194093,0.0002078656885819584,8.217610671442299e-05,0.0004989964416208061,0.0009172432162327176,0.0011064041829054907,0.0002414617156967675,0.0006781564118659377,0.0013512442841763447,0.0018563504730691551,7.869061639652561e-05,0.0004240359529722786,0.00024053835262895378,0.0018603763276828218,0.0011759850503290968,6.38422214760845e-05,0.00025782205119979934,0.002863106960894315,0.0004701066140167248,0.001327021690913474,2.476723270467407e-06,3.584377301902762e-06,1.2980333961866515e-05,9.523585203892503e-05,0.000864673986859207,6.354996753775429e-05,0.0020564769353875875,3.773251377284073e-05,9.406459452962758e-05,3.1522237257297355e-07,1.2997346367027363e-05,0.00022725794445102685,3.72010329922107e-05,0.00015524068719104038,0.0020709908205766387,0.00022489651580724732,6.731479185298646e-05,0.0008253495615128796,0.0032111561751073355,1.9766143449423642e-07,9.021716514315281e-05,9.039198907516825e-05,0.0015432935439780903,0.0010475400613382002,0.0008085628493935843,5.7315148492179344e-05,6.742591670467178e-05,0.0015141979414964942,0.0008653278904424024,0.0002572012026875113,0.0017359091520769494,0.0009893432929747288,0.0010188657948391345,5.1691900353450815e-05,0.0046830562043640896,0.00099935709939437,9.486769009248164e-20,0.0,1.734723475976807e-18,2.710505431213761e-20,8.158068791304235e-23,5.421010862427522e-20,1.0842021724855044e-19,0.0,1.0587911840678754e-22,0.0,0.0,3.1763735522036263e-22,2.117582368135751e-22,2.710505431213761e-20,3.3881317890172014e-21,1.3552527156068805e-20,3.3881317890172014e-21,8.054671214735107e-23,5.421010862427522e-20,2.710505431213761e-20,0.0,3.3881317890172014e-21,5.082197683525802e-21,5.421010862427522e-20,0.0,1.0842021724855044e-19,6.776263578034403e-21,0.0,2.168404344971009e-19,6.776263578034403e-20,2.710505431213761e-20,1.3552527156068805e-20,0.0,1.0842021724855044e-19,1.0842021724855044e-19,0.0,1.3552527156068805e-20,0.0,0.0,2.168404344971009e-19,0.0,1.6263032587282567e-19,1.0842021724855044e-19,0.0,5.421010862427522e-20,0.0,0.0,1.0842021724855044e-19,1.0842021724855044e-19,0.0,1.0842021724855044e-19,0.0,2.168404344971009e-19,4.336808689942018e-19,0.0,2.117582368135751e-22,0.0,6.776263578034403e-21,0.0,3.3881317890172014e-21,0.0,6.776263578034403e-21,0.0,1.0842021724855044e-19,1.0842021724855044e-19,0.0,5.421010862427522e-20
7,0.0018456775221003343,0.00012584784370194078,0.000536781719930553,0.00011444421647331756,0.0012946948119826772,0.00012754383448585914,0.0013468023113846345,0.0004679689073370763,0.0005131123980808192,0.0011806466797292755,0.0013103757247420467,0.001424414280279465,0.00031043444507333263,0.00011328867685410575,0.0012866251348842717,0.0009236738978075067,0.001456187416371624,0.0005163755370547179,0.0009798656706509696,0.0017879587537363798,0.0013369843516003455,0.00011389822926661017,0.0012169761729711273,0.0004837194435098175,0.0013505979035968662,0.0015635076013787886,5.13414049070597e-05,0.0004511618087688364,0.0021613256515663724,0.001304251317311167,0.0017642048332194658,1.0057602104614524e-06,8.30929340640154e-08,3.192076472459614e-05,6.894926607830772e-05,0.0011393019211201577,4.1725652049463385e-05,0.0014942868354468944,7.540382290557111e-05,0.00016024357009551118,1.4259868001490943e-06,3.617200241773386e-05,0.00034973391208352055,7.44719820852357e-05,0.0002017922679070842,0.001505647819407258,0.00034581838891713625,0.0008411714058022138,0.0010804679307922175,0.0026686698821406247,7.939030033323123e-08,0.0003793861547270042,0.00016098632327298274,0.0009817814124043135,0.0008045900889009948,0.0011097823275650642,0.0002618451910522,0.0008413624890700747,0.0009790274594726693,0.0011383766781511658,0.0004706523604973845,0.0012892672871365318,0.0007518314330491841,0.0012399792840454608,0.0004849144410989729,6.015437065581592e-06,0.0024011752587327715,1.3552527156068805e-20,1.3552527156068805e-20,0.0,5.421010862427522e-20,5.122315943234624e-22,0.0,0.0,5.421010862427522e-20,1.2705494208814505e-21,0.0,1.0587911840678754e-22,0.0,0.0,2.710505431213761e-20,1.3552527156068805e-20,0.0,1.3552527156068805e-20,5.46559589744413e-22,5.421010862427522e-20,1.3552527156068805e-20,0.0,0.0,6.776263578034403e-21,5.421010862427522e-20,1.3552527156068805e-20,0.0,5.421010862427522e-20,2.0328790734103208e-20,1.0842021724855044e-19,1.0842021724855044e-19,0.0,1.3552527156068805e-20,0.0,0.0,0.0,2.168404344971009e-19,2.710505431213761e-20,0.0,1.0842021724855044e-19,2.168404344971009e-19,2.710505431213761e-20,1.0842021724855044e-19,0.0,1.0842021724855044e-19,4.336808689942018e-19,0.0,1.0842021724855044e-19,1.0842021724855044e-19,0.0,0.0,0.0,2.710505431213761e-20,2.168404344971009e-19,1.0842021724855044e-19,0.0,1.0587911840678754e-22,0.0,2.710505431213761e-20,2.710505431213761e-20,2.710505431213761e-20,0.0,0.0,1.3552527156068805e-20,1.0842021724855044e-19,0.0,2.710505431213761e-20,2.168404344971009e-19
8,0.0006963027855558545,5.605391461290647e-05,9.927331800993938e-05,5.618389863776991e-05,0.00014530573999710063,5.590119657621391e-05,0.00022811230067772245,0.00010088820964534481,0.00033764492179457503,0.00015731604809408124,0.00013821052019947962,0.00024782709656454894,0.0008619453043306913,5.5170798466537716e-05,0.00014335115396332126,0.0006746186025665571,0.0006062048595421381,6.792163884494736e-05,0.0008022319177967638,0.0007083752859275939,0.0002327822197261543,5.5275202413050624e-05,0.00013131158647648172,0.00010296301486356831,0.00025694407149146406,0.0006519466426282029,0.0010531743957095043,3.5013786282732905e-05,0.0012331653724754093,0.00014440312387994833,0.0006796304646710554,5.487219678203714e-07,5.172119359875066e-07,1.9691250549963877e-06,8.58754781105316e-07,0.001017092968296255,9.028398130935649e-07,6.662942914560989e-06,4.597055924165218e-06,8.885901956263015e-06,1.5533377576289297e-08,1.6280333489415828e-06,6.787139221949923e-06,4.535538618447574e-06,5.162150439025305e-05,7.129315763869146e-06,7.169406719569726e-06,1.6548049962009788e-05,0.0002636341692669193,3.142086518052292e-05,5.8899266780248425e-08,2.9100365322402615e-05,1.0296249088928995e-05,3.288403437456929e-05,1.2516190597680279e-06,0.00016676612365260519,4.734137285076763e-05,1.6568760344289335e-05,3.0305001542893775e-05,0.001014969799680681,0.00040520034727234574,0.0004745528487435293,2.0613141674516565e-06,0.000674818196947551,0.000549649103985122,0.0004893539623162669,7.512068950572679e-05,1.8973538018496328e-19,0.0,6.505213034913027e-19,8.470329472543003e-22,3.4993617320114413e-23,1.6263032587282567e-19,2.710505431213761e-20,2.117582368135751e-22,5.293955920339377e-23,3.2526065174565133e-19,1.0587911840678754e-22,0.0,2.6469779601696886e-23,5.421010862427522e-20,0.0,0.0,0.0,3.614391535944597e-23,5.421010862427522e-20,0.0,0.0,1.0164395367051604e-20,3.3881317890172014e-21,2.710505431213761e-20,8.470329472543003e-22,8.470329472543003e-22,1.3552527156068805e-20,0.0,5.421010862427522e-20,1.3552527156068805e-20,0.0,3.3881317890172014e-21,3.3881317890172014e-21,2.710505431213761e-20,1.0842021724855044e-19,0.0,5.421010862427522e-20,3.3881317890172014e-21,2.710505431213761e-20,2.710505431213761e-20,3.3881317890172014e-21,0.0,3.3881317890172014e-21,3.3881317890172014e-21,3.3881317890172014e-21,0.0,0.0,0.0,0.0,1.3552527156068805e-20,2.710505431213761e-20,0.0,1.0842021724855044e-19,5.421010862427522e-20,1.6940658945086007e-21,2.117582368135751e-22,2.710505431213761e-20,5.421010862427522e-20,0.0,0.0,1.6940658945086007e-21,0.0,3.3881317890172014e-21,2.710505431213761e-20,2.710505431213761e-20,5.293955920339377e-23,1.3552527156068805e-20
9,0.0007290715573887481,4.66913636262445e-05,7.247191286398233e-05,4.716392832678894e-05,0.00025235774203061814,4.640397437549566e-05,0.00019127904393445027,6.875167574787157e-05,0.0002591803739487946,9.092618831326447e-05,0.00024379061045339982,0.00020321286983513456,0.0007798705212362102,4.7422041846104186e-05,0.00024712298146322017,0.0006697172364990738,0.0006220340712991075,3.833880210000511e-05,0.0007738911936745836,0.0007355938552260723,0.00018572798562257816,4.630531697608017e-05,0.000226448018239189,7.280488736316838e-05,0.0002133792680271044,0.0006742320985513814,0.0010219621210575745,9.448982392625673e-06,1.923130622705422e-05,0.000248552001794816,0.000705064832059264,1.1278820680379261e-07,1.185619102425932e-07,4.520638825839056e-06,5.205524816721191e-06,0.0010659457685988983,2.5954640786426175e-06,2.2375117556061282e-05,5.991267027166797e-06,8.572986479966648e-06,8.484728113515485e-08,2.611751191943991e-06,7.982275960084854e-06,5.8779803168922735e-06,0.0005398819909781104,2.385275397416279e-05,8.35286426468443e-06,1.9382256405703762e-05,0.00028302729751122034,2.654605264019647e-05,2.5835911964632963e-07,4.144257459245425e-05,1.0157273952083191e-05,6.698717704120766e-05,3.1719891519687562e-06,0.00018366595712891948,6.291425286515865e-05,1.9465239776750214e-05,6.470231199999839e-05,0.0010641221748552924,0.0003004849669192664,0.0003738222340120076,4.7037462129006365e-06,0.0003630647287002982,0.00038959480509859765,0.0004927026303401418,7.466584026559696e-05,4.573977915173222e-19,1.0164395367051604e-20,2.3852447794681098e-18,1.6940658945086007e-21,9.515161983774046e-23,2.710505431213761e-19,1.3552527156068805e-20,2.117582368135751e-22,1.0587911840678754e-22,1.4094628242311558e-18,2.117582368135751e-22,1.5881867761018131e-22,0.0,1.3552527156068805e-19,0.0,2.710505431213761e-20,6.776263578034403e-21,1.2074252003859976e-22,2.710505431213761e-20,1.0842021724855044e-19,4.632211430296955e-23,0.0,1.0164395367051604e-20,5.421010862427522e-20,1.6940658945086007e-20,0.0,1.3552527156068805e-20,1.0164395367051604e-20,1.6263032587282567e-19,0.0,2.710505431213761e-20,0.0,1.0842021724855044e-19,0.0,1.0842021724855044e-19,8.131516293641283e-20,1.0842021724855044e-19,1.0842021724855044e-19,0.0,1.0842021724855044e-19,0.0,1.0164395367051604e-20,3.3881317890172014e-21,6.776263578034403e-21,6.776263578034403e-21,1.0842021724855044e-19,1.0842021724855044e-19,1.6263032587282567e-19,1.6263032587282567e-19,0.0,9.486769009248164e-20,2.710505431213761e-20,0.0,1.0842021724855044e-19,2.710505431213761e-20,3.1763735522036263e-22,2.710505431213761e-20,8.131516293641283e-20,2.710505431213761e-20,2.710505431213761e-20,2.710505431213761e-20,4.235164736271502e-22,1.0842021724855044e-19,5.421010862427522e-20,0.0,0.0,1.3552527156068805e-20
