,Y4Z3,Y3Z4,Y2Z1,Y1Z2,Y5Z2,Y2Z5,Y5Z1,Y1Z5,Y0Z3,Y3Z0,Y0Z1,Y1Z0,Y0Z5,Y5Z0,Y3Z5,Y5Z3,Y4Z1,Y1Z4,Y0Z2,Y2Z0,Y0Z4,Y4Z0,Y4Z5,Y5Z4,Y4Z2,Y2Z4,standard_x,Y3Z2,Y2Z3,Y3Z1,Y1Z3,X1X3,X2X3,X2X4,X3X5,X1X4,X4X5,X0X2,X1X5,X0X1,Y1Y5,X0X4,X0X5,Y0Y2,X2X5,Y1Y3,Y0Y4,X1,X2,X0X3,Y2Y5,Y0Y5,X1X2,Y4Y5,X5,Y1Y2,X3,Y0Y1,Y2Y3,Y3Y5,Y2Y4,X4,X0,Y1Y4,Y0Y3,X3X4,Y3Y4,Y2,X3Y2,X3Y1,X1Y3,standard_y,Y1,Y0,X4Y3,X4Y2,X3Y5,X3Y0,X2Y5,X2Y1,X0Y2,X5Y1,X4Y1,Y4,Y3,X5Y4,X5Y3,X5Y0,X4Y0,X2Y3,X2Y0,X1Y2,X1Y5,X0Y3,X2Z5,X1Z2,X1Y0,X0Y1,X4Z0,X3Z0,X1Z5,X5Z2,X5Z0,X4Z1,X3Z5,X0Z1,X1Z4,X5Z4,X3Z4,X2Z4,X0Z5,X0Z4,X0Z3,X4Z5,X2Z3,X1Z3,X0Z2,X3Z2,X4Z2,Y5,X5Z3,X5Z1,X5Y2,X4Z3,X4Y5,X3Z1,X3Y4,X2Z1,X2Z0,X2Y4,X1Z0,X1Y4,X0Y5,X0Y4
0,0.9796436885065909,0.979599007436176,0.9701765511734658,0.9701721264898807,0.8251443470302942,0.8251166156882559,0.6763226874334913,0.6762968729771164,0.6373407445877338,0.6372953036984033,0.4974737062058929,0.49741793951154806,0.4731076770912766,0.47307269859420487,0.3192708826688839,0.3192700412410555,0.3173260063463583,0.31729858487013585,0.2661353898207708,0.26610676954704593,0.24244454102548682,0.24243831297150484,0.18893625464121766,0.18892713908287845,0.15329078469467788,0.15327823723160156,0.08647293977587014,0.08522242248324663,0.08521933365928874,0.08516918199131499,0.08516570666392992,0.03222228344468053,0.03191876947298822,0.02855455436829308,0.02778549478591235,0.02731459277692489,0.026070401153680617,0.025895328996802296,0.023393967032391744,0.02266663709843396,0.022464445378368544,0.020681193084337343,0.020595500500100557,0.019291904209263154,0.01862138819426342,0.018531131955896042,0.018249815459899565,0.017545426595987148,0.017241465176021493,0.01677302662853496,0.016768480478716256,0.016109221480845662,0.015956556921987643,0.01537305916532079,0.015001402710068897,0.014930608358921018,0.014825767667985417,0.014189624557515905,0.013317905797534396,0.012291434188796435,0.012236600802893753,0.011785599899313201,0.010073277726493978,0.009611800360671195,0.009073625795423423,0.00741506151808649,0.00509993887186449,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,4.163336342344337e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.3010426069826053e-18,1.3010426069826053e-18,1.3010426069826053e-18,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,6.505213034913027e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,1.0842021724855044e-19,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.001763845159592777,0.0017823988513174828,0.9638322868223078,0.9669770435295051,0.8117961180159885,0.8197138791428866,0.6653770618254975,0.6740589589043944,0.39879712630576736,0.001167080986158005,0.497481589958248,0.4957684416996363,0.47311476840385486,0.46541284641959213,0.0005872479164442865,0.13122679793923422,0.0005795941342745369,0.2327404767772629,0.2661380445969589,0.2643590020127526,0.38458755863883576,0.0004431334034570958,0.00034542269720139933,0.12315090410785696,0.00028033539191235505,0.0689845644198044,0.06642506890063235,0.00015932027209767383,0.06515663107407146,0.00016305965438128832,0.22626092983803728,0.0018708747682943017,0.001770724085127416,0.0016952198488015136,0.0017111875006443169,0.001607460438238195,0.0017368157824471891,0.0260184511252744,0.024450492284643223,0.02197491320799559,0.022799376660146496,0.0018838656220807257,0.018756923583374628,0.019500070689388957,0.019399424037727778,0.001490948382409344,0.0017024503306597876,0.01944637150504664,0.019446421896213158,0.0016534096655591891,0.017484037327346325,0.01402407184537232,0.01718556939320387,0.0013919627453614907,0.01571982056613854,0.016054085670879667,0.0018025041836154609,0.011364254754617012,0.0012111570523586396,0.0012004774231754085,0.0011220230879587104,0.0017570773093486358,0.008252873440269908,0.0011762149103715083,0.0011307308856366477,0.0025876365510941707,0.0027640420937035184,1.1102230246251565e-16,0.0,5.421010862427522e-20,5.421010862427522e-20,2.7701365507004638e-17,1.1102230246251565e-16,2.7755575615628914e-17,5.551115123125783e-17,1.0842021724855044e-19,0.0,0.0,5.551115123125783e-17,0.0,0.0,4.163336342344337e-17,1.3552527156068805e-19,5.421010862427522e-20,1.0842021724855044e-19,5.421010862427522e-20,5.421010862427522e-20,5.551115123125783e-17,0.0,5.421010862427522e-20,5.551115123125783e-17,1.3877787807814457e-17,2.7755575615628914e-17,5.421010862427522e-20,0.0,1.3010426069826053e-18,2.757939276260002e-17,2.5546513689189698e-17,0.0,5.421010862427522e-20,8.673617379884035e-19,0.0,4.336808689942018e-19,0.0,5.421010862427522e-20,8.673617379884035e-19,1.0842021724855044e-19,4.336808689942018e-19,5.421010862427522e-20,5.421010862427522e-19,1.3010426069826053e-18,4.336808689942018e-19,8.673617379884035e-19,0.0,1.0842021724855044e-19,3.2526065174565133e-19,2.168404344971009e-19,1.0164395367051604e-20,1.3552527156068805e-20,5.551115123125783e-17,4.336808689942018e-19,1.734723475976807e-18,1.1102230246251565e-16,5.421010862427522e-20,0.0,0.0,1.3877787807814457e-17,0.0,4.336808689942018e-19,5.421010862427522e-20,8.673617379884035e-19,2.710505431213761e-20,5.551115123125783e-17,0.0
2,3.350966427726535e-05,4.675144252950169e-05,0.005301918402525327,0.005319922260566905,0.15042720420428107,0.004514126783862957,0.13627635486809908,0.003716284487574409,0.40420027396009794,4.0020742813493955e-05,0.233940027228168,0.0027356865061322717,0.47314586729316266,0.4579989526861262,2.3429730072364565e-05,0.1331959511383201,2.7973154983256287e-06,0.0013039925424185323,0.22650460686138216,0.00146436311386934,0.3704855987894562,1.8968247884805786e-05,1.4831846004333712e-05,0.11434219219021606,2.980982097904131e-06,0.0004046535113712057,0.007522233771804724,5.368847732437747e-06,0.0003554458770542137,6.014924332503859e-06,0.0012203239284682462,0.0002211374425249621,0.00012476416886238005,0.00022293898248304398,0.0020524198266696396,0.0001289884732608201,0.001879289678587632,0.001928149911978438,0.0020241333803249226,0.0018626055491767926,0.0016709935057820102,0.0020709099975864224,0.0027569153800942768,0.001044506481272807,0.0016569353318283517,0.0011291401900965317,0.0016863870305090668,0.0020070341069220836,0.00182807300976715,0.0019832133834154003,0.001523191971912014,0.0003544094242549937,0.0009129424599179439,0.0011388414885337126,0.003066482474909309,0.0011215572892617274,0.0021640953247943464,0.0008374892984718198,0.0011181873972044177,0.0009071344742822122,0.0011262819461844262,0.0018944590591465041,0.004679198564147032,0.0011390140757088119,0.0009700535467688255,0.0017542555184241891,0.001907929725511027,8.673617379884035e-19,3.3881317890172014e-21,8.470329472543003e-22,1.6940658945086007e-21,4.054831421801061e-17,2.168404344971009e-19,2.7755575615628914e-17,2.7755575615628914e-17,0.0,8.470329472543003e-22,8.470329472543003e-22,0.0,2.0816681711721685e-17,4.336808689942018e-19,1.0842021724855044e-19,1.6940658945086007e-21,8.470329472543003e-22,0.0,1.6940658945086007e-21,0.0,0.0,8.470329472543003e-22,0.0,0.0,0.0,1.0842021724855044e-19,5.293955920339377e-22,0.0,0.0,1.2091395322055137e-19,3.324604317973129e-20,1.0842021724855044e-19,1.0842021724855044e-19,1.3552527156068805e-19,0.0,1.0842021724855044e-19,2.168404344971009e-19,1.3552527156068805e-20,0.0,1.0842021724855044e-19,2.710505431213761e-20,5.421010862427522e-20,0.0,0.0,0.0,1.0842021724855044e-19,2.0328790734103208e-20,5.421010862427522e-20,5.421010862427522e-20,4.336808689942018e-19,0.0,0.0,1.3877787807814457e-17,2.710505431213761e-20,4.336808689942018e-19,0.0,5.421010862427522e-20,2.541098841762901e-21,2.168404344971009e-19,0.0,2.168404344971009e-19,5.421010862427522e-20,0.0,0.0,0.0,1.3877787807814457e-17,0.0
3,2.8244281589941414e-05,2.7679617089631615e-05,1.5319894045256363e-05,2.9547190651754035e-05,0.00022331740950100234,1.0032972377022602e-05,0.0001867771479307518,1.8812907905750853e-05,0.0005703616252041631,5.672128571194314e-06,0.0003242806278602008,1.8907236734335863e-05,0.0006623825394413288,0.0006475693754422033,5.787829099414419e-06,0.000186947975865056,5.763318191812601e-06,5.059346550867975e-06,0.0003030663407284453,1.343343726672498e-05,0.000497672551357175,6.289335468847447e-06,4.967103825219145e-06,0.00014678853980738197,4.4983341819406004e-06,3.5964871300940612e-06,0.002272711946704473,4.3047882816554875e-06,4.381554353376548e-06,3.4353879456235856e-06,5.71580529348462e-06,0.0002078783205451125,0.00012201157380383888,0.00020827721290619613,0.0003216584723624794,0.00012475709099184193,0.0002186581192668466,0.0009226043006561172,0.0008903629197127977,0.0006671535012328541,0.000971225894834401,0.0003345852936531997,0.001968381254894956,0.0010031958104157054,0.0006267066564341196,0.0010143595706356696,0.0005872912330646548,0.0014315747511464052,0.001808007940900561,0.0002288685751363458,0.0009587025995006981,0.0019665122178057553,0.0017642354137661497,0.000560279073201764,0.0013050725239363498,0.0018560285591668682,0.0014808653583260666,0.0010161736988822416,0.0010011750699735868,0.0005562687270495633,0.0010060394256210718,0.0015194092129135377,0.0026620727926457474,0.0010193724319555912,0.0005826793037614505,0.0009647450564471131,0.0009735950520075496,0.0,1.2705494208814505e-21,1.6940658945086007e-21,2.117582368135751e-22,3.028142786434124e-20,3.3881317890172014e-21,2.710505431213761e-20,1.3877787807814457e-17,8.470329472543003e-22,8.470329472543003e-22,4.235164736271502e-22,3.3881317890172014e-21,2.7755575615628914e-17,3.3881317890172014e-21,0.0,2.2499312661442353e-22,8.470329472543003e-22,6.352747104407253e-22,1.6940658945086007e-21,1.6940658945086007e-21,0.0,1.6940658945086007e-21,3.3881317890172014e-21,0.0,1.3877787807814457e-17,1.6940658945086007e-21,4.235164736271502e-22,0.0,5.421010862427522e-20,2.0358982826461394e-21,2.0933873352185748e-21,5.421010862427522e-20,1.0842021724855044e-19,1.0842021724855044e-19,1.0842021724855044e-19,5.421010862427522e-20,1.0842021724855044e-19,0.0,2.168404344971009e-19,0.0,5.421010862427522e-20,2.710505431213761e-20,3.3881317890172014e-20,3.2526065174565133e-19,0.0,1.0842021724855044e-19,0.0,2.710505431213761e-20,1.3552527156068805e-20,2.168404344971009e-19,2.168404344971009e-19,1.0842021724855044e-19,0.0,5.421010862427522e-20,2.168404344971009e-19,0.0,2.0328790734103208e-20,0.0,2.168404344971009e-19,2.7755575615628914e-17,0.0,0.0,0.0,5.421010862427522e-20,1.2705494208814505e-21,0.0,1.6940658945086007e-21
4,1.1427209330782275e-08,1.2378965341480635e-08,6.233577207492455e-07,7.504412248715796e-07,2.2439852785113664e-05,1.9389496032517274e-07,2.3134304597261624e-05,5.042202650354636e-08,4.649328158436582e-06,4.8512421285179e-09,9.069230772479523e-06,5.247583683378313e-08,1.4618809605115455e-06,2.3176347468513533e-05,2.3967746236142963e-09,1.1109081361417381e-05,2.4217299095100132e-09,8.460400650671507e-08,8.52965592760174e-06,1.7978025538195316e-07,3.3313521092470403e-06,5.937471620440374e-09,6.756317185939711e-09,1.074287767363552e-05,1.823985815365837e-09,4.02743947048891e-08,0.0010904146039304903,6.545722573055336e-09,5.039689710650715e-08,6.3300581464883095e-09,6.353062024442284e-08,1.990809675996684e-07,1.168252361322372e-07,1.9949171058870003e-07,3.0497063119383515e-07,1.1955225513071898e-07,2.0543590956543822e-07,5.432669884889719e-06,5.219095879330285e-06,3.9285608602580315e-06,5.693793295192736e-06,3.187193726291244e-07,0.004257057345474246,5.94672531405268e-06,3.666158580068994e-06,9.743791027031404e-07,5.615911405788919e-07,9.441198748839275e-06,1.107661248925663e-05,2.1718116481864242e-07,5.61978401927223e-06,0.004257078369670975,0.0036760001065445393,5.303518765884238e-07,0.0010695437300172537,0.0038022321602428633,1.4209363184869447e-06,6.035366347951222e-06,9.600563894518898e-07,5.273435832983428e-07,9.630608173247361e-07,1.4596380850813537e-06,3.2336370787089775e-06,9.776556280588438e-07,5.587113023023576e-07,0.0017616852358761205,0.0017935010403754637,0.0,8.271806125530277e-25,1.6543612251060553e-24,8.271806125530277e-25,8.391747314350466e-22,8.271806125530277e-24,8.470329472543003e-22,0.0,1.6543612251060553e-24,0.0,4.1359030627651384e-25,0.0,5.551115123125783e-17,2.6469779601696886e-23,2.6469779601696886e-23,7.496324301261813e-25,4.1359030627651384e-25,0.0,1.6543612251060553e-24,1.6543612251060553e-24,0.0,0.0,9.926167350636332e-24,0.0,0.0,0.0,4.1359030627651384e-25,0.0,4.235164736271502e-22,1.491510042009678e-23,1.2381859794153133e-23,0.0,0.0,0.0,2.168404344971009e-19,1.0842021724855044e-19,1.0587911840678754e-22,5.293955920339377e-23,1.0587911840678754e-21,5.293955920339377e-23,8.131516293641283e-20,1.3234889800848443e-23,2.117582368135751e-22,2.541098841762901e-21,2.168404344971009e-19,0.0,5.293955920339377e-23,0.0,1.5881867761018131e-22,2.710505431213761e-20,0.0,0.0,1.6940658945086007e-21,2.710505431213761e-20,1.0842021724855044e-19,0.0,6.617444900424222e-24,4.1359030627651384e-25,0.0,0.0,8.470329472543003e-22,8.470329472543003e-22,3.308722450212111e-24,4.235164736271502e-22,1.6543612251060553e-24,0.0,2.481541837659083e-24
5,0.00320772240867652,0.00345891812954661,0.012616572335649678,0.00012376462685562958,0.012008287228082115,0.013064495286898094,0.010882539678594278,0.0003970331749946658,0.0030787977231674446,0.0017704175125506695,0.004182156873587023,0.001035077488659162,0.0038558149983031814,0.015282644210377973,0.0016493786975720877,0.01421603828447305,0.0018152657223910653,0.005977080784037648,0.004424590631965495,0.013100007615360194,0.006947796953531402,0.0002156469145259354,0.00018158843593070852,0.01507651435699175,0.0017497827703654018,0.003212563014076415,0.036445746626756564,0.001281326314813321,0.002711961255372917,0.001242785065084623,0.00501536113291641,0.002244721838357485,0.0005547774216792656,0.00018176486159225889,0.0017298232519404057,0.0018424148183822696,0.0011543901517934536,0.01121408490476137,0.009649916175004193,0.0038089620782388103,0.008782765184215335,0.0015123034001445221,2.553533299495458e-05,0.010599258543349987,0.003579455972595196,0.0020955393258739992,0.0010321809676709535,0.014290303842239088,0.008418501846529928,0.0012482924023374826,0.00491252344896158,2.270545703249729e-05,0.10853753418407341,0.0004587159687189337,0.004219497675744258,0.106585681694989,0.002936958910669829,0.0013635363823009787,0.0015661201138325808,0.0014561679087819915,0.0008322014835902568,0.003981328200139382,0.002599156151434075,0.0008659485952259705,0.00038191238657529173,0.11696746026614821,0.11633705821752838,1.734723475976807e-18,0.0,2.710505431213761e-20,5.421010862427522e-20,2.168404344971009e-18,1.0842021724855044e-19,4.336808689942018e-19,2.7755575615628914e-17,2.710505431213761e-20,5.421010862427522e-20,1.0842021724855044e-19,2.168404344971009e-19,5.551115123125783e-17,0.0,8.673617379884035e-19,6.098637220230962e-20,3.2526065174565133e-19,2.168404344971009e-19,5.421010862427522e-20,2.710505431213761e-20,0.0,0.0,5.421010862427522e-20,0.0,1.3877787807814457e-17,4.336808689942018e-19,8.131516293641283e-20,1.5178830414797062e-18,0.0,1.0587911840678754e-22,1.0587911840678754e-22,2.168404344971009e-19,4.336808689942018e-19,0.0,0.0,2.168404344971009e-19,0.0,2.168404344971009e-19,4.336808689942018e-19,0.0,2.168404344971009e-19,1.0842021724855044e-19,8.673617379884035e-19,4.336808689942018e-19,1.3552527156068805e-20,2.710505431213761e-20,0.0,2.6020852139652106e-18,4.336808689942018e-19,2.168404344971009e-19,4.336808689942018e-19,4.336808689942018e-19,0.0,4.336808689942018e-19,4.336808689942018e-19,2.168404344971009e-19,1.0842021724855044e-19,0.0,4.336808689942018e-19,5.551115123125783e-17,8.673617379884035e-19,6.505213034913027e-19,2.710505431213761e-20,1.3010426069826053e-18,1.6263032587282567e-19,3.469446951953614e-18,1.0842021724855044e-19
6,0.010234953639854414,0.008630175265172572,0.016053062600534164,0.0030170804315313815,0.025543717287487763,0.02695126021379359,0.026249864605653914,0.006296933782266617,0.01700730667900115,0.0075907427410055565,0.04080187242880641,0.0014580126985881308,0.012637900772600706,0.04386239762501043,0.008462995221307707,0.031260168050067594,0.007008511387856468,0.013390824911519507,0.04141056290737187,0.02740929636200882,0.027077278250513794,0.007959621280569387,0.007012807517987223,0.03194286362322135,0.007451457407015901,0.018132420203034585,0.09452833249069623,0.008223472629228444,0.01796912904675855,0.008680239544467915,0.013723634993367335,0.0005577105293309854,0.0013158710734564598,0.004511091217873421,0.0008203239193294418,0.003798486947848535,0.0011832634982793702,0.025123125232076916,0.042494840023811334,0.019262999001870312,0.0417455232808386,0.005328573202727262,0.039843265379063034,0.026219419909018098,0.015749061305541566,0.0018535290787133206,0.005978228296393785,0.02696852294363694,0.039191468930241447,0.0008394932110806326,0.011751049755036005,0.03426479354280111,0.23848486511801956,0.003715425323356035,0.05892528646641755,0.2402253987816682,0.007549901522791837,0.009557490130558212,0.0010746283774523773,0.0014707255477048305,0.002375564505011943,0.005832049619777896,0.03444404086831345,0.004471887663168776,0.00039837483234933323,0.000946927506986636,0.006881645098014193,1.734723475976807e-18,1.3010426069826053e-18,5.421010862427522e-20,1.0842021724855044e-19,2.6020852139652106e-18,0.0,0.0,4.336808689942018e-19,2.168404344971009e-19,4.336808689942018e-19,2.710505431213761e-20,0.0,3.469446951953614e-18,0.0,1.3010426069826053e-18,2.168404344971009e-19,8.673617379884035e-19,0.0,1.0842021724855044e-19,1.0842021724855044e-18,2.7755575615628914e-17,0.0,4.336808689942018e-19,1.734723475976807e-18,6.938893903907228e-18,4.336808689942018e-19,1.0842021724855044e-19,6.938893903907228e-18,5.421010862427522e-20,6.225692162319107e-20,2.0879362149818503e-19,4.336808689942018e-19,0.0,1.734723475976807e-18,3.469446951953614e-18,0.0,4.336808689942018e-19,1.734723475976807e-18,6.938893903907228e-18,1.734723475976807e-18,0.0,8.673617379884035e-19,0.0,0.0,6.938893903907228e-18,0.0,4.336808689942018e-19,6.938893903907228e-18,8.673617379884035e-19,0.0,0.0,4.336808689942018e-19,0.0,3.469446951953614e-18,0.0,0.0,0.0,1.0842021724855044e-19,4.336808689942018e-19,2.168404344971009e-19,0.0,0.0,2.168404344971009e-19,1.734723475976807e-18,1.6263032587282567e-19,0.0,0.0
7,0.002642290716696223,0.000257391612879668,0.005306549658921961,0.0010080918632222112,0.0014824893542277648,0.0053710858421506,0.001375659193424235,0.00028667750783130353,0.0006118293761864257,0.00012714510251401236,0.0006106820296345801,0.0003197568422898949,0.0006195197799086121,0.0013604110503446318,0.00016822063465174951,0.0010934711775351363,0.0025220467870930878,0.0011106188958192,0.0005820689217370336,0.005262553573867257,0.0004626195366993945,0.003016194833328185,0.0029925633201866924,0.001220586197609268,0.0025025448047957936,0.004336449416981493,0.00983088358951043,0.0002890089831695296,0.004443887839757854,0.00034156137605213864,0.0010046962724975066,0.0013674832327737344,0.0002768515142228869,0.0017924860371079337,0.0014272054946451026,0.0011869207211176577,0.0006793906581126761,0.0044105303961127496,0.007783834310666848,0.0006001945374760952,0.007821598703909683,0.0003010960491493127,0.001808299074394841,0.00435254706080998,0.0005015905864818654,0.0013529988022758965,0.0002893103423113454,0.001648593697602996,0.009921134624461701,0.00025898108221761133,0.0005819178692813641,0.0051810144113229985,0.00800747170162037,0.0005661855125517495,0.0012141828485288803,0.0002673980706215794,0.0011869734951694094,0.0005623164835585317,0.000261884359929425,0.0013928843103836932,0.0017776646495182274,0.002543738670253058,0.0009581866542418616,0.0010637219760142981,1.2602481130605672e-05,0.004502926321931292,0.009264531751163044,4.336808689942018e-19,0.0,0.0,0.0,2.710505431213761e-20,5.421010862427522e-20,5.421010862427522e-20,0.0,4.336808689942018e-19,1.0842021724855044e-19,1.3552527156068805e-20,0.0,8.673617379884035e-19,5.421010862427522e-20,2.168404344971009e-19,1.3552527156068805e-20,2.168404344971009e-19,2.710505431213761e-20,2.710505431213761e-20,0.0,3.469446951953614e-18,2.168404344971009e-19,0.0,0.0,0.0,0.0,1.3552527156068805e-20,0.0,1.0842021724855044e-19,1.6212740006039342e-22,1.54087204506378e-20,2.168404344971009e-19,0.0,0.0,1.0842021724855044e-19,0.0,2.168404344971009e-19,0.0,0.0,5.421010862427522e-20,1.0842021724855044e-19,2.168404344971009e-19,1.734723475976807e-18,0.0,0.0,0.0,4.336808689942018e-19,8.673617379884035e-19,5.421010862427522e-20,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,1.3552527156068805e-20,2.168404344971009e-19,5.421010862427522e-20,0.0,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,0.0,1.0842021724855044e-19,0.0,0.0,0.0
8,0.0016357658547046425,3.4760674413249204e-05,0.0028670996971769643,0.0014367740874720644,0.0004522959094145719,0.002863300953981244,0.0002536584473854343,0.000859375699513917,0.0024528106119689344,0.00016338721257460888,0.0023512229063495657,0.0009528637812320124,0.002508088765284886,0.0004875212871542265,0.00012503677048534293,0.0006250369517426719,0.0015481199599110956,0.0015835700049250151,0.002251067988700832,0.002757911030662346,0.0021775200440966626,0.0018558039503210793,0.0017579400182660175,0.0006740890902640011,0.0015181766188496076,0.002377614120365885,0.0022538586814611888,8.804152278435378e-05,0.0024044104011781394,6.32067761582081e-05,0.0014956013549007386,0.0010532328958326176,4.880364155681131e-05,0.0009677271377853815,0.0011267820214609782,0.0007449597084862754,0.0004082369175115332,0.0017351355213200033,0.0041477868153537815,0.00034464323751226637,0.004160529352749175,0.0004843705806048265,0.0023943220973601503,0.0017082814582321444,0.0005478224624626127,0.0010376856213626371,0.0004866644243464676,0.0011285546663756885,3.576402515694531e-05,0.00013866870002132736,0.0003891886067004624,0.004089615195804875,0.0037590324024601835,0.00030230978569151213,0.00047703716639804273,1.0993615595844727e-05,0.0008033910039113999,0.00016354725890161363,2.2706345638095357e-05,0.0011022893844311152,0.000957140026225909,0.001991743969507071,0.00014600523317730905,0.0006267759803997355,7.131794472744111e-06,0.0015939231391352302,0.0009050755440867614,2.168404344971009e-19,2.710505431213761e-20,0.0,1.3552527156068805e-20,1.6263032587282567e-19,2.710505431213761e-20,2.168404344971009e-19,1.734723475976807e-18,1.0842021724855044e-19,0.0,0.0,6.776263578034403e-21,4.0657581468206416e-20,0.0,0.0,1.3552527156068805e-20,1.0842021724855044e-19,0.0,5.421010862427522e-20,5.421010862427522e-20,3.469446951953614e-18,1.0842021724855044e-19,5.421010862427522e-20,0.0,5.421010862427522e-20,1.0842021724855044e-19,1.3552527156068805e-20,0.0,2.710505431213761e-20,1.2705494208814505e-21,4.235164736271502e-22,2.168404344971009e-19,0.0,1.0842021724855044e-19,0.0,2.710505431213761e-20,2.168404344971009e-19,0.0,0.0,2.710505431213761e-20,1.6940658945086007e-21,5.421010862427522e-20,2.710505431213761e-20,2.710505431213761e-20,0.0,1.3552527156068805e-20,0.0,0.0,5.421010862427522e-20,1.3552527156068805e-20,5.421010862427522e-20,0.0,2.710505431213761e-20,0.0,2.710505431213761e-20,1.6940658945086007e-21,0.0,2.710505431213761e-20,0.0,0.0,1.3552527156068805e-20,2.710505431213761e-20,0.0,5.421010862427522e-20,1.3552527156068805e-20,3.469446951953614e-18,0.0
9,0.0016323481698320345,2.5585271800670424e-05,0.00299715736510746,0.0015762938550566343,0.00041278128698055377,0.0029952460583117214,0.00020795745449461652,0.0009166969130820514,0.0023055907454640496,0.0001516680791931946,0.002203375739204866,0.0010665998868975546,0.0023463297265136707,0.00044511813822405036,0.00011243310853055807,0.0005726130930984188,0.001529075806657096,0.001714575620915499,0.002094525398170134,0.0028574404937399406,0.0020080845639901066,0.0018345107536636514,0.001719456964436047,0.0006270752328983815,0.0014896700035802297,0.002428484471660583,0.001917082208052483,7.778243295109176e-05,0.0024753208041742238,5.321322555976859e-05,0.001614165882334865,0.0010241766486564145,4.00882457817912e-05,0.000993249951618781,0.001079508811237892,0.0007391062254247549,0.0003993428170639509,0.0022741524141115374,0.00015610413301903845,0.0004406234969443416,0.00010785678859687376,0.0004545822737319399,0.0024517262820152076,0.0022282808558874113,0.0005750680901808085,0.0010079792477271123,0.00045665966503544305,0.0012345474095831472,5.0626383106377554e-05,0.00013702349085120187,0.00041873999901430276,0.0039020214540300886,0.00365625492668071,0.00029956934166830033,0.0004244483764764607,4.14279453889216e-05,0.0007967188704585009,4.0840442298932826e-05,3.3578512074051574e-05,0.0010560542606620595,0.0009837253862540348,0.0019440426876548194,3.704606615222683e-05,0.0006253914051977386,4.493004147540153e-06,0.0014500311236896612,0.0010661567641210884,4.336808689942018e-19,2.710505431213761e-20,2.710505431213761e-20,2.710505431213761e-20,6.979551485375435e-19,5.421010862427522e-20,0.0,1.734723475976807e-18,0.0,0.0,6.776263578034403e-21,6.776263578034403e-21,1.2197274440461925e-19,0.0,0.0,2.710505431213761e-20,2.168404344971009e-19,2.0328790734103208e-20,0.0,0.0,3.469446951953614e-18,5.421010862427522e-20,5.421010862427522e-20,0.0,5.421010862427522e-20,3.2526065174565133e-19,0.0,2.710505431213761e-20,5.421010862427522e-20,1.3552527156068805e-20,7.623296525288703e-21,1.0842021724855044e-19,0.0,5.421010862427522e-20,5.421010862427522e-20,0.0,1.0842021724855044e-19,1.0842021724855044e-19,1.3552527156068805e-20,0.0,7.623296525288703e-21,0.0,0.0,0.0,1.0587911840678754e-21,1.3552527156068805e-20,1.0842021724855044e-19,2.710505431213761e-20,0.0,0.0,5.421010862427522e-20,2.168404344971009e-19,1.3552527156068805e-20,6.776263578034403e-21,0.0,3.3881317890172014e-21,1.0842021724855044e-19,5.421010862427522e-20,0.0,1.734723475976807e-18,0.0,0.0,1.0842021724855044e-19,0.0,1.3552527156068805e-20,0.0,5.421010862427522e-20
