,Y2Z0,Y0Z2,Y5Z0,Y0Z5,Y1Z2,Y2Z1,Y3Z1,Y1Z3,Y3Z5,Y5Z3,Y5Z1,Y1Z5,Y3Z0,Y0Z3,Y1Z0,Y0Z1,Y5Z2,Y2Z5,Y3Z2,Y2Z3,Y4Z3,Y3Z4,Y4Z2,Y2Z4,Y4Z0,Y0Z4,standard_x,X0X1,X2X5,Y0Y1,X0X3,X2X3,Y2Y5,Y2Y3,X1X5,Y4Z1,Y1Z4,Y0Y3,X0X4,X1X2,X0X2,X0,Y1Y5,X3X5,X2X4,X0X5,X2,X1X4,Y0Y2,X1X3,Y3Y5,Y1Y2,X4X5,X1,Y0Y5,X5,Y1Y3,Y4Z5,Y5Z4,X3X4,X3,Y1Y4,Y4Y5,Y0Y4,Y2Y4,Y3Y4,X4,Y3,X3Y2,Y1,X3Y5,X2Y5,X1Y2,X0Y3,X1Y3,X1Y4,Y5,X5Y0,X4Y5,X4Y0,X2Y1,X1Y5,X0Y4,Y4,X1Y0,X0Y1,X4Y1,X3Y1,X2Y4,standard_y,X0Z1,X2Z1,X0Z3,X5Z1,X5Z0,X2Z5,X2Z0,X1Z0,X0Z2,X5Z2,X5Z3,X3Z4,X3Z2,X2Z3,X0Z5,X0Z4,X4Z1,X2Z4,X1Z5,X1Z4,X5Z4,X4Z5,Y2,Y0,X5Y4,X5Y3,X5Y2,X5Y1,X4Z3,X4Z2,X4Z0,X4Y3,X4Y2,X3Z5,X3Z1,X3Z0,X3Y4,X3Y0,X2Y3,X2Y0,X1Z3,X1Z2,X0Y5,X0Y2
0,0.9074713970351866,0.9074508764719756,0.8177046370968513,0.8176279532195623,0.7586721949382423,0.7586367464013783,0.6982044264813433,0.6981737203097047,0.5042478871596837,0.5042380369903985,0.4071636334742431,0.40715368018803066,0.39596904128924537,0.3959241723745628,0.3705234120846555,0.3704977207722795,0.3389949715597048,0.3389708453773747,0.3144567946461978,0.3144282725000259,0.27594328975368854,0.2759064703474633,0.2550767617005308,0.2550195933684097,0.20604860836515299,0.2059977698030427,0.07336435388657606,0.02920960642027246,0.026521484989876793,0.026049420898604108,0.02588941639791139,0.02554031007801143,0.02425015986787378,0.022608919496067026,0.022390556604588427,0.021812926076220117,0.02180905634611885,0.020266246379398563,0.019284118164006256,0.018937631285035776,0.018598998871437136,0.018290833519613563,0.018251619182178963,0.017690150829043447,0.01732490474785419,0.016955015898211113,0.01678366757625816,0.01550201749024049,0.014709668413560655,0.014655002253059877,0.014357566571755456,0.013990212112622327,0.013879705490925676,0.013669319213659145,0.013212185423341252,0.012039938246340021,0.01193460774544684,0.011264525886545489,0.011262802825172252,0.011057578544121868,0.010737854405307903,0.009342725357111498,0.008060021306330413,0.007160904375104389,0.005882780187536386,0.0036544497306255624,0.0018427409253972636,1.1102230246251565e-16,1.1102230246251565e-16,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,3.469446951953614e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.0816681711721685e-17,2.0816681711721685e-17,2.0816681711721685e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,6.938893903907228e-18,3.469446951953614e-18,1.734723475976807e-18,1.3010426069826053e-18,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,6.505213034913027e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,6.776263578034403e-20,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0005085282087650854,0.000515287102085164,0.4742283560295,0.0004643583493865889,0.3904789031585505,0.0004222393512415451,0.6914512248806607,0.6959667252772588,0.4993723634447724,0.49614293730103687,0.4006275998057536,0.4058686127767588,0.0837503949275803,0.00022199215603839164,0.3795376380431865,0.00020228142442431948,0.46316523177896574,0.00018631662424395095,0.07691093658288126,0.00017272733032600853,0.2723771375078071,0.2732394892101273,0.05037084173531724,0.00013997017415045052,0.045946164477875126,0.00011407846296878923,0.01928618206429014,0.0014331661419394693,0.0014041959529284532,0.0013458501100009229,0.0011788067612489607,0.0013081005997721534,0.0011612974807914372,0.0010863795950792037,0.010360933556090206,0.021531150833414517,0.021740371275896175,0.001030603245956665,0.0012004040666491176,0.0010683992557378318,0.0035575302637481402,0.0012055951804296815,0.0029786670954738545,0.00860980465080988,0.0012707793416638015,0.001065299150250644,0.0012961650243200327,0.00831319957397349,0.0037636723563887124,0.006242349691061869,0.005805728607859786,0.001068310758636743,0.006473907270977939,0.007683237821566694,0.0008279538321929097,0.005823015374396142,0.0034012275416733535,0.011119005072733373,0.011082074170226913,0.006802613202351691,0.0075411835302489376,0.004078939864760175,0.0022047138569798097,0.0004362679521355472,0.0004014477046588524,0.0003314998918460012,0.0007405055428280824,0.0,2.710505431213761e-20,2.7755575615628914e-17,0.0,4.0657581468206416e-20,2.710505431213761e-20,0.0,3.469446951953614e-18,1.734723475976807e-18,0.0,0.0,5.551115123125783e-17,2.710505431213761e-20,1.3552527156068805e-20,2.7755575615628914e-17,3.3881317890172014e-21,1.734723475976807e-18,6.776263578034403e-21,2.710505431213761e-20,2.7755575615628914e-17,2.7755575615628914e-17,0.0,2.953095667307393e-17,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,1.0842021724855044e-19,1.0842021724855044e-18,1.6263032587282567e-19,0.0,4.336808689942018e-19,2.168404344971009e-19,2.168404344971009e-19,5.421010862427522e-20,0.0,0.0,5.421010862427522e-20,5.421010862427522e-20,5.421010862427522e-19,8.131516293641283e-20,5.421010862427522e-20,1.2705494208814505e-20,2.710505431213761e-20,1.3552527156068805e-20,0.0,0.0,2.710505431213761e-20,5.551115123125783e-17,2.0328790734103208e-20,2.710505431213761e-20,2.710505431213761e-20,0.0,0.0,0.0,8.673617379884035e-19,2.168404344971009e-19,1.734723475976807e-18,0.0,2.710505431213761e-20,8.326672684688674e-17,0.0,2.168404344971009e-19,2.710505431213761e-20,0.0
2,0.00012756869495264794,0.00014314536040348707,0.46869671421019526,0.0001322610243535654,4.068637080215722e-05,5.844001780750062e-05,9.843564535591269e-05,9.15213654861944e-05,6.554844271280285e-05,0.09780100991054747,0.08922348481695386,4.654968567444008e-05,2.9435208074965947e-05,1.4078033958938627e-05,3.7087923952249175e-05,1.6028607892428967e-05,0.45061437561209583,5.72653115540771e-05,2.768187157774344e-05,5.606420448207978e-05,0.24780624461561085,3.693361130193897e-05,0.051009325885305525,4.359182406865788e-05,0.04375368613747805,3.964640448370132e-05,0.004749415273745036,0.001218532052917784,0.0013940589471324722,0.0016965246320110312,0.0007110610065059773,0.001192380448476415,0.0014680387344327248,0.0016598727128005466,0.002359951045032895,0.24498481103110328,2.3217262585800616e-06,0.0016669213828545268,0.001593281653703493,0.0007206372614948929,0.004622111686122509,0.0016168244212919278,0.0005676970856316251,0.0013582171978269498,0.0011627118617417002,0.0013542261068018964,0.0012086259328093828,0.0022906401540826542,0.004756945314649175,0.002989904331323336,0.00040713342017711473,0.0016900633237475478,0.0036406686774751117,0.0023376597102750495,0.0008803617487584921,0.002883985496232386,0.00306452881557563,0.01097519921464198,0.010903537177062975,0.0014406974878634147,0.001491792514543873,0.0005933013777450987,0.00025121097650306057,0.0007444072457551975,0.0006832395472359599,0.00017862294118375048,0.0008614279067950385,6.776263578034403e-21,0.0,3.3881317890172014e-21,0.0,1.0164395367051604e-20,3.3881317890172014e-21,6.776263578034403e-21,1.3877787807814457e-17,0.0,5.551115123125783e-17,8.470329472543003e-22,5.551115123125783e-17,3.3881317890172014e-21,1.6940658945086007e-21,0.0,3.3881317890172014e-21,2.7755575615628914e-17,7.940933880509066e-23,7.940933880509066e-23,1.6940658945086007e-21,4.163336342344337e-17,3.3881317890172014e-21,2.7742023088472845e-17,0.0,1.0842021724855044e-19,2.168404344971009e-19,0.0,0.0,2.710505431213761e-20,0.0,2.168404344971009e-19,2.710505431213761e-20,0.0,4.336808689942018e-19,0.0,0.0,1.0842021724855044e-19,1.0842021724855044e-19,6.776263578034403e-21,5.421010862427522e-20,0.0,1.0842021724855044e-19,0.0,3.049318610115481e-20,1.3552527156068805e-20,0.0,3.3881317890172014e-21,0.0,0.0,3.3881317890172014e-21,3.3881317890172014e-21,0.0,0.0,5.421010862427522e-20,0.0,6.776263578034403e-21,2.168404344971009e-19,0.0,0.0,1.0587911840678754e-21,3.3881317890172014e-21,6.776263578034403e-21,2.7755575615628914e-17,1.0842021724855044e-19,0.0,1.6940658945086007e-21,5.551115123125783e-17
3,4.829639260067458e-05,4.2174124676728556e-05,0.0021040670275519428,4.2973295543179444e-05,3.751304992861023e-05,3.6566914829400664e-05,3.2712808484135726e-05,3.423389869946918e-05,1.4551963685004433e-05,0.0004583506323800865,0.0003695507433274226,3.256585984538703e-05,1.3655516407400839e-05,4.950554668870068e-06,3.3584543840978404e-05,4.966363780889892e-06,0.001991706020461484,4.508528449824402e-05,1.581780173494476e-05,3.1997923836223205e-05,0.24486702748003555,1.6133897996993788e-05,0.06166510036586641,2.7241795647136672e-05,0.05190267448067022,1.2182735613440436e-05,0.00022972560367434127,6.494064157292027e-06,0.0010871275803397843,9.514104584383785e-06,3.4975305275719457e-06,0.0009558983678428499,0.0010872899516894952,0.0018236139021971434,9.346772453901725e-05,0.23841372373047723,1.7514210316404997e-06,9.516909520777396e-06,0.0010569326088595132,0.0004306098538735557,0.0013219368020250311,0.001098993273080048,0.0008377169115160897,0.0003449625584093218,0.0008368625891437486,0.0009719789913351341,0.0008950043230981909,0.0002745512368883847,0.0013907632523714121,0.0036975519376487723,0.0008197549748997768,0.0018629919125719605,0.001374448648262001,0.0002754863041033388,0.0010815565647946928,0.001428430023272955,0.003825348180765193,0.05033968204035662,4.84794492033438e-05,0.0005492882521550178,0.0005806183819836825,0.00031469998640239346,4.734172632833952e-05,0.00016538840262849078,0.0007575727119411432,1.2026222265310657e-05,0.0011919466553179637,3.3881317890172014e-21,6.776263578034403e-21,1.6940658945086007e-21,1.6940658945086007e-21,8.470329472543003e-22,1.6940658945086007e-21,1.6940658945086007e-21,1.3877787807814457e-17,6.352747104407253e-22,0.0,2.117582368135751e-22,5.421010862427522e-20,8.470329472543003e-22,3.3881317890172014e-21,6.352747104407253e-22,8.470329472543003e-22,2.7755575615628914e-17,1.2407709188295415e-23,1.2407709188295415e-23,1.6940658945086007e-21,1.3877787807814457e-17,8.470329472543003e-22,2.775896374741793e-17,0.0,1.0842021724855044e-19,1.0842021724855044e-19,2.168404344971009e-19,5.421010862427522e-20,5.421010862427522e-20,2.710505431213761e-20,1.3552527156068805e-20,3.134021904840911e-20,5.421010862427522e-20,0.0,5.421010862427522e-20,2.710505431213761e-20,0.0,9.317362419797304e-21,2.244637310223896e-20,0.0,5.421010862427522e-20,0.0,7.623296525288703e-21,3.3881317890172014e-21,0.0,0.0,1.6940658945086007e-21,1.0842021724855044e-19,5.082197683525802e-21,3.3881317890172014e-21,1.6940658945086007e-21,0.0,0.0,1.0842021724855044e-19,1.6940658945086007e-21,3.3881317890172014e-21,2.710505431213761e-20,5.421010862427522e-20,8.131516293641283e-20,3.1763735522036263e-22,0.0,6.776263578034403e-21,0.0,5.421010862427522e-20,1.3552527156068805e-20,2.117582368135751e-22,0.0
4,8.116559185691798e-06,1.810982524182295e-05,3.545856556772191e-05,1.8161021820871415e-05,2.0328017571355855e-05,8.262689786247879e-06,2.1424223906887413e-06,2.0516185017790735e-05,1.031403806921527e-06,9.913991314855213e-06,6.293324510141458e-06,1.82937702197986e-05,9.945589046222247e-07,1.0087756106996924e-06,1.9244369743020188e-05,1.2409130051300862e-06,3.056874967991254e-05,7.4897549325616255e-06,1.0896269137893684e-06,7.47213663172816e-06,0.0017587522572511732,3.2882161000547442e-06,0.0004510593064486223,6.928918890711974e-06,0.0003608850409087959,1.232077701552273e-06,0.0009904085600781043,4.7295083325385944e-07,0.0003662798244354722,4.93332274540916e-07,1.1948649815584113e-08,2.552617922377318e-06,0.000366260264837205,4.690670069087179e-06,5.830240683415927e-05,0.001686541810558604,1.947436954511561e-05,1.4004291901823155e-08,2.624061990915957e-06,3.0881477814390286e-05,0.0011174915065071617,0.0003741682100482108,0.000584312182175281,1.7694817668824979e-06,3.779024591505878e-05,0.0002632072781387153,0.00021996113443955906,2.2289910007490223e-05,0.0011664655968363683,0.0005007160171486861,4.256055718393496e-06,0.0006288295395480846,4.335867952186326e-06,0.000609568541474251,0.00029784186994892266,0.0012102205007331174,0.0005149488497528193,0.00034694880785415453,9.391386403424545e-06,0.0005691270927593098,2.128861592154789e-05,2.4551305735361103e-05,4.4462542992218235e-05,5.440294839941414e-07,0.000135826235553129,0.0006019089238320474,0.0010051745612285556,0.0,2.117582368135751e-22,0.0,1.0587911840678754e-22,8.470329472543003e-22,2.117582368135751e-22,0.0,1.0842021724855044e-19,0.0,0.0,0.0,1.0587911840678754e-22,4.235164736271502e-22,1.6940658945086007e-21,6.352747104407253e-22,2.117582368135751e-22,2.168404344971009e-19,4.190186790463931e-23,3.750747090045135e-23,5.293955920339377e-23,0.0,3.1763735522036263e-22,2.1641691802347374e-19,0.0,0.0,2.710505431213761e-20,0.0,5.421010862427522e-20,5.421010862427522e-20,0.0,5.421010862427522e-20,6.776263578034403e-21,8.131516293641283e-20,1.0842021724855044e-19,1.6940658945086007e-21,1.6940658945086007e-21,0.0,3.3881317890172014e-21,2.710505431213761e-20,1.0842021724855044e-19,1.3552527156068805e-20,2.710505431213761e-20,0.0,0.0,8.131516293641283e-20,8.470329472543003e-22,4.235164736271502e-22,0.0,7.940933880509066e-23,1.6940658945086007e-21,8.470329472543003e-22,0.0,2.710505431213761e-20,2.710505431213761e-20,2.541098841762901e-21,4.235164736271502e-22,1.6940658945086007e-21,1.6940658945086007e-21,4.235164736271502e-22,0.0,0.0,0.0,0.0,5.421010862427522e-20,8.131516293641283e-20,1.0587911840678754e-22,0.0
5,9.484547522952418e-06,2.706241602397883e-06,2.105627458183485e-06,2.7020327224872655e-06,8.91369913396674e-06,1.071212785378674e-05,8.219225471534705e-09,8.177291810578827e-06,4.277794631211201e-09,4.895028334883604e-07,3.107498496577811e-07,8.644011097839003e-06,3.3141761725854274e-09,2.1657750523812875e-07,8.703754912773987e-06,2.9478582497061876e-07,1.9086311808015564e-06,7.82577816496138e-06,3.874416326136014e-09,1.0054398878918369e-05,8.040062144385986e-06,5.643291084463207e-09,2.3033525483545376e-06,9.87744195768546e-06,1.4952370723277097e-06,2.505500620428053e-07,5.71488852117645e-05,7.050595694631447e-10,1.858610703231476e-05,7.893424183803807e-10,6.7923501134149756e-12,1.3050632868215575e-09,1.858608464404864e-05,1.7606309401258584e-09,1.6356100869044082e-07,1.1251151522742732e-05,7.582043275888496e-06,5.471582812467065e-12,7.751352375675565e-10,1.7554072509537631e-06,1.4116543481954884e-06,1.925009903054583e-05,2.431079522849482e-06,6.597094194119642e-11,1.7511708139779433e-06,1.3205026235792572e-05,1.0874692657149383e-05,1.1347204138338482e-07,1.257903880322642e-06,1.62358810150387e-05,1.1218561201983516e-10,3.2468341610323886e-05,8.922798665009076e-09,2.3318741413823506e-05,1.4888490242937827e-05,2.754991227003198e-06,1.715387024719066e-05,1.4396327966751582e-06,4.4926115666798924e-07,1.0065197358434473e-05,1.063575827068393e-07,1.0889253538301336e-07,8.740204690767432e-08,6.070494383318988e-10,7.058901679019682e-06,1.0993973004419872e-05,6.660356912993257e-05,0.0,4.1359030627651384e-25,0.0,1.2924697071141057e-26,1.0587911840678754e-22,5.293955920339377e-23,0.0,4.235164736271502e-22,2.0679515313825692e-25,5.293955920339377e-23,2.117582368135751e-22,2.0679515313825692e-25,0.0,2.117582368135751e-22,3.308722450212111e-24,3.877409121342317e-26,8.470329472543003e-22,1.6610255220333625e-26,2.2163835993089548e-26,8.271806125530277e-25,8.470329472543003e-22,2.6469779601696886e-23,2.4352197233561135e-21,0.0,1.6940658945086007e-21,1.6940658945086007e-21,0.0,0.0,0.0,0.0,2.541098841762901e-21,0.0,1.0587911840678754e-22,0.0,0.0,0.0,8.470329472543003e-22,0.0,0.0,6.776263578034403e-21,0.0,8.470329472543003e-22,8.470329472543003e-22,0.0,3.3881317890172014e-21,1.6940658945086007e-21,5.293955920339377e-23,6.203854594147708e-25,2.5849394142282115e-26,3.1763735522036263e-22,1.3234889800848443e-23,8.470329472543003e-22,2.541098841762901e-21,3.3881317890172014e-21,0.0,2.6469779601696886e-23,3.308722450212111e-24,0.0,6.617444900424222e-24,4.235164736271502e-22,1.6155871338926322e-27,0.0,2.117582368135751e-22,8.470329472543003e-22,8.470329472543003e-22,2.117582368135751e-22,0.0
6,3.025569681861296e-07,1.651857582234175e-08,1.1641629597153913e-07,1.6503063310777615e-08,6.483577556601239e-07,3.47109798357361e-07,5.178244929705053e-12,5.8050913238162e-07,4.5198465842821624e-12,2.6513424732654866e-08,1.3656919413052581e-08,6.253347542095543e-07,4.4634513527851845e-12,2.612848237089956e-09,6.204930874990547e-07,3.284690022102376e-09,1.0483106960102896e-07,2.426154935720554e-07,4.518281358344261e-12,3.195557978125492e-07,5.511667978426983e-07,3.826676463718828e-12,1.147239426546222e-07,3.194595922961948e-07,8.193524736447491e-08,3.0968524139388425e-09,8.593083314840041e-07,1.6921253328137236e-13,4.327156390989382e-07,6.110959378067237e-14,4.0521259203293395e-16,9.582519452068912e-13,4.3271568675191395e-07,1.2111219847442418e-13,1.4978261672114768e-09,1.0351997592038865e-07,5.249232418087705e-07,3.413323304816492e-16,6.284456220347624e-13,4.687039653347955e-08,1.1347106947069103e-08,4.5248102443901204e-07,1.3754910931048252e-09,9.818068889549575e-17,4.0864250096949295e-08,3.160739791282557e-07,2.874843034652181e-07,9.084238624437843e-11,1.721005041311603e-08,4.782788672431786e-06,1.9184199332570378e-16,7.609160697964654e-07,3.873100661383041e-10,4.836037861071453e-07,3.5776937498322516e-07,4.900713507446373e-09,4.687188835692909e-06,7.794515038510677e-08,2.205499959886419e-08,1.798719888736941e-07,2.3923473943343617e-11,2.840884749557795e-11,3.937902054175283e-09,9.313420977385643e-13,1.63845677907637e-07,1.9709995612219555e-07,5.980699996534161e-07,0.0,0.0,2.6469779601696886e-23,0.0,1.6543612251060553e-24,3.101927297073854e-25,7.888609052210118e-31,5.293955920339377e-23,8.077935669463161e-28,3.308722450212111e-24,6.617444900424222e-24,0.0,0.0,0.0,3.2311742677852644e-27,4.0389678347315804e-28,0.0,6.064368208886528e-30,6.55740627464966e-30,2.0194839173657902e-28,5.293955920339377e-23,4.1359030627651384e-25,5.583469134732937e-23,5.293955920339377e-23,0.0,0.0,8.271806125530277e-25,1.6543612251060553e-24,0.0,0.0,0.0,2.3161057151484775e-23,1.6543612251060553e-24,2.0679515313825692e-24,6.462348535570529e-27,1.6155871338926322e-27,2.6469779601696886e-23,3.308722450212111e-24,2.6469779601696886e-23,1.0587911840678754e-22,1.0587911840678754e-22,5.293955920339377e-23,1.3234889800848443e-23,4.1359030627651384e-25,2.117582368135751e-22,2.6469779601696886e-23,4.1359030627651384e-25,0.0,1.5777218104420236e-30,1.6543612251060553e-24,3.2311742677852644e-27,2.117582368135751e-22,2.117582368135751e-22,2.117582368135751e-22,0.0,0.0,1.6155871338926322e-27,1.6155871338926322e-27,1.6155871338926322e-27,0.0,0.0,0.0,0.0,5.293955920339377e-23,2.6469779601696886e-23,0.0,1.3234889800848443e-23
7,0.0006485861866658047,0.00012224009171396907,0.0013874708047867251,0.00012021834539769073,0.0008030596142849268,0.0005782009853527993,0.0003425676247291486,0.0008049491090279949,0.0004532502760437273,0.001601605624943281,0.001494785978698452,0.0007907965648721327,0.0003986295641408786,0.00011916105977955975,0.0007646882393464334,0.00011518640373408766,0.0015984337448868798,0.0006502037206133779,0.00039498316970352295,0.0006117077494566055,0.02405814471625378,0.00037882909230216294,0.02168930518942088,0.0006794180761985332,0.020762414029862463,0.00020022239651709567,0.004059946052694384,3.362991391230239e-05,0.0003616891191969119,3.292280158498461e-05,1.3943912685587564e-07,0.0015341723201960512,0.00036337084682824914,0.00153963598751076,0.0003264654390152589,0.022547255658677507,0.000655037207545336,7.841022811743993e-07,0.0010284300274370586,0.0012447492051944945,1.2078697468751393e-05,0.0004129812780644398,0.00030656740442779176,0.0010253684518232958,8.645366694041653e-05,0.00011886921247839405,0.0004891317748098023,0.0007284092044160019,1.4683748236628125e-05,3.3803956689349632e-06,0.0010276770974332588,0.0011595453368401305,0.00020255155274751156,0.001515512667001798,0.00011032323988298862,0.0004688982952140945,0.00047803881332055296,0.014352749261414121,0.0012443531273064836,0.00010741881964698934,5.479846524682754e-05,0.0006872181507878148,0.00022087200589753484,0.0010373355571175618,9.364959253286084e-05,0.00010691517575588118,0.0012282205028510762,2.710505431213761e-20,5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,2.710505431213761e-20,8.470329472543003e-22,5.421010862427522e-19,1.3552527156068805e-20,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.6940658945086007e-21,5.421010862427522e-20,3.469446951953614e-18,1.0422475718168149e-22,1.075334796318936e-22,0.0,2.168404344971009e-19,8.470329472543003e-22,3.3881317890172014e-18,5.421010862427522e-20,5.421010862427522e-20,0.0,2.710505431213761e-20,2.710505431213761e-20,5.421010862427522e-20,5.421010862427522e-20,2.710505431213761e-19,5.421010862427522e-20,0.0,5.421010862427522e-20,6.776263578034403e-21,1.6940658945086007e-21,5.421010862427522e-20,0.0,0.0,0.0,1.0842021724855044e-19,5.421010862427522e-20,5.421010862427522e-20,0.0,4.0657581468206416e-20,1.0842021724855044e-19,0.0,5.421010862427522e-20,0.0,2.710505431213761e-20,2.541098841762901e-21,0.0,4.336808689942018e-19,5.421010862427522e-20,0.0,0.0,1.3552527156068805e-20,3.3881317890172014e-21,3.3881317890172014e-21,1.3552527156068805e-20,0.0,5.421010862427522e-20,0.0,5.421010862427522e-20,1.0842021724855044e-19,6.776263578034403e-21,0.0
8,0.00011416393832230442,2.276318685509786e-05,0.0018554421837631773,2.23900636306937e-05,0.0008843944109862745,0.00010219077015386975,0.00028592173159743505,0.0008920289432940885,0.0003272361586876819,0.0020192846182327676,0.001952205035745997,0.0009126238629765986,0.00027766728969880704,2.2559262973243206e-05,0.0008853061446962351,2.1873282420076236e-05,0.00204538800925511,0.00011178795817003663,0.0002709614290852475,0.00010662741915842548,3.168573035397743e-05,0.0002905729465945171,0.004799514895124299,0.00011848917059846168,0.007806044481581519,2.233879100057815e-05,0.004107914203418121,6.003977721259918e-06,6.475277678647448e-05,5.95732570484441e-06,3.3959748664249173e-07,0.00025595408908289457,6.51077364807449e-05,0.0002557730297016571,0.00026970437511198635,0.0017609618408728864,0.000809506785214743,1.4191033816174516e-07,0.00017122575041776368,0.00021502887417953115,1.6826947266211425e-05,6.704323104738332e-05,0.0002539131342939831,0.0008475584099783644,2.3677371746083634e-05,2.4219333753908855e-05,8.298745861286459e-05,0.000764137024666104,2.11256434588617e-05,0.00021080399736031702,0.0008442930159155988,0.00020248232811471712,0.00022275185800392736,0.001171907221494036,2.2857357272948803e-05,0.0006187918844282375,0.0012064196559558914,0.011174799010273608,0.0016882130503556672,5.0383366583947275e-05,0.00034113166696851454,0.000743433560337175,0.0002574082824991828,0.00017719836506792448,2.0846751205144682e-05,5.243729139644582e-05,0.0021261141201875805,2.710505431213761e-20,1.3552527156068805e-20,5.421010862427522e-20,2.710505431213761e-20,3.3881317890172014e-21,1.3552527156068805e-20,0.0,1.6263032587282567e-19,0.0,0.0,0.0,0.0,1.3552527156068805e-20,6.776263578034403e-21,1.6940658945086007e-21,1.3552527156068805e-20,6.505213034913027e-19,4.1359030627651384e-25,4.1359030627651384e-25,2.710505431213761e-20,3.2526065174565133e-19,2.117582368135751e-22,6.640738306473715e-19,0.0,6.776263578034403e-21,0.0,5.421010862427522e-20,5.421010862427522e-20,6.776263578034403e-21,6.776263578034403e-21,5.421010862427522e-20,6.776263578034403e-21,5.421010862427522e-20,1.0842021724855044e-19,0.0,2.710505431213761e-20,2.0328790734103208e-20,0.0,0.0,2.168404344971009e-19,1.3552527156068805e-20,1.0842021724855044e-19,1.6263032587282567e-19,0.0,0.0,1.3552527156068805e-20,0.0,5.421010862427522e-20,2.710505431213761e-20,0.0,8.470329472543003e-22,4.336808689942018e-19,0.0,2.168404344971009e-19,0.0,1.0587911840678754e-22,5.421010862427522e-20,2.710505431213761e-20,2.710505431213761e-20,1.3552527156068805e-20,0.0,0.0,2.710505431213761e-20,5.421010862427522e-20,5.421010862427522e-20,8.470329472543003e-22,0.0
9,0.0005706412307375524,0.00022001752751096056,0.0010471778965550549,0.00021747242103718412,0.000659831715957709,0.0004944095124559293,0.0004266961383129397,0.0006751656763072831,0.0004538458235125335,0.0010457260949719308,0.0010227940927661685,0.0007179301372704546,0.00043559761229359313,0.0002224711787025434,0.0006850755351340732,0.00022173435458246185,0.001046335188427173,0.0005384547980439866,0.0004289383289590453,0.000533414837086691,0.0004528818746488009,0.00044171598398485185,0.013212760843579535,0.0006297807048237182,0.02817620109257462,0.00021225174466015203,0.005828377034908955,2.209836039535385e-05,0.00031295255122167087,2.2135404813544533e-05,6.445094035899312e-06,9.55327954409692e-05,0.00031401723647957126,9.820693212285824e-05,1.3822484009180056e-05,0.006214904052397105,0.0006544333884639176,6.669812208543707e-06,0.0012277373307829236,0.0014901049727179556,6.174828693744975e-06,0.00043178711337780117,6.182634063259279e-06,0.000377723144034231,0.00011251467542657846,0.0002703417678315335,0.0006379374948931823,0.001297284772379288,1.1449529399640514e-05,0.002014854336178177,0.0003781708448701007,0.00139078837138081,0.00033507214671067297,0.0005020813682028417,0.00032949015183071,0.0003293310256634668,0.007428661595634087,3.855330443224177e-05,0.0009534381142318432,0.0003485058340423659,0.00028108534831937685,0.001334626067365537,0.0005288970447867461,0.0012965032325953827,0.00018257049708947208,0.0002819161651656893,0.0057856039009942534,2.710505431213761e-20,1.6263032587282567e-19,5.421010862427522e-20,0.0,6.776263578034403e-21,5.421010862427522e-20,0.0,6.505213034913027e-19,0.0,1.0842021724855044e-19,0.0,1.0842021724855044e-19,0.0,5.421010862427522e-20,6.776263578034403e-21,2.710505431213761e-20,8.673617379884035e-19,2.9116757561866574e-22,2.3822801641527197e-22,1.0842021724855044e-19,2.168404344971009e-19,0.0,1.0299920638612292e-18,0.0,1.0842021724855044e-19,2.710505431213761e-20,2.710505431213761e-20,0.0,0.0,1.0842021724855044e-19,5.421010862427522e-20,0.0,0.0,2.710505431213761e-20,5.421010862427522e-20,2.710505431213761e-20,0.0,5.421010862427522e-20,5.421010862427522e-20,1.3010426069826053e-18,1.0842021724855044e-19,5.421010862427522e-20,1.3552527156068805e-20,0.0,2.168404344971009e-19,0.0,2.710505431213761e-20,0.0,2.710505431213761e-20,0.0,0.0,0.0,0.0,1.3010426069826053e-18,0.0,0.0,0.0,5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.421010862427522e-20,2.710505431213761e-20,0.0,2.710505431213761e-20,2.710505431213761e-20,0.0
