,Y2Z5,Y5Z2,Y0Z5,Y5Z0,Y2Z0,Y0Z2,Y1Z5,Y5Z1,Y3Z4,Y4Z3,Y4Z5,Y5Z4,Y3Z1,Y1Z3,Y4Z1,Y1Z4,Y4Z0,Y0Z4,Y1Z0,Y0Z1,Y2Z1,Y1Z2,Y3Z0,Y0Z3,Y3Z5,Y5Z3,Y2Z4,Y4Z2,standard_x,X3X5,X0X1,X4X5,Y0Y1,X0X5,X1X5,X2X4,Y0Y5,X1X2,X0X4,X0X3,Y3Z2,Y2Z3,Y1Y5,X1X4,Y2Y4,X2X3,Y1Y4,X2X5,Y4Y5,Y3Y5,Y0Y4,X0X2,X5,Y1Y2,Y2Y5,Y0Y2,X0,X1X3,Y0Y3,X1,X3X4,Y2Y3,X4,Y1Y3,Y3Y4,X2,X3,Y0,X3Y2,standard_y,Y4,Y3,X4Y2,X2Y4,X0Y1,Y5,X5Y4,X5Y3,X5Y2,X4Y5,X4Y3,X4Y0,X3Y4,X0Y5,X1Y0,X3Y1,X2Y1,X1Y3,X1Y2,X1Z2,X5Z2,X3Z4,X2Z5,X1Z5,X1Z3,X1Z0,X3Z5,X5Z4,X4Z3,X3Z0,X2Z0,X1Z4,X0Z5,X0Z3,X5Z3,X2Z3,X4Z2,X2Z4,X3Z2,Y2,Y1,X5Z1,X5Z0,X5Y1,X5Y0,X4Z5,X4Z1,X4Z0,X4Y1,X3Z1,X3Y5,X3Y0,X2Z1,X2Y5,X2Y3,X2Y0,X1Y5,X1Y4,X0Z4,X0Z2,X0Z1,X0Y4,X0Y3,X0Y2
0,0.9967628277625924,0.996592307072528,0.93667488725117,0.936609950594556,0.8899303940496025,0.8898398382668965,0.8579335692163017,0.857834355729334,0.7466897682834555,0.7466002019849325,0.7422417193945667,0.7421243577154467,0.7337284390943725,0.7336092627944004,0.7278336520266153,0.727802734030915,0.7112088160759843,0.711145663283941,0.6169375603216862,0.6169089843212274,0.5204109573030742,0.5203821048785395,0.4564026471936785,0.4563073777266934,0.26094601702028897,0.26087345939855067,0.16923967290732955,0.16923747916577017,0.14083895677411146,0.04464314949351754,0.04459227945054433,0.04297813802138978,0.042392313686234646,0.04236093409236899,0.04210360728950368,0.04202502729630897,0.04127397475851796,0.040012428246578254,0.039260916229643825,0.03722127917441117,0.03678485599446431,0.036780920266691434,0.036573151799221215,0.03569564765016643,0.035586234075024606,0.0345796789405526,0.03423726164960254,0.03326407514377279,0.033089543992726275,0.03296045239239997,0.032720595365541526,0.03267583971635616,0.0322728659862204,0.031094152109272542,0.028314597129935552,0.027846346023121565,0.02765300544631756,0.02753453422305248,0.025221507427323493,0.024566256177394864,0.02431989759691614,0.023492916287453525,0.02173524670134691,0.02136639173086482,0.0211763076825061,0.02087142091866096,0.013740161544170758,2.220446049250313e-16,2.220446049250313e-16,1.6653345369377348e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,5.637851296924623e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.4643789493269423e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.168404344971009e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.3010426069826053e-18,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,4.336808689942018e-19,3.2526065174565133e-19,2.168404344971009e-19,1.0842021724855044e-19,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0025890818979210015,0.0025783084774877695,0.05548352574356036,0.0024237070616320083,0.0023128374275966485,0.037723060684769036,0.34148958250399375,0.002218861876217032,0.7394259903019775,0.7369544268205583,0.5672028152305453,0.001918062863907464,0.7265906447567929,0.7313112664384336,0.7184301875968906,0.7255228953496072,0.7020200216968147,0.7113158453436166,0.6150043832605951,0.617056103401455,0.0013543707498963335,0.3281307398203422,0.45196164563392355,0.4564156081227614,0.22233315203073464,0.0006741996640526522,0.0004407191251482971,0.5584544120103968,0.0627911005835412,0.0006961659623409419,0.019910236749518292,0.0006687247668690883,0.018273473310036058,0.0006972598803083436,0.0006505507328255227,0.0006333895327727611,0.0006540194788218119,0.0006722577595189012,0.020737840987087235,0.021038202095359025,0.21946612160759502,9.578939516735376e-05,0.0004954581165731177,0.024895073579175045,0.0005705415620771445,0.0006247572962968175,0.0242585717284278,0.004914978327855559,0.0003781747756422889,0.0002472525906945977,0.017025244807923973,0.0006468664275184406,0.0007389278925592311,0.0006306542521664357,0.005317079840949127,0.0007121492695930775,0.01153499912673725,0.01895489787372362,0.020502891036812625,0.01627216596797776,0.021926955992189762,0.0003528097732873913,0.019691805684835806,0.018481351815357462,0.02000998500065507,0.0006649255896563981,0.013888276321774765,5.551115123125783e-17,1.0842021724855044e-19,2.7647155398380363e-17,5.551115123125783e-17,5.551115123125783e-17,1.0842021724855044e-19,3.2526065174565133e-19,1.2837631348586176e-17,2.168404344971009e-19,0.0,1.0842021724855044e-19,2.7755575615628914e-17,2.168404344971009e-19,5.551115123125783e-17,1.1102230246251565e-16,5.551115123125783e-17,2.168404344971009e-19,9.747655157002488e-18,0.0,5.421010862427522e-20,1.3877787807814457e-17,0.0,1.3010426069826053e-18,2.710505431213761e-20,0.0,2.710505431213761e-20,6.505213034913027e-19,0.0,0.0,0.0,4.0657581468206416e-20,8.673617379884035e-19,1.3010426069826053e-18,5.421010862427522e-20,4.336808689942018e-19,1.0842021724855044e-19,0.0,3.3881317890172014e-21,3.3881317890172014e-21,1.734723475976807e-18,4.0657581468206416e-20,8.673617379884035e-19,1.0842021724855044e-19,2.7755575615628914e-17,0.0,2.710505431213761e-20,1.6263032587282567e-19,2.168404344971009e-19,2.6020852139652106e-18,3.469446951953614e-18,1.734723475976807e-18,2.7755575615628914e-17,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,1.0842021724855044e-19,2.7755575615628914e-17,0.0,1.0842021724855044e-19,8.673617379884035e-19,0.0,1.1102230246251565e-16,1.0842021724855044e-19
2,0.0006305419910587957,0.000599044125512196,0.0753386725442326,0.000560096060745523,0.0005582225350846941,0.016822811377363543,0.3519567865473102,0.0005152728513296148,0.005438562248172818,0.005379632484411987,0.004169992886146494,0.0002908006491801886,0.005343181795762536,0.02210369324440555,0.005239300636415141,0.01066020702488393,0.0051265917712363445,0.2651762038490161,0.6130864001617717,0.6170954938609525,0.0003194033328821571,0.30808153853883,0.003313924583850803,0.23882257612151275,0.0016336515876953523,0.00027699625298610315,7.990220439533965e-05,0.003958229027259471,0.02853094492651478,5.07480125769514e-05,0.004297235514946308,3.629161097798143e-05,0.002611962445773033,0.002429125051006881,0.0022789602962725534,4.89607599713828e-05,0.0022473067336017897,0.0023839294327565666,0.004678448178850254,0.004870613949611063,0.0015640550465431053,7.695759484069667e-05,0.0016624230081709987,0.00506541194873782,8.18970840780361e-05,3.5451925565159546e-05,0.004755508234227473,0.003379807873543317,7.690375114071125e-05,7.616712645797712e-05,0.003745592941423493,0.0022451973697465316,0.0024789418998956516,0.002036108014872719,0.0038298309512954506,0.0023159968796885658,0.007106691063708147,0.004454367664375713,0.004432606919239473,0.007284809146211849,0.0026313646666662072,7.810398448675665e-05,0.005034359632189346,0.004765295325556076,0.00351464518111468,0.0022100953829914845,0.004416047801518304,0.0,4.235164736271502e-22,2.7755575615628914e-17,0.0,0.0,0.0,0.0,2.3822801641527197e-18,0.0,8.470329472543003e-22,8.470329472543003e-22,5.551115123125783e-17,4.235164736271502e-22,2.0816681711721685e-17,4.336808689942018e-19,2.7755575615628914e-17,0.0,1.8156151224395928e-18,0.0,2.710505431213761e-20,3.2526065174565133e-19,0.0,2.168404344971009e-19,0.0,2.168404344971009e-19,0.0,4.336808689942018e-19,1.0842021724855044e-19,2.168404344971009e-19,2.168404344971009e-19,5.421010862427522e-20,8.673617379884035e-19,2.168404344971009e-19,0.0,2.168404344971009e-19,2.168404344971009e-19,4.336808689942018e-19,0.0,2.710505431213761e-20,3.2526065174565133e-19,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,1.3552527156068805e-20,2.710505431213761e-20,2.168404344971009e-19,4.336808689942018e-19,4.336808689942018e-19,2.168404344971009e-19,0.0,0.0,8.673617379884035e-19,0.0,0.0,8.470329472543003e-22,0.0,8.131516293641283e-20,8.673617379884035e-19,4.336808689942018e-19,1.0842021724855044e-19,8.673617379884035e-19,8.673617379884035e-19,4.336808689942018e-19,2.710505431213761e-20
3,0.00011990229277793494,0.00011704357453562861,0.0002646842822136068,9.224462915578745e-06,4.447679216833825e-05,1.3607835146573554e-05,0.000999843016495236,8.579721866817647e-06,3.016869248581066e-06,1.8321066555100626e-06,4.593959850237027e-06,5.808348004920157e-05,1.0760038249246773e-05,0.00010526144801137593,1.2276045804977394e-05,7.603631347882485e-05,1.2784075324493094e-05,0.0007558987596849336,0.0016772995214662202,0.0016866861239082306,4.3980033492115354e-05,0.0007903030273400006,1.1760874276627073e-05,0.0006124267705225257,4.702639761866445e-06,5.282116909488347e-05,1.6247904249057206e-05,4.515196297897716e-06,0.0015814112691778651,9.11147812183276e-07,0.002063731367312945,5.059950843790472e-07,0.0020655806017827235,4.3163098717523203e-05,3.5741377368713855e-05,8.771956724616042e-07,3.9709904060054136e-05,4.391485031734548e-05,0.0005918956163889412,0.0007421202913404144,4.601095459937168e-06,1.5138179504321383e-05,3.941016260001043e-05,0.0007167068631620738,1.7554444864102947e-06,5.55146878433312e-07,0.0006762987766677127,0.002656976375346922,1.7581718783148585e-06,1.8508090592465538e-06,0.0006830773149379492,3.668302918897088e-05,2.7215670303089438e-05,4.0302309924529096e-05,0.0026885728090261887,4.072417379936112e-05,0.0016458291721181233,0.0006026792180920874,0.0007004810109984163,0.0015576935077680828,0.0022731169538852576,1.814886321458949e-06,0.0007672785248879125,0.0006944877345392982,0.002487479706469538,2.1311465627187672e-05,0.0009033600217507057,1.0842021724855044e-19,1.6543612251060553e-24,9.825582188149884e-20,8.470329472543003e-22,0.0,3.308722450212111e-24,0.0,1.0996177585352264e-17,8.470329472543003e-22,6.617444900424222e-24,3.308722450212111e-24,0.0,0.0,0.0,1.6940658945086007e-21,2.7755575615628914e-17,0.0,1.1663627967260077e-17,3.3881317890172014e-21,0.0,8.470329472543003e-22,1.0587911840678754e-22,1.0842021724855044e-19,8.470329472543003e-22,1.0842021724855044e-19,8.470329472543003e-22,8.131516293641283e-20,3.7269449679189215e-20,1.0842021724855044e-19,2.710505431213761e-20,4.235164736271502e-22,0.0,1.0842021724855044e-19,1.6940658945086007e-21,2.710505431213761e-20,1.3552527156068805e-19,1.0842021724855044e-19,4.235164736271502e-22,2.9116757561866574e-22,2.710505431213761e-20,2.9116757561866574e-22,6.776263578034403e-20,1.0164395367051604e-20,0.0,1.6940658945086007e-21,1.6940658945086007e-21,5.293955920339377e-23,0.0,0.0,0.0,0.0,1.6940658945086007e-21,1.0842021724855044e-19,1.6543612251060553e-24,0.0,1.6940658945086007e-21,2.7755575615628914e-17,3.308722450212111e-24,0.0,5.293955920339377e-23,1.6940658945086007e-21,5.421010862427522e-20,1.3552527156068805e-20,1.0842021724855044e-19,0.0,3.3881317890172014e-21,1.0587911840678754e-22
4,0.0011016363852282241,0.0008708826184610009,0.003778433162407456,0.00021245210041734067,0.0014587013107201063,0.0037671360947342746,0.0008247593645009776,0.00023161974753379923,0.0014739589319963957,0.0013770039138660689,0.0020280205427336525,0.0011106992697479158,0.0012439960362415658,0.00044379586204699247,0.0011947627310524881,0.00030474891849840475,0.0012063989093823119,0.0037516952231105277,0.0011122465089316155,0.004032311441417714,0.0014536659918693011,0.0005105373992362806,0.0012533472899386498,0.0040100764838368955,0.001156443764295446,0.0010545828728381974,0.00018021715414109497,0.001945236321301215,0.0021882407328442095,4.312508577396846e-05,0.21756720449623157,2.3173674106925746e-05,0.2175677611046023,0.0005860538677489229,0.0009066366041495236,5.59478441348933e-05,0.0006359129436037086,0.0006745933799675303,0.00043940906542683087,0.0022214805899383244,0.0011776331466993237,0.00017319681689746262,0.0006487344034488878,0.0017703775320594682,3.763550607750869e-05,3.082157743129244e-05,0.0020998460912907747,7.652720608282198e-05,1.3826737562358786e-05,3.279360977320405e-05,8.423992395808599e-05,0.0010048444977569528,0.001550850291147838,0.00048357444025955707,5.480697225028437e-05,0.0011042779692472145,0.001942159753872211,0.00025034425129459136,0.0018697617939693932,0.0008257411913823517,0.20205614190302312,4.3627101113752565e-05,0.0007059563851613515,0.00028045674677302764,0.19549454027058996,0.00042519273915334337,0.00234190881549418,8.673617379884035e-19,0.0,8.402566836762659e-19,0.0,0.0,0.0,3.3881317890172014e-21,1.0875823633406411e-17,2.710505431213761e-20,1.6940658945086007e-21,0.0,5.204170427930421e-18,0.0,0.0,1.3552527156068805e-20,2.7755575615628914e-17,0.0,1.0318528893672285e-17,2.710505431213761e-20,2.710505431213761e-20,1.6940658945086007e-20,2.710505431213761e-20,2.710505431213761e-20,0.0,1.0842021724855044e-19,2.710505431213761e-20,2.710505431213761e-20,6.776263578034403e-21,2.710505431213761e-20,0.0,0.0,1.6263032587282567e-19,2.168404344971009e-19,2.710505431213761e-20,5.082197683525802e-21,0.0,0.0,2.710505431213761e-20,5.421010862427522e-20,5.421010862427522e-20,0.0,2.168404344971009e-19,0.0,0.0,1.0842021724855044e-19,1.0842021724855044e-19,0.0,1.0842021724855044e-19,5.421010862427522e-20,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,2.710505431213761e-20,0.0,0.0,0.0,2.710505431213761e-20,2.710505431213761e-20,0.0,0.0,1.0842021724855044e-19,1.3552527156068805e-20,0.0,2.710505431213761e-20
5,0.014592632094504841,0.0009889424776528943,0.000262743426331545,0.00346306535793465,0.015636467091630198,0.0007249288245224965,0.005839574405648534,0.0029189411125355074,0.01077520974708904,0.006336031563758295,0.003882392514317289,0.0029026308738156373,0.00607892578609723,0.00022451762168908024,0.00415292816289918,0.00017602428383673102,0.0040825910295996404,0.002243009721408328,0.0032711448780936925,0.0011502297446873812,0.015568198179300014,0.005818785888649609,0.006231415176994378,0.002153826387717007,0.009230938673164785,0.004089081454445842,0.010237794958411728,0.0031168652227914198,0.040740395061498916,0.0013839665931896605,0.00022615142036893745,0.00015972755251412952,0.0004889521096252069,0.04225000182585231,0.014722326049672057,0.0011835974283433241,0.04288023225392623,0.028847606050087293,0.005410768206349748,0.01038094876707072,0.009826273640453981,0.01015555239421986,0.0029984965723765717,0.003519839775181008,0.0015570216578915403,0.0008236852628581771,0.004554520366850706,0.025145664792171153,0.0004304002686034178,0.0008524565989580179,0.007823823017648461,0.010904308853938088,0.024867759362023862,0.029348521862477855,0.018283278761546506,0.009544102283036935,0.011345396069930565,0.0021558348021857164,0.01086405054801919,0.007443575487998863,0.3332150715630177,0.0008725353907187371,0.00835090213578663,0.002055897883528158,0.3290297920448071,0.00895290101114778,0.0113688162421822,0.0,1.0842021724855044e-19,2.2768245622195593e-18,4.336808689942018e-19,4.336808689942018e-19,1.0842021724855044e-19,0.0,7.856230585783636e-20,0.0,2.710505431213761e-20,5.421010862427522e-20,2.7755575615628914e-17,0.0,0.0,4.336808689942018e-19,0.0,3.469446951953614e-18,1.0238510749936355e-19,8.131516293641283e-20,0.0,1.0842021724855044e-19,0.0,4.336808689942018e-19,1.734723475976807e-18,0.0,1.3010426069826053e-18,0.0,4.336808689942018e-19,0.0,0.0,1.734723475976807e-18,8.673617379884035e-19,1.734723475976807e-18,8.673617379884035e-19,2.168404344971009e-19,8.673617379884035e-19,0.0,1.734723475976807e-18,8.673617379884035e-19,0.0,8.673617379884035e-19,4.336808689942018e-19,2.6020852139652106e-18,3.2526065174565133e-19,3.469446951953614e-18,3.469446951953614e-18,0.0,0.0,0.0,1.734723475976807e-18,1.734723475976807e-18,8.673617379884035e-19,1.734723475976807e-18,5.421010862427522e-20,0.0,8.673617379884035e-19,2.7755575615628914e-17,1.3552527156068805e-20,0.0,1.0842021724855044e-19,4.336808689942018e-19,0.0,0.0,8.673617379884035e-19,5.421010862427522e-20,0.0,0.0
6,0.0008352548937053251,0.00040225213269644365,0.0002216160664987021,0.0003863463122542975,0.0008368808143308861,0.00023082039512128467,0.0036090194973540605,0.00039061206784875074,0.004021401681275603,0.00042248393925201923,0.0004428095476552409,0.00040704652144425474,0.003906373541608287,0.003316396624763221,6.5320034433423125e-06,0.0029441314635993907,3.09997060831386e-05,7.597866704964071e-05,0.003545847532443997,0.00020140820745692152,0.0008295536010472656,0.003288802984147964,0.0038445639875539445,1.8607074831340014e-05,0.0035657155158743802,0.0003737646388555294,0.0007538774733427479,0.0002656038351044591,0.00896451737061424,3.5027787709967534e-05,0.00030673294798203525,4.825350887065828e-06,0.000419692854255164,0.0019751191291504508,1.1752389057180165e-05,1.483126024055647e-05,0.001969910673270024,0.0008502121174606648,0.00026949246420450353,0.0012619678089980648,0.003827347222907066,0.0007603448833218508,7.315844046891707e-05,0.009960952221029024,1.136737128989966e-05,1.2619037470069765e-05,0.009987473283979031,0.012161730655200952,1.2053204272893073e-05,3.2563124945736306e-05,0.00022841361330240884,6.873192796070764e-05,0.0001616235991864903,0.0008526581225761035,0.0011282916874616735,9.112403636690522e-05,0.0014988561218790323,0.0002989777743122251,0.0012802484179643197,0.003879039598201045,0.00015111197109997747,1.4826266750797474e-05,0.00672399660606246,1.6978620256831376e-05,0.0028228890915335805,0.000499159909753772,0.0004771990223375142,1.3552527156068805e-20,0.0,2.913793338554793e-19,6.776263578034403e-21,4.336808689942018e-19,0.0,6.776263578034403e-21,3.171079596283287e-19,2.710505431213761e-20,2.117582368135751e-22,1.6940658945086007e-21,1.734723475976807e-18,1.0587911840678754e-22,8.673617379884035e-19,0.0,8.673617379884035e-19,2.168404344971009e-19,3.015437292225309e-19,2.710505431213761e-20,6.776263578034403e-21,6.776263578034403e-21,0.0,1.0842021724855044e-19,0.0,1.0842021724855044e-19,2.710505431213761e-20,2.168404344971009e-19,2.168404344971009e-19,3.2526065174565133e-19,5.421010862427522e-20,1.3552527156068805e-20,4.336808689942018e-19,5.421010862427522e-20,0.0,1.0842021724855044e-19,2.168404344971009e-19,1.0842021724855044e-19,1.3552527156068805e-20,8.131516293641283e-20,4.336808689942018e-19,2.710505431213761e-20,5.421010862427522e-20,5.421010862427522e-20,1.0842021724855044e-19,0.0,0.0,1.3552527156068805e-20,2.168404344971009e-19,0.0,8.673617379884035e-19,8.673617379884035e-19,3.2526065174565133e-19,2.710505431213761e-20,0.0,0.0,0.0,3.469446951953614e-18,1.6940658945086007e-21,0.0,1.3552527156068805e-20,1.0842021724855044e-19,1.0842021724855044e-19,0.0,0.0,1.0842021724855044e-19,0.0,6.776263578034403e-21
7,0.00041459903526846326,0.0006946750923011043,0.005030284674138323,0.0008302481376289176,0.0005180455086006,0.0045789311614240075,0.000992068777432347,0.0008442850057417532,0.00011085795296932835,0.0001100033006596169,0.00010998537189118833,0.0007344203400881106,0.00011198470781936717,0.0012722707697480297,0.00011809550075853856,0.0010303739914915518,0.00011830236705151584,0.00507136720887974,0.0013675246256066645,0.005051072238768797,0.0004894942389024692,0.001285789557118042,0.00011113970323417134,0.0048869536976768255,0.0001278091758316657,0.0008709924051152697,0.0001650286991848698,0.00010471136453675184,0.01111144425551551,2.7399451566778517e-05,0.016097858961236007,9.109748883071885e-05,0.01590591802315163,0.0011482013203789605,0.00010528950882657075,8.009253206338595e-05,0.0011935266527608383,0.002468894777047255,2.1741891012172946e-05,0.0001744933720046098,0.00011871442055392511,0.0002217591549205596,0.00014741298911800124,8.64947214691509e-08,7.482621255620818e-05,0.00010521325014985737,1.520227172308056e-06,6.484017093071051e-05,9.798357015639681e-05,3.585209810627599e-05,1.166875679159746e-05,0.00013351290505772318,0.002898039906614405,0.0024327755020697797,0.013146694273258958,0.0004611823204219498,0.0036169414444398125,2.978206052480175e-06,0.00017191928636657518,0.001570007577507545,0.0018449815808831763,0.00010640814987847159,2.67284791160448e-06,7.216860867720254e-06,0.0018576384331814744,0.0029277759923767854,0.00010135218248856618,4.336808689942018e-19,0.0,4.2690460541616737e-19,0.0,6.776263578034403e-21,0.0,0.0,8.583620129238266e-19,5.421010862427522e-20,3.3881317890172014e-21,0.0,4.336808689942018e-19,1.0164395367051604e-20,0.0,1.6940658945086007e-21,1.734723475976807e-18,0.0,2.84073674685411e-19,1.6940658945086007e-21,0.0,4.235164736271502e-22,3.2526065174565133e-19,5.421010862427522e-20,2.168404344971009e-19,1.3552527156068805e-20,0.0,5.421010862427522e-20,5.421010862427522e-20,1.0842021724855044e-19,0.0,2.168404344971009e-19,8.470329472543003e-22,0.0,0.0,1.8973538018496328e-19,0.0,0.0,2.168404344971009e-19,0.0,4.235164736271502e-22,4.336808689942018e-19,1.3552527156068805e-20,5.421010862427522e-20,0.0,2.168404344971009e-19,2.168404344971009e-19,2.710505431213761e-20,0.0,8.470329472543003e-22,2.117582368135751e-22,2.117582368135751e-22,3.3881317890172014e-20,0.0,0.0,1.3552527156068805e-20,0.0,4.336808689942018e-19,3.3881317890172014e-21,5.421010862427522e-20,2.710505431213761e-20,2.0328790734103208e-20,0.0,0.0,2.168404344971009e-19,3.3881317890172014e-21,2.710505431213761e-20,5.421010862427522e-20
8,0.0010525604840081132,0.00018143842323331696,0.0013862713142228445,0.00020340720563872102,0.0009791946484443538,0.0017304595775158504,0.0024121340533150926,0.00019924498944532386,7.148220864305616e-05,0.0016967946689692985,0.0017044293839446794,0.00017123967207838633,8.513900138704182e-05,0.002193309774889382,0.0015410315965937284,0.002323257215160166,0.0015416012949635671,0.001760505837298447,0.0023690846532914054,0.0018810932054405885,0.0009860733571751645,0.0025258903106980374,7.961103518419672e-05,0.001970675363759604,9.777779553024661e-05,0.00023040757764369212,0.000990049474481018,0.0015242457206554995,0.001117868806521301,5.858533960957305e-06,6.517867624199345e-06,2.2669518183553483e-05,6.567845340471474e-05,0.002569992168635113,0.00022442711433347975,5.433174181374483e-06,0.002570433348096763,0.000646900908494237,1.4941888678574281e-05,0.000427008205195695,6.750292578624123e-05,0.0009687192588646872,0.00014236384611082502,0.0008373267736788482,6.130395233378854e-06,1.7339637410225727e-05,0.0008446380618727881,0.007404378316284712,1.9618582703068645e-05,6.257941529948575e-06,9.846242754611674e-05,7.064555769701385e-05,0.0010452120230325455,0.0006325578681770554,0.007518416119719642,0.00017620660171326354,0.00011405696238859493,0.0001386077613082706,0.0004004435820506759,0.00033261421045448734,0.006846651671396911,1.5923295893273672e-05,0.0008574344743474539,0.00018098161670027348,0.004585398653214678,0.00042848865192020123,0.0006586004552202991,0.0,8.470329472543003e-22,3.1848438816761693e-19,1.0842021724855044e-19,6.776263578034403e-21,3.3881317890172014e-21,3.3881317890172014e-21,1.3552527156068805e-19,0.0,3.3881317890172014e-21,0.0,4.336808689942018e-19,0.0,1.734723475976807e-18,0.0,1.734723475976807e-18,1.3552527156068805e-20,1.6178329292557136e-19,6.776263578034403e-21,5.421010862427522e-20,3.3881317890172014e-21,1.6263032587282567e-19,2.710505431213761e-20,0.0,1.0842021724855044e-19,2.710505431213761e-20,1.3552527156068805e-20,1.3552527156068805e-20,1.3552527156068805e-20,5.421010862427522e-20,1.0842021724855044e-19,5.421010862427522e-20,0.0,0.0,4.0657581468206416e-20,2.710505431213761e-20,0.0,0.0,0.0,5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,4.336808689942018e-19,0.0,0.0,2.0328790734103208e-20,0.0,5.421010862427522e-20,0.0,0.0,5.421010862427522e-20,0.0,3.3881317890172014e-21,1.0842021724855044e-19,0.0,4.336808689942018e-19,1.6940658945086007e-21,0.0,2.0328790734103208e-20,2.710505431213761e-20,2.710505431213761e-20,2.0328790734103208e-20,1.3552527156068805e-20,2.0328790734103208e-20,1.0842021724855044e-19,3.3881317890172014e-21
9,0.0010539288880498533,0.00015683367832367522,0.001929956865550375,0.00012455641291198393,0.0009929250108926678,0.002488161035225635,0.002963813617241306,0.00013061910657482392,2.866343706086691e-05,0.002324503780294231,0.0023367421043520766,0.00016121540762621596,5.123927399801537e-07,0.0026683070865736397,0.0020957101317220514,0.002772423871963788,0.002110974668758905,0.0025148009446919802,0.002848535546998027,0.0026421863125929623,0.000996296467237874,0.0030072587186398096,5.1918679559724905e-06,0.0027308700263315626,1.7843625600711563e-05,0.00011820923428848201,0.0009950625170163422,0.002070940341431778,0.0025887197597435504,1.675148881528142e-05,9.317688214353398e-08,1.4630797582032126e-05,5.880962955387544e-05,0.0029422062058997262,0.0002816541682029709,3.3730346965309205e-06,0.002939955139102323,0.0014311851485508489,4.023664407584485e-05,8.344531136720388e-05,2.0327443391310664e-05,0.0009590348399704658,0.00012418253055193474,0.0010731620308750969,2.8543663389489223e-06,1.5271808344832602e-05,0.0010798872700293106,0.0030037360410068046,1.1699405297266224e-05,1.677127924275152e-05,8.863014674752903e-05,0.00011313572712983848,0.0011801214917500943,0.001411170388522802,3.325751173977343e-05,0.00021892764391099766,0.00019840159674855531,0.0001584116351508986,6.722647429940147e-05,0.0012753245228568264,0.006194552065625696,1.3935257670522415e-05,0.0008825831884539026,0.00020936989526746858,0.005125058675341735,0.000694426897226121,0.0011149082397053497,2.168404344971009e-19,0.0,4.0763460586613204e-19,2.168404344971009e-19,1.0587911840678754e-21,3.3881317890172014e-21,3.3881317890172014e-21,3.521076257066724e-19,2.710505431213761e-20,3.3881317890172014e-21,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,1.085194789220568e-19,2.710505431213761e-20,1.6263032587282567e-19,1.3552527156068805e-20,1.0842021724855044e-19,2.168404344971009e-19,0.0,0.0,1.6263032587282567e-19,1.0842021724855044e-19,1.0842021724855044e-19,0.0,1.0842021724855044e-19,1.0842021724855044e-19,0.0,1.0842021724855044e-19,5.421010862427522e-20,5.421010862427522e-20,0.0,5.421010862427522e-20,1.0842021724855044e-19,0.0,5.421010862427522e-20,0.0,0.0,0.0,0.0,1.0842021724855044e-19,1.0842021724855044e-19,6.776263578034403e-21,0.0,1.0842021724855044e-19,0.0,0.0,8.131516293641283e-20,1.0842021724855044e-19,3.3881317890172014e-21,2.168404344971009e-19,5.421010862427522e-20,0.0,1.6940658945086007e-21,0.0,3.3881317890172014e-21,0.0,2.710505431213761e-20,1.3552527156068805e-20,1.3552527156068805e-20,2.710505431213761e-20,0.0,2.117582368135751e-22
