,Y0Z3,Y3Z0,Y4Z5,Y5Z4,Y5Z3,Y3Z5,Y4Z2,Y2Z4,Y1Z2,Y2Z1,Y3Z2,Y2Z3,Y5Z2,Y2Z5,Y0Z4,Y4Z0,Y1Z0,Y0Z1,Y0Z2,Y2Z0,Y4Z3,Y3Z4,Y1Z4,Y4Z1,standard_x,Y0Z5,Y5Z0,Y1Z3,Y3Z1,Y1Z5,Y5Z1,X3X4,Y3Y4,X2X3,X0X2,X2X5,X0X5,Y0Y5,X1X3,Y0Y2,Y2Y5,X0X4,X1X5,X1X4,X2X4,X3X5,X4X5,X2,Y2Y3,X3,Y1Y3,Y2Y4,X5,Y1Y4,X1X2,X4,X0X1,X0X3,Y4Y5,Y1Y5,X0,Y3Y5,Y0Y4,X1,Y0Y3,Y1Y2,Y0Y1,X4Y3,X4Y2,X0Y2,X1Y2,X5Y3,X2Y4,standard_y,X1Y0,Y3,Y2,X4Y1,X3Y4,X3Y2,X3Y0,X2Y0,X1Y4,Y4,X2Y1,X0Y4,X0Y1,X5Y4,X5Y0,X3Y5,X2Y5,X1Y3,Y5,X5Y1,X4Y5,X0Y5,X1Y5,X2Z0,X5Z0,X3Z1,X2Z4,X2Z1,X4Z5,X4Z0,X3Z0,X1Z2,X1Z0,X0Z5,X3Z5,X0Z4,X5Z4,X5Z2,X1Z5,X4Z3,X5Z3,X3Z4,X1Z4,X0Z2,X1Z3,Y1,Y0,X5Z1,X5Y2,X4Z2,X4Z1,X4Y0,X3Z2,X3Y1,X2Z5,X2Z3,X2Y3,X0Z3,X0Z1,X0Y3
0,0.9093194109880031,0.9092325067291438,0.8713461028650968,0.8713375114983566,0.8448345016287919,0.8448179300842877,0.8423663576496874,0.8423243370356152,0.749908716263721,0.7497608835627658,0.6280448412137027,0.6280320227853942,0.6110466791918566,0.6110222219841159,0.48421936012072486,0.4841873533866151,0.44509377819736284,0.4450576520486189,0.29403130622563395,0.2939972038305901,0.22241342514635398,0.22240686935209536,0.20248174110898354,0.20245192350995472,0.09938451639717419,0.08702835288641295,0.08702174222305553,0.07542908240576265,0.07541575164740938,0.07391487562497581,0.07390326214407811,0.03685413706345931,0.034419022397260704,0.03328015612649905,0.03307106355576428,0.03239399938710667,0.03198175194448583,0.02805744226621866,0.02791852608600332,0.02732061356675163,0.026916759695593664,0.02678826114187967,0.026616393094972157,0.025248365046332454,0.025013322853054527,0.02422737218928324,0.021353169020498663,0.021268020449319962,0.020553137298818643,0.019907792140673855,0.01966512887973392,0.019330695994313106,0.01860047467091916,0.01856971225411199,0.018147095891875336,0.0179433193804081,0.01770140084885716,0.01690499327003097,0.015199098793824037,0.014743912520416442,0.013537620340122274,0.013249150406999408,0.012319444661836678,0.008127289415730848,0.007991459134958728,0.007880853225809012,0.007872293962956984,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,9.71445146547012e-17,8.326672684688674e-17,8.326672684688674e-17,6.245004513516506e-17,5.898059818321144e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,4.163336342344337e-17,4.163336342344337e-17,3.8163916471489756e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.0816681711721685e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,6.938893903907228e-18,2.6020852139652106e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.3010426069826053e-18,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,6.505213034913027e-19,4.336808689942018e-19,4.336808689942018e-19,3.2526065174565133e-19,3.2526065174565133e-19,3.2526065174565133e-19,2.710505431213761e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0005438140995077554,0.0005394592846513276,0.8601051292191351,0.857293599015845,0.7458613034146067,0.000501813193870152,0.831499447778793,0.8369113074467106,0.7474799114922267,0.7449432295235565,0.00037229760370779887,0.3328214407817954,0.6011991581929921,0.6070965743592238,0.00028820412450636607,0.2591014770583475,0.36870841149081146,0.0002648073628681413,0.00017479064380670917,0.3298433903160534,0.25683407397880625,0.00012998023736969852,0.20182645542117286,0.19984085477374997,0.055356549987963105,5.1704608050165114e-05,0.742880779321561,0.3670217230028128,4.271159614383137e-05,0.07367567704523403,0.07271238140922157,0.000343042738055368,0.0003275482354024617,0.0002892232620129153,0.0003678035580957453,0.025950533867286678,0.00035579360803590936,0.0003680573419624762,0.00035012211127966974,0.0004082034308312591,0.019852787404053385,0.0003083480781657787,0.023451020935394515,0.02160561825589854,0.018366305409158495,0.00028901321308853084,0.016824937398485708,0.017025653697080437,0.000329422860090569,0.00030695037445703337,0.0002838064007689203,0.011429765521839316,0.0164344502261625,0.015304043530856258,0.013348252901080403,0.015245106710127422,0.0002963522332299061,0.008616579346528916,0.0062264638009834235,0.006737338109549071,0.0003348456882761843,0.00019463464485595136,0.00025991209632536864,0.007293135417325963,0.0086164409174294,0.0017933054572220903,0.0001976218319628184,1.3552527156068805e-20,0.0,8.131516293641283e-20,1.249000902703301e-16,4.0657581468206416e-20,2.7755575615628914e-17,6.933472893044801e-17,9.317362419797304e-21,5.421010862427522e-20,0.0,2.7755575615628914e-17,3.3881317890172014e-20,0.0,2.7755575615628914e-17,5.421010862427522e-20,2.7755575615628914e-17,5.551115123125783e-17,1.3877787807814457e-17,1.3552527156068805e-20,4.235164736271502e-21,0.0,2.710505431213761e-20,3.3881317890172014e-21,2.7755575615628914e-17,0.0,2.7755575615628914e-17,4.163336342344337e-17,0.0,1.3552527156068805e-20,5.551115123125783e-17,8.673617379884035e-19,8.673617379884035e-19,0.0,0.0,1.734723475976807e-18,4.336808689942018e-19,1.3010426069826053e-18,6.776263578034403e-21,0.0,1.0842021724855044e-18,1.6940658945086007e-21,0.0,2.0328790734103208e-20,0.0,4.336808689942018e-19,1.8973538018496328e-19,4.336808689942018e-19,8.673617379884035e-19,1.3552527156068805e-20,1.0842021724855044e-19,6.776263578034403e-21,2.168404344971009e-19,1.3877787807814457e-17,0.0,1.734723475976807e-18,5.551115123125783e-17,4.336808689942018e-19,1.734723475976807e-18,5.421010862427522e-20,1.3552527156068805e-20,1.3552527156068805e-20,8.673617379884035e-19,1.734723475976807e-18,2.710505431213761e-20,0.0,5.421010862427522e-20,2.7755575615628914e-17
2,1.399694581315865e-05,1.5763088202069954e-05,0.005254662615304844,0.005222605041365124,0.004541768816500475,1.147360672236158e-05,0.005081828448368521,0.24575442754091498,0.7450324898395668,0.7401964039612919,1.2214843566960896e-05,0.33350243139196445,0.003678665526212558,0.20429961162740204,5.750559603262078e-06,0.0016068608010728833,0.36821784563365156,9.835148065281517e-06,6.827366700078247e-06,0.32172461264742525,0.0015515723611991667,1.1476597794058592e-05,0.12985621306458334,0.001227471581526293,0.02231842021264438,5.737611346971545e-06,0.004469261896239167,0.3615264884149374,4.981006618015886e-06,0.12191671613872403,0.0004511823546996007,0.00024909053736555157,0.0003352453456396986,0.00039684983285549427,0.00046839584174753016,0.002523033090082072,0.00024419202839633765,0.0003288123985428795,0.0005036900718949828,0.00046019730088660244,0.0031810982565023717,5.648003567882815e-05,0.002157647258921046,0.0033742124236995604,0.003015393993336196,5.423045277721737e-05,0.011499606730398584,0.008733930827690285,0.0003366532078712404,0.00044094284161979083,0.0004063439904714568,0.0028502813448836022,0.002167316968424003,0.0021450638549947425,0.003757222695530471,0.003505006739356874,0.00036515320408775706,0.014761626622350364,0.012195492203781178,0.0023893814514881835,0.00043477181150179895,0.00032634697616762995,0.00034042176218828144,0.008787880330294807,0.014761628614144418,0.002437413647794309,0.0002750849646292748,8.470329472543003e-22,0.0,1.6940658945086007e-21,2.7755575615628914e-17,0.0,1.0842021724855044e-19,9.736093157272467e-17,1.315217173959314e-22,1.2705494208814505e-21,1.1102230246251565e-16,0.0,0.0,8.470329472543003e-22,0.0,0.0,5.421010862427522e-20,0.0,2.7755575615628914e-17,0.0,1.9935052762527967e-22,0.0,4.235164736271502e-22,8.470329472543003e-22,0.0,1.6940658945086007e-21,2.168404344971009e-19,1.0842021724855044e-19,2.7755575615628914e-17,4.235164736271502e-22,2.168404344971009e-19,8.673617379884035e-19,1.0842021724855044e-19,2.710505431213761e-20,0.0,8.673617379884035e-19,1.0842021724855044e-19,1.0842021724855044e-19,6.776263578034403e-20,2.168404344971009e-19,4.336808689942018e-19,6.776263578034403e-21,6.776263578034403e-21,3.3881317890172014e-21,5.421010862427522e-20,1.6263032587282567e-19,2.710505431213761e-20,1.0842021724855044e-19,1.0842021724855044e-19,6.776263578034403e-21,2.710505431213761e-19,1.3552527156068805e-20,4.336808689942018e-19,1.3877787807814457e-17,1.6940658945086007e-21,0.0,0.0,2.168404344971009e-19,2.168404344971009e-19,2.117582368135751e-22,0.0,8.470329472543003e-22,2.168404344971009e-19,4.336808689942018e-19,2.541098841762901e-21,2.710505431213761e-20,0.0,5.551115123125783e-17
3,1.119793627163516e-05,2.6064466061164955e-05,0.0003350758175939267,0.00031308330915669273,0.000262875241084268,1.9205420377477257e-05,0.00027760322802929176,0.00012522089680808179,0.0003379933481507248,0.0003309592272878741,2.1556129536618704e-05,0.0001458084673089488,0.0002322392116130329,8.591730199816774e-05,1.1629982618077634e-05,0.00011153571165591666,0.0001734900829195619,3.6410513899610185e-06,3.997526553611398e-06,0.00013613442574218968,0.0001041414228043395,1.5049294209747918e-05,6.47128830950894e-05,0.0002718251985727262,0.010123926604982875,8.754246390885543e-06,0.00025420136904514667,0.00016882008794104662,2.2218479700272427e-05,5.989647437572896e-05,0.0002295712128781077,0.0009151617299296458,0.0012284260500376545,0.00023824351113054096,0.0007044605502923105,0.0006524812074011877,0.0009032124113157219,0.0012107049947626845,0.000705722716069916,0.0010905399581806563,0.0011602835038869838,0.00021756718658763385,0.0005934279432268894,0.0006909932389506679,0.0005995593442228507,0.00020635615489648557,0.01156080504306277,0.0004855362308430825,0.001072467460783775,0.0015549695154970294,0.00109144423208055,0.0011990640486726472,0.00419701129178069,0.0012209805518482017,0.005628564404380327,0.004857151881026934,0.0002483489652675073,0.016526715063500487,0.012097739054402501,0.0011822085454145704,0.0011235081719051048,0.0011894521647114365,0.0012508081166386796,0.001123178024383802,0.01652672442727238,0.005664597864027581,0.0011107757645683752,3.3881317890172014e-21,1.6940658945086007e-21,0.0,5.551115123125783e-17,0.0,0.0,2.0328790734103208e-20,2.779326858178173e-22,0.0,0.0,8.470329472543003e-22,0.0,5.082197683525802e-21,5.551115123125783e-17,0.0,0.0,0.0,5.551115123125783e-17,2.117582368135751e-22,2.481541837659083e-22,0.0,4.235164736271502e-22,0.0,0.0,8.470329472543003e-22,1.3552527156068805e-20,0.0,0.0,6.352747104407253e-22,0.0,5.421010862427522e-20,0.0,1.0842021724855044e-19,0.0,5.421010862427522e-20,4.336808689942018e-19,1.0842021724855044e-19,1.0842021724855044e-19,0.0,0.0,1.3552527156068805e-20,8.131516293641283e-20,2.710505431213761e-20,0.0,4.336808689942018e-19,5.421010862427522e-20,1.0842021724855044e-19,2.168404344971009e-19,2.710505431213761e-20,5.421010862427522e-20,1.0842021724855044e-19,0.0,6.776263578034403e-21,0.0,0.0,0.0,0.0,4.336808689942018e-19,3.3881317890172014e-21,1.0842021724855044e-19,1.6940658945086007e-21,5.421010862427522e-20,1.0842021724855044e-19,0.0,1.3552527156068805e-20,0.0,0.0
4,0.001670018260686642,0.005187960013041568,0.014646796679786642,0.006684731463319351,0.0007999190727452261,0.0036563639591263497,0.014711957313166622,0.03772820492618845,0.04221693907442565,0.03241649958588662,0.004084245449817864,0.026508097114932287,0.006501253724411348,0.03235561204720484,0.0012614738438949473,0.014311095528328148,0.02366508712826322,0.001286568282804646,0.0013145943300579871,0.025021063409138185,0.01416508623079265,0.0033240226040791958,0.007019217778508979,0.014362994937752362,0.07404492566454864,0.0010762092752660633,0.0006179706261848052,0.022743350973310376,0.004067206671054648,0.004871436223258177,0.006319441838501719,0.000926388476716914,0.0012290362594891916,0.0007880547583055629,0.00013406948792539806,0.00254471891308344,0.001265637856961124,0.00021217162684241135,0.00028977691296178966,0.00012077339782689858,0.0015501586157380296,0.0019393421690453794,0.0027590964891800254,0.002896742039960145,0.0030302830848732694,0.0005849608921967884,0.06477309606052208,0.04035590970736837,0.0005607704956187463,0.005666851805294502,0.00022391176874512756,0.001278519087383668,0.00138021161975966,0.00207144663704125,0.09078803223821014,0.0011543918555557975,3.117241820362824e-05,1.877174329122566e-05,0.0809922515021724,0.0015332787318682788,0.004406240379938765,5.8305359623143796e-05,0.0017244435821432563,0.02615052724726246,6.694676063033939e-05,0.09204131531557463,6.146527686120805e-05,1.0842021724855044e-19,5.421010862427522e-20,2.710505431213761e-20,2.7755575615628914e-17,0.0,0.0,0.0,7.861524541703975e-21,8.673617379884035e-19,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,2.710505431213761e-20,8.673617379884035e-19,2.7755575615628914e-17,2.168404344971009e-19,5.320425699941074e-21,0.0,5.421010862427522e-20,0.0,1.0842021724855044e-19,0.0,0.0,1.6263032587282567e-19,0.0,2.168404344971009e-19,8.131516293641283e-20,3.469446951953614e-18,1.0842021724855044e-19,8.673617379884035e-19,3.469446951953614e-18,3.469446951953614e-18,2.168404344971009e-19,0.0,8.673617379884035e-19,2.168404344971009e-19,8.673617379884035e-19,1.3552527156068805e-20,2.168404344971009e-19,5.421010862427522e-20,0.0,0.0,1.734723475976807e-18,0.0,5.421010862427522e-20,2.168404344971009e-19,1.734723475976807e-18,0.0,1.734723475976807e-18,1.734723475976807e-18,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.0842021724855044e-19,0.0,5.421010862427522e-20,3.469446951953614e-18,3.469446951953614e-18,2.168404344971009e-19,0.0,0.0,0.0
5,0.017094843046234875,0.022948548393287013,0.06766016439055611,0.00609398935407492,0.015945038874144613,0.024722371045416414,0.06917076130364427,0.038213865998430435,0.011568909567356147,0.05738881080800256,0.021710406652115696,0.03340489877455646,0.013447897229194334,0.018848018794429364,0.01720929460189677,0.06719827021094743,0.029646919280302525,0.012339750792049933,0.0111530986330752,0.028200183653859102,0.0658958553736137,0.0242871899496688,0.026195676516185457,0.06711051361140505,0.275600397785906,0.01581675533363337,0.015515227411594515,0.02798836123010604,0.021048980897831603,0.02679672266018042,0.014420878733531865,0.003215514843917539,0.003933814738833821,0.0075895259609778006,0.012411054627427285,0.01848188078014102,0.0016085195642026,0.002631513930501427,0.010139313299131956,0.012978388534245492,0.019728977662080358,0.008983509776607465,0.00543193055657179,0.01065059519686796,0.009912078419728033,0.0066121032110671935,0.4745615901535728,0.1669969893694811,0.005683492406456433,0.012040018672480609,0.011916229721384654,0.0070694052709233115,0.0018442292757867977,0.011939084591040278,0.0030407999477557257,0.010716752986286687,0.006405214717548877,0.22481618159145755,0.4559063506412573,0.004546094888293571,0.0019597285607230704,0.010414086625289615,0.0072545734939006255,0.1110841005667409,0.22336221848855664,8.241040524204317e-05,0.010071301960392767,4.336808689942018e-19,4.336808689942018e-19,1.734723475976807e-18,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,1.734723475976807e-18,1.6093625997831706e-19,1.734723475976807e-18,0.0,8.673617379884035e-19,4.336808689942018e-19,0.0,5.551115123125783e-17,0.0,0.0,6.938893903907228e-18,1.3010426069826053e-18,4.336808689942018e-19,1.0672615135404184e-19,2.7755575615628914e-17,0.0,8.673617379884035e-19,8.673617379884035e-19,2.168404344971009e-19,8.673617379884035e-19,1.0842021724855044e-19,0.0,8.673617379884035e-19,1.8973538018496328e-19,1.3877787807814457e-17,0.0,8.673617379884035e-19,2.7755575615628914e-17,1.3877787807814457e-17,8.673617379884035e-19,1.734723475976807e-18,8.673617379884035e-19,0.0,3.469446951953614e-18,2.168404344971009e-19,0.0,0.0,0.0,0.0,3.469446951953614e-18,8.673617379884035e-19,0.0,1.734723475976807e-18,1.734723475976807e-18,2.168404344971009e-19,0.0,1.734723475976807e-18,8.673617379884035e-19,0.0,0.0,8.673617379884035e-19,1.734723475976807e-18,4.336808689942018e-19,8.673617379884035e-19,4.336808689942018e-19,1.3877787807814457e-17,1.3877787807814457e-17,1.3010426069826053e-18,0.0,0.0,5.551115123125783e-17
6,0.0012482228061426086,0.0006769987800511639,0.0028134907880684058,0.0011342051574286338,0.001194656946463543,0.0006403178188410461,0.0026029863569404536,0.001670605627623788,0.003026233449084663,0.0016404890682938174,0.0006639929247838164,0.0016967034363826144,0.001148657558521005,0.001529901679703262,0.001171744636214622,0.0028222268726113453,0.0029963981762473816,0.0011397735684106143,0.0011216975165906883,0.0016092601419622965,0.002888724967562446,0.0006633320918031988,0.002271833333452199,0.0025810871062130138,0.005959924285377389,0.0011248849519188287,0.0012847226651699338,0.0028681790073082705,0.0006604653385512643,0.0024029345337290525,0.0011848107321019911,0.0007775151717373561,0.0007540676507531102,0.0007139381671889537,0.0014273445903813116,0.0016722633534835703,0.00031200588115191984,0.00032828312311584983,0.0002496261152876442,0.001369791434202905,0.0016640495039112178,0.00019096954024192496,8.90901886074001e-05,0.0019104555712795876,0.0005044293295306619,0.0008857356237151983,0.004510477823264641,0.0062192824966488995,0.0006096552379805985,0.0014659969576991227,0.000205847764621137,0.00035728680296095137,0.0008467502840382956,0.0018904230110781553,0.00599192781362258,0.007269270389791516,0.0006548236962876032,0.04629166918682158,0.022895495848612762,0.00010128330157308012,0.00047101505237299437,0.0009083867358015904,0.00013566252842275677,0.004226149884409594,0.04653448777396173,0.005454430720145151,0.0005969887572468816,2.710505431213761e-20,0.0,0.0,1.734723475976807e-18,0.0,0.0,1.0842021724855044e-19,1.0091603473146938e-20,0.0,1.0842021724855044e-19,1.0842021724855044e-19,0.0,6.776263578034403e-21,0.0,1.0842021724855044e-19,0.0,0.0,1.734723475976807e-18,0.0,9.244570525892637e-21,0.0,0.0,0.0,5.421010862427522e-20,1.3552527156068805e-20,0.0,3.3881317890172014e-20,3.469446951953614e-18,2.710505431213761e-20,6.776263578034403e-21,8.673617379884035e-19,0.0,0.0,4.336808689942018e-19,8.673617379884035e-19,0.0,0.0,0.0,2.168404344971009e-19,2.168404344971009e-19,0.0,0.0,2.710505431213761e-20,0.0,5.421010862427522e-20,1.0842021724855044e-19,0.0,8.131516293641283e-20,1.0842021724855044e-19,0.0,0.0,2.168404344971009e-19,1.0842021724855044e-19,1.0842021724855044e-19,0.0,0.0,4.336808689942018e-19,0.0,6.776263578034403e-21,1.0842021724855044e-19,0.0,0.0,0.0,0.0,2.710505431213761e-20,0.0,6.938893903907228e-18
7,0.0002595390723588352,0.0005310962008054046,0.00127815914825602,0.0010129878650689864,0.0010523085045102457,0.0005419193792087865,0.0012516816570813955,0.0019161505960392654,0.0008837992352801943,0.001965529525305937,0.0004834963033105336,0.002012896298369278,0.0008701092844836464,0.0018432992609361547,0.00025933058090852424,0.0012003796661825454,0.0008784028494058342,0.00019856456615576732,0.00019064873037893953,0.0020124569321945235,0.0011541203410319497,0.0004294642356653729,0.0007110299499249208,0.0011866415755037102,0.006570061811046675,0.00020364300008608683,0.0010142055130426438,0.0008905727748376657,0.0004563559234657469,0.0008033626819386416,0.0008759838268222215,0.0006478286837965936,0.0006454555257978764,9.838130125530624e-05,0.0009433838789696975,0.0006786980882980903,5.198854459049362e-05,6.328001768637505e-05,8.396424678522779e-05,0.0009736464580238625,0.0006762783171569775,0.0011129168850008613,0.0001297909965369439,0.0006521637020459864,7.1581300818516945e-06,0.0003466476647269749,0.0004872510238737057,0.004136981141062733,0.00016579983510539624,0.0018093223723558236,6.649835723329396e-05,4.5373347303189385e-06,0.0010483059814017307,0.0006429466334305278,0.008163661424816678,0.002022759007535944,0.0008135760731848742,0.0026358580940310855,0.01965874101657914,0.00011712627680430049,0.0008537428189657389,0.00038765724728125766,0.0011205715385012914,0.002025080872367829,4.4572880295536036e-05,0.007680690346581752,0.0008563047571141376,1.3552527156068805e-20,0.0,0.0,4.336808689942018e-19,0.0,0.0,2.981555974335137e-19,3.848044209596685e-21,0.0,0.0,2.710505431213761e-20,1.3552527156068805e-20,0.0,6.505213034913027e-19,0.0,1.3552527156068805e-20,2.168404344971009e-19,2.168404344971009e-19,0.0,3.4245277359695346e-21,8.673617379884035e-19,5.421010862427522e-20,2.710505431213761e-20,0.0,2.710505431213761e-20,5.421010862427522e-20,6.776263578034403e-21,4.336808689942018e-19,5.421010862427522e-20,1.3552527156068805e-20,0.0,0.0,1.0842021724855044e-19,0.0,0.0,2.168404344971009e-19,2.168404344971009e-19,1.0842021724855044e-19,2.168404344971009e-19,0.0,0.0,1.0842021724855044e-19,0.0,0.0,1.0842021724855044e-19,1.6263032587282567e-19,2.168404344971009e-19,0.0,1.0842021724855044e-19,2.710505431213761e-19,0.0,5.421010862427522e-20,2.710505431213761e-20,0.0,0.0,1.3552527156068805e-20,0.0,2.168404344971009e-19,0.0,1.0842021724855044e-19,2.710505431213761e-20,2.168404344971009e-19,4.336808689942018e-19,0.0,0.0,1.0842021724855044e-19,6.505213034913027e-19
8,0.0005175631623001056,0.0013604132431729945,0.0012837238675711183,0.0008411129560500017,0.0008506163631195765,0.0013557966689375705,0.0012729040927172731,1.7017529399257793e-05,3.8832899605211874e-05,1.693061176067663e-05,0.0012969985037424075,7.493955465618309e-05,0.0007378529100181208,0.0001479069539426444,0.0005065083005767684,0.0012300669415179716,2.601510829662791e-05,0.0004499184665805261,0.00042114166984666597,0.00016221465653793176,0.0011857466416623622,0.0011533814222989113,6.792587920224991e-05,0.0012307630533389534,0.004417578197114443,0.00042397962858769893,0.0008171736449673328,6.793485596991144e-05,0.0012548651880695957,5.532629282950219e-05,0.0007645524530092162,0.0004484081984355715,0.0004471192042367697,9.613641425007255e-05,0.0006393468900818939,0.00014921548934124947,0.000436384133669034,0.00042714236486335,0.0004952542751420113,0.0006724043120543395,0.00014760097934801394,0.0008841060951181399,9.162157014464372e-05,0.0004312147872258371,2.898196656941038e-05,0.0002307321742976815,0.002150327965853509,0.0036480192888252087,8.497457985300676e-05,0.0011166759989617828,0.000506900900444263,1.6202947082338706e-05,0.0002888455649508439,0.00042405588954293866,0.0030199937907329005,0.00037872936779079214,0.0006020241785128879,0.0033407917434061414,1.6853682405475277e-05,8.291167089908072e-05,0.000660885939009133,0.00023974853289093518,0.000894473795953035,0.0018795459135185128,0.0006131570571946263,0.0029167568047807134,0.0006596297741976495,0.0,6.776263578034403e-21,5.421010862427522e-20,4.336808689942018e-19,2.710505431213761e-20,6.776263578034403e-21,3.3881317890172014e-20,1.852884572118782e-21,0.0,2.0328790734103208e-20,1.3552527156068805e-20,0.0,6.776263578034403e-21,8.673617379884035e-19,0.0,0.0,0.0,4.336808689942018e-19,2.710505431213761e-20,1.5881867761018131e-22,1.734723475976807e-18,5.421010862427522e-20,0.0,0.0,0.0,0.0,8.470329472543003e-22,0.0,0.0,1.6940658945086007e-21,4.336808689942018e-19,0.0,1.0842021724855044e-19,4.336808689942018e-19,4.336808689942018e-19,5.421010862427522e-20,2.710505431213761e-20,1.0842021724855044e-19,5.421010862427522e-20,0.0,1.0842021724855044e-19,1.0842021724855044e-19,0.0,0.0,5.421010862427522e-20,5.421010862427522e-20,2.710505431213761e-20,0.0,0.0,1.0842021724855044e-19,5.421010862427522e-20,1.0842021724855044e-19,0.0,5.421010862427522e-20,0.0,0.0,2.710505431213761e-20,2.710505431213761e-20,2.710505431213761e-20,1.0842021724855044e-19,0.0,0.0,4.336808689942018e-19,0.0,0.0,5.421010862427522e-20,8.673617379884035e-19
9,0.0007460770457189214,0.0014002595087456151,0.0016157625298656116,0.0008147984544456944,0.0008317191067786095,0.0013784361912349704,0.0016004864004164775,9.209551818079579e-06,1.9185959042700994e-05,6.0316780936947457e-05,0.0013433878097222696,8.659111365875969e-05,0.0006917596188339944,0.0001756217714457578,0.0007258079376800887,0.0015584160323106346,2.0857020597129524e-06,0.0006771953921837713,0.0006414020186921147,0.00018189886049235781,0.0014730241501948928,0.001176769580264967,6.414443549683276e-05,0.0015404371978497322,8.055445003576607e-07,0.0006342946460990502,0.0007937241688238854,4.329329498083477e-05,0.0013001232753434037,2.07654371539497e-05,0.0007237272996260405,0.0003466764682461585,0.0003457345329273372,7.157521895690604e-05,0.0004909945126945539,0.0001936212338087833,0.0003156472604188578,0.0003092348422962548,0.000355262573186574,0.0005153423289070641,0.00019162151508970881,0.0006588659550654662,0.0001133122889297516,0.0005291632981009014,3.310917097761345e-05,0.00017178971535832942,0.002083983201971995,0.003238893097025968,6.53050188201737e-05,0.0021410305101019723,0.0003636239046245872,1.7788684562273394e-05,0.0005486070879921866,0.0005215948384447052,0.00319166661998875,0.0003481472837479482,0.0004570059166748368,0.003334072773397035,9.528922614080153e-07,0.0001023664679422564,0.0014755292949793807,0.00018039817109821347,0.0006667556065256263,0.0012752266242958771,0.0006888388172931627,0.003092125740112134,0.0004996242222565393,2.710505431213761e-20,1.3552527156068805e-20,5.421010862427522e-20,8.673617379884035e-19,2.710505431213761e-20,2.710505431213761e-20,3.05990652195616e-19,3.0857145570678144e-20,1.0842021724855044e-19,4.0657581468206416e-20,4.0657581468206416e-20,8.131516293641283e-20,6.776263578034403e-21,8.673617379884035e-19,1.0842021724855044e-19,4.0657581468206416e-20,0.0,1.3010426069826053e-18,4.0657581468206416e-20,3.276296970200032e-20,8.673617379884035e-19,0.0,2.710505431213761e-20,0.0,0.0,2.710505431213761e-19,1.1858461261560205e-20,4.336808689942018e-19,5.421010862427522e-20,1.1011428314305904e-20,0.0,8.131516293641283e-20,2.168404344971009e-19,8.673617379884035e-19,0.0,2.439454888092385e-19,2.710505431213761e-19,2.168404344971009e-19,2.710505431213761e-19,1.6263032587282567e-19,2.168404344971009e-19,2.168404344971009e-19,1.0842021724855044e-19,5.421010862427522e-20,5.421010862427522e-20,1.0842021724855044e-19,2.168404344971009e-19,5.421010862427522e-20,1.0842021724855044e-19,0.0,2.168404344971009e-19,2.168404344971009e-19,5.717472393966527e-21,1.0842021724855044e-19,1.0842021724855044e-19,0.0,2.439454888092385e-19,2.710505431213761e-19,0.0,0.0,4.0657581468206416e-20,4.336808689942018e-19,2.168404344971009e-19,1.3552527156068805e-20,1.0842021724855044e-19,2.168404344971009e-19,4.336808689942018e-19
